"","Cluster","Term","PValue","Adjusted_Pvalue","Genes"
"208",5,"VEGFA-VEGFR2 Pathway Homo sapiens R-HSA-4420097","7.280303232765573E-4","0.004655562330426405","JUP;ERBB2;FGFR4;FGFR3"
"209",5,"Signaling by SCF-KIT Homo sapiens R-HSA-1433557","7.714279148807881E-4","0.0048065893157956795","GRB7;ERBB2;FGFR4;FGFR3"
"210",5,"Signaling by VEGF Homo sapiens R-HSA-194138","7.983307013428023E-4","0.004849859010657524","JUP;ERBB2;FGFR4;FGFR3"
"211",5,"Metabolism of vitamins and cofactors Homo sapiens R-HSA-196854","9.111638312939762E-4","0.005214008237721777","GPC1;PTGS2;APOB"
"212",5,"Downstream signal transduction Homo sapiens R-HSA-186763","9.226434330124956E-4","0.005214008237721777","GRB7;ERBB2;FGFR4;FGFR3"
"213",5,"Signaling by PDGF Homo sapiens R-HSA-186797","0.0011751788330756617","0.006386867365775057","GRB7;ERBB2;FGFR4;FGFR3"
"214",5,"Role of LAT2/NTAL/LAB on calcium mobilization Homo sapiens R-HSA-2730905","0.0011827532158842698","0.006386867365775057","ERBB2;FGFR4;FGFR3"
"215",5,"NGF signalling via TRKA from the plasma membrane Homo sapiens R-HSA-187037","0.0012988217810176402","0.00686116723450623","ERBB2;FGFR4;FGFR3;DNM1"
"216",5,"Downstream signaling events of B Cell Receptor (BCR) Homo sapiens R-HSA-1168372","0.001924493266843562","0.009353037276859712","ERBB2;FGFR4;FGFR3"
"217",5,"Signalling by NGF Homo sapiens R-HSA-166520","0.002552724998805839","0.010695037494996876","ERBB2;FGFR4;FGFR3;DNM1"
"218",5,"Signaling by the B Cell Receptor (BCR) Homo sapiens R-HSA-983705","0.0033295207501067396","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"219",5,"GRB2 events in EGFR signaling Homo sapiens R-HSA-179812","0.003410510312814708","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"220",5,"SHC1 events in EGFR signaling Homo sapiens R-HSA-180336","0.003410510312814708","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"221",5,"SOS-mediated signalling Homo sapiens R-HSA-112412","0.003410510312814708","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"222",5,"SHC1 events in ERBB4 signaling Homo sapiens R-HSA-1250347","0.003410510312814708","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"223",5,"RAF/MAP kinase cascade Homo sapiens R-HSA-5673001","0.003410510312814708","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"224",5,"Innate Immune System Homo sapiens R-HSA-168249","0.0034292563994660374","0.01197917642725583","C4B;ERBB2;FGFR4;FGFR3;DNM1"
"225",5,"FRS-mediated FGFR2 signaling Homo sapiens R-HSA-5654700","0.0034514565018985387","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"226",5,"FRS-mediated FGFR4 signaling Homo sapiens R-HSA-5654712","0.0034514565018985387","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"227",5,"FRS-mediated FGFR3 signaling Homo sapiens R-HSA-5654706","0.0034514565018985387","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"228",5,"FRS-mediated FGFR1 signaling Homo sapiens R-HSA-5654693","0.0034514565018985387","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"229",5,"ARMS-mediated activation Homo sapiens R-HSA-170984","0.003576109437268385","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"230",5,"Signalling to p38 via RIT and RIN Homo sapiens R-HSA-187706","0.003576109437268385","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"231",5,"Frs2-mediated activation Homo sapiens R-HSA-170968","0.003618267609594788","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"232",5,"MAPK1/MAPK3 signaling Homo sapiens R-HSA-5684996","0.003660730570829054","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"233",5,"Prolonged ERK activation events Homo sapiens R-HSA-169893","0.0037034990318719225","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"234",5,"Signaling by Leptin Homo sapiens R-HSA-2586552","0.0037465736974133463","0.01197917642725583","ERBB2;FGFR4;FGFR3"
"235",5,"Interleukin receptor SHC signaling Homo sapiens R-HSA-912526","0.0038336444471175463","0.012048439775906505","ERBB2;FGFR4;FGFR3"
"236",5,"Signalling to RAS Homo sapiens R-HSA-167044","0.003877641924210517","0.012048439775906505","ERBB2;FGFR4;FGFR3"
"237",5,"VEGFR2 mediated cell proliferation Homo sapiens R-HSA-5218921","0.003966564535277862","0.012048439775906505","ERBB2;FGFR4;FGFR3"
"238",5,"Interleukin-2 signaling Homo sapiens R-HSA-451927","0.004148139482286545","0.012429492020663834","ERBB2;FGFR4;FGFR3"
"239",5,"Signalling to ERKs Homo sapiens R-HSA-187687","0.004194314179812487","0.012429492020663834","ERBB2;FGFR4;FGFR3"
"240",5,"Interleukin-3, 5 and GM-CSF signaling Homo sapiens R-HSA-512988","0.00457506062420738","0.013394454598583051","ERBB2;FGFR4;FGFR3"
"241",5,"NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165","0.004823370296240119","0.013789164493957045","ERBB2;FGFR4;FGFR3"
"242",5,"MAPK family signaling cascades Homo sapiens R-HSA-5683057","0.005784477811209322","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"243",5,"IRS-mediated signalling Homo sapiens R-HSA-112399","0.005784477811209322","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"244",5,"Insulin receptor signalling cascade Homo sapiens R-HSA-74751","0.005955046889498712","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"245",5,"IGF1R signaling cascade Homo sapiens R-HSA-2428924","0.006012570804231203","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"246",5,"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) Homo sapiens R-HSA-2404192","0.006012570804231203","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"247",5,"IRS-related events triggered by IGF1R Homo sapiens R-HSA-2428928","0.006012570804231203","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"248",5,"FCERI mediated MAPK activation Homo sapiens R-HSA-2871796","0.006070429397949591","0.015861444555932802","ERBB2;FGFR4;FGFR3"
"249",5,"Signaling by Insulin receptor Homo sapiens R-HSA-74752","0.007429040443940612","0.017658546889217912","ERBB2;FGFR4;FGFR3"
"250",5,"Downstream signaling of activated FGFR2 Homo sapiens R-HSA-5654696","0.008664984690796676","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"251",5,"Downstream signaling of activated FGFR4 Homo sapiens R-HSA-5654716","0.008664984690796676","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"252",5,"Downstream signaling of activated FGFR3 Homo sapiens R-HSA-5654708","0.008664984690796676","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"253",5,"Signaling by ERBB4 Homo sapiens R-HSA-1236394","0.008736988142182708","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"254",5,"Signaling by FGFR4 Homo sapiens R-HSA-5654743","0.00888205847012963","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"255",5,"Downstream signaling of activated FGFR1 Homo sapiens R-HSA-5654687","0.00888205847012963","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"256",5,"Signaling by FGFR3 Homo sapiens R-HSA-5654741","0.008955126141559017","0.01899138080336203","ERBB2;FGFR4;FGFR3"
"257",5,"Signaling by FGFR1 Homo sapiens R-HSA-5654736","0.009176463907689529","0.019058809654432098","ERBB2;FGFR4;FGFR3"
"258",5,"DAP12 signaling Homo sapiens R-HSA-2424491","0.009782420109363392","0.01997586627374205","ERBB2;FGFR4;FGFR3"
"259",5,"Signaling by EGFR Homo sapiens R-HSA-177929","0.010653230046258944","0.021219138534761667","ERBB2;FGFR4;FGFR3"
"260",5,"DAP12 interactions Homo sapiens R-HSA-2172127","0.010980767906170261","0.021518762912898174","ERBB2;FGFR4;FGFR3"
"261",5,"Signaling by FGFR2 Homo sapiens R-HSA-5654738","0.01114672393784689","0.021669231335174354","ERBB2;FGFR4;FGFR3"
"262",5,"Signaling by FGFR Homo sapiens R-HSA-190236","0.011568013118622784","0.021760740072494414","ERBB2;FGFR4;FGFR3"
"263",5,"Signaling by Interleukins Homo sapiens R-HSA-449147","0.01390735121191928","0.02502339282246109","ERBB2;FGFR4;FGFR3"
"264",5,"Fc epsilon receptor (FCERI) signaling Homo sapiens R-HSA-2454202","0.014193447942996647","0.02502339282246109","ERBB2;FGFR4;FGFR3"
"265",5,"Adaptive Immune System Homo sapiens R-HSA-1280218","0.016030792969081907","0.027173332153982384","ERBB2;FGFR4;FGFR3;DNM1"
"266",5,"Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907","0.018000624740789794","0.02848572489008806","ERBB2;FGFR4;FGFR3"
"267",5,"Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215","0.04542672521041118","0.05631986850066285","ERBB2;FGFR4;FGFR3"
"268",5,"Immune System Homo sapiens R-HSA-168256","0.046251835732500544","0.05705175676648545","C4B;ERBB2;FGFR4;FGFR3;DNM1"
"269",5,"Generic Transcription Pathway Homo sapiens R-HSA-212436","0.08682006252368946","0.09722246632837113","TEAD4;GPI;NOTCH1"
"270",5,"Signaling by GPCR Homo sapiens R-HSA-372790","0.23470575066032626","0.23963654374142554","ERBB2;FGFR4;FGFR3"
"271",5,"Gene Expression Homo sapiens R-HSA-74160","0.3571094766671306","0.36308620431009514","TEAD4;GPI;NOTCH1"
"272",6,"DNA replication-independent nucleosome organization (GO:0034724)","2.241238223624648E-16","8.740829072136126E-15","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"273",6,"DNA replication-independent nucleosome assembly (GO:0006336)","2.241238223624648E-16","8.740829072136126E-15","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"274",6,"CENP-A containing nucleosome assembly (GO:0034080)","3.194309325709378E-15","8.305204246844384E-14","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA"
"275",6,"chromatin remodeling at centromere (GO:0031055)","6.249778989359286E-15","1.2187069029250607E-13","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA"
"276",6,"chromatin assembly or disassembly (GO:0006333)","3.013055410221154E-14","4.415577697880274E-13","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"277",6,"histone exchange (GO:0043486)","3.3965982291386725E-14","4.415577697880274E-13","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA"
"278",6,"ATP-dependent chromatin remodeling (GO:0043044)","1.6889552054396394E-12","1.8819786574898838E-11","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA"
"279",6,"nucleosome assembly (GO:0006334)","2.179152895403032E-12","2.1246740730179562E-11","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"280",6,"protein-DNA complex assembly (GO:0065004)","7.585122341876317E-12","6.573772696292808E-11","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"281",6,"nucleosome organization (GO:0034728)","1.2362150528986246E-11","9.642477412609272E-11","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"282",6,"protein-DNA complex subunit organization (GO:0071824)","3.403530163404794E-11","2.4134122976870357E-10","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"283",6,"mitotic cell cycle (GO:0000278)","4.392654072948925E-10","2.8552251474168014E-9","ERCC6L;CENPW;CENPH;CENPI;NUF2;CENPK;CENPM;MCM4;MCM6;CENPA"
"284",6,"chromatin remodeling (GO:0006338)","6.191858923296409E-10","3.7151153539778454E-9","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA"
"285",6,"chromatin modification (GO:0016568)","6.080765349268454E-7","3.164260742419784E-6","CENPW;CENPH;CENPI;CENPK;HJURP;OIP5;CENPA;ASF1B"
"286",6,"kinetochore assembly (GO:0051382)","6.085116812345738E-7","3.164260742419784E-6","CENPW;CENPH;CENPA"
"287",6,"kinetochore organization (GO:0051383)","1.052468697631796E-6","5.130784900955006E-6","CENPW;CENPH;CENPA"
"288",6,"chromosome organization (GO:0051276)","3.021299651620255E-4","0.0013092298490354438","CENPW;CENPH;CENPI;CENPA"
"289",6,"chromosome segregation (GO:0007059)","3.848110744706241E-4","0.001579750726774141","CENPW;NUF2;HJURP"
"290",6,"mitotic nuclear division (GO:0007067)","5.584178872422163E-4","0.0021778297602446433","ERCC6L;CENPW;NUF2;OIP5"
"291",6,"nuclear division (GO:0000280)","0.001250075795786607","0.0043053770153191565","ERCC6L;CENPW;NUF2;OIP5"
"292",6,"organelle fission (GO:0048285)","0.0017188037516523075","0.0053626677051552","ERCC6L;CENPW;NUF2;OIP5"
"293",6,"cellular protein complex assembly (GO:0043623)","0.007816631681547432","0.02177490254145356","CENPW;CENPH;CENPA"
"294",6,"organelle assembly (GO:0070925)","0.009784578367465956","0.026317141815942916","CENPW;CENPH;CENPA"
"295",6,"Deposition of new CENPA-containing nucleosomes at the centromere Homo sapiens R-HSA-606279","1.1905112772309652E-14","2.083394735154189E-13","CENPW;CENPH;CENPI;CENPK;HJURP;CENPM;OIP5;CENPA"
"296",6,"Nucleosome assembly Homo sapiens R-HSA-774815","1.1905112772309652E-14","2.083394735154189E-13","CENPW;CENPH;CENPI;CENPK;HJURP;CENPM;OIP5;CENPA"
"297",6,"Chromosome Maintenance Homo sapiens R-HSA-73886","8.095282526711608E-13","9.444496281163541E-12","CENPW;CENPH;CENPI;CENPK;HJURP;CENPM;OIP5;CENPA"
"298",6,"Cell Cycle Homo sapiens R-HSA-1640170","3.166630858055182E-11","2.770802000798284E-10","ERCC6L;CENPW;CENPH;CENPI;NUF2;CENPK;HJURP;CENPM;MCM4;OIP5;MCM6;CENPA"
"299",6,"Resolution of Sister Chromatid Cohesion Homo sapiens R-HSA-2500257","1.7851772848626172E-10","1.249624099403832E-9","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"300",6,"Mitotic Prometaphase Homo sapiens R-HSA-68877","3.099599092065341E-10","1.8080994703714487E-9","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"301",6,"RHO GTPases Activate Formins Homo sapiens R-HSA-5663220","4.853649711299497E-10","2.4268248556497482E-9","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"302",6,"Separation of Sister Chromatids Homo sapiens R-HSA-2467813","5.701118835817132E-9","2.4942394906699952E-8","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"303",6,"Mitotic Anaphase Homo sapiens R-HSA-68882","8.997131917808353E-9","3.277386518811545E-8","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"304",6,"Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396","9.3639614823187E-9","3.277386518811545E-8","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"305",6,"Cell Cycle, Mitotic Homo sapiens R-HSA-69278","3.0315130631521215E-8","9.64572338275675E-8","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;MCM4;MCM6;CENPA"
"306",6,"RHO GTPase Effectors Homo sapiens R-HSA-195258","1.293296536595058E-7","3.772114898402252E-7","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"307",6,"M Phase Homo sapiens R-HSA-68886","1.8130272079122018E-7","4.881227098225159E-7","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"308",6,"Signaling by Rho GTPases Homo sapiens R-HSA-194315","1.4996544009961508E-6","3.7491360024903768E-6","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"309",6,"Signal Transduction Homo sapiens R-HSA-162582","0.09082153238293221","0.09349275392360668","ERCC6L;CENPH;CENPI;NUF2;CENPK;CENPM;CENPA"
"310",7,"nuclear division (GO:0000280)","2.2844167991038448E-17","1.35465916186858E-14","CDCA5;PLK1;FANCA;SKA1;AURKA;ASPM;CENPF;CDK1;CKS2;RAD54L;BIRC5;KIF2C;FAM83D"
"311",7,"organelle fission (GO:0048285)","7.086649195576273E-17","2.1011914864883648E-14","CDCA5;PLK1;FANCA;SKA1;AURKA;ASPM;CENPF;CDK1;CKS2;RAD54L;BIRC5;KIF2C;FAM83D"
"312",7,"mitotic nuclear division (GO:0007067)","3.6194211221882526E-13","7.154389084858779E-11","ASPM;CENPF;CDCA5;PLK1;CDK1;BIRC5;KIF2C;FAM83D;SKA1;AURKA"
"313",7,"mitotic cell cycle (GO:0000278)","1.9461538493314865E-12","2.8851730816339286E-10","CENPE;CENPF;CDCA5;PLK1;CDK1;CDCA8;BIRC5;KIF2C;KIF20A;SKA1;AURKA"
"314",7,"establishment of chromosome localization (GO:0051303)","1.2648380495845742E-10","1.500097926807305E-8","CENPE;CENPF;CDCA5;CDCA8;BIRC5"
"315",7,"mitotic cell cycle phase transition (GO:0044772)","2.162715140940671E-9","1.9941158032786003E-7","CENPF;MELK;CDCA5;PLK1;CDK1;BIRC5;AURKA;CDKN3"
"316",7,"cell cycle phase transition (GO:0044770)","2.3539309650843513E-9","1.9941158032786003E-7","CENPF;MELK;CDCA5;PLK1;CDK1;BIRC5;AURKA;CDKN3"
"317",7,"microtubule-based process (GO:0007017)","3.457301217446634E-9","2.5627245274323176E-7","CENPE;PLK1;CDK1;BIRC5;KIF2C;SPRY1;KIF20A;GTSE1;AURKA"
"318",7,"metaphase plate congression (GO:0051310)","6.191612720833568E-9","4.079584826060339E-7","CENPE;CENPF;CDCA5;CDCA8"
"319",7,"chromosome organization (GO:0051276)","7.738881213735378E-9","4.294765769666986E-7","CENPE;CENPF;CDCA5;PLK1;CDK1;CDCA8;RAD54L"
"320",7,"regulation of cell cycle process (GO:0010564)","7.966681866161357E-9","4.294765769666986E-7","CENPE;CENPF;CDCA5;PLK1;CDK1;PDE3A;BIRC5;GTSE1;AURKA"
"321",7,"regulation of cell division (GO:0051302)","1.9959547637105532E-8","9.863343124002984E-7","ASPM;CENPE;CENPF;PLK1;PDE3A;BIRC5;AURKA"
"322",7,"regulation of nuclear division (GO:0051783)","2.5415572683665517E-8","1.0146321972277966E-6","CENPE;CENPF;PLK1;PDE3A;BIRC5;AURKA"
"323",7,"G2/M transition of mitotic cell cycle (GO:0000086)","2.6538167601137727E-8","1.0146321972277966E-6","CENPF;MELK;PLK1;CDK1;BIRC5;AURKA"
"324",7,"cell cycle G2/M phase transition (GO:0044839)","2.6538167601137727E-8","1.0146321972277966E-6","CENPF;MELK;PLK1;CDK1;BIRC5;AURKA"
"325",7,"microtubule cytoskeleton organization (GO:0000226)","2.737624815454426E-8","1.0146321972277966E-6","PLK1;CDK1;BIRC5;KIF2C;SPRY1;KIF20A;AURKA"
"326",7,"establishment of organelle localization (GO:0051656)","8.213934600320171E-8","2.865213657641095E-6","CENPE;CENPF;CDCA5;CDCA8;BIRC5;SPRY1"
"327",7,"chromosome segregation (GO:0007059)","1.1637798312502892E-7","3.834007999619008E-6","CENPF;PLK1;BIRC5;KIF2C;SKA1"
"328",7,"regulation of mitosis (GO:0007088)","3.682778978191364E-7","1.1494147021407783E-5","CENPE;CENPF;PLK1;BIRC5;AURKA"
"329",7,"mitotic metaphase plate congression (GO:0007080)","6.218207882402954E-7","1.8436986371324755E-5","CENPE;CDCA5;CDCA8"
"330",7,"regulation of mitotic cell cycle (GO:0007346)","6.554280355198084E-7","1.8508039288726016E-5","CENPE;CENPF;PLK1;CDK1;BIRC5;GTSE1;AURKA"
"331",7,"regulation of chromosome segregation (GO:0051983)","1.485497203148359E-6","4.0040901884862585E-5","CENPF;CDCA5;PLK1;KIF2C"
"332",7,"positive regulation of mitotic cell cycle (GO:0045931)","1.0627501316111697E-5","2.7400470784583636E-4","PLK1;CDK1;BIRC5;AURKA"
"333",7,"regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)","1.7006487827103687E-5","4.2020197006135355E-4","CENPE;CENPF;PLK1;AURKA"
"334",7,"negative regulation of cell cycle (GO:0045786)","1.924480540964997E-5","4.3946483221118655E-4","CENPF;PLK1;CDK1;GTSE1;AURKA;CDKN3"
"335",7,"regulation of mitotic cell cycle phase transition (GO:1901990)","1.92682725758699E-5","4.3946483221118655E-4","CENPE;CENPF;PLK1;CDK1;GTSE1"
"336",7,"negative regulation of cell cycle process (GO:0010948)","2.0400932685897998E-5","4.4806492899027823E-4","CENPF;PLK1;CDK1;GTSE1;AURKA"
"337",7,"spindle checkpoint (GO:0031577)","2.2601083427077935E-5","4.7865865972347195E-4","CENPF;PLK1;BIRC5"
"338",7,"positive regulation of mitosis (GO:0045840)","2.431775420984478E-5","4.8539001788593187E-4","PLK1;BIRC5;AURKA"
"339",7,"regulation of cell cycle phase transition (GO:1901987)","2.455598741412809E-5","4.8539001788593187E-4","CENPE;CENPF;PLK1;CDK1;GTSE1"
"340",7,"regulation of mitotic metaphase/anaphase transition (GO:0030071)","2.800398196337928E-5","5.356890743317391E-4","CENPE;CENPF;PLK1"
"341",7,"regulation of metaphase/anaphase transition of cell cycle (GO:1902099)","2.9977301200780196E-5","5.484988132509582E-4","CENPE;CENPF;PLK1"
"342",7,"regulation of proteasomal protein catabolic process (GO:0061136)","3.088470228314938E-5","5.484988132509582E-4","CENPE;CENPF;PLK1;AURKA"
"343",7,"positive regulation of cell cycle (GO:0045787)","3.144849856750857E-5","5.484988132509582E-4","PLK1;CDK1;BIRC5;GTSE1;AURKA"
"344",7,"regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)","4.425693631752293E-5","7.498389496083171E-4","CENPE;CENPF;PLK1;AURKA"
"345",7,"regulation of cellular protein catabolic process (GO:1903362)","5.29992739175143E-5","8.571513930680304E-4","CENPE;CENPF;PLK1;AURKA"
"346",7,"cell cycle checkpoint (GO:0000075)","5.434393388432132E-5","8.571513930680304E-4","CENPF;PLK1;CDK1;BIRC5"
"347",7,"positive regulation of nuclear division (GO:0051785)","5.4927070719367887E-5","8.571513930680304E-4","PLK1;BIRC5;AURKA"
"348",7,"centrosome organization (GO:0051297)","8.652712527212603E-5","0.0012827646321592683","PLK1;CDK1;AURKA"
"349",7,"meiotic nuclear division (GO:0007126)","8.652712527212603E-5","0.0012827646321592683","FANCA;CKS2;RAD54L"
"350",7,"cellular component disassembly (GO:0022411)","9.378742527521697E-5","0.0013212101215713235","PLK1;HMGA1;CDK1;KIF2C;LMNB1"
"351",7,"negative regulation of cell division (GO:0051782)","9.4862916503814E-5","0.0013212101215713235","ASPM;CENPF;PLK1"
"352",7,"microtubule organizing center organization (GO:0031023)","1.1307161553032556E-4","0.001523897000215524","PLK1;CDK1;AURKA"
"353",7,"negative regulation of mitotic cell cycle phase transition (GO:1901991)","1.2151696539669246E-4","0.001601323566227525","CENPF;PLK1;CDK1;GTSE1"
"354",7,"negative regulation of cell cycle phase transition (GO:1901988)","1.4220084233688404E-4","0.001794151053314303","CENPF;PLK1;CDK1;GTSE1"
"355",7,"cytokinesis (GO:0000910)","1.6203042609371846E-4","0.0020017508890328136","PLK1;BIRC5;KIF20A"
"356",7,"anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)","1.8096808365390533E-4","0.00215192773367951","PLK1;CDK1;AURKA"
"357",7,"DNA repair (GO:0006281)","1.8144415966943594E-4","0.00215192773367951","CDCA5;FANCA;HMGA1;CDK1;RAD54L"
"358",7,"peptidyl-serine phosphorylation (GO:0018105)","1.943585757270174E-4","0.002259894811884732","PLK1;CDK1;AURKA"
"359",7,"negative regulation of mitotic cell cycle (GO:0045930)","2.014203691926036E-4","0.0022932490329285924","CENPF;PLK1;CDK1;GTSE1"
"360",7,"positive regulation of cell cycle process (GO:0090068)","2.0496154931739526E-4","0.0022932490329285924","PLK1;BIRC5;GTSE1;AURKA"
"361",7,"regulation of protein serine/threonine kinase activity (GO:0071900)","2.1028751012431738E-4","0.0023092683982170407","PLK1;CDK1;CKS2;SPRY1;CDKN3"
"362",7,"regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)","2.3060721581740713E-4","0.0024863650723585895","PLK1;CKS2;CDKN3"
"363",7,"meiotic cell cycle process (GO:1903046)","2.6256210045800664E-4","0.0027803450994928203","PLK1;CKS2;AURKA"
"364",7,"peptidyl-serine modification (GO:0018209)","2.9725246364540247E-4","0.0030924686130126963","PLK1;CDK1;AURKA"
"365",7,"DNA conformation change (GO:0071103)","3.156541094587421E-4","0.0032272911536040355","CDCA5;HMGA1;CDK1"
"366",7,"mitotic cell cycle checkpoint (GO:0007093)","3.5463076321188024E-4","0.0035643397048244914","CENPF;PLK1;CDK1"
"367",7,"regulation of protein catabolic process (GO:0042176)","3.8700627912038773E-4","0.003824912058639832","CENPE;CENPF;PLK1;AURKA"
"368",7,"positive regulation of cell division (GO:0051781)","5.546203099077218E-4","0.005262605631530313","PLK1;BIRC5;AURKA"
"369",7,"cell division (GO:0051301)","7.159781617885379E-4","0.006531923845240046","ASPM;BIRC5;SKA1"
"370",7,"negative regulation of cellular catabolic process (GO:0031330)","9.609553516915528E-4","0.00770062869666339","CENPF;PLK1;SPRY1"
"371",7,"cell cycle G1/S phase transition (GO:0044843)","0.0011010821446934714","0.008161771397540356","CDCA5;CDK1;CDKN3"
"372",7,"G1/S transition of mitotic cell cycle (GO:0000082)","0.0011010821446934714","0.008161771397540356","CDCA5;CDK1;CDKN3"
"373",7,"response to drug (GO:0042493)","0.0012272278790211358","0.008874952832433336","CENPF;CDK1;PDE3A;RAD54L"
"374",7,"developmental growth (GO:0048589)","0.0013463228971872614","0.009283366023628442","ASPM;SPRY1;AURKA"
"375",7,"regulation of chromosome organization (GO:0033044)","0.001570678508170068","0.010349026170498337","CENPF;CDCA5;PLK1"
"376",7,"microtubule-based movement (GO:0007018)","0.001994329186335932","0.01285475225540443","CENPE;KIF2C;KIF20A"
"377",7,"negative regulation of catabolic process (GO:0009895)","0.0020867739774036486","0.013305988909681328","CENPF;PLK1;SPRY1"
"378",7,"proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","0.0025890558518075753","0.015353101201218921","PLK1;CDK1;AURKA"
"379",7,"proteasomal protein catabolic process (GO:0010498)","0.002846911500251656","0.01655116195734541","PLK1;CDK1;AURKA"
"380",7,"negative regulation of organelle organization (GO:0010639)","0.003895257784756339","0.021387850614449158","CENPF;PLK1;AURKA"
"381",7,"protein catabolic process (GO:0030163)","0.005543229057449624","0.02883451606199673","PLK1;CDK1;AURKA"
"382",7,"organelle assembly (GO:0070925)","0.006071559049537039","0.03074415363103673","CENPE;CENPF;AURKA"
"383",7,"negative regulation of proteolysis (GO:0045861)","0.0076249586998085","0.036464520233761614","CENPF;PLK1;BIRC5"
"384",7,"negative regulation of protein processing (GO:0010955)","0.008630459978783691","0.03998330287045882","CENPF;PLK1;BIRC5"
"385",7,"negative regulation of protein maturation (GO:1903318)","0.008630459978783691","0.03998330287045882","CENPF;PLK1;BIRC5"
"386",7,"ATP catabolic process (GO:0006200)","0.009472956559967705","0.04307613247664265","CENPE;KIF2C;KIF20A"
"387",7,"growth (GO:0040007)","0.009631149640283623","0.04307613247664265","ASPM;SPRY1;AURKA"
"388",7,"purine ribonucleoside monophosphate catabolic process (GO:0009169)","0.009871347462330295","0.04307613247664265","CENPE;KIF2C;KIF20A"
"389",7,"ribonucleoside monophosphate catabolic process (GO:0009158)","0.009871347462330295","0.04307613247664265","CENPE;KIF2C;KIF20A"
"390",7,"purine nucleoside monophosphate catabolic process (GO:0009128)","0.009952190536600292","0.04307613247664265","CENPE;KIF2C;KIF20A"
"391",7,"nucleoside monophosphate catabolic process (GO:0009125)","0.010115044767755058","0.04307613247664265","CENPE;KIF2C;KIF20A"
