"","gene_id","avg_seg_mean"
"EPHX4","EPHX4",0.0367935416666667
"EPIC1","EPIC1",-0.282794291666667
"EPIST","EPIST",-0.0482508333333333
"EPM2A","EPM2A",-0.135754875
"EPM2A-DT","EPM2A-DT",-0.131451375
"EPM2AIP1","EPM2AIP1",0.0112385416666667
"EPN1","EPN1",-0.0435675416666667
"EPN2","EPN2",-0.198191791666667
"EPN2-AS1","EPN2-AS1",-0.213710791666667
"EPN3","EPN3",-0.0538917916666667
"EPO","EPO",0.116352958333333
"EPOP","EPOP",-0.173606125
"EPOR","EPOR",0.0745009166666667
"EPPIN","EPPIN",0.169546
"EPPIN-WFDC6","EPPIN-WFDC6",0.169860083333333
"EPPK1","EPPK1",0.287843416666667
"EPRS1","EPRS1",0.1110155
"EPS15","EPS15",0.0773692083333333
"EPS15-AS1","EPS15-AS1",0.0767289166666667
"EPS15L1","EPS15L1",0.154192708333333
"EPS15P1","EPS15P1",0.0542351666666667
"EPS8","EPS8",0.12566275
"EPS8L1","EPS8L1",-0.0406067083333333
"EPS8L2","EPS8L2",-0.114605625
"EPS8L3","EPS8L3",0.054692
"EPSTI1","EPSTI1",NA
"EPX","EPX",-0.0434935416666667
"EPYC","EPYC",-0.010462625
"EQTN","EQTN",-0.03554725
"ERAL1","ERAL1",-0.143063833333333
"ERAP1","ERAP1",-0.134447625
"ERAP2","ERAP2",-0.132919333333333
"ERAS","ERAS",0.052825375
"ERBB2","ERBB2",-0.135918583333333
"ERBB3","ERBB3",0.0871617083333333
"ERBB4","ERBB4",0.0578392083333333
"ERBIN","ERBIN",-0.157590833333333
"ERBIN-DT","ERBIN-DT",-0.158792208333333
"ERC1","ERC1",0.164117291666667
"ERC2","ERC2",9.87083333333335e-05
"ERC2-IT1","ERC2-IT1",0.0010595
"ERCC1","ERCC1",-0.05467975
"ERCC2","ERCC2",NA
"ERCC3","ERCC3",0.033928875
"ERCC4","ERCC4",-0.0162804583333333
"ERCC5","ERCC5",-0.0494225833333333
"ERCC6","ERCC6",0.0128975
"ERCC6L","ERCC6L",0.0400892083333333
"ERCC6L2","ERCC6L2",-0.083423625
"ERCC6L2-AS1","ERCC6L2-AS1",-0.0822729166666667
"ERCC8","ERCC8",-0.152061458333333
"ERCC8-AS1","ERCC8-AS1",-0.153209375
"EREG","EREG",-0.0517949166666667
"ERF","ERF",-0.0280430833333333
"ERFE","ERFE",0.0117065416666667
"ERFL","ERFL",-0.0257229583333333
"ERG","ERG",-0.00863779166666667
"ERG28","ERG28",-0.0433054583333333
"ERGIC1","ERGIC1",-0.0079705
"ERGIC2","ERGIC2",0.159053375
"ERGIC3","ERGIC3",0.1613955
"ERH","ERH",-0.0713348333333333
"ERHP1","ERHP1",0.152393666666667
"ERHP2","ERHP2",0.0582290416666667
"ERI1","ERI1",-0.2098205
"ERI2","ERI2",-0.02262275
"ERI3","ERI3",0.108459541666667
"ERI3-IT1","ERI3-IT1",0.108459541666667
"ERICD","ERICD",NA
"ERICH1","ERICH1",-0.222601208333333
"ERICH2","ERICH2",0.0953465416666667
"ERICH2-DT","ERICH2-DT",0.0949999583333333
"ERICH3","ERICH3",0.025086625
"ERICH3-AS1","ERICH3-AS1",0.0249094166666667
"ERICH4","ERICH4",-0.0262209583333333
"ERICH5","ERICH5",0.181171041666667
"ERICH6","ERICH6",0.220279416666667
"ERICH6-AS1","ERICH6-AS1",0.219387333333333
"ERICH6B","ERICH6B",-0.129206291666667
"ERLEC1","ERLEC1",0.109302291666667
"ERLEC1P1","ERLEC1P1",-0.0240146666666667
"ERLIN1","ERLIN1",-0.0532484166666667
"ERLIN2","ERLIN2",-0.0233287083333333
"ERLNC1","ERLNC1",0.136055208333333
"ERMAP","ERMAP",0.128191958333333
"ERMARD","ERMARD",-0.150047166666667
"ERMN","ERMN",0.08334
"ERMP1","ERMP1",-0.0411501666666667
"ERN1","ERN1",-0.0223434583333333
"ERN2","ERN2",-0.0293083333333333
"ERO1A","ERO1A",-0.0321330416666667
"ERO1B","ERO1B",0.153194208333333
"ERP27","ERP27",0.130707791666667
"ERP29","ERP29",0.000199875
"ERP29P1","ERP29P1",0.1953335
"ERP44","ERP44",-0.079728
"ERRFI1","ERRFI1",0.006818375
"ERRFI1-DT","ERRFI1-DT",0.00759883333333333
"ERV3-1","ERV3-1",0.09595
"ERVE-1","ERVE-1",NA
"ERVFRD-1","ERVFRD-1",0.111878416666667
"ERVFRD-3","ERVFRD-3",-0.0634987916666667
"ERVH-1","ERVH-1",-0.0574819166666667
"ERVH48-1","ERVH48-1",-0.0220845416666667
"ERVK-28","ERVK-28",NA
"ERVK13-1","ERVK13-1",NA
"ERVK3-1","ERVK3-1",-0.058801375
"ERVK9-11","ERVK9-11",0.11598125
"ERVMER34-1","ERVMER34-1",-0.0189307083333333
"ERVV-1","ERVV-1",NA
"ERVV-2","ERVV-2",-0.01452275
"ERVW-1","ERVW-1",0.0918975833333333
"ESAM","ESAM",0.016009125
"ESAM-AS1","ESAM-AS1",0.0156794583333333
"ESCO1","ESCO1",-0.00222533333333333
"ESCO2","ESCO2",-0.184348
"ESD","ESD",-0.137101208333333
"ESF1","ESF1",0.125602916666667
"ESM1","ESM1",-0.115654208333333
"ESPL1","ESPL1",0.0617170833333333
"ESPN","ESPN",0.0116810833333333
"ESPNL","ESPNL",0.0116774583333333
"ESPNP","ESPNP",NA
"ESR1","ESR1",-0.110305416666667
"ESR2","ESR2",-0.078363625
"ESRG","ESRG",-0.00559245833333333
"ESRP1","ESRP1",0.165772333333333
"ESRP2","ESRP2",-0.199490333333333
"ESRRA","ESRRA",0.0484764583333333
"ESRRAP1","ESRRAP1",NA
"ESRRAP2","ESRRAP2",-0.112247666666667
"ESRRB","ESRRB",-0.0398735833333333
"ESRRG","ESRRG",0.0971394166666667
"ESS2","ESS2",NA
"ESX1","ESX1",0.0182992916666667
"ESYT1","ESYT1",0.0888175
"ESYT2","ESYT2",NA
"ESYT3","ESYT3",0.197077916666667
"ETAA1","ETAA1",0.0967459583333333
"ETDA","ETDA",NA
"ETDB","ETDB",NA
"ETDC","ETDC",NA
"ETF1","ETF1",-0.0298108333333333
"ETF1P1","ETF1P1",NA
"ETF1P2","ETF1P2",0.146146958333333
"ETF1P3","ETF1P3",0.0427295833333333
"ETFA","ETFA",-0.0518151666666667
"ETFB","ETFB",-0.0584347916666667
"ETFBKMT","ETFBKMT",0.177595875
"ETFDH","ETFDH",-0.147995333333333
"ETFRF1","ETFRF1",0.206258
"ETHE1","ETHE1",-0.0301341666666667
"ETNK1","ETNK1",0.160543
"ETNK1-DT","ETNK1-DT",0.160543
"ETNK2","ETNK2",0.135843208333333
"ETNPPL","ETNPPL",-0.157794125
"ETS1","ETS1",0.002371125
"ETS1-AS1","ETS1-AS1",0.002842375
"ETS2","ETS2",-0.011488375
"ETS2P1","ETS2P1",NA
"ETV1","ETV1",-0.020427875
"ETV2","ETV2",0.11499325
"ETV3","ETV3",0.169526125
"ETV3L","ETV3L",0.169026375
"ETV4","ETV4",-0.137059
"ETV5","ETV5",0.257039166666667
"ETV5-AS1","ETV5-AS1",0.257261166666667
"ETV6","ETV6",0.129766416666667
"ETV7","ETV7",0.087076375
"ETV7-AS1","ETV7-AS1",0.0889222083333333
"EVA1A","EVA1A",0.0855375
"EVA1A-AS","EVA1A-AS",0.0858737916666667
"EVA1B","EVA1B",0.11000725
"EVA1C","EVA1C",0.000212041666666666
"EVA1CP1","EVA1CP1",NA
"EVA1CP2","EVA1CP2",NA
"EVA1CP3","EVA1CP3",NA
"EVA1CP4","EVA1CP4",NA
"EVA1CP5","EVA1CP5",NA
"EVA1CP6","EVA1CP6",NA
"EVC","EVC",-0.0321942916666667
"EVC2","EVC2",-0.0293353333333333
"EVI2A","EVI2A",-0.231786541666667
"EVI2B","EVI2B",-0.231524541666667
"EVI5","EVI5",0.0379844166666667
"EVI5L","EVI5L",-0.057857625
"EVL","EVL",-0.0187907916666667
"EVPL","EVPL",0.00982045833333333
"EVPLL","EVPLL",-0.194380541666667
"EVX1","EVX1",0.0291667916666667
"EVX1-AS","EVX1-AS",NA
"EVX2","EVX2",0.109036
"EWSAT1","EWSAT1",-0.0427435833333333
"EWSR1","EWSR1",-0.133566166666667
"EXD1","EXD1",-0.124680916666667
"EXD2","EXD2",-0.069791125
"EXD3","EXD3",-0.0431636666666667
"EXO1","EXO1",0.145040041666667
"EXO5","EXO5",0.144380541666667
"EXO5-DT","EXO5-DT",0.144090708333333
"EXOC1","EXOC1",-0.0181545416666667
"EXOC1L","EXOC1L",-0.0185514583333333
"EXOC2","EXOC2",NA
"EXOC3","EXOC3",NA
"EXOC3-AS1","EXOC3-AS1",NA
"EXOC3L1","EXOC3L1",-0.193527458333333
"EXOC3L2","EXOC3L2",-0.05518175
"EXOC3L4","EXOC3L4",0.00043625
"EXOC4","EXOC4",0.138258333333333
"EXOC5","EXOC5",-0.0637492916666667
"EXOC5P1","EXOC5P1",-0.0418143333333333
"EXOC6","EXOC6",-0.0398507083333333
"EXOC6B","EXOC6B",0.0825859583333333
"EXOC7","EXOC7",0.0099945
"EXOC7P1","EXOC7P1",-0.160465
"EXOC8","EXOC8",0.145929875
"EXOG","EXOG",0.0117604583333333
"EXOGP1","EXOGP1",NA
"EXOSC1","EXOSC1",-0.04031275
"EXOSC10","EXOSC10",0.006023875
"EXOSC10-AS1","EXOSC10-AS1",0.00519779166666667
"EXOSC2","EXOSC2",-0.09136775
"EXOSC3","EXOSC3",-0.00893020833333333
"EXOSC3P1","EXOSC3P1",-0.000618666666666667
"EXOSC3P2","EXOSC3P2",-0.0592682916666667
"EXOSC4","EXOSC4",0.293136833333333
"EXOSC5","EXOSC5",-0.0247894583333333
"EXOSC6","EXOSC6",-0.182660958333333
"EXOSC7","EXOSC7",0.00292370833333333
"EXOSC8","EXOSC8",-0.120825375
"EXOSC9","EXOSC9",-0.146840541666667
"EXPH5","EXPH5",0.0202825416666667
"EXT1","EXT1",0.25830425
"EXT2","EXT2",0.00584341666666667
"EXTL1","EXTL1",-0.038975625
"EXTL2","EXTL2",0.0341654166666667
"EXTL2P1","EXTL2P1",NA
"EXTL3","EXTL3",-0.180606416666667
"EXTL3-AS1","EXTL3-AS1",-0.177048875
"EYA1","EYA1",0.138236375
"EYA2","EYA2",0.186883083333333
"EYA3","EYA3",-0.0339488333333333
"EYA4","EYA4",-0.109759041666667
"EYS","EYS",0.0318674166666667
"EZH1","EZH1",-0.164437
"EZH2","EZH2",0.146736291666667
"EZH2P1","EZH2P1",-0.00469816666666667
"EZHIP","EZHIP",NA
"EZR","EZR",-0.142578625
"EZR-AS1","EZR-AS1",-0.142161708333333
"F10","F10",-0.0459217083333333
"F10-AS1","F10-AS1",-0.0460187916666667
"F11","F11",-0.16288675
"F11-AS1","F11-AS1",-0.165820416666667
"F11R","F11R",0.164092208333333
"F12","F12",-0.000596958333333333
"F13A1","F13A1",0.0971420833333333
"F13B","F13B",0.126857458333333
"F2","F2",0.0120584166666667
"F2R","F2R",-0.1794555
"F2RL1","F2RL1",NA
"F2RL2","F2RL2",-0.1850205
"F2RL3","F2RL3",0.146836791666667
"F3","F3",0.0398975416666667
"F5","F5",0.150091041666667
"F7","F7",-0.0459592083333333
"F8","F8",NA
"F8A1","F8A1",NA
"F8A2","F8A2",NA
"F8A3","F8A3",NA
"F9","F9",0.0439155
"FA2H","FA2H",-0.180622833333333
"FAAH","FAAH",0.108452708333333
"FAAH2","FAAH2",0.047592625
"FAAHP1","FAAHP1",0.104512416666667
"FAAP100","FAAP100",0.020060375
"FAAP20","FAAP20",NA
"FAAP24","FAAP24",NA
"FABP1","FABP1",0.0791440833333333
"FABP12","FABP12",0.120529833333333
"FABP12P1","FABP12P1",-0.143638166666667
"FABP2","FABP2",-0.145601125
"FABP3","FABP3",0.0222384166666667
"FABP3P2","FABP3P2",-0.131030125
"FABP4","FABP4",0.120271916666667
"FABP5","FABP5",0.128296541666667
"FABP5P1","FABP5P1",-0.0744904583333333
"FABP5P10","FABP5P10",0.06623475
"FABP5P11","FABP5P11",NA
"FABP5P12","FABP5P12",NA
"FABP5P13","FABP5P13",NA
"FABP5P14","FABP5P14",0.04103425
"FABP5P15","FABP5P15",NA
"FABP5P2","FABP5P2",-0.115707208333333
"FABP5P3","FABP5P3",0.143155458333333
"FABP5P4","FABP5P4",-0.0574482916666667
"FABP5P5","FABP5P5",-0.14047025
"FABP5P6","FABP5P6",-0.085351875
"FABP5P7","FABP5P7",0.0319595
"FABP5P8","FABP5P8",-0.02970475
"FABP5P9","FABP5P9",NA
"FABP6","FABP6",-0.0332145833333333
"FABP6-AS1","FABP6-AS1",-0.0332145833333333
"FABP7","FABP7",-0.0970639583333333
"FABP7P1","FABP7P1",0.134652458333333
"FABP7P2","FABP7P2",0.0945205416666667
"FABP9","FABP9",0.120378875
"FADD","FADD",0.103096041666667
"FADS1","FADS1",0.040559
"FADS2","FADS2",0.0406632916666667
"FADS2B","FADS2B",0.0377092916666667
"FADS3","FADS3",0.0400255
"FADS6","FADS6",0.0103091666666667
"FAF1","FAF1",0.0804672083333333
"FAF1-AS1","FAF1-AS1",0.0808862916666667
"FAF2","FAF2",-0.00417466666666667
"FAF2P1","FAF2P1",-0.0375865416666667
"FAH","FAH",-0.0379063333333333
"FAHD1","FAHD1",-0.0778594583333333
"FAHD2A","FAHD2A",0.09577625
"FAHD2B","FAHD2B",NA
"FAHD2CP","FAHD2CP",0.09301725
"FAHD2P1","FAHD2P1",0.080103125
"FAIM","FAIM",0.196703625
"FAIM2","FAIM2",0.059088875
"FALEC","FALEC",NA
"FAM102A","FAM102A",-0.0728137916666667
"FAM102B","FAM102B",0.046779125
"FAM104A","FAM104A",0.002661875
"FAM104B","FAM104B",0.0356902083333333
"FAM106A","FAM106A",-0.231343333333333
"FAM106C","FAM106C",NA
"FAM107A","FAM107A",0.00923191666666667
"FAM107B","FAM107B",0.0939198333333333
"FAM110A","FAM110A",0.132803375
"FAM110B","FAM110B",0.147682375
"FAM110C","FAM110C",NA
"FAM110D","FAM110D",NA
"FAM111A","FAM111A",0.03653
"FAM111A-DT","FAM111A-DT",0.0389474166666667
"FAM111B","FAM111B",0.0379044583333333
"FAM114A1","FAM114A1",-0.0641485
"FAM114A2","FAM114A2",-0.0243634583333333
"FAM117A","FAM117A",-0.063649625
"FAM117B","FAM117B",0.0685867916666667
"FAM118A","FAM118A",-0.258209666666667
"FAM118B","FAM118B",0.0170693333333333
"FAM120A","FAM120A",-0.07991375
"FAM120A2P","FAM120A2P",-0.0787202083333333
"FAM120AOS","FAM120AOS",-0.079621875
"FAM120B","FAM120B",-0.149209375
"FAM120C","FAM120C",0.03383125
"FAM124A","FAM124A",-0.123509166666667
"FAM124B","FAM124B",0.0222567083333333
"FAM131A","FAM131A",0.266716791666667
"FAM131B","FAM131B",0.153566625
"FAM131B-AS1","FAM131B-AS1",0.153622708333333
"FAM131B-AS2","FAM131B-AS2",NA
"FAM131C","FAM131C",0.00234304166666667
"FAM131C2P","FAM131C2P",NA
"FAM133A","FAM133A",0.0174033333333333
"FAM133B","FAM133B",0.0928011666666667
"FAM133CP","FAM133CP",0.025976375
"FAM133DP","FAM133DP",0.083261875
"FAM133EP","FAM133EP",0.105712958333333
"FAM133FP","FAM133FP",NA
"FAM133GP","FAM133GP",0.198727208333333
"FAM135A","FAM135A",0.00113033333333333
"FAM135A-AS1","FAM135A-AS1",0.00113033333333333
"FAM135B","FAM135B",0.289422833333333
"FAM136A","FAM136A",0.08173525
"FAM136BP","FAM136BP",NA
"FAM136CP","FAM136CP",0.125346708333333
"FAM136DP","FAM136DP",-0.0226151666666667
"FAM136EP","FAM136EP",-0.265853333333333
"FAM136FP","FAM136FP",-0.00692829166666667
"FAM136GP","FAM136GP",-0.0355129583333333
"FAM138B","FAM138B",NA
"FAM13A","FAM13A",-0.146582041666667
"FAM13A-AS1","FAM13A-AS1",-0.146582041666667
"FAM13B","FAM13B",-0.035165
"FAM13B-AS1","FAM13B-AS1",NA
"FAM13C","FAM13C",0.0298929583333333
"FAM149A","FAM149A",-0.169353041666667
"FAM149B1","FAM149B1",0.0314120416666667
"FAM149B1P1","FAM149B1P1",NA
"FAM151A","FAM151A",0.0817017916666667
"FAM151B","FAM151B",-0.174319958333333
"FAM151B-DT","FAM151B-DT",-0.174942208333333
"FAM153A","FAM153A",NA
"FAM153B","FAM153B",NA
"FAM153CP","FAM153CP",-0.00208875
"FAM153DP","FAM153DP",NA
"FAM156A","FAM156A",0.038299375
"FAM156B","FAM156B",NA
"FAM161A","FAM161A",0.108976875
"FAM161B","FAM161B",-0.0574380833333333
"FAM162A","FAM162A",0.149947166666667
"FAM162B","FAM162B",-0.101625958333333
"FAM163A","FAM163A",0.155328625
"FAM163B","FAM163B",-0.0955481666666667
"FAM166A","FAM166A",-0.05180375
"FAM166B","FAM166B",-0.000684625
"FAM166C","FAM166C",0.0900243333333333
"FAM167A","FAM167A",-0.20706375
"FAM167A-AS1","FAM167A-AS1",-0.207499708333333
"FAM167B","FAM167B",0.0406435416666667
"FAM168A","FAM168A",0.109186458333333
"FAM168B","FAM168B",0.0243567916666667
"FAM169A","FAM169A",-0.188547958333333
"FAM169A-AS1","FAM169A-AS1",NA
"FAM169BP","FAM169BP",0.0169899583333333
"FAM170A","FAM170A",-0.084350125
"FAM170B","FAM170B",0.008481625
"FAM170B-AS1","FAM170B-AS1",0.00953654166666667
"FAM171A1","FAM171A1",0.09043175
"FAM171A2","FAM171A2",-0.138085333333333
"FAM171B","FAM171B",0.10508575
"FAM172A","FAM172A",-0.139703875
"FAM172BP","FAM172BP",0.125507708333333
"FAM174A","FAM174A",-0.120294458333333
"FAM174A-DT","FAM174A-DT",-0.124582041666667
"FAM174B","FAM174B",0.005153375
"FAM174C","FAM174C",-0.237879833333333
"FAM177A1","FAM177A1",-0.00967679166666667
"FAM177A1P1","FAM177A1P1",NA
"FAM177B","FAM177B",0.12513625
"FAM178B","FAM178B",0.0946412916666667
"FAM180A","FAM180A",0.141680583333333
"FAM180B","FAM180B",NA
"FAM181A","FAM181A",-0.0272064583333333
"FAM181A-AS1","FAM181A-AS1",-0.027567875
"FAM181B","FAM181B",NA
"FAM182A","FAM182A",0.134973583333333
"FAM182B","FAM182B",0.130982916666667
"FAM183A","FAM183A",0.124742833333333
"FAM183BP","FAM183BP",0.0352124583333333
"FAM183DP","FAM183DP",NA
"FAM184A","FAM184A",-0.09997025
"FAM184B","FAM184B",-0.0486299583333333
"FAM185A","FAM185A",0.110123625
"FAM185BP","FAM185BP",NA
"FAM186A","FAM186A",0.0591745416666667
"FAM186B","FAM186B",0.05727825
"FAM187A","FAM187A",-0.132796333333333
"FAM187B","FAM187B",0.127866791666667
"FAM187B2P","FAM187B2P",0.127468791666667
"FAM192BP","FAM192BP",-0.1415885
"FAM193A","FAM193A",-0.0152430416666667
"FAM193B","FAM193B",-0.00308558333333333
"FAM193B-DT","FAM193B-DT",NA
"FAM197Y1","FAM197Y1",NA
"FAM197Y2","FAM197Y2",NA
"FAM197Y3","FAM197Y3",NA
"FAM197Y4","FAM197Y4",NA
"FAM197Y5","FAM197Y5",NA
"FAM197Y6","FAM197Y6",NA
"FAM197Y7","FAM197Y7",NA
"FAM197Y8","FAM197Y8",NA
"FAM197Y9","FAM197Y9",NA
"FAM199X","FAM199X",0.0174832083333333
"FAM200A","FAM200A",0.108375333333333
"FAM200B","FAM200B",-0.0448774583333333
"FAM201A","FAM201A",-0.00445904166666667
"FAM201B","FAM201B",NA
"FAM204A","FAM204A",0.0073255
"FAM204BP","FAM204BP",0.125239208333333
"FAM204CP","FAM204CP",-0.079751
"FAM204DP","FAM204DP",NA
"FAM205A","FAM205A",-0.00299175
"FAM205BP","FAM205BP",-0.00204345833333333
"FAM205C","FAM205C",-0.000706916666666667
"FAM207BP","FAM207BP",NA
"FAM207CP","FAM207CP",NA
"FAM209A","FAM209A",0.196517375
"FAM209B","FAM209B",NA
"FAM20A","FAM20A",-0.00546975
"FAM20B","FAM20B",0.153584083333333
"FAM20C","FAM20C",NA
"FAM210A","FAM210A",-0.00391770833333333
"FAM210B","FAM210B",0.197230416666667
"FAM210CP","FAM210CP",NA
"FAM215A","FAM215A",-0.143849333333333
"FAM215B","FAM215B",NA
"FAM216A","FAM216A",0.000813958333333334
"FAM216B","FAM216B",-0.130840541666667
"FAM217A","FAM217A",0.0946890416666667
"FAM217B","FAM217B",0.196720125
"FAM218A","FAM218A",NA
"FAM218BP","FAM218BP",NA
"FAM219A","FAM219A",-0.001498875
"FAM219B","FAM219B",-0.0558701666666667
"FAM21EP","FAM21EP",NA
"FAM21FP","FAM21FP",NA
"FAM220A","FAM220A",-0.039986875
"FAM220BP","FAM220BP",-0.003873125
"FAM220CP","FAM220CP",-0.0834313333333333
"FAM221A","FAM221A",0.0294781666666667
"FAM221B","FAM221B",0.00131579166666667
"FAM222A","FAM222A",0.0138834583333333
"FAM222A-AS1","FAM222A-AS1",0.00242358333333333
"FAM222B","FAM222B",-0.146286375
"FAM223A","FAM223A",NA
"FAM223B","FAM223B",NA
"FAM224A","FAM224A",NA
"FAM224B","FAM224B",NA
"FAM225A","FAM225A",NA
"FAM225B","FAM225B",NA
"FAM226B","FAM226B",NA
"FAM227A","FAM227A",-0.166374125
"FAM227B","FAM227B",-0.09727475
"FAM228A","FAM228A",0.0834172916666667
"FAM228B","FAM228B",0.0820195416666667
"FAM229A","FAM229A",NA
"FAM229B","FAM229B",-0.0995922916666667
"FAM230A","FAM230A",NA
"FAM230B","FAM230B",NA
"FAM230D","FAM230D",NA
"FAM230E","FAM230E",NA
"FAM230F","FAM230F",NA
"FAM230G","FAM230G",NA
"FAM230H","FAM230H",NA
"FAM230I","FAM230I",-0.0985969166666667
"FAM230J","FAM230J",NA
"FAM234A","FAM234A",NA
"FAM234B","FAM234B",NA
"FAM236A","FAM236A",NA
"FAM236B","FAM236B",NA
"FAM236C","FAM236C",NA
"FAM236D","FAM236D",NA
"FAM237A","FAM237A",0.0563643333333333
"FAM237B","FAM237B",0.094749125
"FAM238A","FAM238A",0.0807972916666667
"FAM238B","FAM238B",0.0810589583333333
"FAM238C","FAM238C",0.0831487083333333
"FAM240A","FAM240A",0.00140733333333333
"FAM240B","FAM240B",-0.00408925
"FAM240C","FAM240C",NA
"FAM241A","FAM241A",-0.154093625
"FAM241B","FAM241B",0.0236313333333333
"FAM242A","FAM242A",NA
"FAM242B","FAM242B",NA
"FAM242C","FAM242C",0.0759012916666667
"FAM242D","FAM242D",NA
"FAM242E","FAM242E",NA
"FAM242F","FAM242F",NA
"FAM245A","FAM245A",-0.0338253333333333
"FAM245B","FAM245B",NA
"FAM246A","FAM246A",NA
"FAM246B","FAM246B",NA
"FAM246C","FAM246C",NA
"FAM247A","FAM247A",NA
"FAM247B","FAM247B",NA
"FAM24A","FAM24A",0.0221922916666667
"FAM24B","FAM24B",0.0220982083333333
"FAM25A","FAM25A",NA
"FAM25BP","FAM25BP",NA
"FAM25C","FAM25C",NA
"FAM25E","FAM25E",NA
"FAM25G","FAM25G",NA
"FAM27B","FAM27B",NA
"FAM27C","FAM27C",NA
"FAM27E3","FAM27E3",NA
"FAM27E5","FAM27E5",NA
"FAM30A","FAM30A",NA
"FAM30B","FAM30B",NA
"FAM30C","FAM30C",NA
"FAM32A","FAM32A",0.15515525
"FAM32BP","FAM32BP",NA
"FAM32CP","FAM32CP",0.0477164166666667
"FAM32DP","FAM32DP",NA
"FAM32EP","FAM32EP",NA
"FAM3A","FAM3A",NA
"FAM3B","FAM3B",-0.0171448333333333
"FAM3C","FAM3C",0.10826675
"FAM3C2P","FAM3C2P",NA
"FAM3D","FAM3D",0.009153625
"FAM3D-AS1","FAM3D-AS1",0.00999066666666667
"FAM41AY1","FAM41AY1",NA
"FAM41AY2","FAM41AY2",NA
"FAM41C","FAM41C",NA
"FAM43A","FAM43A",NA
"FAM43B","FAM43B",-0.0377863333333333
"FAM47A","FAM47A",NA
"FAM47B","FAM47B",NA
"FAM47C","FAM47C",-0.0432545416666667
"FAM47DP","FAM47DP",NA
"FAM47E","FAM47E",-0.070446375
"FAM47E-STBD1","FAM47E-STBD1",-0.0746329166666667
"FAM50A","FAM50A",NA
"FAM50B","FAM50B",0.0948597916666667
"FAM53A","FAM53A",-0.00062025
"FAM53B","FAM53B",0.030913
"FAM53B-AS1","FAM53B-AS1",0.031471875
"FAM53C","FAM53C",-0.031501375
"FAM66A","FAM66A",NA
"FAM66B","FAM66B",NA
"FAM66C","FAM66C",NA
"FAM66D","FAM66D",NA
"FAM66E","FAM66E",NA
"FAM72A","FAM72A",NA
"FAM72B","FAM72B",NA
"FAM72C","FAM72C",NA
"FAM72D","FAM72D",NA
"FAM74A1","FAM74A1",NA
"FAM74A3","FAM74A3",NA
"FAM74A4","FAM74A4",NA
"FAM74A6","FAM74A6",NA
"FAM74A7","FAM74A7",NA
"FAM76A","FAM76A",-0.0340959166666667
"FAM76B","FAM76B",0.0593316666666667
"FAM78A","FAM78A",-0.090499125
"FAM78B","FAM78B",0.155822166666667
"FAM78B-AS1","FAM78B-AS1",0.155902125
"FAM81A","FAM81A",-0.08393375
"FAM81B","FAM81B",-0.138590208333333
"FAM83A","FAM83A",0.284047625
"FAM83A-AS1","FAM83A-AS1",0.284380916666667
"FAM83A-AS2","FAM83A-AS2",0.284047625
"FAM83B","FAM83B",0.0569755416666667
"FAM83C","FAM83C",0.162712208333333
"FAM83C-AS1","FAM83C-AS1",0.162712208333333
"FAM83D","FAM83D",0.130351083333333
"FAM83E","FAM83E",-0.072672
"FAM83F","FAM83F",-0.1825295
"FAM83G","FAM83G",NA
"FAM83H","FAM83H",0.318721041666667
"FAM85B","FAM85B",NA
"FAM86B1","FAM86B1",NA
"FAM86B2","FAM86B2",NA
"FAM86B3P","FAM86B3P",NA
"FAM86C1P","FAM86C1P",NA
"FAM86C2P","FAM86C2P",NA
"FAM86DP","FAM86DP",NA
"FAM86EP","FAM86EP",NA
"FAM86FP","FAM86FP",NA
"FAM86GP","FAM86GP",-0.103364375
"FAM86HP","FAM86HP",NA
"FAM86JP","FAM86JP",NA
"FAM86KP","FAM86KP",NA
"FAM86LP","FAM86LP",NA
"FAM86MP","FAM86MP",-0.03163
"FAM87A","FAM87A",NA
"FAM87B","FAM87B",NA
"FAM88B","FAM88B",NA
"FAM88C","FAM88C",NA
"FAM88E","FAM88E",NA
"FAM88F","FAM88F",NA
"FAM89A","FAM89A",0.143819541666667
"FAM89B","FAM89B",NA
"FAM8A1","FAM8A1",0.127230041666667
"FAM8A2P","FAM8A2P",NA
"FAM8A3P","FAM8A3P",0.06575975
"FAM8A4P","FAM8A4P",NA
"FAM8A6P","FAM8A6P",-0.113218583333333
"FAM90A1","FAM90A1",NA
"FAM90A10","FAM90A10",NA
"FAM90A11P","FAM90A11P",NA
"FAM90A12P","FAM90A12P",NA
"FAM90A13P","FAM90A13P",NA
"FAM90A14","FAM90A14",NA
"FAM90A15P","FAM90A15P",NA
"FAM90A16","FAM90A16",NA
"FAM90A17","FAM90A17",NA
"FAM90A18","FAM90A18",NA
"FAM90A19","FAM90A19",NA
"FAM90A20P","FAM90A20P",NA
"FAM90A21P","FAM90A21P",NA
"FAM90A22","FAM90A22",NA
"FAM90A23","FAM90A23",NA
"FAM90A24P","FAM90A24P",NA
"FAM90A25P","FAM90A25P",NA
"FAM90A26","FAM90A26",NA
"FAM90A27P","FAM90A27P",-0.047271125
"FAM90A28P","FAM90A28P",-0.0476993333333333
"FAM90A2P","FAM90A2P",NA
"FAM90A3P","FAM90A3P",NA
"FAM90A4P","FAM90A4P",NA
"FAM90A5P","FAM90A5P",NA
"FAM90A6P","FAM90A6P",NA
"FAM90A7","FAM90A7",NA
