"","gene_id","avg_seg_mean"
"IRF3","IRF3",NA
"IRF4","IRF4",NA
"IRF5","IRF5",0.127461822784854
"IRF5P1","IRF5P1",0.147844708333333
"IRF6","IRF6",0.0833740225384254
"IRF7","IRF7",NA
"IRF8","IRF8",NA
"IRF9","IRF9",-0.0066539809004381
"IRGC","IRGC",-0.0337885833333333
"IRGM","IRGM",-0.0193384407911992
"IRGQ","IRGQ",-0.0318662001924769
"IRS1","IRS1",0.0217803341971584
"IRS2","IRS2",-0.0367354913824341
"IRS3P","IRS3P",0.110111416666667
"IRS4","IRS4",NA
"IRS4-AS1","IRS4-AS1",NA
"IRX1","IRX1",0.151621833333333
"IRX1P1","IRX1P1",-0.104607833333333
"IRX2","IRX2",NA
"IRX2-DT","IRX2-DT",NA
"IRX3","IRX3",NA
"IRX4","IRX4",0.167139208333333
"IRX4-AS1","IRX4-AS1",NA
"IRX5","IRX5",-0.153248166666667
"IRX6","IRX6",-0.151220083333333
"ISCA1","ISCA1",-0.077289625
"ISCA1P1","ISCA1P1",-0.143127541666667
"ISCA1P2","ISCA1P2",0.150408541666667
"ISCA1P3","ISCA1P3",-0.0572915
"ISCA1P4","ISCA1P4",-0.118472541666667
"ISCA1P6","ISCA1P6",NA
"ISCA2","ISCA2",-0.0502463333333333
"ISCA2P1","ISCA2P1",-0.152117333333333
"ISCU","ISCU",-0.00183075
"ISCUP1","ISCUP1",0.14929325
"ISG15","ISG15",NA
"ISG20","ISG20",-0.0131024668060603
"ISG20L2","ISG20L2",0.172445198125659
"ISL1","ISL1",-0.0389732737421882
"ISL1-DT","ISL1-DT",-0.0406397616802949
"ISL2","ISL2",-0.0524380416666667
"ISLR","ISLR",-0.0505427083333333
"ISLR2","ISLR2",-0.05056089390379
"ISM1","ISM1",0.121804027394961
"ISM1-AS1","ISM1-AS1",0.123913416666667
"ISM2","ISM2",-0.0243840074077836
"ISOC1","ISOC1",-0.0678455416666667
"ISOC2","ISOC2",-0.0417429583333333
"IST1","IST1",-0.196313478980179
"ISX","ISX",-0.157105337805294
"ISY1","ISY1",0.155522691070929
"ISY1-RAB43","ISY1-RAB43",0.154823600490912
"ISYNA1","ISYNA1",NA
"ITCH","ITCH",0.158833710249082
"ITCH-AS1","ITCH-AS1",0.16207075
"ITCH-IT1","ITCH-IT1",0.161481666666667
"ITFG1","ITFG1",-0.0913786631590328
"ITFG1-AS1","ITFG1-AS1",-0.0872671193072656
"ITFG2","ITFG2",0.167439256514261
"ITFG2-AS1","ITFG2-AS1",0.161925881088109
"ITGA1","ITGA1",-0.0661772545237702
"ITGA10","ITGA10",NA
"ITGA11","ITGA11",NA
"ITGA2","ITGA2",-0.071029479633697
"ITGA2-AS1","ITGA2-AS1",-0.0676429012094227
"ITGA2B","ITGA2B",-0.138542375
"ITGA3","ITGA3",-0.0544544317299289
"ITGA4","ITGA4",0.0917678886346918
"ITGA5","ITGA5",0.0750359391682059
"ITGA6","ITGA6",0.100856037601
"ITGA6-AS1","ITGA6-AS1",0.100885791666667
"ITGA7","ITGA7",0.0744893285373609
"ITGA8","ITGA8",0.0872361897515912
"ITGA9","ITGA9",0.0106739574489265
"ITGA9-AS1","ITGA9-AS1",0.0108877605681694
"ITGAD","ITGAD",-0.00593442733145296
"ITGAE","ITGAE",NA
"ITGAL","ITGAL",-0.00244422311438277
"ITGAM","ITGAM",-0.00641579861746585
"ITGAV","ITGAV",0.104423480643585
"ITGAX","ITGAX",-0.00587139001817507
"ITGB1","ITGB1",0.100921723921168
"ITGB1-DT","ITGB1-DT",0.100248023190886
"ITGB1BP1","ITGB1BP1",0.0823866762524026
"ITGB1BP2","ITGB1BP2",0.0347281666666667
"ITGB1P1","ITGB1P1",0.15933875
"ITGB2","ITGB2",-0.0219523572429734
"ITGB2-AS1","ITGB2-AS1",-0.0209545480375964
"ITGB3","ITGB3",-0.10710922949474
"ITGB3BP","ITGB3BP",0.0551927625767746
"ITGB4","ITGB4",0.0106674226686429
"ITGB5","ITGB5",0.152590873822224
"ITGB5-AS1","ITGB5-AS1",0.156448454909895
"ITGB6","ITGB6",0.0913451408445457
"ITGB7","ITGB7",0.0612928911736113
"ITGB8","ITGB8",0.0245547400953586
"ITGB8-AS1","ITGB8-AS1",NA
"ITGBL1","ITGBL1",-0.0509879807412437
"ITIH1","ITIH1",-0.00562341666666667
"ITIH2","ITIH2",0.0884435183648963
"ITIH3","ITIH3",-0.00594686032111373
"ITIH4","ITIH4",-0.00637085201461399
"ITIH4-AS1","ITIH4-AS1",NA
"ITIH5","ITIH5",0.0890147466916201
"ITIH6","ITIH6",0.0345678927801743
"ITK","ITK",-0.0327641121084551
"ITLN1","ITLN1",0.162689476420571
"ITLN2","ITLN2",0.164131625654548
"ITM2A","ITM2A",0.0252039583333333
"ITM2B","ITM2B",-0.151531550283672
"ITM2BP1","ITM2BP1",-0.176832583333333
"ITM2C","ITM2C",0.0252316493586662
"ITPA","ITPA",0.139224729406912
"ITPK1","ITPK1",-0.0285922344544489
"ITPK1-AS1","ITPK1-AS1",-0.02853675
"ITPK1P1","ITPK1P1",0.0307535416666667
"ITPKA","ITPKA",-0.126538851339631
"ITPKB","ITPKB",0.14383487889428
"ITPKB-AS1","ITPKB-AS1",0.145067467106387
"ITPKB-IT1","ITPKB-IT1",0.144566578400676
"ITPKC","ITPKC",0.00676882219538064
"ITPR1","ITPR1",-0.000428535524647863
"ITPR1-DT","ITPR1-DT",-0.000578031763230733
"ITPR2","ITPR2",0.159088422155446
"ITPR2-AS1","ITPR2-AS1",0.185796448285276
"ITPR3","ITPR3",0.0869186311710325
"ITPRID1","ITPRID1",0.035648396946227
"ITPRID2","ITPRID2",0.0964584551751002
"ITPRID2-DT","ITPRID2-DT",0.0976930416666667
"ITPRIP","ITPRIP",-0.0401909235567487
"ITPRIP-AS1","ITPRIP-AS1",NA
"ITPRIPL1","ITPRIPL1",0.090218375
"ITPRIPL2","ITPRIPL2",-0.00971384227381627
"ITSN1","ITSN1",0.00514906944614698
"ITSN2","ITSN2",0.0812685619096275
"IUR1","IUR1",0.106425065515366
"IVD","IVD",-0.126333516885523
"IVL","IVL",0.18342325
"IVNS1ABP","IVNS1ABP",0.147801062980692
"IWS1","IWS1",0.0318727402233579
"IYD","IYD",-0.134530085310727
"IZUMO1","IZUMO1",-0.0781658972774992
"IZUMO1R","IZUMO1R",0.0618401546808145
"IZUMO2","IZUMO2",-0.0668630436036591
"IZUMO3","IZUMO3",NA
"IZUMO4","IZUMO4",-0.234642458333333
"JADE1","JADE1",-0.135670125879683
"JADE2","JADE2",-0.0438119720021868
"JADE3","JADE3",0.0244968331026369
"JADRR","JADRR",-0.137544208333333
"JAG1","JAG1",0.124068003831128
"JAG2","JAG2",0.0107061666666667
"JAGN1","JAGN1",0.0122770416666667
"JAK1","JAK1",NA
"JAK2","JAK2",NA
"JAK3","JAK3",0.126333665377714
"JAKMIP1","JAKMIP1",-0.0286052854323961
"JAKMIP1-DT","JAKMIP1-DT",-0.028174375
"JAKMIP2","JAKMIP2",-0.024308737837338
"JAKMIP2-AS1","JAKMIP2-AS1",-0.0245394408520798
"JAKMIP3","JAKMIP3",0.0113939253992629
"JAKMIP3-AS1","JAKMIP3-AS1",0.014633590626981
"JAM2","JAM2",-0.00693108477617
"JAM3","JAM3",0.00672197002352802
"JAML","JAML",0.0195756361752579
"JARID2","JARID2",0.111756226379672
"JARID2-AS1","JARID2-AS1",NA
"JARID2-DT","JARID2-DT",NA
"JAZF1","JAZF1",0.0298624899925061
"JAZF1-AS1","JAZF1-AS1",0.0310373234615329
"JCAD","JCAD",0.081434349519605
"JCADP1","JCADP1",-0.00873032752463225
"JCHAIN","JCHAIN",-0.0376044518240185
"JCHAINP1","JCHAINP1",0.116311583333333
"JDP2","JDP2",-0.0413837706094549
"JDP2-AS1","JDP2-AS1",-0.0413616666666667
"JHY","JHY",0.0100991304952395
"JKAMP","JKAMP",-0.0712753119045332
"JKAMPP1","JKAMPP1",NA
"JMJD1C","JMJD1C",0.0257689149007035
"JMJD1C-AS1","JMJD1C-AS1",0.0308247083333333
"JMJD4","JMJD4",0.146407875
"JMJD6","JMJD6",0.0121184534948257
"JMJD7","JMJD7",-0.127988244379181
"JMJD7-PLA2G4B","JMJD7-PLA2G4B",-0.127988244379181
"JMJD8","JMJD8",-0.0853092741777445
"JMY","JMY",-0.17814724498266
"JOSD1","JOSD1",-0.167697006838462
"JOSD2","JOSD2",-0.0658628644016818
"JPH1","JPH1",0.13835667806511
"JPH2","JPH2",0.155961602629611
"JPH3","JPH3",-0.195902866146046
"JPH4","JPH4",0.00588804166666667
"JPT1","JPT1",0.0151842807969218
"JPT1P1","JPT1P1",0.0964709583333333
"JPT2","JPT2",-0.0777377205203248
"JPX","JPX",0.0286574046353617
"JRK","JRK",0.281363668720096
"JRKL","JRKL",0.0585006050963525
"JRKL-AS1","JRKL-AS1",0.058724987641908
"JSRP1","JSRP1",-0.235435336381789
"JTB","JTB",NA
"JTB-DT","JTB-DT",NA
"JTBP1","JTBP1",-0.197722041666667
"JUN","JUN",0.0592024166666667
"JUNB","JUNB",NA
"JUND","JUND",0.122687208333333
"JUP","JUP",-0.164763345875292
"KAAG1","KAAG1",0.113432583333333
"KALRN","KALRN",NA
"KANK1","KANK1",NA
"KANK1P1","KANK1P1",0.135027541666667
"KANK2","KANK2",0.0692886824935485
"KANK3","KANK3",-0.020133403212615
"KANK4","KANK4",0.0621645586004792
"KANSL1","KANSL1",NA
"KANSL1-AS1","KANSL1-AS1",NA
"KANSL1L","KANSL1L",0.0493584286671411
"KANSL1L-AS1","KANSL1L-AS1",0.0490266320815213
"KANSL2","KANSL2",0.056150590026944
"KANSL3","KANSL3",0.0891700005558231
"KANTR","KANTR",0.03141629891424
"KARS1","KARS1",-0.182399840298969
"KARS1P1","KARS1P1",-0.130002666666667
"KARS1P2","KARS1P2",-0.0460187916666667
"KARS1P3","KARS1P3",-0.198222212351854
"KASH5","KASH5",-0.0725396963639724
"KAT14","KAT14",0.108268745939076
"KAT2A","KAT2A",-0.166075916666667
"KAT2B","KAT2B",-0.00264444032384126
"KAT5","KAT5",NA
"KAT6A","KAT6A",0.0743361666570968
"KAT6B","KAT6B",0.0491338690901474
"KAT7","KAT7",-0.0650248445572784
"KAT7P1","KAT7P1",NA
"KAT8","KAT8",-0.00782781857887316
"KATNA1","KATNA1",-0.140469812463475
"KATNAL1","KATNAL1",-0.107617933853798
"KATNAL2","KATNAL2",-0.0867663224366242
"KATNB1","KATNB1",-0.150609383446893
"KATNBL1","KATNBL1",-0.109321719794275
"KATNBL1P1","KATNBL1P1",-0.112861458333333
"KATNBL1P2","KATNBL1P2",0.0370234166666667
"KATNBL1P3","KATNBL1P3",NA
"KATNBL1P4","KATNBL1P4",NA
"KATNBL1P5","KATNBL1P5",NA
"KATNBL1P6","KATNBL1P6",NA
"KATNIP","KATNIP",-0.0174516777258361
"KAZALD1","KAZALD1",-0.0413770833333333
"KAZN","KAZN",NA
"KAZN-AS1","KAZN-AS1",-0.00986678659088772
"KBTBD11","KBTBD11",-0.220559482047579
"KBTBD11-AS1","KBTBD11-AS1",-0.222989865997548
"KBTBD11-OT1","KBTBD11-OT1",-0.222989865997548
"KBTBD12","KBTBD12",0.152794802373928
"KBTBD13","KBTBD13",-0.0559740496674584
"KBTBD2","KBTBD2",0.038475375
"KBTBD3","KBTBD3",0.0360158689850938
"KBTBD4","KBTBD4",0.0104504166666667
"KBTBD6","KBTBD6",-0.132022875
"KBTBD7","KBTBD7",-0.131749541666667
"KBTBD8","KBTBD8",0.0379413266133558
"KCMF1","KCMF1",0.081879653733635
"KCNA1","KCNA1",0.151438300609814
"KCNA10","KCNA10",0.0534262916666667
"KCNA2","KCNA2",0.0514208272039077
"KCNA3","KCNA3",0.0512273828359499
"KCNA4","KCNA4",0.00401325
"KCNA5","KCNA5",0.1527845
"KCNA6","KCNA6",0.150488416666667
"KCNA7","KCNA7",-0.0731693333333333
"KCNAB1","KCNAB1",NA
"KCNAB1-AS1","KCNAB1-AS1",0.220068875
"KCNAB1-AS2","KCNAB1-AS2",0.220315877900742
"KCNAB2","KCNAB2",0.00848987626491048
"KCNAB3","KCNAB3",-0.16480725
"KCNB1","KCNB1",0.1828519769071
"KCNB2","KCNB2",0.132113365043097
"KCNC1","KCNC1",-0.0673631844647809
"KCNC2","KCNC2",0.0138346939470375
"KCNC3","KCNC3",-0.065723375
"KCNC4","KCNC4",0.0487962076465893
"KCNC4-DT","KCNC4-DT",NA
"KCND1","KCND1",0.0538539133525805
"KCND2","KCND2",0.105118299345124
"KCND3","KCND3",NA
"KCND3-AS1","KCND3-AS1",0.0516649166666667
"KCND3-IT1","KCND3-IT1",NA
"KCNE1","KCNE1",NA
"KCNE2","KCNE2",NA
"KCNE3","KCNE3",0.114051591277232
"KCNE4","KCNE4",0.0194353388732373
"KCNE5","KCNE5",NA
"KCNF1","KCNF1",0.0738382083333333
"KCNG1","KCNG1",0.195160494915163
"KCNG2","KCNG2",NA
"KCNG3","KCNG3",0.109287337262195
"KCNG4","KCNG4",NA
"KCNH1","KCNH1",0.0763929678538404
"KCNH1-IT1","KCNH1-IT1",0.077899875
"KCNH2","KCNH2",0.14451356514287
"KCNH3","KCNH3",0.0572388593085785
"KCNH4","KCNH4",-0.1665395118234
"KCNH5","KCNH5",-0.0787723059260446
"KCNH6","KCNH6",-0.0203891853680012
"KCNH7","KCNH7",0.081060474884989
"KCNH7-AS1","KCNH7-AS1",0.0884378933637411
"KCNH8","KCNH8",-0.00443376390757805
"KCNIP1","KCNIP1",-0.0206955713793481
"KCNIP1-AS1","KCNIP1-AS1",-0.020943919292602
"KCNIP1-OT1","KCNIP1-OT1",-0.0227105608615813
"KCNIP2","KCNIP2",-0.0407078149277912
"KCNIP2-AS1","KCNIP2-AS1",-0.040648938184495
"KCNIP3","KCNIP3",0.0937362586705198
"KCNIP4","KCNIP4",NA
"KCNIP4-IT1","KCNIP4-IT1",-0.058044625
"KCNJ1","KCNJ1",0.0113186405325465
"KCNJ10","KCNJ10",0.169448951302065
"KCNJ11","KCNJ11",-0.0677778101993491
"KCNJ12","KCNJ12",-0.208058730908614
"KCNJ13","KCNJ13",NA
"KCNJ14","KCNJ14",-0.0709514018896625
"KCNJ15","KCNJ15",-0.0128630062143593
"KCNJ16","KCNJ16",-0.0121330882661235
"KCNJ18","KCNJ18",NA
"KCNJ2","KCNJ2",-0.0118708047222913
"KCNJ2-AS1","KCNJ2-AS1",-0.0118229166666667
"KCNJ3","KCNJ3",0.07610646259543
"KCNJ4","KCNJ4",-0.164375983560001
"KCNJ5","KCNJ5",0.0140414249242741
"KCNJ5-AS1","KCNJ5-AS1",0.0138743333333333
"KCNJ6","KCNJ6",-0.010842655334042
"KCNJ6-AS1","KCNJ6-AS1",-0.010710875
"KCNJ8","KCNJ8",0.159079083333333
"KCNJ9","KCNJ9",0.170457416666667
"KCNK1","KCNK1",0.148319764138422
"KCNK10","KCNK10",-0.0283034710358846
"KCNK12","KCNK12",0.114850633103578
"KCNK13","KCNK13",-0.0258772853548968
"KCNK15","KCNK15",0.166838875
"KCNK15-AS1","KCNK15-AS1",0.16432650983337
"KCNK16","KCNK16",0.085945875
"KCNK17","KCNK17",0.0865302916666667
"KCNK18","KCNK18",0.00237583736572433
"KCNK2","KCNK2",0.0926225152697214
"KCNK3","KCNK3",0.0925369359964297
"KCNK4","KCNK4",0.0472663299256586
"KCNK5","KCNK5",0.0865609979658504
"KCNK6","KCNK6",0.105759790124655
"KCNK7","KCNK7",NA
"KCNK9","KCNK9",0.289462008756331
"KCNMA1","KCNMA1",NA
"KCNMA1-AS1","KCNMA1-AS1",0.0549876027606162
"KCNMA1-AS2","KCNMA1-AS2",0.057157875
"KCNMA1-AS3","KCNMA1-AS3",0.0577899841832233
"KCNMB1","KCNMB1",-0.0231542968177743
"KCNMB2","KCNMB2",0.262125720872998
"KCNMB2-AS1","KCNMB2-AS1",0.262931585665258
"KCNMB3","KCNMB3",0.266771278638765
"KCNMB3P1","KCNMB3P1",NA
"KCNMB4","KCNMB4",0.080170280947573
"KCNN1","KCNN1",0.119567702970483
"KCNN2","KCNN2",-0.0975683623308211
"KCNN3","KCNN3",0.177700118988642
"KCNN4","KCNN4",-0.034724903678686
"KCNQ1","KCNQ1",-0.106336605475403
"KCNQ1-AS1","KCNQ1-AS1",-0.11520230507679
"KCNQ1DN","KCNQ1DN",-0.115239083333333
"KCNQ1OT1","KCNQ1OT1",-0.112711844404559
"KCNQ2","KCNQ2",0.205411784740186
"KCNQ2-AS1","KCNQ2-AS1",NA
"KCNQ3","KCNQ3",0.307615337479324
"KCNQ4","KCNQ4",0.143281292740892
"KCNQ5","KCNQ5",-0.00977666338029446
"KCNQ5-AS1","KCNQ5-AS1",-0.00672037479036703
"KCNQ5-DT","KCNQ5-DT",-0.00986641666666667
"KCNRG","KCNRG",NA
"KCNS1","KCNS1",0.171601788437608
"KCNS2","KCNS2",0.179084
"KCNS3","KCNS3",0.0666957958384012
"KCNT1","KCNT1",-0.0880373730176706
"KCNT2","KCNT2",0.126380269856872
"KCNU1","KCNU1",-0.0544861316536007
"KCNV1","KCNV1",0.225546407201135
"KCNV2","KCNV2",-0.0308803076899704
"KCP","KCP",0.126454036533433
"KCTD1","KCTD1",0.0139871567055944
"KCTD10","KCTD10",0.0002621031174323
"KCTD10P1","KCTD10P1",NA
"KCTD11","KCTD11",-0.139862998836039
"KCTD12","KCTD12",-0.079300125
"KCTD13","KCTD13",NA
"KCTD13-DT","KCTD13-DT",NA
"KCTD14","KCTD14",0.162395977649922
"KCTD15","KCTD15",0.121973821869262
"KCTD16","KCTD16",-0.0306185809213395
"KCTD17","KCTD17",-0.175634833333333
"KCTD18","KCTD18",0.0688481562014155
"KCTD19","KCTD19",-0.193007697132591
"KCTD2","KCTD2",0.0159019987624953
"KCTD20","KCTD20",0.0904476120644168
"KCTD21","KCTD21",0.161636905435985
"KCTD21-AS1","KCTD21-AS1",0.161626274533331
"KCTD3","KCTD3",0.0951632288504075
"KCTD4","KCTD4",-0.130074117711616
"KCTD5","KCTD5",-0.0613656394408195
"KCTD5P1","KCTD5P1",0.00749396599978623
"KCTD6","KCTD6",0.0102145416666667
"KCTD7","KCTD7",0.0906766111445885
"KCTD8","KCTD8",-0.0582306742554268
"KCTD9","KCTD9",-0.215616391044436
"KCTD9P1","KCTD9P1",-0.213191125
"KCTD9P2","KCTD9P2",0.0176625833333333
"KCTD9P3","KCTD9P3",-0.0119299166666667
"KCTD9P4","KCTD9P4",0.013871125
"KCTD9P5","KCTD9P5",0.136760375
"KCTD9P6","KCTD9P6",-0.15583325
"KDELR1","KDELR1",-0.0723635416666667
"KDELR2","KDELR2",-0.0384765521138536
"KDELR3","KDELR3",-0.165984524292479
"KDF1","KDF1",-0.0487767916666667
"KDM1A","KDM1A",-0.032915901120722
"KDM1B","KDM1B",0.129296544902423
"KDM2A","KDM2A",0.0729783034463781
"KDM2B","KDM2B",0.00853169744019401
"KDM2B-DT","KDM2B-DT",0.0100199166666667
"KDM3A","KDM3A",0.0773631019466208
"KDM3AP1","KDM3AP1",0.109607375
"KDM3B","KDM3B",-0.0306884077326956
"KDM4A","KDM4A",0.116224112672539
"KDM4A-AS1","KDM4A-AS1",0.115965932537765
"KDM4B","KDM4B",-0.152457226557163
"KDM4C","KDM4C",-0.03873858902973
"KDM4D","KDM4D",0.060870946666345
"KDM4E","KDM4E",0.059870375
"KDM4F","KDM4F",0.059651125
"KDM5A","KDM5A",NA
"KDM5B","KDM5B",0.129367918021934
"KDM5C","KDM5C",0.0320263077498257
"KDM5C-IT1","KDM5C-IT1",0.0313476666666667
"KDM5D","KDM5D",NA
"KDM5DP1","KDM5DP1",NA
"KDM6A","KDM6A",-0.00830162762602498
"KDM6B","KDM6B",-0.162076635236697
"KDM7A","KDM7A",0.150931032631113
"KDM7A-DT","KDM7A-DT",NA
"KDM8","KDM8",-0.018172492809318
"KDR","KDR",-0.0191765752893645
"KDSR","KDSR",-0.128561839775504
"KDSR-DT","KDSR-DT",-0.128723181363905
"KEAP1","KEAP1",0.0671686428089069
"KEL","KEL",0.154629666666667
"KERA","KERA",-0.0123849162446237
"KHDC1","KHDC1",-0.00663464651597574
"KHDC1-AS1","KHDC1-AS1",-0.0053302484455756
"KHDC1L","KHDC1L",-0.00685491666666667
"KHDC1P1","KHDC1P1",-0.00724766666666667
"KHDC3L","KHDC3L",NA
"KHDC4","KHDC4",0.187892936986894
"KHDRBS1","KHDRBS1",0.0348433240663515
"KHDRBS2","KHDRBS2",NA
"KHDRBS2-OT1","KHDRBS2-OT1",0.0476307080311738
"KHDRBS3","KHDRBS3",0.291149939846824
"KHK","KHK",0.098994875
"KHNYN","KHNYN",-0.00236986399949561
"KHSRP","KHSRP",-0.127036416666667
"KHSRPP1","KHSRPP1",NA
"KIAA0040","KIAA0040",NA
"KIAA0087","KIAA0087",0.0342763305751795
"KIAA0232","KIAA0232",-0.0265385106199649
"KIAA0319","KIAA0319",0.109291015020814
"KIAA0319L","KIAA0319L",0.0807040466797139
"KIAA0408","KIAA0408",-0.0965396494713563
"KIAA0513","KIAA0513",-0.196512676364773
"KIAA0586","KIAA0586",-0.0673554115227714
"KIAA0753","KIAA0753",-0.153343951808946
"KIAA0825","KIAA0825",-0.138931526802885
"KIAA0895LP1","KIAA0895LP1",-0.00344770833333333
"KIAA0930","KIAA0930",-0.257713287311635
"KIAA1143","KIAA1143",-0.00158428495133279
"KIAA1143P1","KIAA1143P1",-0.0127630416666667
"KIAA1143P2","KIAA1143P2",0.00501533333333333
"KIAA1191","KIAA1191",-0.00469483428875987
"KIAA1210","KIAA1210",0.0375884223626648
"KIAA1217","KIAA1217",NA
"KIAA1328","KIAA1328",-0.0452328929354071
"KIAA1522","KIAA1522",0.0553982125601442
"KIAA1549","KIAA1549",0.146967382497292
"KIAA1549L","KIAA1549L",NA
"KIAA1586","KIAA1586",0.0624717349209995
"KIAA1614","KIAA1614",0.156451080320492
"KIAA1614-AS1","KIAA1614-AS1",0.158291300690456
"KIAA1671","KIAA1671",-0.119539735210175
"KIAA1671-AS1","KIAA1671-AS1",-0.121963565395518
"KIAA1755","KIAA1755",0.137411658532607
"KIAA1958","KIAA1958",-0.0635779097577325
"KIAA2012","KIAA2012",0.0687642515274588
"KIAA2012-AS1","KIAA2012-AS1",0.0690753716390607
"KIAA2013","KIAA2013",0.003224125
"KIAA2026","KIAA2026",-0.0415471388430635
"KICS2","KICS2",0.0653962258325971
"KIDINS220","KIDINS220",0.0780750997442314
"KIF11","KIF11",NA
"KIF12","KIF12",-0.0596234016136166
"KIF13A","KIF13A",0.126591087017827
"KIF13B","KIF13B",-0.169552721283274
"KIF14","KIF14",0.126382958947784
"KIF15","KIF15",-0.000875130802558229
"KIF16B","KIF16B",0.108949712301967
"KIF17","KIF17",-0.0383094049050961
"KIF18A","KIF18A",-0.0248897830850272
"KIF18B","KIF18B",-0.131668852688364
"KIF18B-DT","KIF18B-DT",-0.131935208333333
"KIF18BP1","KIF18BP1",NA
"KIF19","KIF19",NA
"KIF19BP","KIF19BP",NA
"KIF1A","KIF1A",0.00639477287578205
"KIF1B","KIF1B",0.0111525819188826
"KIF1C","KIF1C",-0.158663202916954
"KIF1C-AS1","KIF1C-AS1",-0.159553375
"KIF20A","KIF20A",-0.0321788333333333
"KIF20B","KIF20B",-0.0384256117008433
"KIF21A","KIF21A",0.0981007244367107
"KIF21B","KIF21B",0.130297927912191
"KIF22","KIF22",NA
"KIF23","KIF23",-0.0394638033300369
"KIF23-AS1","KIF23-AS1",-0.039744375
"KIF24","KIF24",-0.00212608891065892
"KIF25","KIF25",NA
"KIF25-AS1","KIF25-AS1",NA
"KIF26A","KIF26A",0.00422170822468584
"KIF26A-DT","KIF26A-DT",NA
"KIF26B","KIF26B",0.133969105147626
"KIF26B-AS1","KIF26B-AS1",0.143786375
"KIF27","KIF27",-0.0698472993283054
"KIF28P","KIF28P",NA
"KIF2A","KIF2A",-0.152100899065536
"KIF2B","KIF2B",-0.0631947884509651
"KIF2C","KIF2C",0.108062851205487
"KIF3A","KIF3A",-0.0531865387639341
"KIF3AP1","KIF3AP1",NA
"KIF3B","KIF3B",0.188378753109253
"KIF3C","KIF3C",0.0833183865195535
"KIF4A","KIF4A",0.0341586802353668
"KIF4B","KIF4B",-0.0201980416666667
"KIF4CP","KIF4CP",0.0232633333333333
"KIF5A","KIF5A",0.0629469856353962
"KIF5B","KIF5B",0.100314444914323
"KIF5C","KIF5C",0.0629809945319807
"KIF5C-AS1","KIF5C-AS1",0.0638954890169303
"KIF6","KIF6",0.0780942560874052
"KIF7","KIF7",-0.00534080062076466
"KIF9","KIF9",0.000518756871790344
"KIF9-AS1","KIF9-AS1",0.000662232651123377
"KIFAP3","KIFAP3",0.146212525924288
"KIFBP","KIFBP",0.0204225473607588
"KIFC1","KIFC1",0.0832699122182085
"KIFC2","KIFC2",NA
"KIFC3","KIFC3",-0.149931430814885
"KIN","KIN",0.0875585661648209
"KIR2DL1","KIR2DL1",NA
"KIR2DL3","KIR2DL3",NA
"KIR2DL4","KIR2DL4",NA
"KIR2DP1","KIR2DP1",NA
"KIR2DS4","KIR2DS4",NA
"KIR3DL1","KIR3DL1",NA
"KIR3DL2","KIR3DL2",NA
"KIR3DL3","KIR3DL3",NA
"KIR3DP1","KIR3DP1",NA
"KIR3DX1","KIR3DX1",-0.0445202494324969
"KIRREL1","KIRREL1",0.163322092028262
"KIRREL1-IT1","KIRREL1-IT1",0.164460440090633
"KIRREL2","KIRREL2",0.115713873432506
"KIRREL3","KIRREL3",NA
"KIRREL3-AS1","KIRREL3-AS1",0.013534753619854
"KIRREL3-AS2","KIRREL3-AS2",0.0122015251310128
"KIRREL3-AS3","KIRREL3-AS3",0.0117005
"KISS1","KISS1",0.13710033939403
"KISS1R","KISS1R",NA
"KIT","KIT",-0.0202966291209861
"KITLG","KITLG",0.000658495446875016
"KIZ","KIZ",0.105363000139695
"KIZ-AS1","KIZ-AS1",0.10564075298475
"KL","KL",-0.10845273585153
"KLB","KLB",-0.0624914049087932
"KLC1","KLC1",-0.0044907251444379
"KLC1-AS1","KLC1-AS1",NA
"KLC2","KLC2",0.069020375
"KLC2-AS1","KLC2-AS1",0.069020375
"KLC2-AS2","KLC2-AS2",0.069020375
"KLC3","KLC3",NA
"KLC4","KLC4",0.0839095962093706
"KLC4-AS1","KLC4-AS1",NA
"KLF1","KLF1",0.111398660616331
"KLF10","KLF10",NA
"KLF11","KLF11",0.0785302007262272
"KLF12","KLF12",NA
"KLF13","KLF13",-0.105830611177385
"KLF14","KLF14",0.138606583333333
"KLF15","KLF15",0.149623911568773
"KLF16","KLF16",NA
"KLF17","KLF17",0.109034882878114
"KLF17P1","KLF17P1",0.056952875
"KLF18","KLF18",0.110205208520474
"KLF2","KLF2",0.154806125
"KLF2-DT","KLF2-DT",0.15155829062802
"KLF2P1","KLF2P1",NA
"KLF2P2","KLF2P2",NA
"KLF2P3","KLF2P3",NA
"KLF2P4","KLF2P4",NA
"KLF3","KLF3",-0.0654575896892689
"KLF3-AS1","KLF3-AS1",-0.0653821329969968
"KLF3P1","KLF3P1",-0.01334675
"KLF3P2","KLF3P2",0.218364708333333
"KLF4","KLF4",-0.0697727916666667
"KLF4P1","KLF4P1",NA
"KLF5","KLF5",-0.0741294583333333
"KLF6","KLF6",0.0843327909697312
"KLF7","KLF7",0.0514945163308375
"KLF7-IT1","KLF7-IT1",0.0528845833333333
"KLF7P1","KLF7P1",NA
"KLF8","KLF8",0.0396336446724412
"KLF8P1","KLF8P1",-0.106258791666667
"KLF9","KLF9",-0.0578490831019532
"KLHDC1","KLHDC1",-0.0158141595007536
