"uniprot_id","druggability","struct_score","Fpocket_method","CP_score","PocketMiner_method","highest_score","source"
"Q8N131",0.763,59.9944111776447,"AF",0.914090476190476,"AF",0.914090476190476,"AF"
"Q86UL8",0.496,82.7331947331947,"SM",0.914072727272727,"SM",0.914072727272727,"SM"
"A1X283",0.914,57.493946081855,"AF",0.7097,"AF",0.914,"AF"
"A4D0S4",0.914,73.3317756039721,"AF",0.0953014285714286,"AF",0.914,"AF"
"G3V0H7",0.914,70.2286320254507,"SM",0.0575090476190476,"AF",0.914,"SM"
"O00182",0.914,85.1284844141885,"AF",0.536704761904762,"AF",0.914,"AF"
"P01019",0.914,79.7294353683004,"SM",0.424561904761905,"SM",0.914,"SM"
"P25103",0.914,71.0263798701299,"SM",0.62882380952381,"AF",0.914,"SM"
"P31639",0.914,76.1209161333782,"SM",0.646695238095238,"AF",0.914,"SM"
"P34982",0.914,86.1698502630514,"AF",0.623914285714286,"AF",0.914,"AF"
"P41146",0.914,78.1555153707052,"SM",0.125895238095238,"SM",0.914,"SM"
"P59817",0.914,61.3518406205924,"AF",0.259047619047619,"AF",0.914,"AF"
"Q01469",0.914,96.4678293838863,"AF",0.759891666666667,"SM",0.914,"AF"
"Q12830",0.914,58.0629879211697,"AF",0.841718181818182,"SM",0.914,"AF"
"Q8N668",0.914,86.3476525821596,"AF",0.5355,"AF",0.914,"AF"
"Q8NGG2",0.914,81.4065059399022,"AF",0.1591,"AF",0.914,"AF"
"Q8NHA8",0.914,82.0982134570766,"AF",0.0527936363636364,"AF",0.914,"AF"
"Q8WWI1",0.914,50.9232213774267,"AF",0.440590476190476,"AF",0.914,"AF"
"Q92922",0.914,68.2625231481481,"AF",0.233638095238095,"AF",0.914,"AF"
"Q969G6",0.914,89.8126050420168,"SM",0.11030619047619,"AF",0.914,"SM"
"Q96IR2",0.914,70.2495673016274,"AF",0.602985714285714,"AF",0.914,"AF"
"Q99685",0.914,90.7523302263649,"SM",0.560372727272727,"SM",0.914,"SM"
"Q9BQG1",0.914,80.6302975653742,"SM",0.456938095238095,"AF",0.914,"SM"
"Q9GZR7",0.914,65.4524452662722,"AF",0.897142857142857,"AF",0.914,"AF"
"Q9HCS7",0.914,74.1597742759796,"AF",0.88342380952381,"SM",0.914,"AF"
"Q9NS61",0.914,77.1420875420875,"SM",0.253938095238095,"SM",0.914,"SM"
"Q9NTN3",0.914,79.7821069750632,"AF",0.501190909090909,"AF",0.914,"AF"
"Q9NZJ4",0.776,77.2375339981868,"SM",0.913919047619048,"AF",0.913919047619048,"AF"
"C9JBD0",0.896,66.7973047619048,"AF",0.913909523809524,"AF",0.913909523809524,"AF"
"Q9UBQ7",0.865,88.105625252934,"SM",0.913871428571429,"SM",0.913871428571429,"SM"
"P55273",0.347,95.9326045016077,"AF",0.913869230769231,"SM",0.913869230769231,"SM"
"Q9P2M7",0.528,70.8098504809703,"AF",0.913842857142857,"AF",0.913842857142857,"AF"
"Q5VW00",0.106,80.493948030176,"AF",0.913747619047619,"AF",0.913747619047619,"AF"
"Q86W42",0.199,93.6808680818802,"AF",0.913728571428571,"SM",0.913728571428571,"SM"
"P05549",0.277,67.6258919078559,"AF",0.913709523809524,"SM",0.913709523809524,"SM"
"P20718",0.024,84.0616167326173,"SM",0.9137,"AF",0.9137,"AF"
"Q9HCU4",0.699,71.6875316580926,"AF",0.913680952380952,"SM",0.913680952380952,"SM"
"O14967",0.566,62.4785980148883,"SM",0.913666666666667,"AF",0.913666666666667,"AF"
"Q9UGR2",0.611,70.4517527244421,"AF",0.913638095238095,"AF",0.913638095238095,"AF"
"Q70IA8",0.334,90.0236177285319,"AF",0.913595238095238,"AF",0.913595238095238,"AF"
"Q2VIQ3",0.75,71.5796069824418,"AF",0.913566666666667,"AF",0.913566666666667,"AF"
"C9JTQ0",0.764,62.2588002873563,"AF",0.913471428571429,"AF",0.913471428571429,"AF"
"P28069",0.381,68.4878172368991,"AF",0.913471428571429,"AF",0.913471428571429,"AF"
"H3BTG2",0.848,67.9455025380711,"AF",0.913433333333333,"AF",0.913433333333333,"AF"
"A1L429",0.384,63.2830011074197,"AF",0.91341875,"AF",0.91341875,"AF"
"P43629",0.421,79.7933010136624,"SM",0.913409523809524,"SM",0.913409523809524,"SM"
"Q96PZ0",0.81,80.9021965098634,"AF",0.9134,"AF",0.9134,"AF"
"P36639",0.079,84.8507313997478,"AF",0.913385714285714,"AF",0.913385714285714,"AF"
"P06396",0.434,89.7128259430841,"AF",0.91337619047619,"AF",0.91337619047619,"AF"
"Q8IYL2",0.288,75.9068406916233,"AF",0.913361904761905,"AF",0.913361904761905,"AF"
"Q93038",0.258,77.6046875,"SM",0.913280952380952,"AF",0.913280952380952,"AF"
"P01127",0.674,73.5708599895123,"AF",0.913215,"AF",0.913215,"AF"
"Q9UIV8",0.436,88.0372270252962,"AF",0.913204761904762,"AF",0.913204761904762,"AF"
"Q12794",0.84,94.1346647144949,"AF",0.913193333333333,"SM",0.913193333333333,"SM"
"Q6PI97",0.191,73.5437481590574,"AF",0.913185714285714,"AF",0.913185714285714,"AF"
"Q6WRX3",0.855,76.8760907504363,"SM",0.913114285714286,"SM",0.913114285714286,"SM"
"P05062",0.526,83.9583635047067,"SM",0.913085714285714,"AF",0.913085714285714,"AF"
"Q9C0B1",0.768,86.8199895342752,"SM",0.913047619047619,"AF",0.913047619047619,"AF"
"Q5VYX0",0.12,96.8520858433735,"AF",0.913009090909091,"SM",0.913009090909091,"SM"
"A0A578",0.913,82.4887417218543,"SM",0.84281875,"SM",0.913,"SM"
"O75159",0.913,75.807720861173,"SM",0.252685714285714,"AF",0.913,"SM"
"P06213",0.913,68.626289014162,"SM",0.77897619047619,"AF",0.913,"SM"
"P14207",0.913,81.8167664670659,"SM",0.828109523809524,"AF",0.913,"SM"
"P51398",0.913,82.1857864357864,"SM",0.0318787619047619,"AF",0.913,"SM"
"P59666",0.913,73.9254965034965,"AF",0.4696,"AF",0.913,"AF"
"P60608",0.913,55.3885710808179,"AF",0.221747619047619,"AF",0.913,"AF"
"Q06190",0.913,83.8236832274935,"SM",0.212661904761905,"AF",0.913,"SM"
"Q16363",0.913,74.3354703318335,"AF",0.791647619047619,"AF",0.913,"AF"
"Q2NL82",0.913,75.9397514550889,"SM",0.626071428571429,"SM",0.913,"SM"
"Q5T292",0.913,62.1134716981132,"AF",0.773880952380952,"AF",0.913,"AF"
"Q6IMI4",0.913,94.2219319562576,"AF",0.740519047619048,"AF",0.913,"AF"
"Q6PIU1",0.913,79.1657962588473,"AF",0.303342857142857,"AF",0.913,"AF"
"Q6QAJ8",0.913,92.040518754988,"AF",0.200316666666667,"AF",0.913,"AF"
"Q6ZNM6",0.913,59.5879458794588,"SM",0.434033333333333,"AF",0.913,"SM"
"Q8NGZ2",0.913,83.2067376176832,"AF",0.304385714285714,"AF",0.913,"AF"
"Q8TAQ9",0.913,76.6654207573633,"AF",0.38572380952381,"AF",0.913,"AF"
"Q8IY18",0.286,78.5175988043839,"AF",0.912804761904762,"AF",0.912804761904762,"AF"
"Q92754",0.827,66.8880300838878,"AF",0.912723809523809,"AF",0.912723809523809,"AF"
"Q7Z5L7",0.517,87.1742895277207,"AF",0.912704761904762,"AF",0.912704761904762,"AF"
"Q9Y2Q3",0.897,95.294338358459,"AF",0.912591666666667,"AF",0.912591666666667,"AF"
"P0CJ86",0.115,63.7218664226898,"SM",0.912538095238095,"SM",0.912538095238095,"SM"
"P30405",0.204,88.9199870717518,"AF",0.912533333333333,"AF",0.912533333333333,"AF"
"Q6PIZ9",0.022,64.5426496301278,"AF",0.912495238095238,"AF",0.912495238095238,"AF"
"Q5VT06",0.128,66.8985313751669,"SM",0.912461904761905,"AF",0.912461904761905,"AF"
"O43868",0.907,81.8163562672993,"AF",0.9124,"AF",0.9124,"AF"
"P41225",0.603,54.8716119828816,"SM",0.912380952380952,"AF",0.912380952380952,"AF"
"Q9BU68",0.007,63.8846973365617,"AF",0.912377777777778,"AF",0.912377777777778,"AF"
"Q8WXG8",0.641,85.2182512315271,"AF",0.9123,"SM",0.9123,"SM"
"Q8NER5",0.68,79.9592413236481,"SM",0.912228571428571,"SM",0.912228571428571,"SM"
"Q9BXT6",0.362,75.3654863157895,"AF",0.91222380952381,"AF",0.91222380952381,"AF"
"Q15929",0.513,90.6912070282659,"AF",0.912047619047619,"AF",0.912047619047619,"AF"
"Q8WU43",0.121,58.6783507306889,"AF",0.912014285714286,"AF",0.912014285714286,"AF"
"B3EWG6",0.912,59.4966257668712,"AF",0.709104761904762,"AF",0.912,"AF"
"P17010",0.912,54.7579001422026,"AF",0.422476190476191,"AF",0.912,"AF"
"P28329",0.912,84.4656873920553,"AF",0.260490909090909,"SM",0.912,"AF"
"P36955",0.912,89.7475985425638,"SM",0.126706666666667,"AF",0.912,"SM"
"P42765",0.912,91.7079072937969,"SM",0.471914285714286,"SM",0.912,"SM"
"Q12986",0.912,64.9764164256796,"AF",0.8012,"AF",0.912,"AF"
"Q13349",0.912,85.3187644484345,"AF",0.418842857142857,"AF",0.912,"AF"
"Q149N8",0.912,71.3418350789202,"AF",0.391209523809524,"SM",0.912,"AF"
"Q3B7T1",0.912,76.1298714388563,"AF",0.559257142857143,"AF",0.912,"AF"
"Q5EBL2",0.912,58.0750789169768,"AF",0.885657142857143,"AF",0.912,"AF"
"Q5VZV1",0.912,90.2345900658288,"SM",0.8867,"SM",0.912,"SM"
"Q6P996",0.912,75.5479773250082,"AF",0.430271428571429,"AF",0.912,"AF"
"Q6PIL6",0.912,76.7997302764666,"SM",0.196327272727273,"SM",0.912,"SM"
"Q6YI46",0.912,67.4776175098672,"AF",0.271747619047619,"AF",0.912,"AF"
"Q7L5Y9",0.912,92.0140726698262,"AF",0.208633333333333,"SM",0.912,"AF"
"Q8IUC8",0.912,89.1529294935452,"SM",0.837066666666667,"AF",0.912,"SM"
"Q8NGA1",0.912,89.9659737597376,"AF",0.636341666666667,"AF",0.912,"AF"
"Q8NH54",0.912,83.9452701080432,"AF",0.688742857142857,"AF",0.912,"AF"
"Q8NH67",0.912,83.1238814317673,"AF",0.364414285714286,"AF",0.912,"AF"
"Q8WWH4",0.912,67.5270708955224,"AF",0.53317619047619,"AF",0.912,"AF"
"Q93033",0.912,81.7595214602861,"AF",0.199285714285714,"AF",0.912,"AF"
"Q9BSJ2",0.912,67.6088812980359,"SM",0.184247619047619,"AF",0.912,"SM"
"Q9C0C6",0.912,58.7277236315087,"AF",0.849980952380952,"AF",0.912,"AF"
"Q9H3Z4",0.912,73.6391930277598,"AF",0.441336363636364,"SM",0.912,"AF"
"Q9Y5S1",0.617,79.2364994223469,"AF",0.911988235294118,"SM",0.911988235294118,"SM"
"Q86VP6",0.578,86.6677918542561,"AF",0.911980952380952,"AF",0.911980952380952,"AF"
"B7U540",0.739,76.5136363636364,"SM",0.911971428571429,"AF",0.911971428571429,"AF"
"P08034",0.7,64.2026618269812,"SM",0.911947619047619,"AF",0.911947619047619,"AF"
"O75334",0.26,82.1221640488656,"SM",0.911923809523809,"SM",0.911923809523809,"SM"
"Q9NZQ9",0.233,58.1650618982118,"SM",0.911861904761905,"SM",0.911861904761905,"SM"
"Q8NFZ6",0.758,67.4672080408424,"AF",0.911838095238095,"AF",0.911838095238095,"AF"
"Q9Y5Y6",0.771,81.2573001802885,"AF",0.911785714285714,"AF",0.911785714285714,"AF"
"Q96EB1",0.473,74.5141753207086,"AF",0.911619047619048,"AF",0.911619047619048,"AF"
"Q9H4G0",0.214,80.0326600773528,"SM",0.911614285714286,"SM",0.911614285714286,"SM"
"Q13761",0.35,62.2155708787684,"AF",0.911585714285714,"AF",0.911585714285714,"AF"
"Q86XE5",0.787,92.8061762328213,"AF",0.911571428571429,"AF",0.911571428571429,"AF"
"P01138",0.12,72.7048984468339,"SM",0.911533333333333,"AF",0.911533333333333,"AF"
"Q9UJ96",0.855,80.5000973303671,"AF",0.911391666666667,"AF",0.911391666666667,"AF"
"Q2TAA5",0.436,91.2164396837541,"AF",0.911345454545455,"AF",0.911345454545455,"AF"
"Q9BYX4",0.898,80.3413356164384,"AF",0.911328571428571,"SM",0.911328571428571,"SM"
"Q9UNX3",0.458,84.5686098654709,"SM",0.911290909090909,"SM",0.911290909090909,"SM"
"Q03933",0.597,60.8067161716172,"AF",0.911247619047619,"SM",0.911247619047619,"SM"
"Q8N5X7",0.439,78.0350690754516,"SM",0.91122380952381,"AF",0.91122380952381,"AF"
"Q9NNW5",0.598,85.1647091800981,"AF",0.911219047619048,"AF",0.911219047619048,"AF"
"Q13438",0.018,65.2040169133192,"SM",0.911204761904762,"AF",0.911204761904762,"AF"
"P48637",0.35,95.1369902386117,"AF",0.9112,"SM",0.9112,"SM"
"Q15257",0.73,88.6683066830668,"SM",0.9112,"SM",0.9112,"SM"
"Q8TA86",0.51,79.2738406983088,"AF",0.911173333333333,"AF",0.911173333333333,"AF"
"Q9Y2H6",0.868,77.5007959822875,"AF",0.911128571428571,"AF",0.911128571428571,"AF"
"P98153",0.586,64.0830776426567,"AF",0.91112380952381,"AF",0.91112380952381,"AF"
"Q8N386",0.536,70.2571931330472,"AF",0.911118181818182,"AF",0.911118181818182,"AF"
"Q5T230",0.605,66.8367354085603,"AF",0.911095238095238,"AF",0.911095238095238,"AF"
"O75841",0.522,85.7588862217955,"AF",0.911071428571429,"AF",0.911071428571429,"AF"
"Q8N628",0.658,86.0192658329972,"AF",0.911047619047619,"AF",0.911047619047619,"AF"
"B7ZC32",0.911,79.5791895803184,"AF",0.213866666666667,"AF",0.911,"AF"
"E7EU14",0.911,68.1389462209302,"AF",0.769809090909091,"AF",0.911,"AF"
"O94832",0.911,88.473958715036,"AF",0.32442380952381,"AF",0.911,"AF"
"P08476",0.911,65.1105476673428,"SM",0.336614285714286,"AF",0.911,"SM"
"P0C626",0.911,88.4154632587859,"AF",0.627390476190476,"AF",0.911,"AF"
"P30550",0.911,74.7715481171548,"SM",0.285523076923077,"SM",0.911,"SM"
"P43308",0.911,91.1870926966292,"AF",0.0970590476190476,"AF",0.911,"AF"
"P47869",0.911,83.9056123859552,"AF",0.627309523809524,"SM",0.911,"AF"
"P48147",0.911,92.3845747490755,"SM",0.407385714285714,"AF",0.911,"SM"
"P51826",0.911,52.23966994232,"AF",0.555257142857143,"AF",0.911,"AF"
"Q01814",0.911,75.1284791252485,"SM",0.32492380952381,"SM",0.911,"SM"
"Q13201",0.911,56.6087004541701,"AF",0.339609090909091,"AF",0.911,"AF"
"Q14584",0.911,69.5924286372007,"AF",0.848508333333333,"AF",0.911,"AF"
"Q5BJH2",0.911,69.3357807807808,"AF",0.153738571428571,"AF",0.911,"AF"
"Q6IMN6",0.911,52.5370476083032,"AF",0.68687619047619,"SM",0.911,"AF"
"Q6QNK2",0.911,72.8636657365252,"AF",0.528785714285714,"SM",0.911,"AF"
"Q7Z3Y9",0.911,75.5413432424993,"AF",0.255052380952381,"AF",0.911,"AF"
"Q86XA9",0.911,81.1476199344936,"AF",0.541109523809524,"AF",0.911,"AF"
"Q8N1A0",0.911,75.8301752190238,"AF",0.4823,"AF",0.911,"AF"
"Q8NHX9",0.911,80.2214489863742,"AF",0.767552380952381,"SM",0.911,"AF"
"Q969R5",0.911,75.0727584966733,"AF",0.684342857142857,"AF",0.911,"AF"
"Q96EN8",0.911,81.172244750181,"AF",0.647719047619048,"AF",0.911,"AF"
"Q9P2Y5",0.911,61.1086956521739,"SM",0.454419047619048,"AF",0.911,"SM"
"Q9Y5V3",0.911,51.7151074651354,"AF",0.140396666666667,"AF",0.911,"AF"
"Q5T2L2",0.554,83.234243697479,"SM",0.910976470588235,"SM",0.910976470588235,"SM"
"Q5M775",0.651,67.7874479855682,"AF",0.910904761904762,"AF",0.910904761904762,"AF"
"Q8N8K9",0.905,60.2118670030636,"AF",0.910866666666667,"AF",0.910866666666667,"AF"
"Q9Y399",0.759,85.6497206703911,"SM",0.910833333333333,"AF",0.910833333333333,"AF"
"P16452",0.775,89.0533370226895,"AF",0.910809523809524,"SM",0.910809523809524,"SM"
"P0CF74",0.456,84.6607818411097,"SM",0.910761904761905,"SM",0.910761904761905,"SM"
"Q2TAL8",0.756,58.3640309058031,"AF",0.910704761904762,"AF",0.910704761904762,"AF"
"Q6NVV9",0.898,75.5292356687898,"AF",0.910609523809524,"AF",0.910609523809524,"AF"
"O75679",0.07,85.1640316045381,"AF",0.9106,"AF",0.9106,"AF"
"Q13901",0.87,88.0701067615658,"AF",0.910590476190476,"AF",0.910590476190476,"AF"
"A0A0K0K1E9",0.024,90.3346273637375,"AF",0.91057619047619,"AF",0.91057619047619,"AF"
"P02671",0.815,62.2204431801168,"AF",0.91057619047619,"AF",0.91057619047619,"AF"
"Q86VP1",0.046,68.2910694597574,"SM",0.910542857142857,"SM",0.910542857142857,"SM"
"A0A1W2PPW3",0.447,72.7050328947368,"AF",0.91052380952381,"AF",0.91052380952381,"AF"
"Q5HYI8",0.452,76.577370030581,"SM",0.9105,"SM",0.9105,"SM"
"P11464",0.456,86.6689125863623,"AF",0.910484615384615,"AF",0.910484615384615,"AF"
"Q13769",0.674,78.3331384015595,"SM",0.91047619047619,"SM",0.91047619047619,"SM"
"Q6PCT2",0.327,67.8321983002833,"AF",0.910457142857143,"AF",0.910457142857143,"AF"
"P80075",0.235,67.37,"SM",0.910447619047619,"AF",0.910447619047619,"AF"
"Q9Y2X7",0.589,74.9826231443995,"AF",0.910433333333333,"AF",0.910433333333333,"AF"
"O75051",0.771,86.4685620557682,"SM",0.910347619047619,"SM",0.910347619047619,"SM"
"O00232",0.652,61.5428031325952,"SM",0.910319047619048,"SM",0.910319047619048,"SM"
"Q17RS7",0.822,61.6134776575076,"AF",0.910080952380952,"AF",0.910080952380952,"AF"
"Q6ZMJ4",0.727,80.4704205274412,"SM",0.910047619047619,"AF",0.910047619047619,"AF"
"Q99466",0.396,61.8174260965214,"AF",0.910042857142857,"AF",0.910042857142857,"AF"
"O15042",0.91,64.9288121314238,"AF",0.680666666666667,"AF",0.91,"AF"
"O15354",0.91,61.8110206251329,"AF",0.362833333333333,"AF",0.91,"AF"
"O15529",0.91,77.9734712230216,"SM",0.0631428571428571,"AF",0.91,"SM"
"O60831",0.91,83.725753323486,"AF",0.0510572727272727,"AF",0.91,"AF"
"O95263",0.91,75.3658954794126,"AF",0.818828571428571,"AF",0.91,"AF"
"P17516",0.91,96.7296165644172,"AF",0.722457142857143,"AF",0.91,"AF"
"P47712",0.91,83.4895196797865,"AF",0.797214285714286,"SM",0.91,"AF"
"P48065",0.91,87.8617684296508,"AF",0.8606,"AF",0.91,"AF"
"P49685",0.91,82.3074242951619,"AF",0.86497619047619,"AF",0.91,"AF"
"P49910",0.91,57.8885385794584,"AF",0.804152380952381,"AF",0.91,"AF"
"P78330",0.91,89.3526011560694,"SM",0.239109090909091,"AF",0.91,"SM"
"Q16584",0.91,63.6964784205693,"AF",0.824738095238095,"AF",0.91,"AF"
"Q5M8T2",0.91,76.0172823984526,"AF",0.902954545454545,"AF",0.91,"AF"
"Q5XUX0",0.91,87.8573305307409,"SM",0.162444285714286,"AF",0.91,"SM"
"Q6DN03",0.91,61.2654867256637,"SM",0.779036363636364,"SM",0.91,"SM"
"Q8N465",0.91,93.3054617117117,"SM",0.437738095238095,"SM",0.91,"SM"
"Q8N945",0.91,87.9210299869622,"AF",0.895461904761905,"AF",0.91,"AF"
"Q8NC44",0.91,59.1333169533169,"AF",0.220295238095238,"AF",0.91,"AF"
"Q8NGZ9",0.91,88.5296370967742,"AF",0.613157142857143,"AF",0.91,"AF"
"Q96BZ4",0.91,86.4175824175824,"SM",0.545071428571429,"AF",0.91,"SM"
"Q9NPB0",0.91,66.7189060308555,"AF",0.827542857142857,"AF",0.91,"AF"
"Q9UKG4",0.91,77.19194176748,"AF",0.880022222222222,"AF",0.91,"AF"
"Q9UNH7",0.91,73.1758664955071,"SM",0.576138095238095,"SM",0.91,"SM"
"Q9UHX3",0.819,79.2314091627172,"AF",0.909971428571429,"AF",0.909971428571429,"AF"
"Q86UF4",0.248,65.2231393888656,"AF",0.909928571428571,"AF",0.909928571428571,"AF"
"Q6PI26",0.096,74.2131406761178,"AF",0.909876190476191,"SM",0.909876190476191,"SM"
"P62310",0.262,77.3728571428571,"SM",0.909847619047619,"AF",0.909847619047619,"AF"
"Q8IX90",0.325,86.7018867924528,"SM",0.909847619047619,"AF",0.909847619047619,"AF"
"O14595",0.581,85.6460481099656,"SM",0.909823809523809,"SM",0.909823809523809,"SM"
"Q9NR81",0.56,75.8052516411379,"SM",0.909776190476191,"AF",0.909776190476191,"AF"
"Q3KQV9",0.909,80.4784688995215,"SM",0.909771428571429,"SM",0.909771428571429,"SM"
"O75817",0.663,80.2161885245902,"SM",0.909714285714286,"SM",0.909714285714286,"SM"
"Q5T2D2",0.314,63.6503533712429,"AF",0.909704761904762,"AF",0.909704761904762,"AF"
"Q96B33",0.548,77.0755238519839,"AF",0.909609523809524,"AF",0.909609523809524,"AF"
"Q6ZNW5",0.848,90.9029549248748,"AF",0.909533333333333,"AF",0.909533333333333,"AF"
"Q9UHB4",0.759,93.5911703483432,"AF",0.909495238095238,"AF",0.909495238095238,"AF"
"Q96KP6",0.496,79.9681431192661,"AF",0.90947619047619,"AF",0.90947619047619,"AF"
"Q96M95",0.671,87.6750844277674,"AF",0.90947619047619,"AF",0.90947619047619,"AF"
"Q9NP87",0.572,89.4463582166926,"AF",0.909452380952381,"SM",0.909452380952381,"SM"
"Q9H3Q3",0.772,93.0377463923856,"AF",0.9094,"AF",0.9094,"AF"
"Q16774",0.202,84.6463654223969,"SM",0.90937619047619,"AF",0.90937619047619,"AF"
"Q8WWB7",0.835,86.3268366688186,"AF",0.909290909090909,"SM",0.909290909090909,"SM"
"Q9BTP7",0.087,90.1873317450864,"AF",0.909190909090909,"SM",0.909190909090909,"SM"
"O43818",0.574,84.3276399560922,"AF",0.909178571428571,"SM",0.909178571428571,"SM"
"A0A0G2JMS6",0.277,77.2429983308442,"AF",0.909114285714286,"AF",0.909114285714286,"AF"
"P41220",0.257,83.3403476669716,"SM",0.909076923076923,"SM",0.909076923076923,"SM"
"Q9NW64",0.487,71.3002990175139,"SM",0.90902380952381,"SM",0.90902380952381,"SM"
"A0A087X1G2",0.909,60.2564191042048,"AF",0.657309090909091,"AF",0.909,"AF"
"A7E2F4",0.909,68.1134344462541,"AF",0.882871428571429,"AF",0.909,"AF"
"O75676",0.909,71.6377225261064,"AF",0.6269,"AF",0.909,"AF"
"O75915",0.909,89.1805259697567,"AF",0.167852380952381,"AF",0.909,"AF"
"O95136",0.909,82.9942214912281,"AF",0.615114285714286,"SM",0.909,"AF"
"P07814",0.909,83.4264830861523,"AF",0.5961,"SM",0.909,"AF"
"P0C024",0.909,94.1419726459758,"AF",0.671738095238095,"AF",0.909,"AF"
"P48163",0.909,86.5851063829787,"SM",0.840276190476191,"SM",0.909,"SM"
"P51687",0.909,85.3196050775741,"AF",0.85060625,"SM",0.909,"AF"
"P63151",0.909,92.5080665566557,"AF",0.830691666666667,"AF",0.909,"AF"
"Q01484",0.909,85.4334124025754,"SM",0.110940476190476,"SM",0.909,"SM"
"Q02928",0.909,91.3603296703297,"AF",0.762490909090909,"AF",0.909,"AF"
"Q08722",0.909,71.6017740429505,"SM",0.348333333333333,"AF",0.909,"SM"
"Q12851",0.909,69.0456066945607,"SM",0.866271428571429,"AF",0.909,"SM"
"Q12887",0.909,76.5291492450639,"AF",0.381313333333333,"AF",0.909,"AF"
"Q16348",0.909,75.2026118686384,"SM",0.233372727272727,"SM",0.909,"SM"
"Q16819",0.909,89.6897762176393,"SM",0.0313078095238095,"SM",0.909,"SM"
"Q86XE0",0.909,72.0188250567997,"SM",0.7827,"AF",0.909,"SM"
"Q8IZV5",0.909,91.3632172284644,"AF",0.874890476190476,"AF",0.909,"AF"
"Q8N6M0",0.909,85.3765639510342,"AF",0.2755,"AF",0.909,"AF"
"Q8NA31",0.909,72.1645342041939,"AF",0.314752380952381,"AF",0.909,"AF"
"Q8TDW4",0.909,80.9046035917652,"AF",0.6975,"AF",0.909,"AF"
"Q8TF76",0.909,82.7921005385996,"SM",0.552528571428571,"SM",0.909,"SM"
"Q8WUI4",0.909,84.5557415467024,"SM",0.634404761904762,"SM",0.909,"SM"
"Q8WXH5",0.909,65.0123774647887,"AF",0.304647619047619,"SM",0.909,"AF"
"Q96F81",0.909,65.2292169126845,"AF",0.230904761904762,"SM",0.909,"AF"
"Q96SE7",0.909,67.8816455884541,"AF",0.342395238095238,"AF",0.909,"AF"
"Q99525",0.909,78.1437403400309,"SM",0.325795238095238,"AF",0.909,"SM"
"Q9H841",0.909,79.5466084620551,"AF",0.13317619047619,"AF",0.909,"AF"
"Q9ULD0",0.909,82.8942428035044,"SM",0.23197619047619,"AF",0.909,"SM"
"A6NCV1",0.787,88.0963055780113,"AF",0.908985714285714,"AF",0.908985714285714,"AF"
"Q5VIY5",0.287,64.8730671378092,"AF",0.90897619047619,"AF",0.90897619047619,"AF"
"Q4V326",0.071,63.9138551401869,"AF",0.908746153846154,"AF",0.908746153846154,"AF"
"P55895",0.553,76.4014975961538,"AF",0.908690476190476,"SM",0.908690476190476,"SM"
"Q8IUZ0",0.432,76.6836266907124,"AF",0.908671428571429,"AF",0.908671428571429,"AF"
"Q6PCE3",0.852,94.5349545913219,"AF",0.908666666666667,"AF",0.908666666666667,"AF"
"Q6DKJ4",0.871,90.8354780058651,"AF",0.908628571428571,"AF",0.908628571428571,"AF"
"Q8N983",0.446,81.0899067005937,"SM",0.908619047619048,"SM",0.908619047619048,"SM"
"P57076",0.493,86.6036722436722,"AF",0.908575,"AF",0.908575,"AF"
"Q00839",0.588,65.7753802639849,"AF",0.908552380952381,"AF",0.908552380952381,"AF"
"Q58FG0",0.714,69.9572690467427,"AF",0.908552380952381,"SM",0.908552380952381,"SM"
"Q765P7",0.704,79.8167979002625,"SM",0.908504761904762,"AF",0.908504761904762,"AF"
"Q86X24",0.156,62.736324926302,"SM",0.908485714285714,"AF",0.908485714285714,"AF"
"Q12981",0.395,83.4802351011482,"AF",0.908452380952381,"AF",0.908452380952381,"AF"
"P13612",0.211,84.56352897474,"AF",0.908390909090909,"AF",0.908390909090909,"AF"
"O94808",0.715,92.5323037037037,"AF",0.908342857142857,"SM",0.908342857142857,"SM"
"Q96RT7",0.449,55.8215240641711,"SM",0.9083,"AF",0.9083,"AF"
"Q5JUK9",0.559,64.2735153583618,"AF",0.908290476190476,"AF",0.908290476190476,"AF"
"Q9UQ26",0.66,54.6358037856572,"AF",0.90827619047619,"AF",0.90827619047619,"AF"
"P55010",0.372,86.7239221140473,"SM",0.908271428571429,"AF",0.908271428571429,"AF"
"Q8NGL4",0.854,88.5755331991952,"AF",0.9082625,"AF",0.9082625,"AF"
"P18505",0.41,78.421375425727,"AF",0.908228571428571,"AF",0.908228571428571,"AF"
"Q13113",0.145,65.2075262543757,"AF",0.908228571428571,"AF",0.908228571428571,"AF"
"Q8TAF8",0.253,89.2480035335689,"AF",0.908214285714286,"SM",0.908214285714286,"SM"
"Q8WV22",0.191,85.842731505432,"SM",0.908180952380952,"SM",0.908180952380952,"SM"
"Q7L211",0.907,91.9150275836705,"AF",0.9081,"AF",0.9081,"AF"
"Q9Y259",0.206,80.9877750611247,"SM",0.908090909090909,"AF",0.908090909090909,"AF"
"Q9BZC1",0.527,63.3741758241758,"AF",0.908028571428571,"AF",0.908028571428571,"AF"
"P78536",0.384,78.2185905913471,"SM",0.908004761904762,"AF",0.908004761904762,"AF"
"Q9H1K4",0.871,74.1837600337981,"AF",0.908004761904762,"AF",0.908004761904762,"AF"
"A6NFX1",0.908,79.2077443211833,"AF",0.498404761904762,"AF",0.908,"AF"
