gene_id,base_count,cancer_count,MeSH_count,title_query,ovarian_count,title_count
GABRQ,31,6,3,1,0,1.0
ACTL6B,27,7,6,1,0,1.0
RAB27B,235,98,62,40,2,40.0
SYCE3,15,1,0,1,0,1.0
SSTR5,586,325,278,28,1,28.0
PAX1,413,112,77,48,6,48.0
CDC20,1673,873,443,185,32,185.0
CAMP,104700,11955,6263,1855,445,1855.0
SGO1,257,93,25,25,0,25.0
TRIM59,136,80,58,57,4,57.0
PBK,808,246,153,70,6,70.0
CDC45,611,231,80,29,5,29.0
RET,11423,6574,5246,2299,64,2299.0
ITGA11,100,48,28,5,2,5.0
MAGEA6,112,107,84,16,2,16.0
TRIP13,212,157,82,82,6,82.0
H3C7,1,0,0,0,0,0.0
COL8A1,141,50,25,12,1,12.0
TERT,40017,7333,4762,1314,207,1314.0
ERCC6L,64,42,20,15,0,15.0
CD300LF,66,8,4,0,0,0.0
H4C12,0,0,0,0,0,0.0
CYFIP2,118,30,14,10,0,10.0
SMC4,178,83,46,21,3,21.0
LHX2,368,65,41,19,0,19.0
IL1B,10062,1595,862,81,51,81.0
RAD51AP1,102,69,43,25,10,25.0
TOM1L1,43,18,13,4,0,4.0
KCNC2,38,3,2,2,0,2.0
RAB25,190,128,97,65,27,65.0
ELOVL2,331,48,22,13,2,13.0
GSTA3,139,26,10,1,0,1.0
SYNDIG1,24,5,2,0,0,0.0
SYNGR3,16,4,4,0,0,0.0
KIF15,164,99,50,42,5,42.0
NLRP2,154,35,21,7,0,7.0
GRPR,850,553,354,115,41,115.0
FLT3,8121,6013,4762,2402,40,2402.0
ACMSD,90,10,4,1,0,1.0
MAGEA4,370,316,249,62,19,62.0
GNL3L,28,21,9,11,0,11.0
AKAP5,254,13,2,0,0,0.0
NKX2-2,607,149,108,29,0,29.0
KIF5C,101,14,7,2,1,2.0
ISG15,1875,412,206,104,17,104.0
CACNG6,13,0,0,0,0,0.0
IBSP,942,141,98,6,4,6.0
KRT32,4,2,1,0,0,0.0
TAS2R1,48,1,1,0,1,0.0
MMP9,34811,13784,9909,1766,631,1766.0
EPCAM,10020,5849,4241,769,491,769.0
AZIN1,91,47,34,12,2,12.0
IFNL1,56,16,5,0,0,0.0
APOF,72,13,7,4,0,4.0
CCR3,1858,245,137,51,13,51.0
H3C10,0,0,0,0,0,0.0
CD1A,3995,1302,979,110,11,110.0
KCNK16,26,2,1,0,0,0.0
GDNF,6525,691,389,154,6,154.0
TFF1,1183,893,730,107,23,107.0
HTR2C,390,21,11,3,2,3.0
CENPL,23,12,7,7,0,7.0
TNFSF4,556,146,64,9,4,9.0
CLDN25,2,0,0,0,0,0.0
FPR3,119,25,9,4,0,4.0
SERPINA5,92,30,20,7,2,7.0
SLIT1,238,41,26,6,1,6.0
CARTPT,81,11,7,1,0,1.0
