"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"163","FGG","P02679","3",0,1,4.06336986470029,"AF-P02679-F1-model_v4","P02679-F1",0.247,0.813,3,85.7406392945715,1777,241,172,11,9,11
"164","PRLR","P16471","3",496,2,2.88003264752947,"AF-P16471-F1-model_v4","P16471-F1",0.166,0.812,1,61.7794438765079,1275,354,236,25,22,25
"165","KCNK16","Q96T55","49",1,4,2.51028759513656,"AF-Q96T55-F1-model_v4","Q96T55-F1",0.14,0.811,4,82.1038649544325,26,2,1,0,0,0
"166","PAX2","Q02962","3",5449,5,4.89496166526312,"AF-Q02962-F1-model_v4","Q02962-F1",0.095,0.811,1,61.2209457315138,1786,456,329,160,75,160
"167","GAS2L3","Q86XJ1","3",0,1,2.0164467308929,"AF-Q86XJ1-F1-model_v4","Q86XJ1-F1",0.199,0.808,1,60.8691832480576,20,10,6,3,0,3
"168","DISP2","A7MBM2","3",0,1,2.08541460842293,"AF-A7MBM2-F1-model_v4","A7MBM2-F1",0.091,0.806,2,68.3160631834751,10,3,2,0,0,0
"169","SDR16C5","Q8N3Y7","44",0,1,3.33068272015369,"AF-Q8N3Y7-F1-model_v4","Q8N3Y7-F1",0.297,0.803,1,94.6536481404095,31,9,6,2,0,2
"170","LRRC46","Q96FV0","3",0,1,2.81256609671401,"AF-Q96FV0-F1-model_v4","Q96FV0-F1",0.095,0.8,1,64.78599677159,8,4,3,0,2,0
"171","BRCA2","P51587","3",966,5,2.75447065653722,"AF-P51587-F12-model_v4","P51587-F12",0.083,0.796,1,65.838077675904,14621,13982,11289,3705,6154,3705
"172","CALML5","Q9NZT1","3",19329,13,2.85544779402406,"AF-Q9NZT1-F1-model_v4","Q9NZT1-F1",0.334,0.796,1,82.5713901345292,43,20,16,2,0,2
"173","VANGL1","Q8TAA9","64",0,1,2.39920892599506,"AF-Q8TAA9-F1-model_v4","Q8TAA9-F1",0.038,0.796,2,75.8569196217494,165,68,48,14,2,14
"174","RECQL4","O94761","3",0,5,2.57842694176153,"AF-O94761-F1-model_v4","O94761-F1",0.125,0.793,1,69.0309568099209,342,213,103,69,9,69
"175","IGHV1-3","A0A0C4DH29","3",0,2,3.06131932798064,"AF-A0A0C4DH29-F1-model_v4","A0A0C4DH29-F1",0.225,0.792,1,91.3548633879781,2,0,0,0,0,0
"176","ATP1A4","Q13733","3",0,1,2.37070737791803,"AF-Q13733-F1-model_v4","Q13733-F1",0.213,0.791,2,87.530096069869,49,6,3,0,1,0
"177","HSD17B6","O14756","44",0,1,2.93330377552478,"AF-O14756-F1-model_v4","O14756-F1",0.374,0.79,1,95.5339114974318,42,23,15,7,6,7
"178","AURKB","Q96GD4","3",1878,3,4.35035354303078,"AF-Q96GD4-F1-model_v4","Q96GD4-F1",0.06,0.789,2,79.8540354046243,1396,892,534,58,25,58
"179","CHAF1B","Q13112","3",0,1,2.18352817579146,"AF-Q13112-F1-model_v4","Q13112-F1",0.173,0.789,1,75.3852922152922,93,43,25,12,0,12
"180","GRPR","P30550","41",0,1,3.71494704366219,"AF-P30550-F1-model_v4","P30550-F1",0.116,0.786,2,78.916125,850,553,354,115,41,115
"181","IFNL3","Q8IZI9","3",0,2,3.5804670738895,"AF-Q8IZI9-F1-model_v4","Q8IZI9-F1",0.22,0.786,1,85.8538157894737,241,42,20,10,0,10
"182","SDSL","Q96GA7","65",0,1,2.06101495646912,"AF-Q96GA7-F1-model_v4","Q96GA7-F1",0.161,0.786,1,95.1051007815714,253,4,1,0,0,0
"183","ASIC5","Q9NY37","3",0,1,4.68769389215934,"AF-Q9NY37-F1-model_v4","Q9NY37-F1",0.224,0.785,1,84.2983415597236,14,1,0,0,0,0
"184","GNAT3","A8MTJ3","3",4318,5,5.29418841815462,"AF-A8MTJ3-F1-model_v4","A8MTJ3-F1",0.285,0.784,2,93.7761568350406,84,4,2,1,0,1
"185","TIMELESS","Q9UNS1","3",17205,6,2.39421063117578,"AF-Q9UNS1-F1-model_v4","Q9UNS1-F1",0.482,0.784,2,75.0644755459859,1173,154,73,58,7,58
"186","GJD2","Q9UKL4","3",0,1,2.01117465018935,"AF-Q9UKL4-F1-model_v4","Q9UKL4-F1",0.473,0.781,2,73.5079196217494,455,20,9,0,0,0
"187","BPIFA1","Q9NP55","13",0,4,5.65248964306554,"AF-Q9NP55-F1-model_v4","Q9NP55-F1",0.101,0.777,1,79.192570516232,223,63,52,1,0,1
"188","CDC25C","P30307","3",625,2,5.70397334167028,"AF-P30307-F1-model_v4","P30307-F1",0.362,0.777,1,64.1824899598394,1476,1018,688,106,39,106
"189","RAB27B","O00194","63",0,1,2.53067913272204,"AF-O00194-F1-model_v4","O00194-F1",0.07,0.777,1,86.799005205321,235,98,62,40,2,40
"190","HRH3","Q9Y5N1","43",0,1,2.76464867057507,"AF-Q9Y5N1-F1-model_v4","Q9Y5N1-F1",0.033,0.776,1,76.9845909752547,55,12,9,0,0,0
"191","SKA2","Q8WVK7","3",1869,2,2.14052311226722,"AF-Q8WVK7-F1-model_v4","Q8WVK7-F1",0.291,0.775,1,88.1231086519115,84,38,23,16,2,16
"192","CCR5","P51681","3",628,2,3.34940155672146,"AF-P51681-F1-model_v4","P51681-F1",0.253,0.774,1,85.2943881118881,10915,1449,603,388,28,388
"193","TH","P07101","3",0,1,3.32092651592282,"AF-P07101-F1-model_v4","P07101-F1",0.17,0.773,1,81.6252548924861,9439291,2269279,1912747,530,78468,530
"194","GABRA1","P14867","36",0,3,2.95048048618299,"AF-P14867-F1-model_v4","P14867-F1",0.122,0.772,1,82.5693674698795,551,19,10,4,0,4
"195","FGB","P02675","3",124,2,4.72560371417566,"AF-P02675-F1-model_v4","P02675-F1",0.148,0.77,2,84.5702624872579,639,94,54,7,0,7
"196","WDR62","O43379","3",0,1,2.72619892560106,"AF-O43379-F1-model_v4","O43379-F1",0.088,0.77,2,61.3650231402125,125,18,8,12,1,12
"197","TENT5C","Q5VWP2","3",0,1,2.25765891414708,"AF-Q5VWP2-F1-model_v4","Q5VWP2-F1",0.224,0.769,1,88.1743236409608,32,23,20,2,0,2
"198","FZD2","Q14332","3",1249,5,2.45104833608611,"AF-Q14332-F1-model_v4","Q14332-F1",0.544,0.766,4,84.4377733065057,259,115,71,11,5,11
"199","ORC1","Q13415","3",47627,7,3.13975138136583,"AF-Q13415-F1-model_v4","Q13415-F1",0.154,0.765,1,67.9746077283372,380,84,33,13,3,13
"200","SCG3","Q8WXD2","3",625,2,3.21412905465955,"AF-Q8WXD2-F1-model_v4","Q8WXD2-F1",0.074,0.764,2,58.9901555793991,66,20,14,4,1,4
"201","PLAAT4","Q9UL19","20",0,1,2.31534563014535,"AF-Q9UL19-F1-model_v4","Q9UL19-F1",0.278,0.762,1,76.6071965544244,196,66,48,2,3,2
"202","ANLN","Q9NQW6","3",1249,4,5.1284755655811,"AF-Q9NQW6-F1-model_v4","Q9NQW6-F1",0.121,0.76,1,59.8741904323827,240,182,114,50,2,50
"203","SLC7A11","Q9UPY5","3",625,2,2.81936867257089,"AF-Q9UPY5-F1-model_v4","Q9UPY5-F1",0.376,0.758,3,86.6098338020966,1702,880,511,234,33,234
"204","LMNB1","P20700","3",218,2,4.0451580817672,"AF-P20700-F1-model_v4","P20700-F1",0.275,0.754,2,82.6346633684663,211,75,45,11,2,11
"205","GALNT6","Q8NCL4","37",0,1,2.94080947320706,"AF-Q8NCL4-F1-model_v4","Q8NCL4-F1",0.234,0.752,1,88.569584913191,46,35,25,15,5,15
"206","CNGA3","Q16281","25",0,1,3.68865000417134,"AF-Q16281-F1-model_v4","Q16281-F1",0.182,0.749,1,75.295,295,7,2,0,0,0
"207","DQX1","Q8TE96","3",0,1,4.27559192323238,"AF-Q8TE96-F1-model_v4","Q8TE96-F1",0.128,0.749,2,87.2945561918397,7,3,2,0,0,0
"208","LILRA4","P59901","3",0,1,2.41560203880928,"AF-P59901-F1-model_v4","P59901-F1",0.251,0.747,2,83.3684465020576,31,11,6,0,0,0
"209","CENPL","Q8N0S6","3",0,9,2.02121762070597,"AF-Q8N0S6-F1-model_v4","Q8N0S6-F1",0.229,0.746,2,83.6504654545455,23,12,7,7,0,7
"210","KIF5C","O60282","3",2502,12,2.06648872925948,"AF-O60282-F1-model_v4","O60282-F1",0.247,0.744,2,79.6137369655892,101,14,7,2,1,2
"211","SHH","Q15465","3",2493,4,3.64913181698334,"AF-Q15465-F1-model_v4","Q15465-F1",0.138,0.74,2,80.9348827231121,8845,2918,1893,330,51,330
"212","COL3A1","P02461","3",0,3,2.18705862509995,"AF-P02461-F1-model_v4","P02461-F1",0.222,0.736,1,54.3746488260023,1693,300,175,36,19,36
"213","SLIT1","O75093","3",3720,2,3.37296108318607,"AF-O75093-F1-model_v4","O75093-F1",0.132,0.736,1,80.5466490269717,238,41,26,6,1,6
"214","SPTBN2","O15020","3",1439,3,2.52678229284321,"AF-O15020-F1-model_v4","O15020-F1",0.242,0.736,3,76.775214383059,101,22,8,11,2,11
"215","KIAA0319","Q5VV43","3",0,2,4.0953123298388,"AF-Q5VV43-F1-model_v4","Q5VV43-F1",0.292,0.734,1,70.235726371767,141,6,3,1,1,1
"216","CHEK1","O14757","3",0,3,2.42928492320301,"AF-O14757-F1-model_v4","O14757-F1",0.067,0.732,1,78.1344110733873,2122,1513,904,46,78,46
"217","PARP1","P09874","3",12969,7,2.15125946776352,"AF-P09874-F1-model_v4","P09874-F1",0.074,0.732,2,83.2874471299094,7899,4369,2542,1025,421,1025
"218","IGF1R","P08069","3",1952,5,2.27973750545481,"AF-P08069-F1-model_v4","P08069-F1",0.15,0.731,1,78.502755985267,10062,5160,3851,919,204,919
"219","PROC","P04070","27",3,4,2.19953707707214,"AF-P04070-F1-model_v4","P04070-F1",0.307,0.73,2,82.6316438356164,369018,34959,17940,10,900,10
"220","GSTA3","Q16772","42",0,1,3.78875686682956,"AF-Q16772-F1-model_v4","Q16772-F1",0.222,0.727,1,97.5388764044944,139,26,10,1,0,1
"221","MCHR2","Q969V1","54",0,1,3.07914524065158,"AF-Q969V1-F1-model_v4","Q969V1-F1",0.326,0.726,2,88.1894147768837,83,14,8,1,5,1
"222","CNIH2","Q6PI25","3",81,2,3.26599089674551,"AF-Q6PI25-F1-model_v4","Q6PI25-F1",0.314,0.723,2,87.253868065967,37,2,0,0,0,0
"223","DCLRE1A","Q6PJP8","3",705,3,2.05457327166212,"AF-Q6PJP8-F1-model_v4","Q6PJP8-F1",0.051,0.722,1,58.2792199535396,24,13,4,0,2,0
"224","KRT8","P05787","3",625,3,3.04082723771613,"AF-P05787-F1-model_v4","P05787-F1",0.432,0.721,1,76.3267437533227,445,187,121,9,7,9
"225","MMP9","P14780","3",3543,5,2.69903157040377,"AF-P14780-F1-model_v4","P14780-F1",0.191,0.717,2,82.256276634164,34811,13784,9909,1766,631,1766
"226","POLQ","O75417","3",0,1,3.77618611471542,"AF-O75417-F1-model_v4","O75417-F1",0.104,0.717,1,59.4862674012494,193,136,82,27,14,27
"227","TDRD1","Q9BXT4","3",0,1,2.41969677141761,"AF-Q9BXT4-F1-model_v4","Q9BXT4-F1",0.127,0.717,3,71.5959169998919,85,30,24,6,2,6
"228","DCD","P81605","3",0,1,5.07604069978195,"AF-P81605-F1-model_v4","P81605-F1",0.374,0.716,2,64.5234556962025,4341,354,242,7,8,7
"229","GSTA2","P09210","42",0,1,2.00530376349036,"AF-P09210-F1-model_v4","P09210-F1",-0.009,0.716,1,97.7326231322634,225,59,30,8,2,8
"230","CACNG4","Q9UBN1","3",1869,3,3.48913385706966,"AF-Q9UBN1-F1-model_v4","Q9UBN1-F1",0.125,0.712,1,65.7244111931597,37,10,9,1,0,1
"231","CD3D","P04234","3",0,3,2.05559657705997,"AF-P04234-F1-model_v4","P04234-F1",0.491,0.711,1,77.4809330323552,193,99,64,9,4,9
"232","EZH2","Q15910","3",5027,11,2.18590693718546,"AF-Q15910-F1-model_v4","Q15910-F1",0.054,0.711,4,76.5958989797625,6468,4845,3402,2157,193,2157
"233","KPNA2","P52292","3",2686,6,3.36354967695552,"AF-P52292-F1-model_v4","P52292-F1",0.024,0.711,1,86.1073162939297,322,223,147,82,12,82
"234","SHCBP1","Q8NEM2","3",0,1,3.61619403103803,"AF-Q8NEM2-F1-model_v4","Q8NEM2-F1",0.18,0.711,1,73.6964627259036,73,62,42,37,1,37
"235","EEF1A2","Q05639","3",3109,3,5.06462490185641,"AF-Q05639-F1-model_v4","Q05639-F1",0.384,0.71,1,88.7397970115591,299,137,110,44,21,44
"236","SPC25","Q9HBM1","3",0,1,3.92514631407119,"AF-Q9HBM1-F1-model_v4","Q9HBM1-F1",0.39,0.708,1,90.2554752851711,109,42,23,10,1,10
"237","FANCA","O15360","3",0,1,2.21934820552987,"AF-O15360-F1-model_v4","O15360-F1",0.135,0.707,1,74.565869508254,707,479,193,77,46,77
"238","KRT33A","O76009","3",197,7,2.6174202242101,"AF-O76009-F1-model_v4","O76009-F1",0.29,0.702,1,80.9131659388646,4,1,0,0,0,0
"239","FOXM1","Q08050","3",4065,6,4.56910681422483,"AF-Q08050-F1-model_v4","Q08050-F1",0.173,0.701,1,51.0762881727687,2314,1851,1287,996,110,996
"240","CRB3","Q9BUF7","3",625,2,2.41788267943025,"AF-Q9BUF7-F1-model_v4","Q9BUF7-F1",0.297,0.7,1,70.3484105960265,488,126,94,10,3,10
"241","CCNB1","P14635","3",32128,8,4.30480691832504,"AF-P14635-F1-model_v4","P14635-F1",0.078,0.699,1,77.7724150162578,2332,1547,1017,71,59,71
"242","FAM83H","Q6ZRV2","3",0,1,3.07880050986155,"AF-Q6ZRV2-F1-model_v4","Q6ZRV2-F1",0.264,0.694,1,50.5171635795581,132,66,43,43,5,43
"243","NKX2-2","O95096","3",625,2,5.53577782698026,"AF-O95096-F1-model_v4","O95096-F1",0.047,0.694,1,64.7670790216369,607,149,108,29,0,29
"244","STIL","Q15468","3",0,1,3.07064394606553,"AF-Q15468-F1-model_v4","Q15468-F1",0.163,0.693,1,53.6494972568579,483,260,169,52,23,52
"245","CHRNB2","P17787","22",0,1,2.8150820076652,"AF-P17787-F1-model_v4","P17787-F1",0.449,0.691,2,80.7815877367896,161,16,5,5,0,5
"246","KRT28","Q7Z3Y7","3",0,7,2.19024860087289,"AF-Q7Z3Y7-F1-model_v4","Q7Z3Y7-F1",0.263,0.69,1,76.9403842893473,6,4,2,0,0,0
"247","GJA3","Q9Y6H8","3",0,2,2.94482708133668,"AF-Q9Y6H8-F1-model_v4","Q9Y6H8-F1",0.481,0.687,2,68.3337847533632,275,23,11,3,0,3
"248","MAGEA6","P43360","53",0,1,9.09316039212719,"AF-P43360-F1-model_v4","P43360-F1",0.326,0.686,2,72.4060609756098,112,107,84,16,2,16
"249","AMBP","P02760","3",96,3,2.66801172020462,"AF-P02760-F1-model_v4","P02760-F1",0.332,0.685,1,82.405342616343,273,37,24,3,2,3
"250","NCAPH","Q15003","3",0,1,4.07247589677468,"AF-Q15003-F1-model_v4","Q15003-F1",0.198,0.683,1,60.7197876747799,73,48,32,22,3,22
"251","SKA3","Q8IX90","3",0,1,5.29904838473175,"AF-Q8IX90-F1-model_v4","Q8IX90-F1",0.354,0.683,1,64.7586888273315,105,78,44,29,1,29
"252","CDK5R2","Q13319","3",0,1,5.1429166040793,"AF-Q13319-F1-model_v4","Q13319-F1",0.304,0.681,1,70.1191336270191,26,8,4,1,0,1
"253","COMP","P49747","3",625,2,2.63520068645845,"AF-P49747-F1-model_v4","P49747-F1",0.18,0.681,2,88.5665641202904,120353,4597,1070,67,151,67
"254","PIK3CG","P48736","3",8687,6,2.04052470339101,"AF-P48736-F1-model_v4","P48736-F1",0.145,0.681,2,88.4205153828879,572,205,113,8,7,8
"255","TRIP13","Q15645","3",0,1,3.71873950234222,"AF-Q15645-F1-model_v4","Q15645-F1",0.249,0.677,2,86.9794004094765,212,157,82,82,6,82
"256","GABRD","O14764","36",11,6,2.28539610916701,"AF-O14764-F1-model_v4","O14764-F1",0.442,0.676,3,80.2010523369717,161,25,14,9,0,9
"257","GDNF","P39905","3",625,3,2.20687274358402,"AF-P39905-F1-model_v4","P39905-F1",0.322,0.674,3,75.0262673088501,6525,691,389,154,6,154
"258","PKMYT1","Q99640","3",16433,4,4.71210996206204,"AF-Q99640-F1-model_v4","Q99640-F1",0.142,0.674,1,75.590281030445,114,85,53,35,5,35
"259","MYBL1","P10243","3",0,1,3.15901235308638,"AF-P10243-F1-model_v4","P10243-F1",0.245,0.673,1,58.4626727423364,205,144,107,23,2,23
"260","RIMS1","Q86UR5","3",0,1,3.07404992807534,"AF-Q86UR5-F1-model_v4","Q86UR5-F1",0.166,0.671,1,51.3308148650686,148,14,8,0,1,0
"261","SELL","P14151","3",2164,4,2.93027088615597,"AF-P14151-F1-model_v4","P14151-F1",0.321,0.67,1,85.3251642397562,6933,726,366,39,18,39
"262","DLGAP5","Q15398","3",1032,3,5.6119490801202,"AF-Q15398-F1-model_v4","Q15398-F1",0.128,0.669,1,56.3710199490026,188,147,93,27,12,27
"263","RAD54L","Q92698","3",0,1,3.60250898521433,"AF-Q92698-F1-model_v4","Q92698-F1",0.171,0.669,1,80.5122278481013,184,112,63,17,11,17
"264","DISP3","Q9P2K9","3",0,1,3.05582347762562,"AF-Q9P2K9-F1-model_v4","Q9P2K9-F1",0.111,0.668,2,71.0231260426321,14,6,2,2,0,2
"265","KIF4A","O95239","3",9840,3,5.92178637778736,"AF-O95239-F1-model_v4","O95239-F1",0.244,0.668,3,72.1712231759657,230,155,88,59,6,59
"266","BRIP1","Q9BX63","3",4490,7,3.87311892155787,"AF-Q9BX63-F1-model_v4","Q9BX63-F1",0.061,0.665,1,64.8641492265696,570,527,376,88,205,88
"267","GABRQ","Q9UN88","36",5,6,7.90729680293066,"AF-Q9UN88-F1-model_v4","Q9UN88-F1",0.306,0.665,3,67.6604743160795,31,6,3,1,0,1
"268","MAGEA4","P43358","3",625,2,4.10585808657278,"AF-P43358-F1-model_v4","P43358-F1",0.329,0.665,1,78.1329898167006,370,316,249,62,19,62
"269","HELLS","Q9NRZ9","3",0,1,2.68562157179122,"AF-Q9NRZ9-F1-model_v4","Q9NRZ9-F1",0.138,0.664,2,69.8982640622705,197,117,55,37,1,37
"270","MAEL","Q96JY0","51",0,1,2.91632994311693,"AF-Q96JY0-F1-model_v4","Q96JY0-F1",0.27,0.664,1,73.4034334392146,192,42,30,11,5,11
"271","RAB3D","O95716","3",0,1,2.43733585382114,"AF-O95716-F1-model_v4","O95716-F1",0.185,0.662,2,85.1536789689514,167,37,20,25,0,25
"272","SYCE3","A1L190","3",0,2,3.000325442511,"AF-A1L190-F1-model_v4","A1L190-F1",0.353,0.661,2,92.3110204081633,15,1,0,1,0,1
"273","SIGLEC15","Q6ZMC9","3",0,1,3.66413299472647,"AF-Q6ZMC9-F1-model_v4","Q6ZMC9-F1",0.102,0.659,1,78.5642970927917,143,110,62,65,1,65
"274","XRCC2","O43543","3",0,5,2.89718545178659,"AF-O43543-F1-model_v4","O43543-F1",0.516,0.659,1,87.09828125,433,311,209,108,47,108
"275","MCM4","P33991","3",12169,7,3.21551679733278,"AF-P33991-F1-model_v4","P33991-F1",0.217,0.658,3,73.7432969464523,456,206,109,29,5,29
"276","NEK2","P51955","3",0,1,6.81511339492211,"AF-P51955-F1-model_v4","P51955-F1",0.136,0.658,2,78.7481933351694,503,347,205,151,13,151
"277","LDLRAD1","Q5T700","6",0,1,3.15135052912079,"AF-Q5T700-F1-model_v4","Q5T700-F1",0.153,0.657,1,84.2933355306526,5,1,1,0,0,0
"278","TLR7","Q9NYK1","3",0,1,3.25962710831447,"AF-Q9NYK1-F1-model_v4","Q9NYK1-F1",0.198,0.657,4,87.5433407703147,4858,1116,450,288,15,288
"279","IGHV3-15","A0A0B4J1V0","3",0,2,2.07997013795626,"AF-A0A0B4J1V0-F1-model_v4","A0A0B4J1V0-F1",0.406,0.656,1,91.1667511013216,8,5,2,0,0,0
"280","TPX2","Q9ULW0","3",2,2,5.32281463230709,"AF-Q9ULW0-F1-model_v4","Q9ULW0-F1",0.402,0.656,1,64.2385140295534,699,445,242,141,17,141
"281","NCAPG","Q9BPX3","3",542,2,5.06067493292912,"AF-Q9BPX3-F1-model_v4","Q9BPX3-F1",0.163,0.655,1,82.5022967581047,264,145,78,43,9,43
"282","SHISA9","B4DS77","3",0,2,3.64858179792681,"AF-B4DS77-F1-model_v4","B4DS77-F1",0.277,0.654,1,56.9548785670917,18,4,3,0,0,0
"283","KCNK6","Q9Y257","49",0,4,2.05646365038309,"AF-Q9Y257-F1-model_v4","Q9Y257-F1",0.232,0.652,5,82.0919622641509,45,5,2,1,0,1
"284","KCNC1","P48547","48",0,1,2.15425393165009,"AF-P48547-F1-model_v4","P48547-F1",0.145,0.65,1,79.4631124694376,148,8,3,1,1,1
"285","CENPH","Q9H3R5","3",1193,8,2.0397167078677,"AF-Q9H3R5-F1-model_v4","Q9H3R5-F1",0.285,0.649,1,83.391973816717,90,44,25,10,0,10
"286","BAMBI","Q13145","3",0,1,3.08770984772361,"AF-Q13145-F1-model_v4","Q13145-F1",0.346,0.648,1,64.8537543167242,585,131,91,38,5,38
"287","PARD6B","Q9BYG5","3",0,1,3.97768923835583,"AF-Q9BYG5-F1-model_v4","Q9BYG5-F1",0.345,0.647,1,71.2440158566012,41,20,8,2,0,2
"288","GATA4","P43694","3",625,2,4.31740324470065,"AF-P43694-F1-model_v4","P43694-F1",0.292,0.644,1,58.8907225063939,3323,463,209,129,72,129
"289","PCNA","P12004","3",6044,9,2.50057834459285,"AF-P12004-F1-model_v4","P12004-F1",0.569,0.642,1,94.3301493280239,25635,11165,7212,1119,356,1119
"290","RAD51","Q06609","3",3849,5,4.01727594138623,"AF-Q06609-F1-model_v4","Q06609-F1",0.282,0.64,1,91.5906682116647,5939,3297,1693,837,417,837
"291","CORO2A","Q92828","3",0,1,2.64749579365772,"AF-Q92828-F1-model_v4","Q92828-F1",0.1,0.639,1,85.2004541131717,10,7,5,2,1,2
"292","GFRA1","P56159","3",0,2,2.31847456436518,"AF-P56159-F1-model_v4","P56159-F1",0.1,0.638,1,73.8963423473655,542,126,82,16,3,16
"293","DCAF12L1","Q5VU92","3",22,6,4.21682650949669,"AF-Q5VU92-F1-model_v4","Q5VU92-F1",0.269,0.637,1,78.8160941828255,8,4,0,0,1,0
"294","GINS4","Q9BRT9","3",7600,3,2.94783842170231,"AF-Q9BRT9-F1-model_v4","Q9BRT9-F1",0.324,0.635,1,90.748319649699,39,26,16,8,0,8
"295","TCL1A","P56279","3",0,1,4.4817661854746,"AF-P56279-F1-model_v4","P56279-F1",0.326,0.634,1,91.6834141201264,267,223,192,28,3,28
"296","CD2","P06729","3",77,2,2.84726591777699,"AF-P06729-F1-model_v4","P06729-F1",0.375,0.633,2,78.2975917926566,18308,2660,1818,317,37,317
"297","MYBL2","P10244","3",0,1,6.08713119375968,"AF-P10244-F1-model_v4","P10244-F1",0.066,0.633,1,58.4505143475907,490,348,216,82,11,82
"298","HTR1E","P28566","45",0,1,5.27928142409345,"AF-P28566-F1-model_v4","P28566-F1",0.488,0.632,3,78.7344213041994,41,8,5,3,1,3
"299","SLC44A4","Q53GD3","3",0,1,3.478214663551,"AF-Q53GD3-F1-model_v4","Q53GD3-F1",0.128,0.632,1,83.7654938160961,58,23,21,3,0,3
"300","SCIN","Q9Y6U3","3",0,1,2.74362250684571,"AF-Q9Y6U3-F1-model_v4","Q9Y6U3-F1",0.209,0.626,1,82.0766502202643,147,50,31,10,4,10
"301","RIBC2","Q9H4K1","3",1349,5,3.89856434103887,"AF-Q9H4K1-F1-model_v4","Q9H4K1-F1",0.365,0.625,1,86.7487370730179,11,5,4,1,1,1
"302","RAMP1","O60894","18",0,1,2.68428222981235,"AF-O60894-F1-model_v4","O60894-F1",0.355,0.624,1,89.9139782244556,525,39,24,4,1,4
"303","RMI2","Q96E14","3",1374,6,4.51297201015106,"AF-Q96E14-F1-model_v4","Q96E14-F1",0.286,0.624,1,89.8118485121731,76,44,22,13,8,13
"304","FOXA2","Q9Y261","3",1248,3,2.37967864783153,"AF-Q9Y261-F1-model_v4","Q9Y261-F1",0.438,0.623,2,58.2962910381544,1587,420,234,121,15,121
"305","H3C10","P68431","3",8984,5,5.319975289382,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639,0,0,0,0,0,0
"306","H3C12","P68431","3",0,3,4.72718944547633,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639,0,0,0,0,0,0
"307","H3C6","P68431","3",0,2,2.73864338270209,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639,2,0,0,0,0,0
"308","H3C7","P68431","3",0,4,3.7011802555226,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639,1,0,0,0,0,0
"309","H3C8","P68431","3",2445,4,5.34810295023275,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639,0,0,0,0,0,0
"310","NUF2","Q9BZD4","3",0,1,5.18752632410475,"AF-Q9BZD4-F1-model_v4","Q9BZD4-F1",0.317,0.622,2,89.4283280839895,203,109,64,32,6,32
"311","TUBAL3","A6NHL2","3",0,2,2.59566648814111,"AF-A6NHL2-F1-model_v4","A6NHL2-F1",0.166,0.622,1,91.2046776953793,5,1,0,0,0,0
"312","ABAT","P80404","2",0,1,2.02717010743679,"AF-P80404-F1-model_v4","P80404-F1",0.258,0.621,2,94.0412953629032,346,58,30,5,0,5
"313","TMEM97","Q5BJF2","43",0,1,3.30194309089093,"AF-Q5BJF2-F1-model_v4","Q5BJF2-F1",0.154,0.621,2,90.8198985801217,104,60,30,17,2,17
"314","MAL2","Q969L2","3",0,1,4.00259110982387,"AF-Q969L2-F1-model_v4","Q969L2-F1",0.336,0.619,1,84.150243902439,177,67,50,27,5,27
"315","POLE2","P56282","3",14726,7,2.32212665894744,"AF-P56282-F1-model_v4","P56282-F1",0.232,0.619,2,92.8374541557514,56,41,26,12,1,12
"316","BLM","P54132","3",240,3,2.95157548845913,"AF-P54132-F1-model_v4","P54132-F1",0.161,0.616,1,60.9577520838935,5543,1767,687,268,57,268
"317","CCND1","P24385","3",992,4,2.9952412924164,"AF-P24385-F1-model_v4","P24385-F1",0.313,0.616,2,88.5515780518928,6514,5186,4196,497,167,497
"318","TEKT4","Q8WW24","3",964,5,2.72014878353519,"AF-Q8WW24-F1-model_v4","Q8WW24-F1",0.217,0.616,1,91.364510854243,18,6,5,3,0,3
"319","CKAP2","Q8WWK9","3",0,1,2.92246214913243,"AF-Q8WWK9-F1-model_v4","Q8WWK9-F1",0.332,0.615,2,59.5370678783383,75,47,34,23,2,23
"320","SPAG1","Q07617","3",625,2,2.12153042351947,"AF-Q07617-F1-model_v4","Q07617-F1",0.129,0.613,1,74.4880975945017,54,14,10,3,0,3
"321","PARPBP","Q9NWS1","3",0,1,2.46092023035336,"AF-Q9NWS1-F1-model_v4","Q9NWS1-F1",0.091,0.612,2,70.6408720420684,40,30,21,5,2,5
"322","KCNQ5","Q9NR82","3",1869,5,2.30127277622779,"AF-Q9NR82-F1-model_v4","Q9NR82-F1",0.065,0.61,1,57.4257474944321,218,20,12,2,0,2
"323","EPO","P01588","3",1112,3,3.4312326807351,"AF-P01588-F1-model_v4","P01588-F1",0.238,0.608,1,87.0569713142095,13406,2258,1380,148,80,148
"324","IFNB1","P01574","3",0,2,3.20850619167673,"AF-P01574-F1-model_v4","P01574-F1",0.392,0.608,1,89.8007775653282,302,91,36,3,3,3
