"","node_1","node_2","score"
"2","FABP1","MLXIPL",0.000638995049433847
"1495","FABP1","PIPOX",0.000488956584830098
"1469","KHK","PDZK1",0.000318137699039681
"1507","KHK","PIPOX",0.000473783608657598
"1478","MME","PDZK1",0.000608541579445575
"994","MMP7","DCDC2",0.00187298919764545
"1163","MMP7","FREM1",0.00140095659060686
"643","MMP7","SCGB2A1",0.00142830896580444
"1778","CDH17","PHGR1",0.000729646225175102
"1470","PCK1","PDZK1",0.000338954572883548
"856","PCK1","KHK",0.000601616565523771
"1203","DPP4","CLDN3",0.000904115296024602
"218","DPP4","SI",0.000889084343651462
"1209","MYBL2","DDIAS",0.00065261234652625
"1841","MYBL2","H2AC16",0.000958389338809946
"1219","HMMR","DDIAS",0.000650359871020622
"553","HMMR","KIF18A",0.000820376527018735
"570","MTTP","DEPDC7",0.000490135031994579
"967","MTTP","ALDH1L1",0.000535027788799628
"1635","MTTP","UGT2B15",0.000604631872701792
"7","MTTP","MLXIPL",0.000335880304417281
"1499","MTTP","PIPOX",0.000256582485715326
"32","MTTP","CP",0.000629030167029075
"1685","MTTP","SERPINA1",0.000624418870502462
"507","MTTP","AADAC",0.000458406532995713
"1214","CDC6","DDIAS",0.000981872494486885
"1204","CDC20","DDIAS",0.000469853445956669
"548","CDC20","KIF18A",0.00124145837629016
"1781","CDX1","PHGR1",0.000769601310303354
"351","CDX1","ANXA13",0.00125599746756997
"1761","LGALS4","PHGR1",0.00058759559949155
"718","LGALS4","JCHAIN",0.00111457411071768
"91","LGALS4","GUCY2C",0.00158005408719277
"1762","SLC26A3","PHGR1",0.00074376663971871
"89","SLC26A3","GUCY2C",0.00143396684289289
"1771","DEFA6","PHGR1",0.000672019245746029
"1225","DEFA6","CDX2",0.00163158582842886
"1765","MYO1A","PHGR1",0.000884831274111421
"688","PRSS3","KLK10",0.000833424179728391
"336","PRSS3","SLC7A5",0.0011203398593587
"1768","MUC13","PHGR1",0.000855109900887052
"1759","MUC13","MUC5AC",0.00163876608173291
"1521","MUC13","MUC16",0.00120882815384552
"1740","MUC13","MUC2",0.00160425100713222
"1779","ZG16","PHGR1",0.000728770795147455
"1231","ZG16","CDX2",0.00149577342029274
"1120","ZG16","FABP1",0.000603160671769981
"1767","VIL1","PHGR1",0.000871062433059672
"1730","VIL1","MUC2",0.00214547047440722
"346","VIL1","ANXA13",0.00189148237385206
"1147","VIL1","DEFA6",0.00154332254947065
"1488","VIL1","ZG16",0.00208727702776346
"85","UGT2B17","GUCY2C",0.00177404281276286
"1119","UGT2B17","FABP1",0.00116643687411345
"1157","UGT2B17","DEFA6",0.00412557215996644
"1763","REG1B","PHGR1",0.000861571152071053
"1228","REG1B","CDX2",0.00147286756145486
"474","REG1B","MEP1A",0.00150009337868919
"75","REG1B","GUCY2C",0.00177312576300233
"1156","REG1B","DEFA6",0.0010706400941879
"655","REG1B","VIL1",0.00208572648036812
"1504","ALDOB","PIPOX",0.00086838779896728
"1141","ALDOB","FABP1",0.00155069236829091
"624","ALDOB","PCK1",0.00106321932412819
"1777","CLCA1","PHGR1",0.000672411872715899
"720","CLCA1","JCHAIN",0.000983174880685843
"1221","CLCA1","CDX2",0.00133331659710914
"657","CLCA1","VIL1",0.00201354837878562
"1772","ADAMDEC1","PHGR1",0.000542255359776185
"715","ADAMDEC1","JCHAIN",0.00131183393897692
"1232","ADAMDEC1","CDX2",0.00128377241046363
"651","ADAMDEC1","VIL1",0.00169444493206667
"1774","DEFA5","PHGR1",0.000519904749228398
"1247","DEFA5","CDX2",0.00142840027440209
"654","DEFA5","VIL1",0.00135229406279256
"1699","DEFA5","UGT2B17",0.00458894814569348
"1439","DEFA5","REG1B",0.000902361887822397
"1780","SPINK4","PHGR1",0.000847551884803439
"1246","SPINK4","CDX2",0.0014605615690756
"1428","SPINK4","LGALS4",0.00200220218840951
"245","SPINK4","SLC26A3",0.00174496038737642
"1459","SPINK4","MUC13",0.00131877772021726
"1442","SPINK4","REG1B",0.00232314808690883
"1218","SPC25","DDIAS",0.000998788076911133
"1355","SPC25","CDT1",0.00119146437974363
"267","SPC25","MYBL2",0.00063471996673577
"696","SPC25","TOP2A",0.00147460354155369
"521","SPC25","CDC20",0.000696895828858576
"1207","MKI67","DDIAS",0.000617670386536104
"1834","MKI67","H2AC16",0.000934102172000726
"56","MKI67","MCM10",0.00136903020643478
"1357","MKI67","CDT1",0.00117585923816494
"527","MKI67","MYB",0.00110297027437612
"1060","MKI67","SPC25",0.000620628077281193
"1299","OTC","NNMT",0.00047269137379694
"35","OTC","CP",0.00088172756039196
"1684","OTC","SERPINA1",0.000890435994024032
"861","OTC","MTTP",0.000235298575472694
"1776","GPA33","PHGR1",0.000810842147893784
"441","GPA33","MEP1A",0.0016052839975772
"73","GPA33","GUCY2C",0.00177293521823887
"659","GPA33","VIL1",0.00210397574228986
"612","GPA33","SPINK4",0.00236494859665552
"1604","KCND3","SPTSSB",0.00138466295393281
"1806","MIEN1","H2BC17",0.000694850436004257
"831","NDNF","MGARP",0.000333923093035072
"834","KLK10","MGARP",0.000462482127097183
"1448","SLC18A2","NDNF",0.000891534712498145
"982","ANXA13","DCDC2",0.00160139447164895
"1593","ANXA13","CYP4X1",0.00117792169313194
"1649","ANXA13","UGT2B15",0.00105551422611982
"1215","KIF18A","DDIAS",0.00149445162016963
"1238","ABCA12","CDX2",0.00105036618072281
"990","KRT23","DCDC2",0.000883713231438931
"279","KRT23","OLFM4",0.00095937972022837
"1023","KRT23","CREB5",0.00124523335641504
"1514","PPP1R1B","MUC16",0.00157530202711038
"1206","CDT1","DDIAS",0.00108280118590772
"55","CDT1","MCM10",0.000845855540677627
"1575","MYB","SAPCD2",0.00110475592184745
"1671","H2AC4","H3C12",0.000406727322562435
"1062","SULT1C2","CYP3A4",0.00110514116403487
"1057","RARRES1","TMEM163",0.00102388896868355
"1036","SPON1","CACNA1C",0.000718540897877673
"920","PIPOX","ADGRG7",0.000192189416990172
"6","PIPOX","MLXIPL",0.00033006978959977
"1318","PIPOX","ANPEP",0.000278872960950705
"1475","PIPOX","PDZK1",0.000226527305650049
"1467","NEB","PDZK1",0.000993103499884673
"1566","NEB","LRRC19",0.00177173146464276
"1509","NEB","PIPOX",0.000292449306578584
"350","PRSS2","ANXA13",0.00199156227983011
"1715","PRSS2","SULT1C2",0.00193692719347856
"1502","CLDN3","PIPOX",0.000257882398524678
"605","GUCY2C","SV2C",0.000533818014944512
"1447","GUCY2C","NDNF",0.0003698772900099
"746","GUCY2C","CHL1",0.00053575178696311
"735","GUCY2C","PDZD2",0.000275628595824242
"1211","NDC80","DDIAS",0.000990096630700985
"1819","GRB7","PRSS2",0.00171437126958785
"1708","ALDH3A1","SULT1C2",0.00194380499731894
"1814","ALDH3A1","PRSS2",0.00173302008370411
"1666","FABP1","UGT2B15",0.00106693681633604
"1311","KHK","ANPEP",0.000943580925237788
"1136","KHK","FABP1",0.000924459933450154
"933","MME","ADGRG7",0.000376512834087113
"965","MME","ALDH1L1",0.00084307502925166
"162","MME","FOLH1",0.000456847799051692
"1496","MME","PIPOX",0.000196693546222151
"408","MMP7","KRT23",0.00107453587275615
"883","CXCL8","PMAIP1",0.000830076207842967
"1621","CXCL8","MMP1",0.00119742480773706
"566","AADAC","DEPDC7",0.000678505886899191
"1632","AADAC","UGT2B15",0.000763526688010741
"1066","DPP4","CYP3A4",0.000956488742419141
"818","SLC7A5","ALPK3",0.00135116539640945
"872","MYBL2","CYP11A1",0.00129497265946027
"1584","HMMR","SAPCD2",0.000687069438941854
"1367","HMMR","CDT1",0.000508334898636027
"1087","HMMR","RECQL4",0.000689059461337933
"1473","MTTP","PDZK1",0.000367872925293343
"1085","CDC6","RECQL4",0.00126073608251101
"1208","TOP2A","DDIAS",0.000568636862980256
"1578","TOP2A","SAPCD2",0.000709194655229968
"51","TOP2A","MCM10",0.000571368752922613
"1365","TOP2A","CDT1",0.000470544104797429
"1084","TOP2A","RECQL4",0.000661164970348287
"1582","CDC20","SAPCD2",0.0012211286286513
"263","CDX1","MYBL2",0.00141965957214887
"832","MYO1A","MGARP",0.000261784103053322
"1580","MYO1A","SAPCD2",0.000733220924058519
"686","MYO1A","KLK10",0.00105930290434748
"1714","PRSS3","SULT1C2",0.00204571657633677
"887","PRSS3","GRB7",0.00149951490007918
"416","PRSS3","ALDH3A1",0.00179189425817751
"540","MUC13","RARRES1",0.000939940145832654
"1562","VIL1","LRRC19",0.00155971222990569
"506","UGT2B17","AADAC",0.00123803222309928
"502","ALDOB","AADAC",0.00105389764655531
"427","ADAMDEC1","POU2AF1",0.0014332497175981
"557","SPC25","KIF18A",0.0010972252898312
"1086","SPC25","RECQL4",0.000908849589091301
"160","SPC25","NDC80",0.000754962593468958
"151","MKI67","NDC80",0.00107334881686971
"1585","OTC","CYP4X1",0.000451439862670117
"1083","OTC","CYP3A4",0.000623418630279357
"1647","OTC","UGT2B15",0.000467403441768328
"1563","OTC","LRRC19",0.000612512021790385
"1717","OTC","SULT1C2",0.000429811609481904
"185","OTC","FOLH1",0.000434345139001002
"1817","OTC","PRSS2",0.000474475968886512
"1697","OTC","DPP4",0.000405175198674592
"1556","GPA33","CHST6",0.00121218593753631
"632","SLC19A3","HIF3A",0.000364445122913271
"802","OLFM4","SLC19A3",0.000212604102485564
"903","NDNF","PGGHG",0.000520675710349991
"1518","MCM10","MUC16",0.000393945737423574
"907","JCHAIN","PGGHG",0.000561101174195523
"803","ANXA13","SLC19A3",0.000357326964541924
"631","CDX2","HIF3A",0.000296560401193715
"805","CDX2","SLC19A3",0.000222923187291962
"325","CDX2","OLFM4",0.000196156426094355
"357","CDX2","ANXA13",0.000361822070669396
"1527","RIMS1","RGS6",0.000306678471493353
"665","KLF2","ALDH1A2",0.00034101199733986
"628","MEP1A","HIF3A",0.000295721970426295
"793","MEP1A","SLC19A3",0.000240508085198471
"630","SI","HIF3A",0.00038823322005819
"796","SI","SLC19A3",0.000279119716740448
"1248","SI","CDX2",0.000309292760489099
"626","GUCY2C","HIF3A",0.000264681345105371
"1100","GUCY2C","PGAP3",0.000271251240260959
"798","GUCY2C","SLC19A3",0.000397078538093556
"347","GUCY2C","ANXA13",0.000290727519214747
"1244","GUCY2C","CDX2",0.00020011589368545
"1092","PMAIP1","RECQL4",0.000536275892614413
"33","SERPINA1","CP",0.00080454900902291
"1517","GRB7","MUC16",0.000491389895455949
"680","GRB7","KLK10",0.000572653095957433
"1553","CYP11A1","NEB",0.000302059039283966
"1476","FABP1","PDZK1",0.000381073686350923
"1674","FABP1","SERPINA1",0.000586717268894398
"1629","MME","MMP1",0.000309257027244442
"1251","MMP7","SLC18A2",0.000597687615093206
"633","CDH17","HIF3A",0.000274424756536334
"1102","CDH17","PGAP3",0.000286012671639307
"810","CDH17","SLC19A3",0.000202443456405057
"409","CDH17","KRT23",0.000293164422461819
"974","PCK1","ALDH1L1",0.000473009802807611
"30","PCK1","CP",0.000315880802370837
"1125","PCK1","FABP1",0.000244905775218307
"1608","CXCL8","MME",0.000432637478658501
"1497","AADAC","PIPOX",0.000376115075673635
"39","AADAC","CP",0.000413639316920601
"1450","DPP4","NDNF",0.000616187512147484
"1327","DPP4","ANPEP",0.000754550556914384
"532","SLC7A5","RARRES1",0.000484013361316682
"847","MTTP","KHK",0.000457073696031544
"1364","CDC6","CDT1",0.000358119058134301
"882","TOP2A","PMAIP1",0.000205442227910646
"48","CDC20","MCM10",0.000207057026441608
"635","CDX1","HIF3A",0.000340123828136707
"813","CDX1","SLC19A3",0.000244114181811325
"1096","LGALS4","PGAP3",0.000291689255685876
"808","LGALS4","SLC19A3",0.000203208539986075
"368","LGALS4","ANXA13",0.000767278851056549
"141","DEFA6","RIMS1",0.000260717360898411
"627","MYO1A","HIF3A",0.000404993552336443
"1099","MYO1A","PGAP3",0.000473676850051103
"799","MYO1A","SLC19A3",0.000282385107069276
"1230","MYO1A","CDX2",0.000245402019152931
"517","MYO1A","PADI2",0.000477475618078319
"629","PRSS3","HIF3A",0.000295901977146442
"804","PRSS3","SLC19A3",0.000232531228547476
"1227","PRSS3","CDX2",0.000226841399591634
"66","PRSS3","GUCY2C",0.000379877306398748
"794","MUC13","SLC19A3",0.000208683869436894
"339","MUC13","ANXA13",0.000623779539048012
"84","MUC13","GUCY2C",0.000691095309086386
"3","ZG16","MLXIPL",0.000389766268288104
"1501","ZG16","PIPOX",0.000251807593402375
"855","ZG16","KHK",0.00066160978807963
"812","VIL1","SLC19A3",0.000269053225558797
"330","VIL1","OLFM4",0.000215414023993213
"1223","VIL1","CDX2",0.000206763757740495
"411","VIL1","KRT23",0.000320409500949473
"215","VIL1","SI",0.000261860979726663
"1336","VIL1","MYO1A",0.00028241349342032
"17","VIL1","PRSS3",0.00023319003273565
"1463","VIL1","MUC13",0.00021419771316317
"1485","UGT2B17","PDZK1",0.000390916374579193
"1503","UGT2B17","PIPOX",0.000243902823470586
"844","UGT2B17","KHK",0.000627717585811317
"620","UGT2B17","PCK1",0.000266414227404512
"871","UGT2B17","MTTP",0.000286566156790596
"538","SPINK4","RARRES1",0.00060447865437069
"424","SPINK4","ALDH3A1",0.000603968102978934
"332","SPINK4","SLC7A5",0.000544354847108345
"841","OTC","KHK",0.000758232881781518
"1831","KIF18A","H2AC16",0.000240244602247122
"559","CDT1","KIF18A",5.33458181953633e-05
"1356","FABP1","CDT1",8.60161274605318e-05
"878","FABP1","CYP11A1",0.000511713695703325
"911","MME","ABCA12",0.00026527903666036
"750","DPP4","CHL1",0.000254562437262757
"1373","DPP4","CXCL8",0.000312453659258247
"399","TOP2A","PRUNE2",0.000257024294920749
"645","MYB","KLF2",0.000685922720874798
"661","SULT1C2","ALDH1A2",0.00110980774305949
"992","CLDN3","DCDC2",0.00075553453826839
"709","CP","PPP1R1B",0.000959732568102599
"1791","CP","SPON1",0.000283308777531718
"1794","SERPINA1","SPON1",0.000326358342507291
"698","GRB7","PPP1R1B",0.00112553859375759
"1193","GRB7","CLDN3",0.000745424220050185
"774","MME","VAV3",0.00076576137828279
"754","MME","CHL1",0.000524818841818287
"874","MME","CYP11A1",0.000825539917213396
"589","MMP7","FABP3",0.000478062033163473
"1793","CDH17","SPON1",0.000264475154146158
"669","PCK1","ALDH1A2",0.00113828586961969
"1716","PCK1","SULT1C2",0.00128131186144019
"1114","DPP4","FABP1",0.000716081228713869
"751","MTTP","CHL1",0.000635705092409456
"1813","CDC20","PRSS2",0.000364696417369389
"334","CDC20","SLC7A5",0.000295952454046931
"1795","LGALS4","SPON1",0.000305111983159225
"753","GPA33","CHL1",0.000402066871468887
"859","GPA33","MTTP",0.000991916804420319
"1445","KLK10","NDNF",0.000609776530661256
"1540","PDZD2","RGS6",0.00056376698985042
"1799","RARRES1","H2BC17",0.00115425468284841
"666","SPON1","ALDH1A2",0.000938018188425184
"533","SPON1","RARRES1",0.000927395624259229
"572","FOLH1","DEPDC7",0.000303641361016243
"574","PIPOX","DEPDC7",9.996803910041e-05
"1662","PIPOX","UGT2B15",0.00011147730965897
"757","IL33","CHL1",0.000278612826994871
"1069","KHK","CYP3A4",0.000686641888050405
"564","MME","DEPDC7",0.00036883456523722
"369","MMP7","ANXA13",0.000664379915981893
"1297","MMP7","NNMT",0.00023533220581993
"581","PCK1","DEPDC7",0.000141390543453057
"190","PCK1","FOLH1",0.000205741282790298
"1612","PCK1","MME",0.000251078979251404
"1686","AADAC","SERPINA1",0.000108443673201335
"845","DPP4","KHK",0.000353299857225934
"333","MYBL2","SLC7A5",0.000341143646419656
"1695","LGALS4","DPP4",0.000542073906284876
"1711","SLC26A3","SULT1C2",0.000674658389356723
"1712","MUC13","SULT1C2",0.000578775720395188
"134","VIL1","RIMS1",0.000752409739244312
"1797","REG1B","H2BC17",0.000770501551597796
"544","REG1B","RARRES1",0.00123784190118625
"34","ALDOB","CP",0.000229839532665581
"1683","ALDOB","SERPINA1",0.000199879366940801
"516","GPA33","PADI2",0.000483509724435856
"531","CLDN3","MYB",0.000137628166838707
"824","IL33","ALPK3",0.000168520178749805
"717","CP","JCHAIN",8.12160580902942e-05
"539","CP","RARRES1",0.000104175127439738
"391","SERPINA1","PRUNE2",0.000219521412429187
"1369","NDC80","CDT1",0.00010053347524929
"1254","CDH17","SLC18A2",0.000220681449657914
"876","CXCL8","CYP11A1",0.000127482949410996
"525","MYBL2","MYB",8.47743882740997e-05
"331","CDC6","SLC7A5",8.7684832802884e-05
"1361","CDC20","CDT1",9.51609246441955e-05
"913","CDX1","ABCA12",0.000272599292815195
"679","DEFA6","KLK10",0.000283343065187188
"41","DEFA6","CP",9.25618423117329e-05
"1706","REG1B","SULT1C2",4.23820280378284e-05
"36","REG1B","CP",2.57375544677318e-05
"828","ADAMDEC1","IL33",0.000184653429970008
"747","DEFA5","CHL1",0.00010477200689238
"734","GPA33","PDZD2",5.61277614474608e-05
"598","HOXA10","SV2C",2.51982415417632e-05
"736","PADI2","PDZD2",1.57815881431907e-05
"1090","NDC80","RECQL4",7.84703961550683e-06
"682","MMP7","KLK10",0.000979957690537192
"545","CXCL8","RARRES1",2.52787585861001e-05
"133","MTTP","RIMS1",1.64914667461941e-05
"104","MTTP","CDH17",1.34730555500138e-05
"536","CDC20","RARRES1",9.4223066501488e-06
"505","SLC26A3","AADAC",1.84245576226939e-05
"1757","ZG16","MUC5AC",1.9597463196482e-05
"789","ZG16","CAPN9",0.00115916265950325
"140","ZG16","RIMS1",1.43482947231652e-05
"875","REG1B","CYP11A1",1.31958909064325e-05
"1371","ADAMDEC1","CXCL8",2.46341457524593e-05
"1438","SPC25","REG1B",1.54911097301811e-05
"1789","GPA33","HOXA10",1.22488231903773e-05
"1803","H2AC16","H2BC17",0.000339530923416939
"980","VAV3","DCDC2",0.000166131064939321
"563","VAV3","DEPDC7",0.000121994202675241
"1216","MCM10","DDIAS",0.0001012073682592
"1031","MUC2","CACNA1C",0.000395830096646283
"1175","ANPEP","FREM1",0.000150397568971068
"969","ANPEP","ALDH1L1",8.65560510520069e-05
"1182","PDZK1","FREM1",0.000161579091316735
"11","PDZK1","MLXIPL",0.000195788525580766
"1798","H2AC4","H2BC17",0.000258939308435584
"1845","H2AC4","H2AC16",0.000465179371593357
"972","SULT1C2","ALDH1L1",0.000724400782104576
"1171","PIPOX","FREM1",0.00014907427447952
"644","CLDN3","KLF2",0.000404698042826313
"601","IL33","SV2C",0.00033579939709128
"1259","IL33","SLC18A2",0.000301500058594531
"880","MMP1","PMAIP1",0.000335091237704511
"593","SERPINA1","FABP3",0.000430901975401779
"890","KHK","GRB7",6.33664234287318e-05
"1267","AADAC","PRAP1",0.000272814423637055
"1187","DPP4","FREM1",0.000339662000214849
"1481","DPP4","PDZK1",0.000216895898450243
"1846","MYBL2","H2AC4",0.000152622811626549
"1800","HMMR","H2BC17",0.000158711599839137
"729","SLC26A3","PDZD2",0.000292407518721975
"968","MYO1A","ALDH1L1",0.000136038101833159
"1482","MYO1A","PDZK1",0.000117496409164074
"1510","MYO1A","PIPOX",0.000116575190197692
"877","PRSS3","CYP11A1",0.00023494090594743
"975","ZG16","ALDH1L1",0.000246630321433952
"1471","ZG16","PDZK1",0.000197866238119486
"1474","VIL1","PDZK1",8.96445431942666e-05
"1511","VIL1","PIPOX",8.72715249966234e-05
"1188","UGT2B17","FREM1",0.000343188193833415
"1751","REG1B","MUC5AC",0.000341364742009636
"970","ALDOB","ALDH1L1",0.000214046859899425
"1315","ALDOB","ANPEP",0.000174812841227532
"1836","SPC25","H2AC16",0.000206910674613539
"1849","SPC25","H2AC4",0.000165584532023408
"558","MKI67","KIF18A",0.000273594385559913
"1850","MKI67","H2AC4",0.000209302590567023
"1477","OTC","PDZK1",0.000164233170683056
"963","CHL1","ALDH1L1",0.000440392705182852
"1804","LRRC19","H2BC17",0.00034084686254197
"748","LRRC19","CHL1",0.000258117912037192
"752","RIMS1","CHL1",0.000335143802821255
"1255","ABCA12","SLC18A2",0.000618803082378147
"916","KRT23","ABCA12",0.000257334175229062
"1565","H2AC4","LRRC19",0.000352269444061
"722","RARRES1","JCHAIN",0.000516959133704573
"138","SCGB2A1","RIMS1",0.000554115916114339
"1568","FOLH1","LRRC19",0.00040964486502805
"1530","SI","RGS6",0.00018909886358502
"964","SI","ALDH1L1",0.000146711085721109
"816","SI","ALPK3",0.000144722268067014
"1252","SI","SLC18A2",0.000204914676914359
"908","SI","ABCA12",0.000143900327885699
"725","MMP1","PDZD2",0.000285596213283661
"1810","CYP11A1","PRSS2",0.000237464589482641
"1451","MME","NDNF",0.000390713419024473
"673","CDH17","ALDH1A2",0.000685092008792248
"827","CXCL8","IL33",0.000313572691057718
"1029","MYBL2","CACNA1C",0.00055313920402071
"1844","MYO1A","H2AC16",0.00051722332166713
"1847","MYO1A","H2AC4",0.000517430460015942
"917","MUC13","ABCA12",0.00058267881282849
"1718","UGT2B17","MUC2",0.000676683974276136
"823","REG1B","ALPK3",0.000235333062645506
"815","CLCA1","ALPK3",0.000427103948487833
"1500","SPINK4","PIPOX",0.000327504093202695
"988","NDNF","DCDC2",0.000173960722436173
"1063","CREB5","CYP3A4",0.000250669144356621
"530","MME","MYB",0.000342077456975072
"1787","PCK1","HOXA10",0.000212908462494319
"172","CXCL8","FOLH1",0.000137511856416042
"732","AADAC","PDZD2",0.000220022896924282
"986","MTTP","DCDC2",0.000211189876006039
"1122","GPA33","FABP1",0.000152274486235307
"616","GPA33","PCK1",0.000170388337261919
"606","RARRES1","SV2C",7.58047461205293e-05
"343","SPON1","ANXA13",0.000176127288317872
"1651","MEP1A","UGT2B15",0.000128758658931836
"387","SI","PRUNE2",0.000116242459475066
"782","GUCY2C","CAPN9",0.000166062287053834
"320","PMAIP1","OLFM4",9.76453119144128e-05
"726","IL33","PDZD2",6.54346988120815e-05
"136","MMP1","RIMS1",0.000157303164008302
"1818","MMP1","PRSS2",8.38360040007392e-05
"884","NDC80","PMAIP1",0.000105228840922988
"1830","ALDH3A1","H2AC16",0.000125114131859307
"57","ALDH3A1","GUCY2C",0.000127976616464433
"608","MMP7","SV2C",9.32429267622594e-05
"114","CXCL8","CDH17",0.000165740113447188
"836","AADAC","MMP7",0.000164320178934401
"116","AADAC","CDH17",9.37994094688242e-05
"719","DPP4","JCHAIN",0.000233794710754756
"849","MYBL2","KHK",0.000185553700288423
"1688","LGALS4","SERPINA1",0.000290992806497764
"1406","DEFA6","KCND3",0.000118656962174972
"783","DEFA6","CAPN9",8.57304046006672e-05
"1138","DEFA6","FABP1",0.000111904890281511
"777","PRSS3","CAPN9",9.77450633766772e-05
"38","PRSS3","CP",0.00011082274998203
"1131","PRSS3","FABP1",0.000136167808439411
"423","VIL1","ALDH3A1",0.000139347743357592
"595","UGT2B17","SV2C",8.08429484426683e-05
"1260","UGT2B17","SLC18A2",0.000210075454935103
"99","UGT2B17","HMMR",0.000131691857989579
"1843","REG1B","H2AC16",0.000153082046493636
"422","REG1B","ALDH3A1",0.000113737708129763
"96","ADAMDEC1","HMMR",7.09495545561309e-05
"1832","DEFA5","H2AC16",0.000209562235348643
"1409","SPINK4","KCND3",0.000193792462577423
"741","SPC25","ADAMDEC1",0.000138501936426712
"910","GPA33","ABCA12",0.000186038906245514
"894","ANPEP","MIEN1",0.00106020234878044
"1256","PRSS2","SLC18A2",0.000722610167020258
"573","MMP1","DEPDC7",0.000577052011064811
"1072","SERPINA1","CYP3A4",0.000937119237416336
"1079","ALDH3A1","CYP3A4",0.000719195344213432
"1626","ALDH3A1","MMP1",0.000698197624806192
"543","MMP7","RARRES1",0.000792917474132275
"1548","AADAC","NEB",0.00062873199973493
"1081","SLC7A5","CYP3A4",0.000881286768540859
"1622","SLC7A5","MMP1",0.000675755983568746
"419","SLC7A5","ALDH3A1",0.000668468227451896
"854","SLC7A5","KHK",0.000848400290307945
"335","HMMR","SLC7A5",0.000967517217332402
"1753","MTTP","MUC5AC",0.000642074835422782
"1591","KCND3","CYP4X1",0.00146830287961278
"922","FREM1","ADGRG7",0.000714936458574183
"1397","PRAP1","MUC17",0.00047849400092664
"374","PRAP1","FSD1L",0.000401119539263774
"801","PRAP1","SLC19A3",0.000211617524560324
"1161","PRAP1","FREM1",0.000349539108493923
"1769","ANO7","PHGR1",0.000147914987412414
"1602","MUC5AC","SPTSSB",0.0015278213409028
"272","MUC5AC","VSIG1",0.00145107542748053
"1006","CAPN9","ANO7",0.000685131689324527
"1375","DEPDC7","MUC17",0.000524980419032545
"378","DEPDC7","FSD1L",0.000446292556363706
"940","DEPDC7","ADGRG7",0.000154761751682657
"795","DEPDC7","SLC19A3",0.000237540107139376
"1181","DEPDC7","FREM1",0.000364719344605081
"1265","DEPDC7","PRAP1",8.59467688418586e-05
"1170","PGGHG","FREM1",0.000847409414459633
"993","ASRGL1","DCDC2",0.00057545109380652
"1590","ASRGL1","CYP4X1",0.000408842086386583
"1405","ASRGL1","KCND3",0.000600700146398258
"402","ASRGL1","PRUNE2",0.000421489526355353
"1107","ALDH1A2","ASRGL1",0.000507727351435184
"1277","CYP3A4","PRAP1",0.000502869652780321
"580","CYP3A4","DEPDC7",0.00053574778285888
"1054","OLFM4","TMEM163",0.000812320929608734
"405","OLFM4","PRUNE2",0.00135035195375663
"820","NDNF","ALPK3",0.00102617046452785
"1287","MLXIPL","PRAP1",0.000247027563933446
"582","MLXIPL","DEPDC7",0.000274020014980571
"1004","MUC2","ANO7",0.000381005541828395
"388","MUC2","PRUNE2",0.00100346922261844
"687","JCHAIN","KLK10",0.000788005624655959
"1270","ANXA13","PRAP1",0.000305668417114323
"1266","PDZK1","PRAP1",0.000130329465314318
"571","PDZK1","DEPDC7",0.000142196314201243
"1078","PDZK1","CYP3A4",0.000872086140838066
"45","KIF18A","MCM10",0.00157483203044446
"1630","LRRC19","UGT2B15",0.000598023227171957
"1587","ABCA12","CYP4X1",0.000736282432010485
"1410","ABCA12","KCND3",0.00108532362701102
"822","ABCA12","ALPK3",0.000910768215577487
"1105","ABCA12","ASRGL1",0.000317563273893055
"1112","PPP1R1B","LRATD1",0.000441740840833189
"301","PDZD2","OLFM4",0.00135269207705273
"710","MYB","PPP1R1B",0.000358235043291082
"1766","H2AC4","PHGR1",0.000281082932940131
"271","SULT1C2","VSIG1",0.00138583230160043
"1752","SULT1C2","MUC5AC",0.00168844028936461
"389","RARRES1","PRUNE2",0.00246812620894533
"1734","RARRES1","MUC2",0.000922702299904244
"603","SCGB2A1","SV2C",0.000786621482067583
"699","SCGB2A1","PPP1R1B",0.000135120722567518
"768","HOXA10","VAV3",0.000871503708684417
"641","SPON1","SCGB2A1",0.000505187666753867
"178","PIPOX","FOLH1",0.000571767045439743
"1176","MEP1A","FREM1",0.000378675070736548
"1285","MEP1A","PRAP1",8.38199788527526e-05
"586","MEP1A","DEPDC7",8.93161048205126e-05
"1071","MEP1A","CYP3A4",0.000562531659671945
"4","MEP1A","MLXIPL",0.000273722714715173
"956","PRSS2","ADGRG7",0.000589025764113949
"1272","PRSS2","PRAP1",0.000288580200090762
"587","PRSS2","DEPDC7",0.000317992776357636
"1166","SI","FREM1",0.000463471912469666
"12","SI","MLXIPL",0.000373999856490166
"1506","SI","PIPOX",0.000203130865225739
"1557","GUCY2C","CHST6",0.000481061446007348
"583","GUCY2C","DEPDC7",0.00012553223730657
"1561","GUCY2C","LRRC19",0.000184161437719501
"879","IL33","PMAIP1",0.000765806049874924
"937","SERPINA1","ADGRG7",0.000921658129398757
"74","GRB7","GUCY2C",0.000450200874108626
"1605","ALDH3A1","SPTSSB",0.00172285691480201
"270","ALDH3A1","VSIG1",0.0014327530688974
"1758","ALDH3A1","MUC5AC",0.00163031323044052
"1169","KHK","FREM1",0.000467777868030534
"568","KHK","DEPDC7",0.000111242437661476
"342","KHK","ANXA13",0.000423019565723293
"456","KHK","MEP1A",0.000112265602248107
