"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000186088",-0.313373605699399,5.86847233400128,2.77519669257403,0.0957348952127158,0.320132902565799
"ENSG00000162396",0.371218998711445,2.92625588672111,2.7747383508204,0.0957623042635636,0.320132902565799
"ENSG00000022267",-0.651909746841782,4.29077084575909,2.77456157148181,0.0957728780342125,0.320132902565799
"ENSG00000000457",-0.283208908506305,5.8840224328794,2.77323399210542,0.0958523256929056,0.320326450528685
"ENSG00000101104",0.554558782011228,4.33858824373651,2.77247094871004,0.0958980217431935,0.320382290651379
"ENSG00000005075",0.376581866313888,3.4031315895022,2.77188976572401,0.0959328427163252,0.320382290651379
"ENSG00000230071",-0.412557494059501,1.90061338643681,2.77160527117795,0.0959498929310128,0.320382290651379
"ENSG00000110925",0.326827469322193,5.10733237358381,2.77151625156482,0.0959552286972418,0.320382290651379
"ENSG00000101017",0.708423843555896,2.68070143833456,2.77054443709803,0.0960134995266891,0.320429337942123
"ENSG00000114867",0.338864657610634,8.49522790311363,2.77038955140857,0.0960227901661119,0.320429337942123
"ENSG00000160233",-0.549961734918961,2.1336776513574,2.77014007086802,0.0960377570276056,0.320429337942123
"ENSG00000151694",0.271154966448812,6.1159199088131,2.76984393883411,0.0960555259085314,0.320429337942123
"ENSG00000279289",-0.684955915762912,3.98300641428141,2.76863806020344,0.0961279195228673,0.320561753436669
"ENSG00000167925",0.398579968518113,4.4260323460189,2.76846454336253,0.096138341308455,0.320561753436669
"ENSG00000169418",0.844361372360004,2.70568125599677,2.76752994723475,0.0961944962862604,0.320677078651148
"ENSG00000105778",0.252265656284696,7.26985490250534,2.76687775818846,0.0962337040715955,0.320681072844348
"ENSG00000112877",0.546696232677978,4.22658841571925,2.76679248874242,0.0962388315194701,0.320681072844348
"ENSG00000115944",0.297953765007269,6.33550923867213,2.76572819774885,0.096302854831475,0.320752920257032
"ENSG00000198208",0.642568019936277,2.33126662887163,2.76566405874596,0.0963067146488378,0.320752920257032
"ENSG00000165916",0.250336916659984,6.00404225574002,2.7653583599349,0.096325113596156,0.320752920257032
"ENSG00000198862",-0.269043280757897,7.26262635504243,2.76357629586951,0.0964324460912847,0.320829708485694
"ENSG00000178386",-0.359770113461976,1.7136195516453,2.76353187606144,0.0964351231297669,0.320829708485694
"ENSG00000068903",0.448505260659298,4.8985215225407,2.76337695552305,0.0964444603243461,0.320829708485694
"ENSG00000068323",0.354827661472133,4.68929505787731,2.76272237172694,0.0964839235302677,0.320829708485694
"ENSG00000196968",0.337483854778487,4.70944393538246,2.76265785488518,0.0964878140403319,0.320829708485694
"ENSG00000032219",-0.247881508279744,6.30454401785488,2.76260563317911,0.0964909632513475,0.320829708485694
"ENSG00000196705",-0.365541145253186,5.96249732517755,2.76246866514825,0.0964992235908005,0.320829708485694
"ENSG00000162521",0.25719514390155,7.2643099705092,2.76093601086055,0.096591708274586,0.320985969570993
"ENSG00000197045",0.346939033605047,6.90873684680409,2.76085734653942,0.0965964577067762,0.320985969570993
"ENSG00000198707",-0.289445045627202,6.6297351793754,2.76061665978435,0.0966109909759346,0.320985969570993
"ENSG00000160688",0.32486394452047,4.82499140716091,2.75861399589686,0.0967320092743101,0.321316245283834
"ENSG00000154822",-0.467246945362048,5.99659624061415,2.7572785684325,0.0968127991722036,0.32151277598667
"ENSG00000144366",-0.492286682174321,6.2308507398737,2.75585403824489,0.0968990606220793,0.321727385736729
"ENSG00000104881",0.623976141575791,4.1799843908934,2.7547153660563,0.0969680723783858,0.321884639455646
"ENSG00000231389",-0.590595576880193,6.90141157120899,2.75045661369982,0.0972266588058466,0.322670973911903
"ENSG00000175643",0.614979528946607,3.28745694987413,2.75002458543926,0.0972529330191625,0.322686143300359
"ENSG00000159307",-0.807275869796916,4.09194735507752,2.74930622306509,0.0972966380536303,0.32275912864377
"ENSG00000185347",0.628360724223952,2.5149995428648,2.74785160603942,0.0973852022771953,0.322980858232733
"ENSG00000103175",-0.727597368353035,4.68730587395165,2.74747702769669,0.097408022672789,0.322984496230827
"ENSG00000274211",0.328344567256962,5.14324647837607,2.74666129764761,0.0974577394818326,0.32307729556653
"ENSG00000161328",0.647141644361845,1.87169036531642,2.74518446977106,0.0975478190347514,0.323148962451732
"ENSG00000173674",0.363628598071966,6.09604503187564,2.74472112637318,0.0975760995084787,0.323148962451732
"ENSG00000147526",0.527471606250938,7.74843716711682,2.74467503827985,0.0975789130148455,0.323148962451732
"ENSG00000148229",0.335856501927618,5.17311449403615,2.744465101413,0.0975917299975377,0.323148962451732
"ENSG00000136280",0.346123515046247,4.38808084686439,2.74437347849526,0.0975973242991252,0.323148962451732
"ENSG00000247626",0.339287605339847,3.77740906965341,2.74416974166183,0.0976097652926237,0.323148962451732
"ENSG00000185745",-0.682419283968676,5.56773953660917,2.74198780455816,0.0977431116670626,0.323461060732352
"ENSG00000120156",-0.541205538232506,3.24775972688492,2.74143845413695,0.0977767158301043,0.323461060732352
"ENSG00000165121",-0.409464150709995,2.95390626459819,2.74097141304539,0.0978052949809023,0.323461060732352
"ENSG00000070495",0.282649401419427,4.3345051635511,2.74073824085716,0.0978195666489167,0.323461060732352
"ENSG00000151748",0.338859350455282,5.01138654069889,2.7407087571959,0.0978213714041966,0.323461060732352
"ENSG00000159352",0.245556120613129,5.90553729245514,2.74014249133978,0.0978560407440028,0.323461060732352
"ENSG00000154328",0.426471639468133,3.68223226982755,2.74013783723326,0.0978563257448291,0.323461060732352
"ENSG00000139737",-0.657075423897385,4.5162389839404,2.7394504112474,0.0978984311950715,0.323517092121674
"ENSG00000133477",-0.632146345245842,5.07900838287016,2.73905028302791,0.0979229485001454,0.323517092121674
"ENSG00000188001",0.844692660263017,3.30666076013742,2.73879564266484,0.0979385547242168,0.323517092121674
"ENSG00000268713",-0.324248980601871,2.50607722225256,2.73591893648135,0.0981150488787414,0.323844587414574
"ENSG00000134508",-0.385876032154924,5.36979529910323,2.7358916976213,0.0981167217178426,0.323844587414574
"ENSG00000109819",0.892281597220078,4.14863845244929,2.73563353107848,0.0981325782245903,0.323844587414574
"ENSG00000255737",0.584671281083089,1.52361966948963,2.73555359187326,0.0981374886318293,0.323844587414574
"ENSG00000157881",0.364820569392702,3.64156741438394,2.73522030631278,0.0981579641759237,0.323844587414574
"ENSG00000088305",0.525681080827969,2.55252320239103,2.73505070507984,0.0981683854908183,0.323844587414574
"ENSG00000256591",-0.433143627452408,1.75689154961534,2.73355611602547,0.098260274187384,0.324075811139757
"ENSG00000271447",-0.729116625207301,4.23091819603574,2.72715208282064,0.0986550637754321,0.325305575453279
"ENSG00000109534",-0.324010413949493,2.98231457812923,2.72666930361731,0.0986848957521201,0.325305575453279
"ENSG00000231312",-0.333456226544469,3.33276555716719,2.72614296480895,0.0987174305877166,0.325305575453279
"ENSG00000169174",1.02124618791313,3.26360577841558,2.72609074855198,0.0987206588946191,0.325305575453279
"ENSG00000085491",0.29733008175922,7.35253983198686,2.72452729714374,0.0988173737675111,0.325552119028441
"ENSG00000214106",-0.343979017493046,3.43174753834348,2.7240429014684,0.0988473593890202,0.325578763711997
"ENSG00000272412",-0.442109071549756,1.5992784844438,2.72352200590604,0.0988796155495887,0.325612873530739
"ENSG00000135636",0.566998293721413,3.84390995406481,2.72247415571994,0.0989445378774171,0.325716846445278
"ENSG00000260276",-0.463335675374585,1.90378017472255,2.72197030625359,0.09897577176453,0.325716846445278
"ENSG00000114670",0.530994147662424,4.40426851787686,2.72147883808334,0.0990062484965085,0.325716846445278
"ENSG00000171606",-0.334592784968668,5.18461225116271,2.72099629117199,0.0990361819724088,0.325716846445278
"ENSG00000124074",0.489196812060493,2.88934708766179,2.72069546182824,0.0990548480951395,0.325716846445278
"ENSG00000257800",-0.417991299809812,1.74491139012075,2.72053972336606,0.0990645130002185,0.325716846445278
"ENSG00000176533",-0.618612534015372,1.41838499209598,2.72053928950599,0.0990645399263886,0.325716846445278
"ENSG00000009780",-0.263462579670639,4.5552484463741,2.71670971718155,0.0993025218991337,0.326427127038762
"ENSG00000273841",0.289205087200227,5.11579089769027,2.71591946721619,0.0993517082161702,0.326459358941287
"ENSG00000153531",0.476846124309934,2.08515131654456,2.71584665425789,0.0993562415395026,0.326459358941287
"ENSG00000161551",-0.360463279661947,4.49601411034334,2.71448818028741,0.0994408613376518,0.32666520688648
"ENSG00000185585",0.757819198414853,3.35253236689902,2.71365774076946,0.0994926284411659,0.326703328784356
"ENSG00000272129",-0.373098381557676,1.52766128660217,2.71359704340739,0.099496413285954,0.326703328784356
"ENSG00000198858",0.402751393527601,4.98271220536633,2.71310987412565,0.0995267969091387,0.326730937612072
"ENSG00000275342",0.532923939665572,5.40585078047384,2.71157864739016,0.0996223619640586,0.326972467479387
"ENSG00000179295",0.236957608366415,7.4612332590513,2.70709193862582,0.0999029583548363,0.327764651843687
"ENSG00000144426",-0.282547759599543,8.2769602966222,2.70701439316814,0.099907815587543,0.327764651843687
"ENSG00000139990",-0.241115936314233,6.10960343485366,2.70598923866766,0.0999720526740691,0.327830782468062
"ENSG00000041357",0.298685221266163,6.48841882781695,2.7059889290521,0.099972072081665,0.327830782468062
"ENSG00000184156",0.814149197076572,2.25555798970405,2.70534181828006,0.100012643845284,0.327891507980524
"ENSG00000109586",-0.468006244396222,8.34562356585064,2.70497523457495,0.100035635443047,0.3278945828411
"ENSG00000183891",0.332031590018366,3.19781867181732,2.7040902026518,0.100091167156199,0.328004292104554
"ENSG00000142303",0.732971656095917,2.60567032213968,2.70315228239649,0.100150054121106,0.328124945939312
"ENSG00000018189",-0.285884698478752,6.47207615773124,2.70235130595096,0.100200373079165,0.328151003684327
"ENSG00000143570",0.281202738198123,6.48328258526155,2.70214358356043,0.100213427128323,0.328151003684327
"ENSG00000196605",-0.361982373771653,4.10372545529155,2.70197185934198,0.100224220320859,0.328151003684327
"ENSG00000149948",0.79229160119252,4.88887528977092,2.7016061075647,0.100247212745706,0.328154020057939
"ENSG00000152102",0.244225348086138,6.92565124207863,2.70119748438682,0.100272907030033,0.328165877552836
"ENSG00000174125",-0.42598880954309,4.68999133099126,2.70067407449427,0.100305829629133,0.328201380925605
"ENSG00000276293",0.371846929022507,6.44390306033318,2.69862724810138,0.100434688890505,0.328550705043791
"ENSG00000198056",0.423461021311152,3.58077338552759,2.69737435692284,0.100513654676938,0.328695477515606
"ENSG00000178295",0.349674170874678,5.64719513700164,2.69722362263226,0.100523159554981,0.328695477515606
"ENSG00000196653",-0.415917955557607,3.78808261958305,2.69682181331206,0.100548501312397,0.328706050464538
"ENSG00000207175",-0.7654668889769,5.56538112287527,2.69604983537337,0.100597208865999,0.328792987781858
"ENSG00000113194",0.206894281201386,6.53713760421426,2.69356629383233,0.100754081612181,0.329107364121707
"ENSG00000151718",-0.39967727063437,6.08541695382819,2.69349812429423,0.100758391304274,0.329107364121707
"ENSG00000158623",0.362648754773486,5.51372808157733,2.69347582657427,0.100759801014394,0.329107364121707
"ENSG00000186074",0.864954290226197,2.03449149194844,2.69279111405777,0.100803100515846,0.32913066057695
"ENSG00000170619",0.37169237749083,3.60401388878674,2.69266295591021,0.100811207174296,0.32913066057695
"ENSG00000064692",0.942893500641671,2.77714357353738,2.69208971380546,0.100847476390966,0.329160952533773
"ENSG00000204371",0.441285155585519,5.18204556308548,2.69181657114497,0.100864763232706,0.329160952533773
"ENSG00000174469",0.996474358888337,4.02510628776447,2.69008503441201,0.100974425288439,0.329359792865138
"ENSG00000188092",-0.375097639759417,2.65092747937998,2.68967712283186,0.101000278190882,0.329359792865138
"ENSG00000064601",0.30364395141784,6.88567306449469,2.68957919663694,0.101006485701769,0.329359792865138
"ENSG00000128284",-0.474044591694017,4.79452727000873,2.68945588633296,0.101014302896491,0.329359792865138
"ENSG00000138449",0.554541071765185,9.53969480317925,2.68889329656746,0.10104997638275,0.32939537312855
"ENSG00000109184",-0.26805868535363,6.41078442405166,2.68805147020495,0.10110338181622,0.32939537312855
"ENSG00000246089",0.411666250469487,1.43589841806592,2.68803874827926,0.1011041891313,0.32939537312855
"ENSG00000167658",0.457548753329403,10.5190139088785,2.68788677099231,0.101113833935883,0.32939537312855
"ENSG00000152700",-0.30912416424835,7.22412026638311,2.68649232956376,0.101202375138018,0.329538517479548
"ENSG00000141753",0.511322753813217,7.34789361083074,2.68560347985979,0.101258857602402,0.329538517479548
"ENSG00000163528",0.309557268945619,3.30767476255547,2.68540069176193,0.101271748715311,0.329538517479548
"ENSG00000105698",0.420692356318143,5.05359638937705,2.68518155176245,0.101285681325176,0.329538517479548
"ENSG00000127191",0.430010928939509,4.1780826120069,2.68498956155106,0.101297889512046,0.329538517479548
"ENSG00000103653",0.375436779886178,4.97079840191724,2.68482019414845,0.101308660505329,0.329538517479548
"ENSG00000129009",0.828957552364115,4.0912973422398,2.6844962486396,0.101329265447608,0.329538517479548
"ENSG00000277443",-0.357257764780615,7.62218277202653,2.68440470673683,0.101335088910176,0.329538517479548
"ENSG00000189431",0.792895434357342,2.98623185472832,2.68311713496846,0.101417036905884,0.329732889725931
"ENSG00000105750",-0.463463209826876,3.45575626827297,2.67986526463464,0.101624326158494,0.33033460457466
"ENSG00000282961",0.582770341056803,2.76298471959293,2.67895239603938,0.101682599861141,0.330451780270042
"ENSG00000167799",0.655961770554194,2.04944062425196,2.67823798733985,0.101728230201404,0.330527824876413
"ENSG00000169504",-0.353052161758898,6.96066409139361,2.67732546910231,0.101786546657764,0.330645046036187
"ENSG00000224745",-0.396023876155488,1.59181815070379,2.67498874596193,0.101936046744142,0.331047982655091
"ENSG00000114978",0.277039326285726,8.00178279630109,2.67437531582637,0.101975332876322,0.331047982655091
"ENSG00000165105",-0.505328893000464,7.58836363573726,2.6743432798106,0.10197738502558,0.331047982655091
"ENSG00000122085",-0.255892017610454,5.23830763800465,2.67217382228149,0.102116460344145,0.331398668877704
"ENSG00000141542",-0.416921519724093,4.7694600962583,2.67196293363248,0.102129990637452,0.331398668877704
"ENSG00000099797",0.462561911644347,4.17098939101192,2.67107160344948,0.102187198680251,0.331470216262595
"ENSG00000197930",0.417419387125154,8.05816669207399,2.67075581701177,0.102207475137169,0.331470216262595
"ENSG00000224189",1.18559762007841,2.89052853501654,2.67057756361682,0.102218922623352,0.331470216262595
"ENSG00000182108",0.491639723981896,3.32241210892407,2.66852488987488,0.102350847051702,0.331825641946075
"ENSG00000241158",-0.786563127766162,4.27455690917444,2.66707083887682,0.102444410952431,0.332056573368376
"ENSG00000073008",0.387351684988353,5.64251941774905,2.66370876327611,0.102661109122884,0.332686436451404
"ENSG00000196199",-0.240549067207158,6.23786154222537,2.66182125514742,0.102782985752515,0.332976023102829
"ENSG00000106144",0.305492985905261,5.70704008962371,2.66158645938278,0.102798157611908,0.332976023102829
"ENSG00000103145",0.395015634342815,3.13719002920134,2.66128474988344,0.102817656851297,0.332976023102829
"ENSG00000104812",0.353303309628628,4.83811264813695,2.66050005658068,0.102868389894866,0.333067774598621
"ENSG00000166340",0.243519840896083,6.20863982033088,2.6586405033821,0.102988725632139,0.333384797016903
"ENSG00000243398",0.384899848620238,1.04763178223204,2.65788677445155,0.103037544939821,0.333394235260644
"ENSG00000279089",-0.394589688071872,3.46999008354304,2.65774373842198,0.103046812296269,0.333394235260644
"ENSG00000167555",-0.385791728728433,5.50350434426468,2.65714025687024,0.103085922130295,0.333394235260644
"ENSG00000177045",0.538278384111937,2.90889429177168,2.65695772072891,0.103097754951271,0.333394235260644
"ENSG00000173391",0.802566882758763,2.50222246846066,2.65686510439622,0.103103759330673,0.333394235260644
"ENSG00000083544",-0.307690086143122,5.83540157228172,2.65621090369573,0.103146182504858,0.333424412192747
"ENSG00000279841",-0.511503441400878,1.65863108474305,2.65567782048765,0.103180765658524,0.333424412192747
"ENSG00000143924",0.308198876433006,8.19910534000109,2.65503511731117,0.103222477154848,0.333424412192747
"ENSG00000279233",-0.470794027651625,1.98023572414887,2.65500994476547,0.103224111230959,0.333424412192747
"ENSG00000214826",0.573151440250166,1.13242793568062,2.65499286639184,0.103225219889912,0.333424412192747
"ENSG00000100065",0.517108025846585,5.21670783074739,2.65324484612026,0.103338763262566,0.333658761560474
"ENSG00000169895",0.281599285840352,7.01319294534497,2.65296029903759,0.103357259069352,0.333658761560474
"ENSG00000163872",0.279722892008405,6.60696009268885,2.65283974058105,0.103365096566286,0.333658761560474
"ENSG00000257267",-0.275389091385752,5.39609762867441,2.65180120527751,0.103432638621144,0.333740283885255
"ENSG00000175634",0.35480827980275,4.56753345475082,2.65135626090031,0.103461590751206,0.333740283885255
"ENSG00000164062",0.268339180354103,6.28206659341082,2.65132103603516,0.103463883180404,0.333740283885255
"ENSG00000217930",-0.485577022530415,1.59742028664144,2.65107127575927,0.103480139138487,0.333740283885255
"ENSG00000241468",0.335049530088052,5.14346645604556,2.64914138621454,0.103605842713176,0.334002008912751
"ENSG00000256751",-0.435505769282906,1.56834489349158,2.64913561199795,0.103606219068174,0.334002008912751
"ENSG00000159256",-0.293627161559781,6.74310986856393,2.6479370959763,0.103684368998104,0.334181486725299
"ENSG00000155330",0.359608105525437,3.54128458041433,2.64650447696496,0.103777868441185,0.334193954613191
"ENSG00000128708",0.332215940099104,5.38266196322028,2.64649353945308,0.103778582629563,0.334193954613191
"ENSG00000188566",0.561556063165096,2.75194260468165,2.64609615354699,0.103804534447591,0.334193954613191
"ENSG00000100299",0.546791052339671,4.17730061784177,2.64607819349221,0.10380570752081,0.334193954613191
"ENSG00000042980",-0.566417852005378,8.36700748078934,2.64597454880031,0.103812477428091,0.334193954613191
"ENSG00000277161",0.363313864453812,3.33800630607694,2.64581190988826,0.103823101719016,0.334193954613191
"ENSG00000160888",0.478396728066426,5.51132170465361,2.64546729950867,0.103845617122745,0.334194076922289
"ENSG00000110013",0.440669227588527,6.01992352947423,2.64434053920242,0.103919272266043,0.334322924415618
"ENSG00000242086",-0.47027029865423,6.16921526244554,2.64416692050692,0.103930626624226,0.334322924415618
"ENSG00000006744",-0.256405360554782,5.70235067945923,2.64182178377402,0.104084127635339,0.334744280701324
"ENSG00000164970",0.461876866007885,3.18008176655849,2.64085182669147,0.104147688778944,0.334876262276241
"ENSG00000251682",-0.382984252616904,3.00818982882276,2.63903883544939,0.104266607845861,0.335186146043732
"ENSG00000104885",0.530106596153875,4.81974594366765,2.63844934102156,0.10430530643559,0.335232457949737
"ENSG00000232112",0.315183187952502,3.85823531942486,2.63781516339353,0.104346955913867,0.335232457949737
"ENSG00000162910",0.430946546648814,3.81237962630293,2.63778928491143,0.104348655864365,0.335232457949737
"ENSG00000055732",0.913585868130459,2.93580235396662,2.63735019464607,0.104377504209752,0.335252696606305
"ENSG00000111647",0.304293966389706,5.62578438322761,2.63699339148805,0.104400952704397,0.335255586351831
"ENSG00000229473",-0.40615816744782,1.467382159407,2.63570712139,0.104485532088285,0.335454737872731
"ENSG00000135829",0.259073784531574,8.24969864844443,2.63482827721843,0.104543364122785,0.335524425028601
"ENSG00000095574",-0.292622654828561,4.96737502721969,2.63469144286753,0.104552371614038,0.335524425028601
"ENSG00000099622",-0.346655254979716,7.15968492337004,2.63397199832368,0.104599744986053,0.335604015635011
"ENSG00000122862",0.608362532770397,4.43412525510449,2.63336752415827,0.104639566065902,0.335659345904602
"ENSG00000145780",0.279357982880894,6.49648937998644,2.63296603005021,0.104666024562272,0.335671797496087
"ENSG00000279356",-0.413993178976409,0.817314265377482,2.6322019515945,0.104716397648267,0.335760923061124
"ENSG00000173546",0.654630226110009,3.40426403710228,2.63031804913346,0.104840710429598,0.336087038091259
"ENSG00000172830",0.416875958081213,4.8802365813164,2.62728936424212,0.105040902880629,0.336656206947443
"ENSG00000170881",0.279618099041875,5.45629595489459,2.62624419251081,0.105110084673946,0.336805331666428
"ENSG00000063322",0.352042709502633,5.07525281136093,2.62522825976306,0.105177378947738,0.336895495553713
"ENSG00000206702",-0.402260611465914,1.74758483920643,2.62513526486582,0.105183541186463,0.336895495553713
"ENSG00000224975",-0.434320676992,1.85062067852196,2.62451828162587,0.105224435151468,0.336908150131993
"ENSG00000164647",0.46356867094323,4.22920869730829,2.62439192886381,0.1052328120267,0.336908150131993
"ENSG00000119655",0.409210923380242,6.00212860310997,2.62357930376326,0.105286704528295,0.337008121189814
"ENSG00000133028",-0.273197009257066,5.52737508434581,2.62274733577771,0.105341911171955,0.337112254693205
"ENSG00000154783",0.727160852291108,4.77019830229989,2.62192687714571,0.105396385167807,0.337213999284474
"ENSG00000232593",-0.395748241905402,2.38008574556121,2.62065369890671,0.105480978430575,0.337390082767685
"ENSG00000228775",-0.475319934207549,1.78638604013055,2.62015711877619,0.105513992674694,0.337390082767685
"ENSG00000128872",0.571875539359941,4.82402897197407,2.62007433912361,0.105519497233638,0.337390082767685
"ENSG00000174032",-0.315419345596935,4.54836658820123,2.61909539661374,0.105584617384827,0.337410650537134
"ENSG00000100578",-0.245057587223355,5.5364588356468,2.6187393133181,0.105608315297413,0.337410650537134
"ENSG00000115307",0.250463085885673,6.42842717717465,2.61873019323095,0.105608922330372,0.337410650537134
"ENSG00000244687",-0.308371587908413,3.85247711609855,2.61861327355096,0.105616704842603,0.337410650537134
"ENSG00000100985",1.27140863187529,2.55267995855202,2.61780013265211,0.105670847248563,0.337422056295464
"ENSG00000157600",0.267410361967939,6.35159607512215,2.61764540556757,0.105681153086441,0.337422056295464
"ENSG00000221926",-0.360300958746218,3.97598817127461,2.61753723463656,0.105688358633843,0.337422056295464
"ENSG00000106608",0.275069597075175,5.93518223856144,2.61711829805676,0.105716270173326,0.337438708659727
"ENSG00000164024",0.228720228928542,5.89784770433607,2.61628453197756,0.105771843669292,0.33754362989376
"ENSG00000092036",0.340269228633748,3.52456239816211,2.61569908163159,0.105810885173616,0.337595759820026
"ENSG00000169189",0.276840456402976,4.73456802059647,2.61463864627032,0.105881641895878,0.337749034908369
"ENSG00000222041",0.497153973170237,2.31426415055369,2.61300883960124,0.105990490639219,0.338017711594189
"ENSG00000108819",0.401342846470678,4.89363327587056,2.61269688284835,0.10601133906132,0.338017711594189
"ENSG00000147874",0.375575329704596,4.68532270809248,2.61034323522718,0.106168781027643,0.338447134716765
"ENSG00000137073",0.353896586768051,6.50227906118114,2.60961207209854,0.106217742730372,0.338530632136158
"ENSG00000239264",-0.444175582484401,1.80044173699983,2.60774564843572,0.106342838495003,0.33885669154387
"ENSG00000106392",-0.338039912155504,7.58936506497688,2.6073906567097,0.106366649856802,0.338859942162188
"ENSG00000075399",0.547136923614329,3.15334978589015,2.60648870336385,0.106427175428154,0.338958537657048
"ENSG00000104980",0.317277898038361,4.08180737435731,2.60625008448684,0.106443194264242,0.338958537657048
"ENSG00000087008",-0.314060009902343,4.69875155406294,2.60404920596797,0.106591067232499,0.339327070101859
"ENSG00000141101",0.30180182156664,4.92985572107262,2.60367236057014,0.106616409368533,0.339327070101859
"ENSG00000108604",0.252230790608658,6.23044892442716,2.60350906870478,0.106627392488289,0.339327070101859
"ENSG00000134910",0.256080871730399,7.54676556584191,2.60302359301539,0.106660053238288,0.339358371826849
"ENSG00000188878",0.495175613931514,1.52722764813098,2.60245294861072,0.106698457812004,0.339392987522777
"ENSG00000165995",0.790999617223351,1.49552033758832,2.60204551497461,0.106725887524894,0.339392987522777
"ENSG00000142453",0.357837561290481,4.54141971588598,2.60184463631374,0.106739414154998,0.339392987522777
"ENSG00000133895",0.400734039554638,3.99606132930357,2.60066043874535,0.10681919307905,0.339536227377163
"ENSG00000078668",0.297715093395149,6.23793219572576,2.60049807370023,0.106830136647187,0.339536227377163
"ENSG00000161202",0.331964500942768,5.63405586951766,2.59991872894692,0.106869195095738,0.33958777360193
"ENSG00000046651",-0.281736885804099,6.60135079017694,2.59951071048066,0.106896712417446,0.339599623724621
"ENSG00000239039",0.628042902354735,4.5961594927866,2.59918615678689,0.106918606312547,0.339599623724621
"ENSG00000169684",0.732514471777707,2.74659490155253,2.59654081976028,0.107097240300879,0.34003996550366
"ENSG00000115207",0.245594200540478,6.0377014420451,2.59617666953955,0.107121856225702,0.34003996550366
"ENSG00000183655",0.431508371557181,4.31711005680764,2.59607010085382,0.107129061258812,0.34003996550366
"ENSG00000272606",-0.310630980067275,1.31854141012199,2.59564523885146,0.107157791163819,0.34003996550366
"ENSG00000205208",0.368244922916633,3.34438453484417,2.59544114630923,0.107171595261646,0.34003996550366
"ENSG00000115946",0.325998006948785,4.27211795897842,2.59378736861647,0.107283522939954,0.340272124350577
"ENSG00000120093",0.690826661232305,5.58946685670102,2.59363603780552,0.107293771414681,0.340272124350577
"ENSG00000162231",-0.275148446514604,6.06986639425953,2.59334588556403,0.107313424204994,0.340272124350577
"ENSG00000114857",-0.246188388566458,8.38963240389001,2.59253259832427,0.107368531393984,0.340374269672869
"ENSG00000198492",0.199333518810424,6.23659666548147,2.59052714622545,0.107504550754292,0.340732820425244
"ENSG00000167216",0.673118490282659,1.84729930961263,2.58996405015007,0.107542776627261,0.340781330540092
"ENSG00000186818",0.585028172584018,2.14438884224777,2.58768340391979,0.107697751351336,0.341199694671142
"ENSG00000186806",0.586478354167515,1.19288747604085,2.58714914309069,0.107734090934788,0.341242109931492
"ENSG00000214401",0.66772868904331,1.03085402372882,2.58652938120455,0.107776263032475,0.341302977373129
"ENSG00000170638",0.561549903843509,4.56001938536829,2.58586523168931,0.107821475633592,0.341373445425947
"ENSG00000078687",-0.328678203044277,5.07813831630962,2.58546907117465,0.107848454547208,0.341386166107706
"ENSG00000272894",-0.371350723731148,1.80159449584294,2.58456873117342,0.107909796138237,0.34150763069036
"ENSG00000072849",-0.285485319473726,5.29629839487672,2.58388742647772,0.107956239969111,0.341581905907797
"ENSG00000111666",-0.455187534756632,6.77070476087841,2.58304835186365,0.108013468974291,0.341690267385056
"ENSG00000112893",0.304737492984309,7.76509461426446,2.58235677237379,0.108060663132418,0.341766845235649
"ENSG00000135045",0.522413291419955,2.2558153366952,2.58144575826004,0.108122866318216,0.341890849940288
"ENSG00000179598",-0.417522999671064,1.36534517181785,2.58082602966132,0.108165203274744,0.341951997084603
"ENSG00000071889",0.375515026045926,4.39611049626176,2.57955408181319,0.108252153835416,0.34210944351043
"ENSG00000172172",0.326020666181264,5.01595330010565,2.57942436210526,0.108261025808217,0.34210944351043
"ENSG00000263934",-1.08392834321268,6.19622118124693,2.57890664469707,0.108296442219969,0.342132786839237
"ENSG00000143553",0.314227861110307,4.17106051128977,2.57864368937755,0.10831443554293,0.342132786839237
"ENSG00000111424",0.487395661998691,4.82292888835532,2.57737283758193,0.108401442795446,0.342334887740589
"ENSG00000198182",0.40225475745728,4.17916790120252,2.57683257996681,0.108438454097117,0.34234023140865
"ENSG00000149346",-0.253163122686329,5.33049412974748,2.57667597057538,0.108449185494669,0.34234023140865
"ENSG00000112773",-0.442717053261311,6.90083858670259,2.57628844316086,0.108475745179783,0.342351385976016
"ENSG00000124602",-0.599851201092691,4.92048516057974,2.57531807877886,0.108542281688144,0.342488676600025
"ENSG00000107242",-0.56201668143237,6.38593081923853,2.57386865577573,0.108641750073273,0.342658166093039
"ENSG00000095370",0.532876401483301,1.75190598008556,2.57386370414138,0.108642090056671,0.342658166093039
"ENSG00000186470",-0.386369330714948,5.90806186327368,2.57292638073586,0.108706468529925,0.342712610897046
"ENSG00000257103",0.316903503276999,6.96996944580694,2.57280080065392,0.108715096968614,0.342712610897046
"ENSG00000132005",0.552453295922393,3.17802248110785,2.57260570528634,0.108728503201598,0.342712610897046
"ENSG00000227540",0.322174786612788,0.862215448183212,2.57147327136895,0.108806355753487,0.342885311009504
"ENSG00000261609",-0.285215509528948,6.70461261391363,2.56978660338415,0.108922424345756,0.343160613480315
"ENSG00000163376",0.52151882748792,2.09561086351216,2.56890081594684,0.108983434565631,0.343160613480315
