"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","pocket","druggability","num_drug_pockets","struct_score","logFC.x","regulation.x","citation_score","logFC.y","regulation.y"
"201","H2AC6","Q93077","3",4123,7,0.371,0.178,0,91.168078470825,2.35929269625449,"up_reg",2,2.35929269625449,"up_reg"
"202","H2AX","P16104","3",4924,10,0.328,0.078,0,87.3299156513589,2.14344641256388,"up_reg",7262,2.14344641256388,"up_reg"
"203","H2BC12","O60814","3",4693,14,0.241,0.937,1,88.0577868852459,2.48265946962251,"up_reg",3,2.48265946962251,"up_reg"
"204","H2BC4","P62807","3",274,10,0.291,0.965,1,87.8297338792221,2.76964183593318,"up_reg",0,2.76964183593318,"up_reg"
"205","H2BC5","P58876","3",12742,12,0.283,0.959,1,87.5827170582227,2.99649939499269,"up_reg",1,2.99649939499269,"up_reg"
"206","H3C6","P68431","3",0,1,0.351,0.623,1,87.2869195189639,2.74570890303087,"up_reg",2,2.74570890303087,"up_reg"
"207","H4C8","P62805","3",2507,8,0.336,0.581,1,90.437525,3.66949889341687,"up_reg",3,3.66949889341687,"up_reg"
"208","H4C9","P62805","3",1771,8,0.336,0.581,1,90.437525,3.99118367997712,"up_reg",1,3.99118367997712,"up_reg"
"209","HACD3","Q9P035","14",0,1,0.082,0.96,2,88.7885658153242,2.65923551426482,"up_reg",14,2.65923551426482,"up_reg"
"210","HELLS","Q9NRZ9","3",0,1,0.138,0.664,2,69.8982640622705,2.69375615594162,"up_reg",192,2.69375615594162,"up_reg"
"211","HSPA2","P54652","3",526,2,0.268,0.449,1,89.445127006706,2.15291383443748,"up_reg",291,2.15291383443748,"up_reg"
"212","IFIT1","P09914","3",0,1,0.057,0.93,1,94.1743924993578,2.7734918048567,"up_reg",583,2.7734918048567,"up_reg"
"213","IGF1R","P08069","3",649,4,0.15,0.731,1,78.502755985267,2.28675247979907,"up_reg",10007,2.28675247979907,"up_reg"
"214","IL2RB","P14784","3",0,1,0.064,0.528,1,65.8170250231696,2.77038345766198,"up_reg",376,2.77038345766198,"up_reg"
"215","ILDR1","Q86SU0","3",0,1,0.115,0.071,0,58.9638745471014,2.89684516618334,"up_reg",49,2.89684516618334,"up_reg"
"216","INTS7","Q9NVH2","3",0,1,0.114,0.309,0,87.7481696905016,2.40463206560563,"up_reg",15,2.40463206560563,"up_reg"
"217","IQGAP3","Q86VI3","3",0,1,0.181,0.604,2,79.626746793641,4.67161647795612,"up_reg",86,4.67161647795612,"up_reg"
"218","ISG15","P05161","3",2324,4,0.503,0.095,0,86.5401352426412,3.11622010376908,"up_reg",1834,3.11622010376908,"up_reg"
"219","ITGA11","Q9UKX5","3",0,1,0.349,0.551,1,85.7861912858661,2.27496239573398,"up_reg",95,2.27496239573398,"up_reg"
"220","JPT1","Q9UK76","19",0,1,0.318,0.144,0,62.1725044404973,3.40355733773878,"up_reg",29,3.40355733773878,"up_reg"
"221","JPT2","Q9H910","19",0,1,0.227,0.224,0,61.095648476258,2.6472207734739,"up_reg",21,2.6472207734739,"up_reg"
"222","KCNK1","O00180","20",0,2,0.38,0.943,2,83.7794213649852,2.79025990508164,"up_reg",106,2.79025990508164,"up_reg"
"223","KCNK15","Q9H427","20",0,2,0.042,0.249,0,79.7542264003134,2.29779187563867,"up_reg",19,2.29779187563867,"up_reg"
"224","KCNK6","Q9Y257","20",0,2,0.232,0.652,5,82.0919622641509,2.06360679242452,"up_reg",45,2.06360679242452,"up_reg"
"225","KIF11","P52732","3",1225,4,0.141,0.991,1,74.7686384864088,4.70944595780036,"up_reg",827,4.70944595780036,"up_reg"
"226","KIF15","Q9NS87","3",8,3,0.241,0.869,1,72.0212966758756,4.28346666653465,"up_reg",160,4.28346666653465,"up_reg"
"227","KIF20B","Q96Q89","3",101,3,0.232,0.971,4,63.7483354768835,2.26698838724179,"up_reg",56,2.26698838724179,"up_reg"
"228","KIF23","Q02241","3",306,4,0.314,0.498,1,73.073534214619,3.70743671775057,"up_reg",207,3.70743671775057,"up_reg"
"229","KIF2C","Q99661","3",866,5,0.07,0.558,2,74.6576222300387,4.41017886828625,"up_reg",300,4.41017886828625,"up_reg"
"230","KIF5C","O60282","3",342,7,0.247,0.744,2,79.6137369655892,2.07450186421785,"up_reg",100,2.07450186421785,"up_reg"
"231","KIFC1","Q9BW19","3",61,4,0.202,0.353,0,77.8832572975063,3.42255457093524,"up_reg",190,3.42255457093524,"up_reg"
"232","KNSTRN","Q9Y448","3",0,1,0.402,0.413,1,68.648542591845,2.03387325616057,"up_reg",36,2.03387325616057,"up_reg"
"233","KPNA2","P52292","3",206,3,0.024,0.711,1,86.1073162939297,3.37237645961562,"up_reg",314,3.37237645961562,"up_reg"
"234","KRT18","P05783","3",3271,3,0.125,0.53,1,80.2997508896797,2.82435989830465,"up_reg",413,2.82435989830465,"up_reg"
"235","KRT19","P08727","3",0,1,0.374,0.199,0,81.4000710135571,2.15769644105365,"up_reg",451,2.15769644105365,"up_reg"
"236","KRT8","P05787","3",0,2,0.432,0.721,1,76.3267437533227,3.04565976325113,"up_reg",430,3.04565976325113,"up_reg"
"237","LEF1","Q9UJU2","3",0,1,0.14,0.477,1,57.8391961414791,2.1518947390966,"up_reg",2104,2.1518947390966,"up_reg"
"238","LILRB4","Q8NHJ6","4",0,1,0.423,0.24,0,66.7008059873345,2.14641294517123,"up_reg",208,2.14641294517123,"up_reg"
"239","LIN9","Q5TKA1","3",527,3,0.08,0.844,1,71.5263726165863,2.13445004097142,"up_reg",68,2.13445004097142,"up_reg"
"240","LMNB1","P20700","3",0,1,0.275,0.754,2,82.6346633684663,4.05354035633851,"up_reg",202,4.05354035633851,"up_reg"
"241","LMX1B","O60663","3",0,1,0.058,0.921,1,70.7138023664855,2.48319549395305,"up_reg",435,2.48319549395305,"up_reg"
"242","LRP2","P98164","3",264,2,0.423,0.334,0,79.9103796313196,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"243","LRP2","P98164","3",264,2,0.105,0.834,5,80.7960284523378,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"244","LRP2","P98164","3",264,2,0.153,0.871,1,76.0028840381992,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"245","LRP2","P98164","3",264,2,0.183,0.052,0,82.0804532216964,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"246","LRP2","P98164","3",264,2,0.346,0.742,1,82.3305855359765,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"247","LRP2","P98164","3",264,2,0.348,0.681,2,78.3482403314917,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"248","LRP2","P98164","3",264,2,0.224,0.752,1,87.3805368334999,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"249","LRP2","P98164","3",264,2,0.148,0.268,0,74.8822931143399,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"250","LRP2","P98164","3",264,2,0.226,0.822,1,82.6140091743119,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"251","LRP2","P98164","3",264,2,0.16,0.207,0,84.4168919905127,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"252","LRP2","P98164","3",264,2,0.183,0.166,0,76.028838808942,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"253","LRP2","P98164","3",264,2,0.123,0.038,0,71.9996573462125,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"254","LRP2","P98164","3",264,2,0.221,0.158,0,82.1040018323408,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"255","LRP2","P98164","3",264,2,0.155,0.303,0,79.5830828689556,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"256","LRP2","P98164","3",264,2,0.249,0.264,0,84.1110041039672,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"257","LRP2","P98164","3",264,2,0.244,0.59,1,81.8238128845458,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"258","LRP2","P98164","3",264,2,0.255,0.887,1,81.8099401686157,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"259","LRP2","P98164","3",264,2,0.108,0.115,0,82.2163365437034,2.30245085602827,"up_reg",455,2.30245085602827,"up_reg"
"260","LRRC46","Q96FV0","3",0,1,0.095,0.8,1,64.78599677159,2.82056801471676,"up_reg",8,2.82056801471676,"up_reg"
"261","LYPD3","O95274","3",0,1,0.094,0.483,1,74.4725697211155,2.24994340959315,"up_reg",53,2.24994340959315,"up_reg"
"262","MAD2L1","Q13257","3",162,2,0.178,0.019,0,93.7585265700483,3.67917483517498,"up_reg",687,3.67917483517498,"up_reg"
"263","MAL2","Q969L2","3",0,1,0.336,0.619,1,84.150243902439,4.00887212429554,"up_reg",176,4.00887212429554,"up_reg"
"264","MAP7","Q14244","3",0,1,0.366,0.202,0,62.5428796343321,2.07788923582131,"up_reg",94,2.07788923582131,"up_reg"
"265","MAPK8IP2","Q13387","3",0,1,0.174,0.869,1,51.7187309562399,3.2813157713297,"up_reg",42,3.2813157713297,"up_reg"
"266","MARCKSL1","P49006","3",0,1,0.338,0.117,0,55.697905109489,2.35603262466764,"up_reg",107,2.35603262466764,"up_reg"
"267","MARVELD2","Q8N4S9","3",264,3,0.305,0.564,1,67.2056255526083,3.28839284062287,"up_reg",78,3.28839284062287,"up_reg"
"268","MCM10","Q7L590","3",2296,4,0.08,0.549,2,66.8889134545455,2.69184997783922,"up_reg",234,2.69184997783922,"up_reg"
"269","MCM2","P49736","3",1202,3,0.139,0.522,3,76.522590572108,2.21042536630721,"up_reg",1566,2.21042536630721,"up_reg"
"270","MCM4","P33991","3",4170,6,0.217,0.658,3,73.7432969464523,3.22389869250474,"up_reg",450,3.22389869250474,"up_reg"
"271","MED1","Q15648","3",0,4,0.111,0.507,1,51.2956233579117,2.14107879836226,"up_reg",1104,2.14107879836226,"up_reg"
"272","MIS18A","Q9NYP9","3",0,5,0.239,0.347,0,79.2392693809258,2.00251426420782,"up_reg",22,2.00251426420782,"up_reg"
"273","MISP","Q8IVT2","3",1171,3,0.227,0.353,0,54.6958236179015,4.96478969658069,"up_reg",194,4.96478969658069,"up_reg"
"274","MMP9","P14780","3",2426,5,0.191,0.717,2,82.256276634164,2.70881634879011,"up_reg",34408,2.70881634879011,"up_reg"
"275","MRPL13","Q9BYD1","21",0,1,0.371,0.481,1,93.4965616438356,2.11110895904441,"up_reg",35,2.11110895904441,"up_reg"
"276","MRPS30","Q9NP92","21",0,1,0.185,0.908,1,88.2048057432432,2.61436159677957,"up_reg",38,2.61436159677957,"up_reg"
"277","MUC5B","Q9HC84","3",1111,2,0.184,0.124,0,56.9629171632896,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"278","MUC5B","Q9HC84","3",1111,2,1.024,0.544,1,81.8296381297019,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"279","MUC5B","Q9HC84","3",1111,2,0.112,0.93,1,82.3506823372668,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"280","MUC5B","Q9HC84","3",1111,2,0.161,0.481,1,60.9324181615486,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"281","MUC5B","Q9HC84","3",1111,2,0.121,0.321,0,61.0455455875183,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"282","MUC5B","Q9HC84","3",1111,2,0.316,0.464,1,54.5440509579301,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"283","MUC5B","Q9HC84","3",1111,2,0.071,0.225,0,65.9286524822695,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"284","MUC5B","Q9HC84","3",1111,2,0.067,0.207,0,75.11553673938,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"285","MUC5B","Q9HC84","3",1111,2,0.107,0.287,0,72.6600767680645,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"286","MUC5B","Q9HC84","3",1111,2,0.166,0.11,0,54.6158542663477,3.69508648444855,"up_reg",1220,3.69508648444855,"up_reg"
"287","MX1","P20591","3",1300,2,0.269,0.885,1,83.3958606403013,2.28632742755619,"up_reg",2365,2.28632742755619,"up_reg"
"288","MYBL1","P10243","3",0,1,0.245,0.673,1,58.4626727423364,3.16729731020246,"up_reg",200,3.16729731020246,"up_reg"
"289","MYBL2","P10244","3",0,1,0.066,0.633,1,58.4505143475907,6.09572784753821,"up_reg",483,6.09572784753821,"up_reg"
"290","MZB1","Q8WU39","15",0,1,0.198,0.38,0,84.7643547273982,2.09800601459453,"up_reg",72,2.09800601459453,"up_reg"
"291","NCAPG2","Q86XI2","3",960,4,0.149,0.83,1,88.2032419793366,2.04938878290018,"up_reg",39,2.04938878290018,"up_reg"
"292","NCAPH","Q15003","3",0,1,0.198,0.683,1,60.7197876747799,4.08052355372888,"up_reg",73,4.08052355372888,"up_reg"
"293","NDUFAF6","Q330K2","17",0,1,0.166,0.473,1,87.6258215613383,2.18868650981505,"up_reg",39,2.18868650981505,"up_reg"
"294","NHERF1","O14745","3",1203,2,0.202,0.212,0,72.4747214076246,3.49887692491712,"up_reg",466,3.49887692491712,"up_reg"
"295","NPNT","Q6UXI9","12",1,2,0.089,0.853,1,66.8742942942943,2.58237516587118,"up_reg",93,2.58237516587118,"up_reg"
"296","OAS1","P00973","3",264,3,0.31,0.455,1,84.2137788728057,2.45119239811781,"up_reg",691,2.45119239811781,"up_reg"
"297","OAS2","P29728","3",1047,4,0.27,0.588,1,87.7412699776594,2.81801669900624,"up_reg",282,2.81801669900624,"up_reg"
"298","OAS3","Q9Y6K5","3",0,2,0.107,0.413,2,86.8156041251611,2.83963287104906,"up_reg",201,2.83963287104906,"up_reg"
"299","OASL","Q15646","3",264,2,0.34,0.392,0,92.2869968892079,2.61196600942679,"up_reg",268,2.61196600942679,"up_reg"
"300","OCLN","Q16625","3",1047,4,0.03,0.464,1,65.4761789397937,2.83808270489213,"up_reg",2002,2.83808270489213,"up_reg"
"301","ORC1","Q13415","3",6813,5,0.154,0.765,1,67.9746077283372,3.14894294143258,"up_reg",378,3.14894294143258,"up_reg"
"302","OTUB2","Q96DC9","3",0,1,0.314,0.41,1,94.2690260416667,2.63930492797848,"up_reg",43,2.63930492797848,"up_reg"
"303","PARD6B","Q9BYG5","3",0,1,0.345,0.647,1,71.2440158566012,3.98394348946591,"up_reg",40,3.98394348946591,"up_reg"
"304","PARP1","P09874","3",3491,7,0.074,0.732,2,83.2874471299094,2.15966092406677,"up_reg",7773,2.15966092406677,"up_reg"
"305","PARPBP","Q9NWS1","3",0,1,0.091,0.612,2,70.6408720420684,2.46942537831438,"up_reg",40,2.46942537831438,"up_reg"
"306","PBX1","P40424","3",264,2,0.346,0.585,2,71.1410195958359,2.13252246445523,"up_reg",1094,2.13252246445523,"up_reg"
"307","PCNA","P12004","3",1898,6,0.569,0.642,1,94.3301493280239,2.50958197753394,"up_reg",25491,2.50958197753394,"up_reg"
"308","PIK3CG","P48736","3",0,2,0.145,0.681,2,88.4205153828879,2.04910810566438,"up_reg",565,2.04910810566438,"up_reg"
"309","PLAAT4","Q9UL19","10",0,1,0.278,0.762,1,76.6071965544244,2.32164499814413,"up_reg",194,2.32164499814413,"up_reg"
"310","PLK1","P53350","3",8823,13,0.175,0.953,2,85.1698896752706,3.82927393690149,"up_reg",2998,3.82927393690149,"up_reg"
"311","PLK4","O00444","3",862,4,0.133,0.199,0,66.9229360313316,3.01255182003901,"up_reg",487,3.01255182003901,"up_reg"
"312","PLS1","Q14651","3",0,2,0.067,0.423,1,87.84443273906,2.53944295587694,"up_reg",352,2.53944295587694,"up_reg"
"313","PMAIP1","Q13794","7",0,1,0.317,0.217,0,82.9101421800948,3.24535349945198,"up_reg",741,3.24535349945198,"up_reg"
"314","PODXL2","Q9NZ53","3",0,1,0.082,0.153,0,55.9402517513135,2.46279394203087,"up_reg",11,2.46279394203087,"up_reg"
"315","POLE2","P56282","3",3026,8,0.232,0.619,2,92.8374541557514,2.33086181459027,"up_reg",53,2.33086181459027,"up_reg"
"316","POLQ","O75417","3",0,1,0.104,0.717,1,59.4862674012494,3.78431151231578,"up_reg",185,3.78431151231578,"up_reg"
"317","POLR2F","P61218","3",1067,8,0.081,0.195,0,79.1027739387957,3.79498615298905,"up_reg",34,3.79498615298905,"up_reg"
"318","POLR3K","Q9Y2Y1","3",0,1,0.415,0.214,0,84.7603146853147,2.67314259173281,"up_reg",15,2.67314259173281,"up_reg"
"319","POMK","Q9H5K3","11",0,1,0.236,0.139,0,91.6573646723647,6.12158375376501,"up_reg",24,6.12158375376501,"up_reg"
"320","POSTN","Q15063","3",0,2,0.152,0.839,2,80.2447757779134,3.19424290765372,"up_reg",1662,3.19424290765372,"up_reg"
"321","PRLR","P16471","3",0,1,0.166,0.812,1,61.7794438765079,2.88645848102198,"up_reg",1262,2.88645848102198,"up_reg"
"322","PSRC1","Q6PGN9","3",0,1,0.27,0.204,0,57.7050183418929,2.05522680625229,"up_reg",122,2.05522680625229,"up_reg"
"323","PTK6","Q13882","3",503,2,0.137,0.283,0,89.1669529540481,2.36133980788795,"up_reg",250,2.36133980788795,"up_reg"
"324","PTPRT","O14522","3",0,1,0.31,0.885,3,83.7919467554077,3.42156013247441,"up_reg",116,3.42156013247441,"up_reg"
"325","PTTG1","O95997","3",202,3,0.339,0.504,1,64.5439896707553,4.29410264230219,"up_reg",439,4.29410264230219,"up_reg"
"326","PYCR1","P32322","22",0,1,0.336,0.869,2,90.0678100940975,3.48445533283626,"up_reg",160,3.48445533283626,"up_reg"
"327","PYCR3","Q53H96","22",0,1,0.416,0.6,1,94.8127209186221,2.29740359742026,"up_reg",9,2.29740359742026,"up_reg"
"328","RAB25","P57735","23",0,1,0.148,0.13,0,87.0835269207501,2.85253790753822,"up_reg",189,2.85253790753822,"up_reg"
"329","RAB27B","O00194","24",0,1,0.07,0.777,1,86.799005205321,2.5377348830326,"up_reg",232,2.5377348830326,"up_reg"
"330","RABIF","P47224","3",0,1,0.33,0.348,0,89.0372783505155,2.48318676381093,"up_reg",29,2.48318676381093,"up_reg"
"331","RACGAP1","Q9H0H5","3",2304,5,0.133,0.584,2,69.8631812700965,3.37478098982124,"up_reg",177,3.37478098982124,"up_reg"
"332","RAD51","Q06609","3",600,6,0.282,0.64,1,91.5906682116647,4.02558284962505,"up_reg",5868,4.02558284962505,"up_reg"
"333","RAD51AP1","Q96B01","3",1240,7,0.122,0.242,0,58.7984421364985,3.41675474225813,"up_reg",99,3.41675474225813,"up_reg"
"334","RECQL4","O94761","3",171,6,0.125,0.793,1,69.0309568099209,2.58621046340296,"up_reg",335,2.58621046340296,"up_reg"
"335","REPS2","Q8NFH8","3",0,1,0.227,0.397,0,59.2107493540052,3.22026722127364,"up_reg",44,3.22026722127364,"up_reg"
"336","RET","P07949","3",462,4,0.127,0.827,1,79.442057208238,4.8637575460384,"up_reg",11267,4.8637575460384,"up_reg"
"337","RHOH","Q15669","25",0,1,0.262,0.356,0,93.0024715338245,2.59066035650389,"up_reg",165,2.59066035650389,"up_reg"
"338","RMI1","Q9H9A7","3",264,5,0.133,0.928,1,67.9475899207478,2.513604644271,"up_reg",181,2.513604644271,"up_reg"
"339","RMI2","Q96E14","3",0,5,0.286,0.624,1,89.8118485121731,4.52079290673954,"up_reg",75,4.52079290673954,"up_reg"
"340","RRM2","P31350","3",264,2,0.276,0.377,0,80.1260056925996,5.78731365195263,"up_reg",922,5.78731365195263,"up_reg"
"341","RSAD2","Q8WXG1","3",0,1,0.193,0.935,1,87.9568383838384,2.52230046282887,"up_reg",396,2.52230046282887,"up_reg"
"342","S100P","P25815","3",0,1,0.427,0.529,1,87.1975412087912,5.22763523349036,"up_reg",581,5.22763523349036,"up_reg"
"343","SCIN","Q9Y6U3","3",0,1,0.209,0.626,1,82.0766502202643,2.75111262643869,"up_reg",144,2.75111262643869,"up_reg"
"344","SCUBE2","Q9NQ36","3",0,1,0.149,0.536,1,71.9167333333333,2.73591193022804,"up_reg",90,2.73591193022804,"up_reg"
"345","SDC1","P18827","3",912,2,0.4,0.203,0,55.993032427695,3.44702906971685,"up_reg",1560,3.44702906971685,"up_reg"
"346","SDS","P20132","26",0,1,0.103,0.828,1,95.7886266447368,2.63346331931699,"up_reg",85714,2.63346331931699,"up_reg"
"347","SDSL","Q96GA7","26",0,1,0.161,0.786,1,95.1051007815714,2.06859394288371,"up_reg",248,2.06859394288371,"up_reg"
"348","SELL","P14151","3",264,2,0.321,0.67,1,85.3251642397562,2.94126263288705,"up_reg",6870,2.94126263288705,"up_reg"
"349","SERPINA1","P01009","3",0,1,0.431,0.336,0,89.0052049802612,2.02929895027825,"up_reg",1058,2.02929895027825,"up_reg"
"350","SHCBP1","Q8NEM2","3",387,2,0.18,0.711,1,73.6964627259036,3.62464893857105,"up_reg",66,3.62464893857105,"up_reg"
"351","SIDT1","Q9NXL6","3",0,1,0.211,1,6,80.4918290288476,2.30079484852395,"up_reg",21,2.30079484852395,"up_reg"
"352","SKA2","Q8WVK7","3",135,2,0.291,0.775,1,88.1231086519115,2.14989947769067,"up_reg",84,2.14989947769067,"up_reg"
"353","SLC4A8","Q2Y0W8","9",0,1,0.253,0.915,2,72.9215543981481,2.15063996977262,"up_reg",36,2.15063996977262,"up_reg"
"354","SLC7A11","Q9UPY5","3",264,2,0.376,0.758,3,86.6098338020966,2.83110127188725,"up_reg",1581,2.83110127188725,"up_reg"
"355","SLC7A5","Q01650","3",0,1,0.097,0.862,2,86.240030919866,2.61364863821139,"up_reg",870,2.61364863821139,"up_reg"
"356","SMC4","Q9NTJ3","3",859,7,0.294,0.533,3,81.8996961192297,2.49451254314011,"up_reg",176,2.49451254314011,"up_reg"
"357","SMIM22","K7EJ46","27",0,1,0.255,0.386,0,75.8180834621329,2.62452730215792,"up_reg",3,2.62452730215792,"up_reg"
"358","SNAP25","P60880","28",0,1,0.262,0.672,1,84.5594681508967,2.00405460405335,"up_reg",2842,2.00405460405335,"up_reg"
"359","SORD","Q00796","1",0,1,0.207,0.55,1,98.0611094564408,2.41667184894624,"up_reg",136,2.41667184894624,"up_reg"
"360","SPAG1","Q07617","3",0,1,0.129,0.613,1,74.4880975945017,2.13033155259536,"up_reg",54,2.13033155259536,"up_reg"
"361","SPAG5","Q96R06","3",512,3,0.223,0.887,2,63.8131142310147,3.2906305596776,"up_reg",127,3.2906305596776,"up_reg"
"362","SPC24","Q8NBT2","3",0,1,0.345,0.372,0,91.3933649588868,3.85467065351681,"up_reg",80,3.85467065351681,"up_reg"
"363","SPTBN2","O15020","3",0,1,0.242,0.736,3,76.775214383059,2.53364746078656,"up_reg",98,2.53364746078656,"up_reg"
"364","SQLE","Q14534","27",0,1,0.304,0.953,2,86.1164581947217,3.65410467469597,"up_reg",275,3.65410467469597,"up_reg"
"365","STAT1","P42224","3",9238,5,0.247,0.581,2,88.260738451529,2.47820784424852,"up_reg",12136,2.47820784424852,"up_reg"
"366","STIL","Q15468","3",0,1,0.163,0.693,1,53.6494972568579,3.07861906288013,"up_reg",476,3.07861906288013,"up_reg"
"367","STMN1","P16949","19",1,2,0.448,0.402,1,88.3355858085809,2.43100195972408,"up_reg",705,2.43100195972408,"up_reg"
"368","SYT1","P21579","28",0,1,0.232,0.309,0,81.1354439461883,4.13370548240798,"up_reg",715,4.13370548240798,"up_reg"
"369","SYTL5","Q8TDW5","24",0,1,0.028,0.265,0,65.3593540502793,3.02773692798437,"up_reg",11,3.02773692798437,"up_reg"
"370","TACC3","Q9Y6A5","3",0,1,0.259,0.4,1,58.3400047378395,3.12306913100399,"up_reg",371,3.12306913100399,"up_reg"
"371","TENT5C","Q5VWP2","3",0,1,0.224,0.769,1,88.1743236409608,2.26429224092793,"up_reg",31,2.26429224092793,"up_reg"
"372","TESMIN","Q9Y4I5","3",0,1,0.14,0.276,0,54.3823253388947,2.61441472574501,"up_reg",25,2.61441472574501,"up_reg"
"373","TIMELESS","Q9UNS1","3",3840,6,0.482,0.784,2,75.0644755459859,2.4032959162099,"up_reg",1157,2.4032959162099,"up_reg"
"374","TINCR","A0A2R8Y7D0","3",0,1,0.322,0.379,0,77.317117948718,2.47943751206335,"up_reg",119,2.47943751206335,"up_reg"
"375","TJP3","O95049","3",0,2,0.067,0.88,2,66.5840854341737,2.34050041008519,"up_reg",62,2.34050041008519,"up_reg"
"376","TK1","P04183","3",4,2,0.284,0.554,2,82.3099831460674,4.34505623149846,"up_reg",784,4.34505623149846,"up_reg"
"377","TNFRSF18","Q9Y5U5","29",0,1,0.145,0.11,0,73.0103484513274,2.62606411660068,"up_reg",517,2.62606411660068,"up_reg"
"378","TNFSF4","P23510","29",0,1,0.246,0.187,0,84.4242645074224,2.85818040242789,"up_reg",554,2.85818040242789,"up_reg"
"379","TOM1L1","O75674","3",0,1,0.33,0.362,0,67.8945149153453,2.53047149626373,"up_reg",43,2.53047149626373,"up_reg"
"380","TONSL","Q96HA7","3",0,2,0.187,0.335,0,76.4887099820568,2.34358118605193,"up_reg",54,2.34358118605193,"up_reg"
"381","TOP2A","P11388","3",253,4,0.045,0.897,1,76.4083174292472,6.50710847670678,"up_reg",1349,6.50710847670678,"up_reg"
"382","TPD52","P55327","3",264,4,0.35,0.412,1,68.1763684210526,3.36572262984752,"up_reg",186,3.36572262984752,"up_reg"
"383","TPRN","Q4KMQ1","3",0,2,0.104,0.09,0,55.3001764264264,2.07881687300088,"up_reg",23,2.07881687300088,"up_reg"
"384","TPX2","Q9ULW0","3",0,1,0.402,0.656,1,64.2385140295534,5.3315531718635,"up_reg",689,5.3315531718635,"up_reg"
"385","TRIM36","Q9NQ86","3",789,4,0.186,0.822,2,78.8339442916094,2.87106342512862,"up_reg",50,2.87106342512862,"up_reg"
"386","TRIP13","Q15645","3",0,1,0.249,0.677,2,86.9794004094765,3.72727270800163,"up_reg",204,3.72727270800163,"up_reg"
"387","UBE2T","Q9NPD8","3",0,1,0.273,0.383,0,86.0270896464646,4.93648035266215,"up_reg",147,4.93648035266215,"up_reg"
"388","UGDH","O60701","18",0,1,0.201,0.894,1,93.7363977243341,2.26530880601567,"up_reg",137,2.26530880601567,"up_reg"
"389","UHRF1","Q96T88","3",0,3,0.21,0.221,0,81.267136731777,4.96712465208791,"up_reg",702,4.96712465208791,"up_reg"
"390","UNC5B","Q8IZJ1","3",527,3,0.216,0.597,1,77.9814525216435,2.52772132354304,"up_reg",234,2.52772132354304,"up_reg"
"391","VANGL1","Q8TAA9","25",0,1,0.038,0.796,2,75.8569196217494,2.40805827802774,"up_reg",163,2.40805827802774,"up_reg"
"392","VAV3","Q9UKW4","3",701,3,0.067,0.117,0,84.4155135292406,2.82447973905744,"up_reg",322,2.82447973905744,"up_reg"
"393","WDHD1","O75717","3",1439,4,0.21,0.575,1,74.3476551724138,2.53836167067882,"up_reg",63,2.53836167067882,"up_reg"
"394","WDR76","Q9H967","3",1339,7,0.272,0.861,1,75.3804394032291,2.22212861856482,"up_reg",22,2.22212861856482,"up_reg"
"395","WNT7B","P56706","6",0,1,0.461,0.832,2,89.5617212518195,3.40716978369609,"up_reg",428,3.40716978369609,"up_reg"
"396","XRCC2","O43543","3",0,4,0.516,0.659,1,87.09828125,2.90550456782302,"up_reg",432,2.90550456782302,"up_reg"
"397","ZWINT","O95229","3",46,2,0.268,0.32,0,79.4582673942701,4.1925644141812,"up_reg",132,4.1925644141812,"up_reg"
