"","node_1","node_2","uniprot_id"
"111163","P20393","Q49AN0",0.991
"75752","P20393","O00327",0.993
"18880","P14854","P20674",0.999
"2007","P14854","P10606",0.999
"92251","Q9NZM5","Q8N726",0.405
"20538","Q9NZM5","Q9BT17",0.412
"50120","Q9NZM5","P82914",0.412
"82008","Q9NZM5","P18621",0.416
"107279","Q9NZM5","P61254",0.623
"28293","Q9NZM5","P30041",0.42
"1140","Q9NZM5","Q9Y6V7",0.658
"31117","Q9NZM5","O43292",0.429
"22355","Q9NZM5","Q9HB15",0.436
"76451","Q9NZM5","Q9NRD5",0.436
"71422","Q9NZM5","Q92841",0.44
"77781","Q9Y3A5","Q14192",0.411
"4081","Q9NZM5","Q8NC60",0.441
"101730","Q9NZM5","Q9H9Y6",0.663
"85093","Q9NZM5","Q8N1I0",0.454
"30270","Q9NZM5","P35268",0.669
"6060","Q9NZM5","Q8TBB5",0.467
"67457","Q9Y3A5","P49207",0.434
"54018","Q9Y3A5","O14521",0.435
"23987","Q9NZM5","Q9NUL7",0.669
"34569","Q9NZM5","Q9UGY1",0.472
"109175","Q9NZM5","Q92979",0.671
"67465","Q9NZM5","P49207",0.476
"25468","Q9Y3A5","P61599",0.436
"14739","Q9Y3A5","Q8N5M9",0.436
"108830","Q9Y3A5","P26651",0.44
"1481","Q9NZM5","Q9NX00",0.681
"32399","Q9Y3A5","P62854",0.443
"19155","Q9NZM5","Q9H649",0.486
"59407","Q9NZM5","O95786",0.497
"11434","Q9NZM5","Q8N6F8",0.69
"4560","Q9Y3A5","P09001",0.448
"43029","Q9NZM5","Q9NU22",0.692
"6711","Q9NZM5","Q9NX24",0.7
"1133","Q9NZM5","Q9Y3A5",0.509
"5754","Q9NZM5","P04637",0.514
"31881","Q9NZM5","Q13901",0.714
"2957","Q9NZM5","P43005",0.517
"99207","Q9Y3A5","Q9UPY3",0.46
"108958","Q9Y3A5","Q16635",0.461
"26791","Q9NZM5","Q8TDN6",0.74
"11098","Q9Y3A5","P62266",0.466
"18781","Q9Y3A5","P82912",0.47
"95882","Q9Y3A5","Q9UNX3",0.473
"38397","Q9NZM5","Q9H5Q4",0.528
"14039","Q9NZM5","P60763",0.533
"95869","Q9NZM5","Q9UNX3",0.538
"49265","Q9NZM5","O95900",0.541
"95723","Q9NZM5","P62888",0.748
"72257","Q9NZM5","Q8N8A6",0.749
"100992","Q9NZM5","Q9Y4C8",0.756
"1251","Q9NZM5","P15153",0.554
"56025","Q9NZM5","Q8TEA1",0.759
"6796","Q9NZM5","Q9ULW3",0.828
"72097","Q9NZM5","Q15493",0.558
"117534","Q9NZM5","Q9Y262",0.568
"10828","Q9NZM5","Q96EH5",0.594
"30144","Q9Y3A5","P39023",0.664
"96311","Q9Y3A5","Q9Y277",0.687
"30231","Q9Y3A5","P08708",0.725
"5240","Q9Y3A5","Q15633",0.489
"5653","Q9Y3A5","Q9BUM1",0.529
"44261","Q9Y3A5","Q5T8I9",0.535
"11860","Q9Y3A5","Q7Z3Z4",0.538
"105795","Q9Y3A5","Q14137",0.543
"23942","Q9Y3A5","Q9NPE3",0.555
"11331","Q9NZM5","Q9NV06",0.83
"1499","Q9NZM5","Q9NQ55",0.844
"107271","Q9Y3A5","P61254",0.594
"1632","Q9Y3A5","Q9Y221",0.939
"2122","Q9NZM5","Q96G21",0.865
"51256","Q96J92","Q96SZ5",0.402
"15718","Q96J92","Q9H6E5",0.403
"9276","Q96J92","Q53FZ2",0.408
"38336","Q96J92","Q86WA9",0.422
"86294","Q96J92","Q2Y0W8",0.424
"84662","Q96J92","P31327",0.43
"45120","Q96J92","Q9H511",0.473
"35779","Q96J92","O95471",0.476
"105422","Q9Y3A5","Q13286",0.629
"6742","Q9Y3A5","Q9NX24",0.645
"40756","Q9NZM5","Q96GA3",0.881
"109212","Q9Y3A5","Q92979",0.663
"1562","Q96J92","Q9BRG1",0.542
"68637","Q96J92","O15551",0.544
"33632","Q96J92","P08235",0.572
"87451","Q96J92","O14493",0.573
"40961","Q96J92","O00141",0.497
"4389","Q96J92","Q9Y5I7",0.52
"25536","Q96J92","Q7RTN6",0.524
"24892","Q96J92","P43694",0.529
"84591","Q9Y6V7","Q96Q15",0.4
"74660","Q9Y6V7","Q9NZK5",0.4
"58897","Q9NZM5","Q9NWT1",0.881
"26628","Q9NZM5","Q9NVN8",0.899
"69303","Q9Y6V7","Q9NNW5",0.408
"14743","Q9Y6V7","Q9NUU7",0.409
"103598","Q9Y6V7","Q6NWY9",0.409
"34848","Q96J92","Q9H1D0",0.608
"4512","Q96J92","Q9Y666",0.638
"81611","Q96J92","Q9UP95",0.652
"78706","Q96J92","Q9H2X9",0.655
"6342","Q96J92","P00797",0.683
"105841","Q9NZM5","Q14137",0.914
"75102","Q96J92","Q96PU5",0.727
"45478","Q9Y6V7","P28370",0.418
"94661","Q9Y6V7","O95232",0.419
"10079","Q9Y6V7","Q9NQ29",0.419
"6834","Q9Y6V7","Q03113",0.43
"30107","Q9NZM5","P39023",0.925
"9046","Q9Y6V7","Q9UMR2",0.433
"30957","Q9Y6V7","Q9Y383",0.434
"3668","Q9NZM5","Q9NRX1",0.931
"1634","Q9NZM5","Q9Y221",0.958
"19167","Q9Y6V7","Q9H649",0.445
"10146","Q9Y6V7","Q9H078",0.446
"86636","Q9NZM5","Q99848",0.967
"74801","Q9Y6V7","O00571",0.45
"28791","Q9Y6V7","Q96AC1",0.452
"7480","Q9Y6V7","Q86UX7",0.452
"84933","Q9Y6V7","P61218",0.454
"63656","Q9Y6V7","Q8IYL2",0.455
"57904","Q96J92","P51172",0.929
"11093","Q9Y6V7","P62266",0.907
"35515","Q96J92","P37088",0.97
"17268","Q96J92","Q9UH77",0.997
"7093","Q9Y6V7","Q5JV73",0.509
"101367","Q9Y6V7","O43719",0.52
"2482","Q9Y6V7","P60900",0.525
"48210","Q9Y6V7","O15160",0.526
"40738","Q9Y6V7","Q96GA3",0.543
"31824","Q9Y6V7","Q86UA1",0.549
"14340","Q9Y6V7","O14593",0.458
"91140","Q9Y6V7","Q9BYK8",0.465
"109738","Q9Y6V7","P08621",0.467
"50818","Q9Y6V7","Q6ZMZ0",0.481
"114983","Q9Y6V7","Q9H6U8",0.489
"49219","Q9Y6V7","P00813",0.493
"112006","Q9Y6V7","P78345",0.495
"100560","Q9Y6V7","Q9P275",0.498
"44693","Q9Y6V7","A2PYH4",0.499
"111042","Q9Y6V7","Q9NXE8",0.501
"26417","Q9Y6V7","Q9NQ66",0.507
"19079","Q9Y6V7","P62244",0.921
"77013","Q6ZNE5","P53355",0.417
"10723","Q6ZNE5","Q9BQS8",0.418
"4173","Q6ZNE5","Q9Y2I7",0.432
"24555","Q9Y6V7","Q0ZGT2",0.564
"26793","Q9Y6V7","Q8TDN6",0.938
"25176","Q9Y6V7","O75533",0.578
"44346","Q9Y6V7","Q96LA8",0.593
"21970","Q9Y6V7","Q86VD7",0.596
"84721","Q9Y6V7","Q86WQ0",0.597
"109223","Q9Y6V7","Q96K37",0.628
"26923","Q6ZNE5","Q03135",0.445
"48064","Q6ZNE5","P00519",0.45
"2860","Q6ZNE5","Q15382",0.505
"22800","Q6ZNE5","Q5TKA1",0.506
"60508","Q6ZNE5","O60238",0.531
"114154","Q6ZNE5","O14508",0.54
"101027","Q9Y6V7","Q9Y4C8",0.94
"3658","Q9Y6V7","Q9NRX1",0.942
"109963","Q9Y6V7","Q9Y230",0.644
"34575","Q9Y6V7","Q9UGY1",0.948
"45262","Q6ZNE5","O95661",0.574
"5511","Q9Y6V7","Q92620",0.951
"109144","Q9Y6V7","Q92979",0.967
"13519","Q6ZNE5","Q07817",0.595
"10628","Q6ZNE5","Q8IZQ1",0.597
"32346","Q6ZNE5","Q9Y484",0.597
"64619","Q6ZNE5","P63167",0.608
"2114","Q9Y6V7","Q96G21",0.98
"3137","Q6ZNE5","Q92569",0.609
"21840","Q6ZNE5","Q8NAA4",0.635
"82401","Q6ZNE5","Q13137",0.697
"93446","Q9Y6V7","P49915",0.685
"11440","Q9Y6V7","Q8N6F8",0.69
"3271","Q9Y6V7","Q9BZG8",0.69
"11322","Q9Y6V7","Q9NV06",0.986
"18144","Q9Y6V7","Q9NPD3",0.705
"1640","Q9Y6V7","Q9Y221",0.99
"57773","Q9Y6V7","Q9UJA2",0.708
"35233","Q6ZNE5","Q96BY7",0.718
"113336","Q6ZNE5","Q5UE93",0.72
"2892","Q6ZNE5","Q96GC9",0.724
"105754","Q9Y6V7","Q14137",0.994
"95532","Q6ZNE5","P27986",0.735
"34588","Q6ZNE5","P48736",0.76
"7900","Q6ZNE5","Q9HCE0",0.768
"79209","Q9Y6V7","P23588",0.725
"6788","Q9Y6V7","Q9ULW3",0.999
"71377","Q9Y6V7","Q92841",0.748
"1579","Q6ZNE5","O43741",0.9
"57752","Q9Y6V7","Q8WUT4",0.75
"72249","Q9Y6V7","Q8N8A6",0.759
"69341","Q6ZNE5","Q8IYT8",0.97
"45841","Q9Y6V7","O95801",0.767
"56029","Q9Y6V7","Q8TEA1",0.778
"3883","Q6ZNE5","Q9BV40",0.811
"8091","Q6ZNE5","Q9NT62",0.888
"5121","Q6ZNE5","Q9H0R8",0.99
"10851","Q6ZNE5","Q92622",0.893
"69872","Q15475","P18075",0.403
"77261","Q15475","Q13402",0.406
"60786","Q15475","O60547",0.409
"57703","Q15475","P12643",0.41
"38393","Q9Y6V7","Q9H5Q4",0.794
"26867","Q6ZNE5","Q9BSB4",0.993
"21112","Q6ZNE5","O75385",0.998
"86680","Q9Y6V7","Q99848",0.8
"48475","Q15475","Q99811",0.413
"19120","Q15475","A7XYQ1",0.46
"105282","Q15475","O60315",0.419
"87821","Q15475","Q8N556",0.419
"26442","Q15475","Q99743",0.42
"9352","Q15475","P56705",0.42
"27658","Q15475","Q06413",0.421
"58946","Q15475","P05549",0.464
"20518","Q15475","Q9UH73",0.427
"111358","Q15475","A8MTJ6",0.473
"36763","Q15475","P37275",0.484
"48185","Q15475","Q99576",0.442
"26964","Q15475","Q03135",0.447
"2612","Q15475","P12830",0.454
"54485","Q15475","Q8IYA7",0.454
"104351","Q15475","Q04743",0.485
"3942","Q15475","Q15223",0.489
"20061","Q9Y6V7","Q9BTY7",0.837
"20193","Q15475","P50221",0.507
"6727","Q9Y6V7","Q9NX24",0.843
"26619","Q9Y6V7","Q9NVN8",0.847
"89770","Q15475","Q8N2R0",0.456
"39801","Q15475","P15311",0.457
"71151","Q15475","P10828",0.457
"4818","Q15475","P78337",0.458
"58879","Q9Y6V7","Q9NWT1",0.848
"115136","Q15475","Q8WVJ9",0.514
"1332","Q15475","Q9NSC2",0.79
"43736","Q15475","O95935",0.835
"23438","Q15475","P19544",0.518
"81446","Q15475","P51532",0.912
"114549","Q15475","Q9UI36",0.921
"2730","Q9Y6V7","P49756",0.851
"55477","Q15475","Q04727",0.521
"87321","Q15475","P39905",0.533
"97720","Q15475","O95677",0.989
"24408","Q15475","O00167",0.998
"58328","Q15475","P23771",0.55
"60898","Q15475","Q12948",0.555
"71483","Q15475","O43623",0.56
"49455","Q15398","Q92674",0.402
"26833","Q15475","Q96PM9",0.563
"1694","Q15475","P78396",0.586
"12781","Q15398","Q13111",0.412
"2320","Q15398","Q99728",0.414
"1504","Q9Y6V7","Q9NQ55",0.869
"23988","Q9Y6V7","Q9NUL7",0.876
"107434","Q15475","P11055",0.594
"101818","Q9Y6V7","Q9H9Y6",0.876
"10577","Q15398","Q8TCG1",0.426
"96602","Q15398","O96020",0.428
"79700","Q15475","O60479",0.604
"62887","Q15475","P28360",0.622
"2913","Q15398","Q99640",0.437
"3412","Q15475","Q06710",0.632
"5465","Q15398","Q7Z2Z1",0.637
"4993","Q15475","Q9NQW6",0.636
"4013","Q15398","Q14566",0.642
"113537","Q15475","Q9UM00",0.657
"2397","Q15398","P20700",0.644
"10871","Q96EM0","P13798",0.41
"20345","Q15398","Q9BVC3",0.654
"8382","Q15398","Q96BD8",0.665
"46451","Q15398","Q13415",0.669
"71228","Q15398","Q9BS16",0.67
"59879","Q15398","P40938",0.677
"114083","Q15398","Q9H4H8",0.678
"58724","Q15398","Q494U1",0.443
"35693","Q15398","Q96RL7",0.447
"54920","Q15398","Q15700",0.449
"1973","Q96EM0","Q9BXD5",0.423
"60532","Q15398","Q9NXG0",0.456
"25388","Q15398","Q8NG31",0.68
"2897","Q15398","Q96HE9",0.682
"81090","Q96EM0","Q96M96",0.44
"18296","Q15398","Q13112",0.466
"47379","Q96EM0","O60635",0.445
"55190","Q15398","Q9Y242",0.467
"6203","Q15398","Q71H61",0.47
"14362","Q15398","Q8IYA6",0.69
"1286","Q15398","Q9Y448",0.691
"19277","Q15398","Q8IX90",0.693
"46359","Q96EM0","Q86YB7",0.452
"1688","Q15398","P78396",0.7
"66683","Q15398","Q9NRZ9",0.702
"44507","Q96EM0","Q9H3Y8",0.459
"60992","Q96EM0","Q7L099",0.461
"74391","Q15398","P22234",0.471
"2999","Q15398","Q14691",0.473
"1368","Q96EM0","Q9BY07",0.463
"97986","Q15398","P42695",0.477
"47079","Q15398","Q15468",0.704
"54763","Q15398","Q96GX5",0.706
"18079","Q96EM0","Q8N465",0.477
"13021","Q15398","P04183",0.706
"113495","Q96EM0","O14841",0.497
"20611","Q15398","Q96AV8",0.708
"102905","Q15398","P62826",0.712
"8792","Q15398","Q6PL18",0.72
"78473","Q15398","Q86XI2",0.722
"24969","Q15398","Q2NKX8",0.726
"62783","Q15398","Q06609",0.726
"75067","Q15398","Q9NSV4",0.734
"76402","Q15398","O00139",0.496
"95896","Q96EM0","Q9UNX3",0.511
"1745","Q96EM0","Q9H9V4",0.526
"103720","Q15398","Q86XJ1",0.499
"112814","Q15398","Q96T88",0.508
"4622","Q15398","P49736",0.737
"4582","Q15398","Q8WUY9",0.737
"12635","Q15398","Q9H211",0.738
"40057","Q15398","Q9NPD8",0.744
"21221","Q15398","Q15021",0.758
"113404","Q96EM0","Q8TCZ2",0.579
"112349","Q15398","Q6PGQ7",0.778
"16775","Q15398","P61024",0.783
"4091","Q15398","O75417",0.784
"41641","Q15398","Q5EE01",0.784
"4308","Q15398","Q8TAT5",0.786
"6991","Q15398","Q96FF9",0.788
"14551","Q15398","P39748",0.788
"22607","Q15398","Q69YH5",0.794
"46731","Q15398","Q96Q89",0.794
"84170","Q15398","P43487",0.529
"44180","Q15398","Q6PGN9",0.529
"81286","Q15398","Q6P444",0.541
"36702","Q15398","Q86VI3",0.545
"46029","Q15398","Q9BTX1",0.554
"15455","Q15398","Q9NYP3",0.555
"36135","Q15398","O75717",0.796
"4068","P22794","O60759",0.4
"2801","Q15398","P33991",0.8
"24175","Q15398","Q9NWS1",0.802
"3532","Q15398","Q9NVP2",0.804
"7925","Q15398","Q9HBM1",0.807
"67851","Q15398","Q9NQS7",0.807
"64567","Q15398","P35249",0.809
"14998","Q15398","Q8NEM2",0.813
"20130","Q15398","P30307",0.823
"7776","Q15398","Q71F23",0.833
"16610","Q15398","Q9NVI1",0.835
"65641","Q15398","Q96H22",0.835
"33312","Q15398","Q9NTJ3",0.837
"78979","Q15398","O14757",0.839
"1938","Q15398","Q12815",0.842
"18241","Q15398","P04818",0.846
"38490","Q15398","Q9UQ84",0.846
"6125","Q15398","O00444",0.849
"47312","Q15398","Q92698",0.854
"90024","Q15398","Q9NYZ3",0.857
"17488","Q15398","Q9HAW4",0.557
"107691","Q15398","Q8NBT2",0.558
"8016","Q15398","Q9H3R5",0.565
"11591","Q15398","Q96L50",0.565
"58054","Q15398","P12004",0.573
"104128","Q15398","Q9UNS1",0.585
"4156","P22794","P62258",0.41
"15328","Q15398","Q9BWT1",0.594
"80595","Q15398","O00311",0.597
"16474","Q15398","Q96E14",0.605
"39466","Q15398","Q9NZJ0",0.86
"99719","Q15398","P52292",0.862
"64918","Q15398","Q9H8V3",0.863
"107904","Q15398","Q86Y91",0.868
"37350","P22794","Q96K83",0.412
"54548","Q15398","P33552",0.868
"1542","Q15398","Q9Y248",0.87
"1295","Q15398","Q9BSJ6",0.878
"68407","P22794","P49795",0.431
"15384","Q15398","Q56NI9",0.879
"86074","Q15398","O75419",0.881
"3767","Q15398","Q5FBB7",0.885
"71883","Q15398","P41002",0.611
"19638","Q15398","Q15910",0.618
"6188","P22794","P19397",0.465
"31148","Q15398","P54132",0.623
"33566","Q15398","Q562F6",0.627
"91650","Q15398","Q7L590",0.886
"51530","Q15398","O95229",0.89
"27541","P22794","Q96QE4",0.558
"25764","Q15398","P49450",0.89
"89742","Q15398","Q13495",0.9
"21874","Q15398","Q9Y6A5",0.902
"80817","Q15398","Q9BW19",0.907
"40166","Q15398","Q15058",0.909
"13858","Q15398","P30304",0.627
"58980","Q15398","Q9BVG8",0.636
"92535","Q15398","P38398",0.636
"3079","Q9ULZ3","O43914",0.407
"53143","Q9ULZ3","P28062",0.409
"3646","Q9ULZ3","Q9BYX4",0.41
"37072","Q9ULZ3","P23219",0.412
"115186","P22794","Q86YS3",0.561
"69065","P22794","P27144",0.609
"61392","Q9ULZ3","O95760",0.42
"9610","Q9ULZ3","Q9BY71",0.422
"29917","Q9ULZ3","P07858",0.429
"77004","Q9ULZ3","P53355",0.43
"28525","Q15398","Q08050",0.911
"67074","Q15398","O43663",0.92
"25277","Q15398","Q16667",0.92
"37909","Q15398","Q6P4F7",0.922
"3550","Q15398","Q9UM47",0.922
"1954","Q15398","Q14674",0.933
"113982","Q15398","A0AVK6",0.934
"89374","Q15398","Q8NCD3",0.934
"8590","Q15398","O95347",0.936
"85141","Q15398","Q9H0H5",0.937
"101052","Q15398","Q99618",0.94
"12095","Q15398","Q15004",0.945
"4977","Q15398","Q9NQW6",0.947
"88783","Q15398","Q5TB30",0.949
"20696","Q15398","Q96R06",0.952
"22889","P22794","Q9NPF8",0.661
"3347","Q15398","Q8NI77",0.952
"56581","Q15398","Q8WWK9",0.953
"12918","Q15398","O15392",0.955
"35967","Q15398","P31350",0.958
"66508","Q15398","O95997",0.959
"10990","Q15398","Q13257",0.96
"107381","Q9ULZ3","Q14164",0.436
"24522","P22794","P34910",0.978
"2100","Q9ULZ3","P18510",0.445
"106953","Q9ULZ3","Q9H3M7",0.445
"78613","Q9ULZ3","Q86UT6",0.452
"39514","Q15398","P51955",0.961
"47756","Q15398","Q99661",0.961
"52232","Q15398","O95239",0.969
"39317","Q15398","P49454",0.969
"11474","Q15398","Q14680",0.97
"25847","Q9NRX4","P15531",0.418
"12229","Q15398","P53350",0.971
"20902","Q15398","Q9NS87",0.972
"46261","Q15398","Q53EZ4",0.972
"2263","Q15398","Q02241",0.974
"23052","Q9ULZ3","P55211",0.467
"97614","Q9NRX4","P23528",0.418
"6261","Q15398","Q9BZD4",0.974
"103302","Q9NRX4","Q99471",0.423
"42064","Q15398","P46013",0.975
"2942","Q9NRX4","Q15370",0.424
"80721","Q9NRX4","Q9Y6P5",0.438
"66303","Q15398","O75330",0.978
"1404","Q9NRX4","O43678",0.47
"49831","Q15398","Q53HL2",0.978
"8883","Q15398","O60566",0.978
"96003","Q15398","Q96KB5",0.979
"6553","Q15398","P20248",0.981
"68161","Q15398","O95235",0.982
"17399","Q9ULZ3","P42575",0.474
"9794","Q9NRX4","P52435",0.495
"23216","Q9ULZ3","Q99572",0.498
"32298","Q15398","O00762",0.983
"17717","Q15398","Q96GD4",0.984
"1350","Q15398","Q9BPX3",0.987
"9160","Q15398","O95067",0.987
"4710","Q15398","Q02224",0.987
"12879","Q9NRX4","Q14197",0.501
"99655","Q9NRX4","Q96HS1",0.514
"83150","Q9ULZ3","P01375",0.52
"2531","Q15398","O14777",0.988
"71335","Q9NRX4","O60830",0.521
"13361","Q15398","O43683",0.988
"1767","Q15398","P14635",0.988
"90695","Q9NRX4","P22570",0.527
"88318","Q15398","P11388",0.99
"108088","Q9NRX4","O43681",0.528
"43962","Q15398","P33981",0.991
"44874","Q9ULZ3","O95999",0.528
"8756","Q9NRX4","O14933",0.535
"48455","Q15398","Q12834",0.991
"6624","Q9NRX4","O75380",0.542
"40244","Q15398","Q8IZT6",0.992
"94126","Q9NRX4","Q9P0J6",0.605
"68968","Q15398","P06493",0.996
"12386","Q15398","Q9ULW0",0.996
"2280","Q15398","P52732",0.999
"53851","Q9NRX4","P21912",0.646
"84010","Q9ULZ3","Q99836",0.543
"45566","Q9ULZ3","Q9H171",0.563
"10092","Q9ULZ3","Q96KV7",0.586
"65074","Q9ULZ3","P10644",0.606
"59424","Q9ULZ3","O95786",0.626
"12524","Q9ULZ3","Q9HC29",0.636
"28648","Q9NRX4","Q9NWT8",0.664
"36302","Q9NRX4","Q8IWZ3",0.611
"17491","Q8NG08","Q9HAW4",0.401
"11930","Q9NRX4","O95169",0.668
"65430","Q9NRX4","P22392",0.672
"46782","Q9ULZ3","Q9H257",0.651
"17687","Q8NG08","Q96LW4",0.403
"93177","Q8NG08","Q04837",0.412
"94379","Q9NRX4","Q9P0J0",0.675
"7327","Q8NG08","Q13315",0.43
"54338","Q9ULZ3","P43405",0.7
"74808","Q9ULZ3","O00571",0.735
"6532","Q8NG08","P20248",0.431
"42399","Q9NRX4","Q9H008",0.743
"46471","Q8NG08","Q13415",0.448
"51246","Q9NRX4","P51970",0.761
"7088","Q9NRX4","Q9NX14",0.765
"3191","Q9NRX4","O15554",0.771
"102420","Q9ULZ3","Q9NX02",0.825
"47496","Q8NG08","P19835",0.456
"57500","Q9NRX4","O14949",0.793
"105110","Q8NG08","Q99767",0.476
"79262","Q9NRX4","Q86Y39",0.817
"62847","Q8NG08","Q06609",0.495
"51770","Q9NRX4","P60602",0.847
"18358","Q9NRX4","O00217",0.863
"111386","Q9ULZ3","Q9C000",0.938
"7630","Q9ULZ3","Q14116",0.956
"18598","Q8NG08","Q9H9A7",0.496
"31154","Q8NG08","P54132",0.501
"63934","Q9ULZ3","Q9Y2G2",0.974
"54214","Q8NG08","O43196",0.504
"34046","Q9ULZ3","Q14790",0.979
"47850","Q8NG08","O43414",0.506
"38439","Q8NG08","Q9UQ84",0.522
"3458","Q9ULZ3","P01584",0.98
"87885","O95619","Q9Y4Y9",0.401
"23598","O95619","P48735",0.404
"90155","O95619","P52434",0.405
"104160","Q8NG08","Q9UNS1",0.542
"57594","Q8NG08","Q92878",0.546
"45156","O95619","O95218",0.406
"114824","Q8NG08","O94761",0.557
"84958","O95619","P61218",0.409
"62160","Q8NG08","Q12888",0.562
"33850","Q8NG08","P51530",0.59
"4934","Q8NG08","Q14181",0.604
"9196","O95619","O15083",0.418
"34072","Q8NG08","P43351",0.625
"9798","O95619","P52435",0.419
"57971","Q8NG08","P12004",0.675
"1214","O95619","Q9Y6J8",0.43
"96791","O95619","Q9NPA8",0.434
"77956","O95619","P63267",0.441
"10958","O95619","Q13257",0.563
"112998","O95619","P55198",0.588
"86052","Q8NG08","O75419",0.798
"3538","O95619","Q9NVP2",0.593
"84513","O95619","P62736",0.441
"13099","O95619","P62487",0.442
"8117","O95619","Q86VZ6",0.825
"20995","O95619","P62875",0.446
"92387","O95619","Q8N726",0.455
"45507","O95619","P28370",0.458
"76522","O95619","Q5TB80",0.611
"7951","O95619","O75688",0.849
"11963","O95619","Q12962",0.618
"38728","O95619","Q5TCX8",0.472
"51900","O95619","Q9NRF9",0.853
"107040","O95619","Q68DK7",0.9
"3785","O95619","Q92831",0.905
"38823","O95619","Q7L7L0",0.917
"17808","O95619","Q9BZ95",0.479
"72226","O95619","P12524",0.48
"21875","O95619","Q9Y6A5",0.484
"56256","O95619","Q93077",0.918
"86518","O95619","P21675",0.647
"8108","O95619","Q9UEE9",0.922
"14174","O95619","O43257",0.937
"42704","O95619","Q8N257",0.493
"23901","O95619","Q16777",0.95
"13670","O95619","Q8N960",0.497
"3028","O95619","Q6ZRS2",0.969
"50403","O95619","Q6VUC0",0.68
"58945","O95619","P05549",0.681
"13579","O95619","Q9H819",0.683
"81079","O95619","Q15014",0.973
"81971","O95619","O96019",0.991
"109883","O95619","Q9Y230",0.995
"30419","O95619","Q15906",0.996
"5015","O95619","P51531",0.705
"81444","O95619","P51532",0.705
"109199","O95619","Q92979",0.51
"18966","O95619","Q9Y265",0.998
"62638","Q9Y5W3","Q9NRM7",0.4
"20321","O95619","Q8WYH8",0.72
"37862","O95619","Q15543",0.735
"20197","O95619","O75410",0.741
"7732","O95619","P04198",0.751
"4757","Q9Y5W3","Q9UJU2",0.405
"5200","O95619","Q16630",0.763
"27934","O95619","Q9BXF3",0.526
"2384","O95619","P61626",0.527
"88188","Q9Y5W3","P08575",0.406
"2444","Q9Y5W3","P04275",0.407
"13213","Q9Y5W3","Q9BT81",0.41
"78059","Q9Y5W3","P61073",0.412
"89834","O95619","Q86W54",0.532
"7845","O95619","A0AUZ9",0.54
"59643","Q9Y5W3","Q02763",0.418
"24890","Q9Y5W3","P43694",0.459
"39341","Q9Y5W3","Q92786",0.461
"77048","Q9Y5W3","P49716",0.463
"111514","Q9Y5W3","P15692",0.467
"55031","Q9Y5W3","Q9BZS1",0.47
"27485","Q9Y5W3","P36402",0.471
"37577","Q9H910","Q8N6R0",0.473
"2591","Q9Y5W3","P12830",0.419
"33500","Q9H910","Q9BYV7",0.514
"67278","Q9Y5W3","O00522",0.472
"14862","Q9Y5W3","P01100",0.472
"11155","Q9Y5W3","Q969F2",0.424
"5883","Q9Y5W3","P04637",0.473
"7837","Q9Y5W3","Q969H0",0.474
"9015","Q9Y5W3","P37231",0.478
"52623","Q9Y5W3","Q02535",0.48
"32011","Q9H910","Q9UK76",0.56
"66155","Q9H910","Q96MT7",0.583
"72298","Q9H910","Q96RY5",0.646
"15338","Q9Y5W3","Q92819",0.434
"101892","O43761","O43581",0.402
"14967","O43761","O15354",0.404
"4465","Q9Y5W3","P05362",0.48
"1268","Q9Y5W3","P15018",0.481
"82775","Q9Y5W3","P16070",0.434
"82929","Q9Y5W3","P01375",0.44
"100408","Q9Y5W3","P22736",0.486
"30117","O43761","P39023",0.408
"58287","Q9Y5W3","P23771",0.441
"45773","Q9Y5W3","O14495",0.449
"35225","P21506","Q96BY7",0.621
"10339","O43761","Q86UE6",0.416
"50601","O43761","P61764",0.422
"25446","O43761","O75145",0.427
"67963","O43761","O43294",0.435
"95307","Q9Y5W3","P49715",0.493
"52092","Q9Y5W3","P98177",0.493
"86393","Q9Y5W3","Q9HBA0",0.504
"11262","Q9Y5W3","Q9H6I2",0.511
"104374","P21506","Q9P0R6",0.637
"1219","P68366","Q96RT7",0.401
"4249","Q9Y5W3","P09038",0.519
"3790","Q9Y5W3","Q92831",0.525
"77533","Q9Y5W3","P01732",0.526
"37636","Q9Y5W3","Q99759",0.536
"58569","Q9Y5W3","P05305",0.537
"24664","P68366","Q9UBN7",0.402
"2529","P68366","O14777",0.406
"19613","Q9Y5W3","Q15910",0.554
"64859","Q9Y5W3","P14921",0.568
"2365","O43761","P21579",0.483
"3359","P68366","P61158",0.406
"76491","O43761","Q9NRD5",0.487
"5723","Q9Y5W3","Q92908",0.582
"10209","Q9Y5W3","P19320",0.582
"47634","P68366","Q99661",0.414
"1878","Q9Y5W3","O15119",0.591
"16821","Q9Y5W3","Q99607",0.601
"3705","Q9Y5W3","Q9NZI6",0.638
"1659","O43761","P60880",0.516
"17873","O43761","P63027",0.527
"33053","P68366","Q6NZI2",0.414
"50711","P68366","P00558",0.418
"16212","O43761","Q6PI25",0.679
"83635","O43761","Q86VR8",0.717
"16714","Q9Y5W3","Q13164",0.708
"58791","Q9Y5W3","Q12778",0.714
"69981","P68366","P61601",0.418
"28186","P68366","P09651",0.424
"2145","Q9Y5W3","Q01860",0.744
"14465","Q9Y5W3","P21453",0.746
"17036","P68366","P12036",0.437
"53537","P68366","P39877",0.437
"71911","P68366","P41002",0.445
"12325","P68366","Q15555",0.596
"12823","P68366","Q96NA2",0.6
