File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
3b73feda-449b-46ac-b136-0ee39e28d01c	36e1390b-65ee-499f-8247-df984c24547f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1768	TCGA-29-1768-01A	Primary Tumor
ac6d39c1-390e-4fc2-88d7-11553782e32f	299f99cd-e2df-4266-a488-4f8f48aa68d9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1707	TCGA-29-1707-02A	Recurrent Tumor
50cd452e-09bb-451b-807d-3689116137c7	1521da11-ee78-464f-830f-2111e5713ee9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1944	TCGA-31-1944-01A	Primary Tumor
d54fe5e5-7017-4270-8668-ee0627f53033	d5e9bdbb-009d-420a-ab9b-7e584d16465f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2002	TCGA-61-2002-01A	Primary Tumor
c1b57e85-6d03-4740-afcc-abc2f8992dd0	f2db0392-6666-4458-a93b-e0ec560018c2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1364	TCGA-04-1364-01A	Primary Tumor
e00f452c-fd4b-4dd1-99a9-71bfaf603d1f	cd96deaf-e1fa-40b4-80e2-4652e18e65d6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-VG-A8LO	TCGA-VG-A8LO-01A	Primary Tumor
c0e9cb30-421a-4452-801f-ee8111b0ee12	3f58096d-e305-4c10-95ee-0d02486bf53c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1907	TCGA-61-1907-01A	Primary Tumor
b77656fa-3aa6-46d7-b956-e0e6e90f0f0b	8a98119d-760e-49dd-84e7-1b97079b0397.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2427	TCGA-29-2427-01A	Primary Tumor
9612dd02-d480-4eb8-9d76-645d68f5d9a3	3245bf16-6e24-4585-86c3-6eebac80d2c9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1625	TCGA-25-1625-01A	Primary Tumor
c057a66e-2775-4fd6-b6e8-f4fb6350136e	36aef44f-03b6-4aff-bc8a-dfbc664dd2d0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1356	TCGA-04-1356-01A	Primary Tumor
624eaf4a-8f25-4a43-aeb9-662708b32ce3	109c4aee-66f6-4015-8fab-969bd538fd61.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1505	TCGA-13-1505-01A	Primary Tumor
ac3a89ab-fd8a-4bb8-b84f-d4d5314726ec	d329a391-79e4-4ce0-b335-0e8a4074ba58.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1413	TCGA-24-1413-01A	Primary Tumor
a9b4d5c3-80d4-45a8-9f5d-2a9219df61f4	f6e1478c-72b3-45ae-a328-bba09df4a0a5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1431	TCGA-24-1431-01A	Primary Tumor
9419bfd7-3aeb-4c92-b931-ddcaad558c81	04f0900d-efc7-498d-a8eb-aea677094877.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1485	TCGA-13-1485-01A	Primary Tumor
df6d5b2c-5c67-4c1f-a5e1-86894847b346	a437b3c5-4dce-41f1-a050-61055225ab47.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1464	TCGA-24-1464-01A	Primary Tumor
c0c53bda-8e05-4695-8c7f-8804b3b0d6d0	6ab54953-3d77-4239-bf4a-5a893cf9a43c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1501	TCGA-13-1501-01A	Primary Tumor
8b477ce8-817c-4268-b24e-1a09ebaa4939	ad063208-3c51-45f6-88c8-0a802df75182.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1710	TCGA-29-1710-01A	Primary Tumor
8df3d4bd-1ce7-4868-8f3e-e7582022ec6c	f691c28c-5b0d-4b28-8b05-030dd07a2b13.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1530	TCGA-04-1530-01A	Primary Tumor
f0f4722c-80f2-44e8-8a96-8174a02db185	92f4e389-2fba-483b-97d0-b4379a04bf68.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1998	TCGA-61-1998-01A	Primary Tumor
7b5bfd98-3fc4-4d38-b4c4-11b0e176553c	f6e55165-bb0d-4bb1-9f72-f29d355b7b8d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1417	TCGA-24-1417-01A	Primary Tumor
c9bbbeab-4cc5-43d0-9025-51784d8cc4d8	23c3ac66-3601-425a-9063-cb3058dafb84.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1950	TCGA-31-1950-01A	Primary Tumor
2b0936b5-6b1e-4a5d-a1ee-552acf045279	fa7a010e-704d-4b55-b1ee-a6a369ef74b4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1770	TCGA-29-1770-01A	Primary Tumor
375e04c5-54c5-47a1-a3ab-41b48372ad67	3f97103b-9c36-40df-b3d3-88e9b118f5ce.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0883	TCGA-13-0883-01A	Primary Tumor
c5cba86d-e333-4d1d-8938-7ed2f9397dc3	91438de0-6c76-4add-b836-2283ffe21473.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1762	TCGA-29-1762-01A	Primary Tumor
760a21b6-9a22-487e-9a35-569c0065c1b4	9ae61124-172b-4d16-aadc-bc7c096002cf.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1555	TCGA-24-1555-01A	Primary Tumor
c111e2e1-e68f-4fde-96cf-8ea278f51ef2	e542409d-6a83-430f-9437-7aee6d6be668.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1576	TCGA-36-1576-01A	Primary Tumor
6c43e4b3-e88c-4f1e-8e9e-38446a0384d5	525a600e-544a-436f-926e-522ad287f188.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1430	TCGA-24-1430-01A	Primary Tumor
f1f9a624-7c2e-4e52-b9c4-663d4f403537	38c953af-559d-43e3-be40-d576a8d40b1f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0919	TCGA-13-0919-01A	Primary Tumor
71870812-b389-4fd4-a419-ea896a1c909c	c3482424-68d5-43cd-a75c-a1cefa68e6d0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1857	TCGA-30-1857-01A	Primary Tumor
97f3ecb3-c204-4266-a3e6-59d18dbc32fb	e4345410-d8f9-498c-b4fe-d6e951bd1f9c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1673	TCGA-09-1673-01A	Primary Tumor
649e437c-55d0-4e36-821a-bcfa2cc2e4a1	fa7c3641-365e-469d-86fd-2e6de18e49fc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1783	TCGA-29-1783-01A	Primary Tumor
42f3442f-b2df-4ac7-b5d1-6f8458a72908	d936e585-e711-48ec-955f-ef3dc5ca7353.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1628	TCGA-25-1628-01A	Primary Tumor
2c95a51c-5ac7-4137-93c6-9fdd8ea91b64	ae54a97a-d99d-4d76-b718-8cc61714b767.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1770	TCGA-29-1770-02A	Recurrent Tumor
063e6b1e-2e8f-46fd-832c-7034738a6a4d	a0361246-7cde-47eb-938d-53b0e2bf236d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1113	TCGA-23-1113-01A	Primary Tumor
be11a1db-9919-47b8-bc06-90ce5f2c9b02	8a7a4704-c698-4291-ba48-207895898a40.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1777	TCGA-29-1777-01A	Primary Tumor
0eff4634-f8c4-4db9-8a7c-331b21689bae	42165baf-b32c-4fc4-8b04-29c5b4e76de0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2101	TCGA-61-2101-01A	Primary Tumor
ffc9333f-8e71-4607-9a23-37dbbddf7e60	95184079-0806-49b9-8bf7-edd8aaca0ba2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1930	TCGA-24-1930-01A	Primary Tumor
a61e7844-1874-4b05-9b53-802e63a70f0d	40578293-a4b2-449e-bcdb-f6ae9bfbc3e2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1853	TCGA-30-1853-01A	Primary Tumor
06fde02a-86af-4e12-b891-b909b30cccd6	e827cb1c-e6f7-4746-b19e-f705c2de32bd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1674	TCGA-09-1674-01A	Primary Tumor
ff169262-817e-48c9-a902-21cf4cad2cc3	1eacd17c-5634-465d-83d4-d39d136d0ce2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1536	TCGA-04-1536-01A	Primary Tumor
9df1a3e6-94c2-4432-8183-e652e727b2f7	2d1f87db-68ea-4a99-beab-ac630a5b407a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1633	TCGA-25-1633-01A	Primary Tumor
1fabf764-0f34-4640-9fd0-4f5476d69b19	8326bd93-55f7-49be-a164-edfb435de3b5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1506	TCGA-13-1506-01A	Primary Tumor
e50c0ebe-0df8-4b77-a93a-06887ba1debd	d990fb46-63a9-4507-a950-e026c84cfb5a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0905	TCGA-13-0905-01B	Primary Tumor
bbeb8c16-9efe-4e6c-8c93-05be176bb1d5	57439dc1-cb41-424c-ab78-f8d8efa49d27.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2404	TCGA-25-2404-01A	Primary Tumor
cd23df50-032f-4ebc-af00-4a404e528111	d169e3da-0c53-4194-89c8-d5a87d4e9aa5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2262	TCGA-24-2262-01A	Primary Tumor
682c89e0-c90f-4b1c-98a4-1819061bbcca	5257902c-d131-4599-aa89-6a318efb0586.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1694	TCGA-29-1694-01A	Primary Tumor
1bad8c80-0992-45d6-a63e-4f306f733059	02f79514-91bb-4a31-91bc-9c53edd6fef1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1847	TCGA-24-1847-01A	Primary Tumor
764d9c79-f3bc-491e-945b-288357772562	03bade58-bed9-43c1-90ca-1a3e81671bec.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2290	TCGA-24-2290-01A	Primary Tumor
fee93714-af26-4019-9749-50bd2f150bc1	1bbb5ca6-937e-4f18-a2a5-b02d0738a4c9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1763	TCGA-29-1763-01A	Primary Tumor
fea6f7d7-8f4a-4819-a739-69e8e429ff93	2e3b43ae-a0aa-4d7e-a66e-07d4a88b16e8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1544	TCGA-24-1544-01A	Primary Tumor
ac6c6ce9-04a7-4369-960d-799c3ce452d4	6965bf9d-d903-428d-91f1-c240967edb77.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2026	TCGA-24-2026-01A	Primary Tumor
926cb5d9-5a85-4edb-a4f7-f7e0cb419bea	ba187e93-15e0-4681-9c0f-f4d346cfe1a8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1119	TCGA-23-1119-01A	Primary Tumor
460c0cbb-fef3-432c-9449-877810326e92	c18d6e53-5ede-44c8-a80a-0b961d59a094.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2003	TCGA-61-2003-01A	Primary Tumor
a963d9a7-49e6-42c4-9886-7c2c141fed11	02d00dd6-708d-46a9-b885-d6d14eed564d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-0982	TCGA-24-0982-01A	Primary Tumor
4fdc2fcf-6004-4cc4-9713-c84af53a7fe7	80fe180c-eb5d-4f12-88fb-112e36a48e46.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2088	TCGA-61-2088-01A	Primary Tumor
47e14032-8560-48f6-8011-cddfd2777bc8	c0e46d22-7732-4048-b5e9-7e631f7a797a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1724	TCGA-61-1724-01A	Primary Tumor
04ebea53-3ad2-47ae-b24c-22001c6cd300	7d8d9d6c-b701-4eda-8e36-c36ca7c90903.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-0987	TCGA-20-0987-01A	Primary Tumor
379e3e21-5fdf-4c94-8b8f-72d9e1637cde	791c5e20-ea2c-483e-b409-bea457466497.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1667	TCGA-09-1667-01C	Primary Tumor
30a84a61-3953-4e49-94f7-0aa982fb9b29	ecd6ce37-bdda-445f-b855-bc00794f03b1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2000	TCGA-61-2000-01A	Primary Tumor
f02a8a78-5a1b-44b3-93be-844de876f61d	d3e779d2-6fec-4c44-80b2-d7d61eb03c81.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2401	TCGA-25-2401-01A	Primary Tumor
86d0f876-fafa-4853-b7a6-6969bff70f29	1155a6cd-3dce-40d1-a498-d9843ab20901.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2425	TCGA-29-2425-01A	Primary Tumor
ba49f0c3-fed9-45e4-b24b-7976800603af	68f32d39-8608-443c-ac04-95f12812fb72.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1651	TCGA-04-1651-01A	Primary Tumor
1ea033c3-6ea1-4ac6-9ef0-927f8c5dbdba	bba3e52a-fb3f-4339-9969-07f40425e711.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1891	TCGA-30-1891-01A	Primary Tumor
c305c569-b521-4f2c-a3dc-9031c4f7ae0b	71425fe1-3503-4f0b-bcb0-2a35cdea4b0e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1586	TCGA-57-1586-01A	Primary Tumor
abc0848c-ffe2-41d6-972b-c35ed46c6a89	51b41730-a7f8-4b00-9f17-808c5057077f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2397	TCGA-25-2397-01A	Primary Tumor
ff4b2d3d-0028-4b8c-9be8-ac2ab8d33e42	85eefeaf-be74-41e0-980a-0b16bc47cbc9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2281	TCGA-24-2281-01A	Primary Tumor
a9b08fb3-ec50-4c33-b2c7-828f4487e7af	53eaeb7f-a3c6-46df-b1ff-fb40cb84912e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1551	TCGA-24-1551-01A	Primary Tumor
b815eec3-1e09-4cb9-9dcc-40924b721328	c2f06573-c165-486c-bf6c-28316a82acaa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1316	TCGA-25-1316-01A	Primary Tumor
379796a2-69a7-4ccc-9d01-752f7f343eda	8a8dab8f-000a-46bc-9e8e-de80237aed4c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2400	TCGA-25-2400-01A	Primary Tumor
2172359d-4ef2-43a4-874f-c3d3e976c8db	59fc9086-4b11-4e79-9b53-026e9e9fba53.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1778	TCGA-29-1778-01A	Primary Tumor
2bbb688f-2c41-4d85-92ae-44d71851cb9d	921df567-b883-4f95-ac75-7c63521b5a95.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0899	TCGA-13-0899-01A	Primary Tumor
d790eadd-646e-4556-9055-33f76a18e8b1	7696baa7-abb2-4c3e-8c10-72bedc9d7b2d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1548	TCGA-24-1548-01A	Primary Tumor
d0791256-83e5-4ea2-bdfa-fb3804e524d8	f5c15b21-916a-4900-aec7-d30ed3377e0a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2355	TCGA-59-2355-01A	Primary Tumor
8c5052ab-474e-4833-959b-e4274f9da1cf	ba7d73f8-16bf-493c-bb33-9121ceda8a89.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1994	TCGA-57-1994-01A	Primary Tumor
92063514-a066-4972-86cd-81bb4f961c93	e5122ef6-16e7-4c8b-882c-737ace21f6a1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1434	TCGA-24-1434-01A	Primary Tumor
6f092a9d-5cb7-43d1-b249-a51c4bbf2f3c	6311e779-54f1-4b2e-b3f0-488145efbd02.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1666	TCGA-09-1666-01A	Primary Tumor
e27e79e0-a8ef-47a8-92ec-87a703cf4228	85b81e67-927d-43cd-b9d5-423aa7828e5a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1860	TCGA-30-1860-01A	Primary Tumor
7311e116-4104-4637-8c46-6689c6d55cfb	4d8ce68c-cba9-44e2-be95-477c938fdd73.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1562	TCGA-24-1562-01A	Primary Tumor
400dc107-3381-4fa9-81e8-76fce69d853c	cfdb5780-7a6a-41ec-80f6-1405a06ba81d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1697	TCGA-29-1697-01A	Primary Tumor
21e3b1e2-2691-42bf-8b3c-5af3d13bfa7e	35f04f9f-3756-4d8d-858f-b49c4c94d4bd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1498	TCGA-13-1498-01A	Primary Tumor
569c70a4-f090-48f8-96b9-022d9f6e11d6	7d0b634a-b842-4f7c-afd3-9ba129e38da1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1670	TCGA-09-1670-01A	Primary Tumor
e9e7304e-9001-4754-8df3-a6a370ea7f77	4f01c248-9d66-4561-ab24-5301b843630a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0936	TCGA-10-0936-01A	Primary Tumor
adfa2477-3677-4a7c-a3f8-d06c3774eb1c	b9ac701c-5ec1-49bb-b988-7799a603981d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1918	TCGA-61-1918-01A	Primary Tumor
52700a9f-4739-4dca-b16b-0d78de45d333	dc82e1cb-e108-4727-ba00-1beced69a2f3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1338	TCGA-04-1338-01A	Primary Tumor
a6e46644-fb99-4f9a-8276-026649891240	c584aa52-c1dd-4397-8dea-0b7a36ab1f54.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-OY-A56P	TCGA-OY-A56P-01A	Primary Tumor
1aa652f0-8c28-4dcb-9b42-53d3f06257f3	19fb1859-5fb2-443a-a8ea-d3dd9f5e50b9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1467	TCGA-24-1467-01A	Primary Tumor
bd1cbfe4-b92b-4d1f-84b5-1035d67b9579	7711187f-5e2a-44eb-804f-c32556a2f02f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0726	TCGA-13-0726-01A	Primary Tumor
102de952-a6fd-4ac1-a90e-e46495317420	8ab508b9-2993-4e66-b8f9-81e32e936d4a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2027	TCGA-24-2027-01A	Primary Tumor
a10466db-c3be-4c8d-87e9-457b2f4dd3e7	b7b8a33a-46af-4ae9-aea3-a8d18d27c0ab.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2288	TCGA-24-2288-01A	Primary Tumor
3584d6c2-9342-4a31-8f5c-0ca49e8a81e7	4e56c9e5-1d7e-4329-96b3-1825863e4fc0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2008	TCGA-61-2008-02A	Recurrent Tumor
82cdc03b-fbae-42da-a7e8-416839910b94	1e36ddde-f989-45b5-a887-d7c6ac41aaeb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-0991	TCGA-20-0991-01A	Primary Tumor
fab712d4-8faa-4c9f-a55d-659d9ec42704	850ac9a7-0b03-493b-abd7-a2cad3ce1e23.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1761	TCGA-29-1761-01A	Primary Tumor
ca4da4fd-c798-42a7-8a03-8ec7cb4e6f02	bd0a6575-996a-45d2-9be2-2187a1cf1cbe.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2008	TCGA-61-2008-01A	Primary Tumor
bfc6d941-db1d-4f06-83ed-c419e18bc953	caa902d6-c184-4b05-b61c-96c04f7196b0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1323	TCGA-25-1323-01A	Primary Tumor
f9042b6c-2394-498e-9362-cdf70beafce7	78b8f856-9896-41af-bb90-e35569bacc42.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1362	TCGA-04-1362-01A	Primary Tumor
29e49cd4-3233-41e5-89fb-24bfe09d540e	872f7c22-17e4-4940-809b-a0970fde369b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2012	TCGA-61-2012-01A	Primary Tumor
4ce38d8f-5682-44f0-b119-50dc9c5ac4da	582b5cee-9df1-4c95-9c52-de02e271c747.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-0366	TCGA-09-0366-01A	Primary Tumor
938b7e12-0d8f-48a5-b7e3-1ad4dd4a006b	78c61237-b889-4cb8-bb8e-eacd33b3538f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-0369	TCGA-09-0369-01A	Primary Tumor
d4cc00b7-5a9a-4efa-8334-708dbefe76fa	fb8ee269-a38b-47ef-b548-7804340e0cda.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1784	TCGA-29-1784-01A	Primary Tumor
bd69410b-26a5-4817-a748-259028d25ac8	cac82d7b-ee82-44eb-8c1d-8371084e6359.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2348	TCGA-59-2348-01A	Primary Tumor
1466239b-6a76-44df-b065-29cbacca7808	615dafd3-130a-4a7c-9e27-a3632c2be831.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1517	TCGA-04-1517-01A	Primary Tumor
