"gene","avg_rank","rank_variance"
"CALM1",2096.3986013986,1358802.78143708
"FFAR1",2097.51148851149,1371174.15135032
"MIB2",2099.0666000666,1037568.36065289
"NPR1",2099.45920745921,240291.253748472
"ZNF681",2099.47752247752,2781060.41146994
"VASP",2100.79287379287,58951.361481512
"PLPP1",2101.55977355977,600400.535649782
"NLRP1",2103.78654678655,347319.339166053
"GABARAP",2104.25374625375,4651361.799682
"CUBN",2105.10955710956,2610384.92903255
"ATP6V1D",2105.35198135198,694647.299452269
"CBX4",2105.72893772894,1500522.24495513
"PTGES2",2108.60472860473,106556.708798419
"IRAK2",2108.85647685648,1481806.99638292
"MAT1A",2108.89676989677,178863.344436598
"GPX8",2109.29270729271,719833.921289237
"CCNO",2109.79187479187,76066.3347507478
"VPS33B",2111.92241092241,90370.6998406879
"GABRE",2112.77988677989,1148519.60876255
"DLGAP2",2113.5014985015,286403.711773237
"SMAD9",2114.25008325008,119690.00239423
"RAP2A",2115.02897102897,63207.7603196271
"IFIT3",2115.11854811855,71717.124515946
"NOTCH4",2116.02863802864,689663.060472062
"KRT83",2119.65334665335,1997525.98272281
"CYP26A1",2120.67399267399,1063899.52426343
"EPB42",2121.12953712954,261816.217391758
"ITSN1",2121.29836829837,4908040.39728914
"ACTB",2121.89643689644,1515617.84170282
"CCT7",2122.01498501499,120330.756937267
"AOC1",2122.34998334998,1693877.11298051
"ZNF219",2124.04662004662,55664.3269397713
"CD5",2124.23742923743,525547.572189525
"PGAM5",2128.54445554446,1564648.23877921
"KCNS2",2129.61904761905,2685518.86015672
"BST2",2129.79154179154,1065962.04647074
"ACAA2",2129.8374958375,396939.902964014
"MICAL3",2130.26773226773,1597637.97160002
"PDCD6",2131.0646020646,740813.462180946
"EPRS1",2133.46353646354,283905.712444118
"DHRS4",2133.77222777223,666073.779548233
"ZDHHC13",2135.42224442224,2051475.3466336
"RUNX2",2135.70862470862,1708558.52300021
"RIMKLB",2137.22211122211,1312808.42067016
"FZD1",2137.76090576091,1366137.15667233
"OSMR",2141.57242757243,138178.232843772
"LMBR1L",2143.94638694639,1585008.8822013
"NPM1",2146.27572427572,393422.277048734
"OR2W3",2146.86080586081,2815543.19580841
"S100A12",2146.88544788545,1135729.58447504
"ATG9A",2147.2977022977,1801000.57823256
"DDX60",2148.96536796537,352960.602397824
"VWC2",2151.60206460206,2727429.34425956
"CTR9",2152.92773892774,94012.9378145727
"CPSF2",2153.64002664003,662187.487631178
"EZH1",2154.10989010989,1644826.30370961
"NPHP1",2154.7668997669,889892.729123863
"D2HGDH",2155.54412254412,383887.717822706
"HOATZ",2155.88977688978,516954.687047352
"HBB",2156.18048618049,1284814.64296352
"TRPV5",2156.45754245754,64183.9524772363
"SND1",2156.71228771229,1898146.78528201
"LRRC8C",2156.82084582085,1403593.08781314
"HSD17B3",2159.38594738595,782364.02654463
"LDLRAP1",2159.71828171828,88098.8066843217
"CEP70",2160.49483849484,1436278.68243504
"MAGEA11",2160.76057276057,376747.995620192
"RBP2",2162.24542124542,1670503.44974169
"SHPK",2164.59373959374,279912.205317223
"CXADR",2164.6023976024,1703571.50341863
"CD19",2164.89044289044,1539514.20285
"KSR1",2165.53946053946,2862296.48636706
"MAP3K6",2166.49184149184,1499278.94688545
"TFPI",2166.80619380619,3144749.06702358
"RAPGEF3",2167.78388278388,193295.460606238
"BAIAP2L1",2168.06626706627,51178.6968064137
"PSMD3",2168.30569430569,134391.54609348
"RRAS",2169,1804480.16455696
"CD27",2171.5357975358,196132.374051221
"POLB",2171.7659007659,132116.9601693
"SRPK3",2172.40526140526,300689.013923008
"BST1",2172.63836163836,361964.944457275
"MYH8",2173.01931401931,2462024.17151225
"TBX15",2173.2957042957,1564419.13638061
"COL22A1",2174.00432900433,1640848.5073097
"VANGL2",2176.97635697636,829558.472125698
"PLD4",2177.26107226107,287871.733950482
"PIGX",2177.48984348984,364240.741652307
"RFK",2178.46753246753,409451.962553103
"MRPL12",2179.51714951715,1928879.16984237
"KCNH1",2179.54612054612,727153.92150643
"ZNF138",2179.55144855145,2832110.88767528
"HSD17B6",2179.73426573427,789583.28179349
"TOMM20",2179.84681984682,282964.17639478
"FBN2",2180.32434232434,2158343.47971039
"PC",2182.08757908758,260267.803453264
"NUDT12",2182.90675990676,254471.02594696
"ST3GAL4",2183.99866799867,481976.388405953
"FAM185A",2184.02197802198,1116088.928231
"CLVS1",2184.2644022644,568623.806816989
"CH25H",2185.84082584083,3346221.65020478
"ZNF675",2186.78687978688,1020578.47754932
"FOXO1",2187.21678321678,1732563.53426853
"KIF18B",2187.30935730936,4517186.00719756
"ARHGAP8",2187.75857475857,1444880.6002554
"VHL",2188.88344988345,52745.7019345301
"NCAM1",2189.9383949384,6112872.95523087
"PROS1",2189.98235098235,144383.535664424
"FES",2190.00666000666,1756564.47164117
"DUSP10",2190.75790875791,515602.551965246
"NR1D1",2191.18947718948,1251468.13364007
"UCHL5",2192.22077922078,1489929.08215302
"FOXP2",2195.94139194139,216362.421613918
"MRPL17",2197.88078588079,4078916.32888786
"PALM",2198.33832833833,6325474.06604211
"TUBB6",2199.09756909757,350088.162029399
"MID2",2200.4632034632,405506.733072612
"MLYCD",2201.95604395604,597831.506395004
"LPAR6",2202.14818514819,1448990.21754084
"PIK3C2G",2205.92673992674,610025.014617849
"PTPRA",2207.10789210789,574651.961706515
"COL5A2",2207.18348318348,1733058.51095962
"RHOC",2208.71228771229,1148937.12705416
"ITGA1",2209.80053280053,4370504.03848073
"YES1",2210.75391275391,1775999.80451083
"CREB1",2211.64568764569,523523.210863309
"DCN",2212.1978021978,577097.978183043
"SNTG2",2212.70462870463,172560.448702752
"MREG",2212.88278388278,478316.014903373
"ZNF485",2214.4985014985,2854434.76307237
"PLPPR1",2215.54711954712,2767607.73420472
"SNAP23",2215.98767898768,874068.674398442
"CCDC6",2216.004995005,1082735.66319956
"CERS4",2216.18947718948,310306.381474843
"LOXL4",2216.36263736264,298623.081308432
"KIF2C",2216.42390942391,1338839.89652342
"CLDN14",2216.51148851149,1906648.10404852
"MAN2A2",2216.57309357309,2361613.7557315
"DLC1",2216.94705294705,130000.619114397
"SLC25A10",2217.27172827173,81211.9261391507
"FAXDC2",2217.94405594406,3271029.15809507
"PRKCZ",2217.94905094905,1206277.50206689
"PPP2R2A",2218.37096237096,306846.878996642
"BIRC5",2220.02997002997,528581.898501898
"PHF14",2220.94405594406,1097298.95089987
"ST14",2222.31501831502,418338.229178106
"GGA1",2225.59074259074,37956.6668962838
"PPP1R15A",2225.8991008991,2237943.36256748
"ARF4",2225.99533799534,136379.340417965
"MYH2",2226.54478854479,1830846.43595135
"COLGALT2",2227.35331335331,2678664.67825934
"SP100",2229.3996003996,2154401.97884061
"NCALD",2230.64435564436,279951.924774093
"SRP19",2232.43956043956,1079088.13716863
"MMP9",2232.70929070929,292910.786545899
"CRB3",2233.36596736597,1169598.62585005
"CD6",2235.77555777556,158577.04288006
"ATP2B1",2236.56643356643,1463997.68737392
"OTUD7B",2236.94938394938,456847.006098055
"RIMKLA",2237.86446886447,1046024.61820081
"S100P",2237.95337995338,357419.418878479
"CRP",2239.54711954712,1775210.2838383
"GYG2",2242.22377622378,1142544.86596348
"CCR2",2244.26973026973,1737677.2216917
"SSTR1",2244.75591075591,1119640.03666975
"GJA3",2245.64002664003,1139989.45698494
"FREM2",2245.97302697303,102016.45063797
"PTGDR",2246.27372627373,431881.320118922
"PLEKHG1",2248.02264402264,3433340.77763498
"MYH3",2248.61704961705,612415.573486695
"SNCA",2249.01465201465,2796399.50811303
"PSMD4",2249.11788211788,3559076.15265481
"FRYL",2250.1694971695,3410421.39797666
"RPL26",2250.67599067599,3591561.25174515
"RRAGB",2251.33233433233,1130840.92549312
"H2AC13",2251.35198135198,790914.623236413
"CORT",2252.42857142857,441131.822594461
"PSMA2",2254.06193806194,2463401.10142556
"TGFBR3",2254.6307026307,300813.089090346
"TNFRSF6B",2255.77256077256,350182.789360096
"LTB4R",2256.26373626374,435150.81049996
"ZNF233",2258.05427905428,2887809.83282895
"LSR",2259.29470529471,3292547.39313318
"MAGED2",2259.78354978355,712587.86119499
"GABARAPL1",2261.12587412587,3266889.86556282
"SGPP2",2261.48551448551,2053779.56166552
"SP110",2262.2967032967,2648583.16143816
"TEK",2262.43356643357,517184.675381913
"RAC1",2262.4338994339,2095802.58348735
"RHOG",2262.61172161172,1669988.77790386
"IDO2",2263.3016983017,1344390.44125961
"STRBP",2263.35930735931,718040.926484797
"PSMD10",2264.12720612721,437051.557430799
"HDAC11",2264.17848817849,995004.632355209
"NAT1",2264.19946719947,952017.580119636
"CLCN3",2264.40592740593,3518201.31051782
"DPY19L2",2264.67332667333,3612990.60510775
"HYOU1",2264.96603396603,3344255.27266338
"GIT2",2265.2997002997,742487.839530223
"PIGW",2265.73792873793,3338882.54788472
"RCC2",2265.75158175158,3145581.95825449
"IREB2",2266.84315684316,278046.248210151
"KTN1",2267.97502497503,788673.349475974
"FAIM2",2269.15717615718,2921165.14983773
"SLC39A14",2269.25141525142,400851.256889236
"PIP5K1A",2269.94172494172,410703.070220475
"RRM2",2270.63969363969,673499.543687048
"MAGOHB",2272.41125541126,1282720.16159213
"CXCL3",2272.43323343323,278743.512113026
"TP53BP2",2273.71528471528,211984.009849577
"NME4",2274.30735930736,314911.799236296
"IFI16",2275.02164502164,1260755.67541408
"KSR2",2276.84815184815,2711272.8716713
"KCNB2",2277.12654012654,583082.382383328
"MAF",2277.32800532801,253375.056600517
"HMGCS2",2277.62504162504,332812.508260117
"LIPE",2279.39793539794,435011.014479414
"EGLN1",2281.68997668998,62362.6363651893
"ZSCAN18",2282.27672327672,2172067.95371184
"CYP4A22",2283.16017316017,1647079.00798025
"EFHC2",2284.11721611722,2180710.21210524
"NAMPT",2286.81751581752,248766.478347324
"MYO5B",2287.0656010656,102970.141930909
"YJEFN3",2288.06227106227,190519.491457465
"VAPA",2288.34498834499,96630.266686234
"MAPK7",2288.37895437895,422235.833694176
"AGO3",2289.68864468864,30948.7308070566
"CD207",2293.91408591409,106066.629525039
"JSRP1",2293.91541791542,2992139.71569492
"NT5M",2294.19047619048,549931.924399607
"ROBO2",2294.82284382284,339996.169804435
"SLC1A2",2295.08291708292,1053353.24195658
"TRAF1",2295.09290709291,2123884.89043269
"TMEM45B",2296.14685314685,3858466.2692331
"ARF6",2296.24642024642,2239463.52553265
"DNAH10",2296.78621378621,3366703.27673193
"BDNF",2296.92707292707,1198375.68921685
"GLDN",2297.21411921412,1946428.65467067
"PCSK5",2297.95104895105,573626.142506394
"ICAM1",2299.8951048951,2406404.34908662
"ATF6",2301.35231435231,684349.774567427
"SYT12",2301.81851481851,150427.702894929
"ABCD3",2304.75724275724,945624.847445027
"NLGN4Y",2305.43323343323,1154972.15701642
"DPYSL5",2307.335997336,1181985.64756119
"TIE1",2310.12987012987,761243.406845653
"CCNE1",2311.01132201132,2414140.15243673
"BCL2L1",2311.19447219447,329932.61373359
"MYCN",2312.17549117549,4295190.16939246
"KXD1",2312.85714285714,345941.081183973
"DNAI7",2313.2301032301,202329.158560516
"LATS2",2313.85514485514,3057992.39839707
"ADAMTS10",2314.07659007659,164851.565750927
"CCT6A",2314.2977022977,4822514.19382217
"SLC7A11",2314.55577755578,202942.753966442
"NRXN1",2315.59973359973,2729956.81574943
"NPY2R",2316.02297702298,1141783.51146389
"CLK1",2316.67565767566,1728693.67557981
"GART",2317.13353313353,192812.56077722
"DLX5",2318.15551115551,274977.123376512
"MBL2",2321.93206793207,101072.582991958
"CHRM3",2322.0352980353,373674.886828251
"COL1A2",2322.67665667666,1419809.51933166
"GPR3",2323.98235098235,3718392.07530466
"CUL2",2324.59274059274,289026.913031894
"CCDC85B",2325.81052281052,2516353.74856345
"S100A16",2325.9686979687,222915.081631449
"CDT1",2326.31501831502,323724.10592694
"HORMAD1",2326.70962370962,454539.167485635
"CETN3",2326.92440892441,658297.337055572
"CHRNA7",2327.98734598735,52013.1603994495
"RIOX1",2328.1978021978,2651770.7343456
"GPD2",2328.75724275724,3788240.79747834
"ATIC",2329.16183816184,2936631.83122807
"GABRB3",2331.89343989344,2972684.84407087
"NFATC4",2333.28271728272,870833.160883753
"FAAH2",2335.00233100233,3680563.23150689
"CCL11",2335.14985014985,214653.933566766
"FGF17",2335.1704961705,4058026.14680412
"IFIT1",2335.41724941725,2909554.58100815
"DACH1",2335.44055944056,997084.872131865
"RAD23B",2335.64468864469,584131.995963619
"MRAP2",2336.32500832501,3627934.81305525
"CFAP77",2336.74791874792,2052894.63030463
"MCOLN1",2336.76656676657,109419.216310228
"ACTR10",2338.02763902764,195963.487910047
"HLA-DRA",2338.18215118215,3872110.26094714
"OSBPL6",2338.27472527473,3682732.42450088
"FAM135B",2339.63303363303,3653505.27834879
"ALDH3A2",2339.9040959041,3337874.48113911
"VIP",2340.07858807859,2021324.62739947
"CCL4L2",2341.33999333999,1281245.79809021
"PTPRB",2341.58674658675,90610.5316963738
"LTB4R2",2342.30636030636,3950620.52769771
"IDS",2343.00999000999,344280.105163324
"PRIM2",2343.55877455877,1397992.19666099
"TSPAN5",2343.83483183483,113298.960718384
"STK39",2344.02264402264,78916.9242039329
"RPS23",2344.69896769897,1872476.16318015
"SLC26A9",2345.43856143856,3732691.55410213
"LIX1L",2346.93073593074,2990068.49620022
"ENGASE",2347.58541458541,2927118.5772289
"SORL1",2349.52380952381,1572247.3887567
"CA4",2349.61072261072,391603.570264734
"SDCBP",2351.21078921079,406398.095126725
"SLC35B2",2351.61571761572,2354707.13675487
"TFIP11",2353.55044955045,82719.7611948345
"PAICS",2354.45587745588,915694.651866677
"WASHC3",2354.94705294705,277392.995530119
"CD1E",2354.999000999,3778313.87641472
"KIF22",2356.55611055611,2892751.37085122
"CDC20",2357.10889110889,2681926.37887828
"PLA2R1",2358.16616716617,2378420.86211945
"KCMF1",2359.40293040293,512472.860244574
"FOSL2",2360.50116550117,1696917.76307326
"MMP13",2361.56443556444,2328526.39916113
"BNIPL",2361.71528471528,3875411.62610541
"LANCL1",2362.001998002,383437.92138175
"KRT37",2362.12087912088,2381976.89977378
"GPM6A",2363.19813519814,75494.1316154421
"KLHL25",2364.42057942058,3230468.6388435
"CFAP141",2364.82417582418,3804278.51204691
"AAGAB",2365.32067932068,540622.386470957
"GDI2",2366.44855144855,110240.15682918
"ENTPD8",2366.66833166833,254572.384296583
"CYP24A1",2367.37695637696,1020215.70862271
"ITPR2",2370.01998001998,2219254.69047342
"SOCS2",2370.27272727273,399247.508872873
"BAG1",2370.65734265734,26422.2866107909
"HTR1D",2370.97935397935,1488847.7923784
"IL1RL2",2371.06426906427,4206936.95622787
"TAS1R3",2373.03696303696,2453592.4992995
"WNT3A",2374.90576090576,174179.302575062
"UNC5A",2377.56177156177,723381.398165015
"APLNR",2378.47186147186,352509.513781577
"CHEK2",2379.19214119214,539458.281190717
"ALOX15",2379.91108891109,1348277.65331803
"PRCC",2381.02630702631,546601.788448283
"GID8",2382.35697635698,2969115.89784189
"TNFRSF17",2383.10989010989,363176.926627669
"TRMT9B",2383.15051615052,3531028.35974907
"DHFR",2383.1958041958,2087095.45265394
"PPIG",2383.46053946054,413376.045993979
"ACSL3",2383.53846153846,908211.494439604
"GRK2",2386.98201798202,66376.8557724754
"NPAS4",2387.40526140526,1076426.57754726
"UGT3A2",2388.11322011322,3742554.63274656
"DNAH11",2388.95637695638,145783.520747962
"SKIC3",2389.05694305694,770976.955117501
"CKMT2",2390.11555111555,57616.8124263034
"MAP3K12",2390.54145854146,671886.631441843
"PLOD3",2390.69563769564,1503115.10320215
"FAAP24",2391.80186480186,539572.170922571
"GNG13",2393.87812187812,7443765.2136551
"CCDC33",2397.56010656011,2970369.81542331
"FHOD1",2397.79853479854,297502.699904581
"DEAF1",2398.20945720946,42670.6040144621
"EPSTI1",2398.40892440892,974376.961972294
"TNFAIP8L2",2399.64602064602,2879744.77905395
"TKTL1",2399.93606393606,2594736.43828257
"AVPI1",2400.87678987679,3599094.42785218
"DENND2D",2401.02997002997,3450121.16232602
"TRAT1",2401.76623376623,538764.318419755
"KIFC3",2402.90909090909,2878832.14129974
"RAB27B",2403.95904095904,518284.01464425
"CYP4F8",2404.08991008991,4231372.47425859
"DRP2",2404.5377955378,443070.01880753
"POLR2J2",2404.60006660007,1087096.21608261
"DOLK",2405.44655344655,4230902.80552026
"DUSP9",2405.91242091242,233608.766811026
"CYP2S1",2405.95837495837,3544120.995935
"GCK",2405.96936396936,2065441.81584993
"MRPL2",2406.30669330669,2161987.90757344
"PARD6A",2406.66866466866,272963.324890521
"ATP6V0B",2406.94005994006,526771.367491935
"GPR31",2407.88278388278,2910502.19878079
"CES1",2409.09290709291,2656555.82980644
"ATXN3",2409.42524142524,467654.690195436
"NOTCH1",2410.81551781552,1893603.66082507
"CNGA1",2410.81851481851,1921972.06798487
"WIF1",2411.15584415584,3901246.22753662
"TTC7B",2411.2997002997,827718.4364656
"ATP8B1",2411.57375957376,1419743.94950442
"SULT1C4",2412.53946053946,4280031.14592736
"ATP6AP1",2412.70596070596,421431.537429481
"GABRA2",2413.24309024309,618589.246017363
"DRAXIN",2413.36297036297,232344.213978116
"MGLL",2415.63603063603,873487.372145731
"CRLF1",2415.92374292374,257576.591451409
"CAMK4",2416.02464202464,2363783.25255713
"KCNJ5",2416.36163836164,2259865.77723542
"TNKS",2416.79154179154,643389.100434764
"TCN2",2419.43156843157,2663972.19876326
"UPK3A",2419.59174159174,977582.167047033
"SYT9",2420.38028638029,259855.197106247
"ATP6AP2",2420.90675990676,416098.697499258
"ZNF772",2421.84681984682,3008832.98985248
"DDX3X",2421.93073593074,133554.385607286
"MTUS2",2421.96103896104,3008583.94618306
"CEP250",2425.00965700966,237052.154803447
"GPAT2",2425.91841491841,399811.795140458
"PTGIS",2426.24908424908,2940089.13647068
"EIF2AK3",2426.76623376623,739031.7694524
"ARMC1",2427.00432900433,134093.533292379
"MBOAT1",2429.12953712954,774879.190076634
"ARFGEF1",2429.34398934399,171268.386295472
"TRMT10C",2429.65867465867,1445668.75387792
"ABCB11",2430.08591408591,3677508.51493477
"TRIP13",2430.21178821179,2508713.29823541
"EPPK1",2430.35997335997,2092433.59222811
"KCNA5",2432.4299034299,787462.840771043
"SEC11C",2432.88811188811,279596.647703396
"RAPGEF1",2433.37728937729,286410.450210238
"SYNE4",2434.08158508159,786709.104933929
"CLDN11",2434.52747252747,386486.114085115
"SIX3",2435.72527472527,3156153.46447423
"ADCY4",2436.1625041625,4283847.75306395
"MICAL2",2436.87878787879,3468105.19316415
"C7",2438.1625041625,37706.5891732074
"ESAM",2438.30303030303,897058.642985484
"BPIFB2",2439.34632034632,1343602.42699095
"TBX18",2442.88245088245,2499331.98118093
"ADAMTSL1",2443.41824841825,3010747.6891006
"PIM1",2446.49816849817,2581581.82303129
"COL21A1",2447.28138528139,1971642.34351414
"FLT3",2449.4985014985,129908.795051052
"VOPP1",2450.02131202131,285906.570498345
"BRINP3",2450.22510822511,6971455.24644465
"GRAMD2B",2450.32867132867,942211.846969153
"FXYD3",2450.75557775558,197060.128778838
"KCTD14",2451.16383616384,3964425.58007748
"ZNF618",2451.45088245088,244779.570787862
"GADD45A",2452.4319014319,303002.176157176
"HBA2",2452.68431568432,517951.075526738
"KLHL2",2453.36396936397,256219.562019149
"PGAP2",2454.18747918748,4265812.32893045
"LRRC8D",2457.17316017316,1163867.68752722
"PATJ",2457.28704628705,1012067.46787678
"BLZF1",2457.98268398268,623253.69123903
"RIPOR1",2458.08791208791,1191568.92231553
"DEPDC1",2459.18814518814,1598757.98291072
"ARMC12",2460.10023310023,2676398.76043632
"DHCR7",2460.54012654013,3869439.29377573
"PLPP5",2460.65967365967,621170.86015539
"NEU4",2460.96436896437,161956.965085769
"CAPRIN1",2461.79254079254,320942.812042943
"MGAT2",2462.01465201465,3806986.89918565
"ACOT1",2462.60472860473,868659.403668506
"PKNOX2",2465.03363303363,1142583.16842207
"AKR1B10",2465.9383949384,3619928.03984113
"CMA1",2466.52147852148,299363.813246048
"VIPR1",2466.74259074259,356723.728188756
"NR1I3",2467.71428571429,764753.791757876
"CAPN8",2468.85248085248,1170914.38229481
"PYROXD2",2470.31468531469,3103346.3576357
"ZNF449",2470.7629037629,3401512.55336025
"PDE2A",2471.00599400599,3472982.45832515
"SNAPC3",2471.34498834499,481809.189404422
"DACT3",2471.62637362637,896047.689803867
"UNKL",2471.89410589411,3152526.53375272
"SLC1A1",2472.59307359307,2803615.2620706
"NGEF",2474.04861804862,495107.977648822
"KRT9",2474.32167832168,2612935.47943329
"MAST2",2474.5288045288,27732.575036112
"HOXB1",2474.88511488511,306579.306250711
"CD3D",2475.40293040293,2103018.19069094
"GTF2IRD1",2476.0979020979,330837.651970947
"SIN3A",2479.72793872794,3318334.06619785
"CYP19A1",2481.04062604063,3519483.15357882
"CDH20",2481.04329004329,680682.309251264
"MAPK3",2482.2027972028,559401.386907563
"APOBEC3G",2482.67399267399,419354.202477957
"TLL1",2482.86346986347,146851.840114139
"MUC6",2484.40326340326,256048.621135249
"PARP9",2484.78354978355,2440585.99577194
"FANCA",2485.39127539128,428368.953781284
"MUC5AC",2485.58275058275,1837179.89746385
"CNTFR",2487.21112221112,235542.2612087
"STRA6",2488.1645021645,1582220.09817986
"SRGN",2488.65367965368,172454.263766436
"KITLG",2488.77355977356,2741628.89740861
"RNF157",2489.35864135864,287608.520567374
"FGF5",2489.51881451881,3835440.42894303
"GPR151",2491.45154845155,293037.896635676
"KLHL40",2494.57076257076,260333.313695188
"PLA2G10",2495.2037962038,368311.310884984
"CAMK2G",2495.27572427572,888137.827348534
"GRK3",2498.87445887446,1601724.79469387
"GCNT3",2499.65301365301,271324.032791548
"PLIN1",2499.98235098235,625059.560314658
"MRPL48",2500.3976023976,1525397.54139332
"KCNS1",2501.2703962704,2123810.46317063
"EEPD1",2501.66466866467,860201.042412174
"TNFAIP3",2502.27605727606,596347.315172724
"CHPF",2502.81218781219,1174276.04932509
"ZNF43",2503.40659340659,3084467.61110908
"PLA2G6",2504.34432234432,1587603.81611282
"DDI1",2504.55278055278,154754.070747596
"SH3BGR",2505.65634365634,2070555.03908949
"FAM153A",2506.89277389277,230530.250990404
"BHMT",2507.90476190476,272744.32070683
"TBC1D2B",2509.17016317016,1312277.04132133
"RACGAP1",2509.89743589744,1472731.76695878
"CEP350",2510.92574092574,555184.746982087
"SET",2511.29437229437,3643954.41165053
"ME2",2512.68797868798,275833.491884088
"POP5",2513.13553113553,879170.975962301
"PRR15L",2513.31501831502,763481.396399958
"CTSA",2513.31635031635,3611188.51747742
"STC2",2513.87112887113,2557710.38944932
"NCR3",2514.42923742924,866315.807366074
"GPR88",2514.61105561106,4498863.48091704
"PHAX",2514.81451881452,1051055.90595835
"ZBTB18",2515.71295371295,237775.154752199
"GRM3",2516.98701298701,640970.104095105
"ELANE",2517.77655677656,255308.667911258
"GJB3",2518.61072261072,221574.049278725
"NOL4",2518.96736596737,197485.585876704
"APOA2",2521.4358974359,460600.918191291
"GNG4",2521.49983349983,5973275.05821116
"SEC63",2523.01332001332,2140349.14972258
"MRPS35",2523.13353313353,172184.125067693
"ACY1",2523.15817515818,278431.901354697
"ZNF625",2525.00033300033,3097721.64123906
"TLR7",2525.49683649684,1134808.94494335
"ACKR1",2525.92907092907,569935.109890775
"PCCB",2526.05228105228,2449946.90765885
"ADGRG2",2527.5954045954,1704662.07841991
"RAB13",2527.84348984349,1252921.44518329
"FDXR",2529.48151848152,3969890.76006805
"KCNK6",2531.7708957709,852587.496461123
"TECR",2532.17882117882,770557.288132254
"RBL1",2536.44322344322,818206.338131112
"RHOA",2536.51082251082,1428115.992138
"SLC9A2",2536.55910755911,3396115.31254444
"RNF128",2536.99400599401,1643475.88004401
"ERCC4",2538.98734598735,455783.458867138
"MCM3",2539.29836829837,1912898.68976083
"SERINC2",2539.31901431901,4835510.07940849
"SCARA3",2539.75491175491,282674.408266173
"CKM",2539.9373959374,526274.268564436
"DSG1",2540.3653013653,993814.179968155
"CDS1",2540.53146853147,4260745.44362966
"KCNMA1",2542.48551448551,2407590.07665552
"CACNG1",2544.39027639028,1714191.93690742
"COL26A1",2544.70163170163,4302781.28269887
"UBA2",2545.17449217449,2607954.30731716
"ACE2",2545.82450882451,4123020.90823323
"CTC1",2547.65168165168,213952.997887744
"NRXN3",2548.51648351648,464849.155874106
"ZNF486",2549.15084915085,3120532.0022203
"WARS1",2549.18548118548,435413.262387402
"SUV39H2",2550.35464535465,44334.0090948359
"PTPRS",2550.41025641026,209648.363279181
"LDAF1",2552.46786546787,317520.247051638
"TKFC",2553.25940725941,4811918.89371144
"ZFP30",2553.59174159174,3131327.56877921
"PIWIL2",2553.77422577423,2374619.86373254
"GPR158",2555.14152514153,4503086.5845609
"SLC9A9",2555.45288045288,4529158.96871505
"KNL1",2555.77322677323,4154820.61444618
"SLC16A7",2556.70629370629,3385065.47333479
"HEXD",2556.77622377622,4586352.28435123
"KRT14",2556.78454878455,2909584.57281914
"LSMEM2",2557.8001998002,321611.475056589
"LIFR",2557.89077589078,249195.192596433
"SLC30A1",2558.15784215784,238139.37081373
"BMAL1",2559.10023310023,2567752.34404725
"CFP",2559.18081918082,930662.066893799
"ADAMTS2",2559.21045621046,73813.8577587192
"ITGA7",2559.52247752248,2379540.05837201
"HOGA1",2560.79420579421,653865.295409454
"CD34",2561.07359307359,563673.961604241
"CYP2B6",2561.13186813187,3664810.39166563
"KANSL1L",2561.666000666,2063754.95003287
"GFRA1",2561.71994671995,787170.232336839
"SPINK6",2562.29603729604,227891.824724465
"THY1",2563.17216117216,1064191.47234933
"CYP3A5",2564.76956376956,4840576.94888012
"RASA4",2564.89443889444,963535.582790516
"ADGRG4",2565.44955044955,4329640.61062855
"RBM5",2565.88045288045,409533.39176635
"KRT40",2566.02830502831,4015271.54316924
"TLCD3B",2568.07958707959,4368861.65422341
"LRCH3",2569.18248418248,244648.772151455
"FOLH1",2569.40592740593,1423411.09466172
"PCDHA11",2571.72560772561,1781950.00996028
"PAX2",2571.80852480852,2220952.6605269
"LIMK1",2571.90342990343,218418.420384634
"CCNL1",2573.58807858808,788175.602083016
"CLVS2",2573.68931068931,629515.651940997
"RNF166",2573.77922077922,535350.467895862
"PTOV1",2573.97402597403,279383.724175225
"LRRC8B",2574.001998002,2533983.17654497
"PAQR5",2574.05727605728,4785080.58632529
"LPAR2",2574.30136530137,1766853.42513804
"HSP90AB1",2575.52247752248,4419023.85450792
"TDRD7",2575.81518481518,302903.482487532
"GYPC",2576.67532467532,3807501.6217327
"CD53",2577.86613386613,4355263.89812985
"LBP",2577.92107892108,4795598.95612782
"THBD",2578.33732933733,3359461.50076129
"CORO1A",2578.83782883783,915501.674890954
"COPS7B",2578.88478188478,529461.786187386
"RHCE",2579.4289044289,806696.080470052
"FAM120A",2580.22843822844,208707.916486134
"DENND1C",2580.64602064602,2831110.93828113
"COL1A1",2581.18947718948,3650556.64263407
"DNAH1",2581.74225774226,3852039.69637158
"KREMEN2",2582.13986013986,581556.983097515
"MED20",2582.69064269064,420563.072487362
"TM9SF1",2583.84548784549,3476455.64300678
"TRO",2584.04129204129,5030606.69116582
"STAU2",2584.5680985681,26561.3213936851
"WNK4",2584.67965367965,820301.043246782
"KCNIP2",2584.75124875125,735484.975077554
"SLC6A1",2585.50382950383,2013424.15613123
"PSMA3",2585.63436563437,223636.873595425
"IPO5",2586.24209124209,277369.396735399
"XAF1",2586.91941391941,810320.569119976
"DLGAP1",2586.96103896104,986275.637055816
"CHAF1B",2587.32700632701,1405039.64786135
"MSX1",2589.83916083916,2189196.17032468
"H4C7",2589.90442890443,1361350.23303501
"CAMK1G",2590.17948717949,1452532.78889287
"TBC1D7",2591.16083916084,128803.044408623
