ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,cluster,source
ENSG00000109332,UBE2D3,ubiquitin conjugating enzyme E2 D3 ,protein_coding,51,5190.10305954463,9.72762645914397e-05,0.155257339390568,white,STRING
ENSG00000110719,TCIRG1,"T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 ",protein_coding,51,1836.92767461556,8.22165584148648e-05,0.015136355769531,white,STRING
ENSG00000111664,GNB3,G protein subunit beta 3 ,protein_coding,51,4387.26423776157,9.28763815361753e-05,0.0432211047932008,white,STRING
ENSG00000114450,GNB4,G protein subunit beta 4 ,protein_coding,51,3488.37797931934,9.23531584780199e-05,0.0404539839738655,white,STRING
ENSG00000137462,TLR2,toll like receptor 2 ,protein_coding,51,12462.5288460507,0.000102553584247769,0.116359807627544,white,STRING
ENSG00000140009,ESR2,estrogen receptor 2 ,protein_coding,51,16939.9306152485,0.000101071356377603,0.121738152951667,white,STRING
ENSG00000141968,VAV1,vav guanine nucleotide exchange factor 1 ,protein_coding,51,3374.98856669757,9.83477576711251e-05,0.103983556856268,white,STRING
ENSG00000152234,ATP5F1A,ATP synthase F1 subunit alpha ,protein_coding,51,12369.6053592828,8.87075312694048e-05,0.0209496137679184,white,STRING
ENSG00000166794,PPIB,peptidylprolyl isomerase B ,protein_coding,51,14559.2336248219,9.2738569971251e-05,0.0191703201305162,white,STRING
ENSG00000167460,TPM4,tropomyosin 4 ,protein_coding,51,4245.44123842013,9.67398664989842e-05,0.0581340016953266,white,STRING
ENSG00000171791,BCL2,BCL2 apoptosis regulator ,protein_coding,51,18576.1895019628,0.000104220948410631,0.140132528054882,white,STRING
ENSG00000213741,RPS29,ribosomal protein S29 ,protein_coding,51,314.818881944321,9.31185399012944e-05,0.167883593296522,white,STRING
ENSG00000213760,ATP6V1G2,ATPase H+ transporting V1 subunit G2 ,protein_coding,51,1307.43679563616,8.25559316436886e-05,0.0154471652205429,white,STRING
ENSG00000001626,CFTR,CF transmembrane conductance regulator ,protein_coding,50,32752.386723581,0.00010338054378166,0.130931292653397,white,STRING
ENSG00000010278,CD9,CD9 molecule ,protein_coding,50,12253.1581678635,0.000102239034863511,0.077229916670209,white,STRING
ENSG00000011422,PLAUR,"plasminogen activator, urokinase receptor ",protein_coding,50,25326.7855824527,9.67585873246251e-05,0.030891605814488,white,STRING
ENSG00000012061,ERCC1,"ERCC excision repair 1, endonuclease non-catalytic subunit ",protein_coding,50,1801.84494656616,9.3764650726676e-05,0.187502192318755,white,STRING
ENSG00000033627,ATP6V0A1,ATPase H+ transporting V0 subunit a1 ,protein_coding,50,3289.90523304804,8.07232805941233e-05,0.010391904145604,white,STRING
ENSG00000074319,TSG101,tumor susceptibility 101 ,protein_coding,50,29548.9343470396,0.000104624398409709,0.160155336027316,white,STRING
ENSG00000111276,CDKN1B,cyclin dependent kinase inhibitor 1B ,protein_coding,50,5224.47905318079,9.98601957259836e-05,0.159450841263446,white,STRING
ENSG00000115317,HTRA2,HtrA serine peptidase 2 ,protein_coding,50,13556.7425667135,9.37734433608402e-05,0.0460526208940439,white,STRING
ENSG00000116586,LAMTOR2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2 ",protein_coding,50,5796.04990307149,8.84251481121231e-05,0.0260238314544251,white,STRING
ENSG00000127928,GNGT1,G protein subunit gamma transducin 1 ,protein_coding,50,1723.33939101947,9.29281665272744e-05,0.040392284994844,white,STRING
ENSG00000132170,PPARG,peroxisome proliferator activated receptor gamma ,protein_coding,50,9395.8139996155,0.000102785486689279,0.160957415015889,white,STRING
ENSG00000139842,CUL4A,cullin 4A ,protein_coding,50,6242.44441191635,9.84930562395351e-05,0.187363511929935,white,STRING
ENSG00000143882,ATP6V1C2,ATPase H+ transporting V1 subunit C2 ,protein_coding,50,1007.57057035579,8.23180770497201e-05,0.0154170186566488,white,STRING
ENSG00000145241,CENPC,centromere protein C ,protein_coding,50,1717.08851884151,8.83548330093656e-05,0.192311951593832,white,STRING
ENSG00000148498,PARD3,par-3 family cell polarity regulator ,protein_coding,50,21973.4410444305,9.7904836498923e-05,0.0988430389276765,white,STRING
ENSG00000155097,ATP6V1C1,ATPase H+ transporting V1 subunit C1 ,protein_coding,50,820.699932608485,8.23994726433751e-05,0.015445759044505,white,STRING
ENSG00000156261,CCT8,chaperonin containing TCP1 subunit 8 ,protein_coding,50,19758.8956770234,9.98103603154007e-05,0.0858481447122909,white,STRING
ENSG00000157764,BRAF,"B-Raf proto-oncogene, serine/threonine kinase ",protein_coding,50,17368.6220973858,0.000102522042239081,0.0996317730121565,white,STRING
ENSG00000172354,GNB2,G protein subunit beta 2 ,protein_coding,50,2977.05140904589,9.23020121838656e-05,0.0403980414172636,white,STRING
ENSG00000197943,PLCG2,phospholipase C gamma 2 ,protein_coding,50,1774.91077475717,9.73899493572263e-05,0.107597099768248,white,STRING
ENSG00000198898,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2 ,protein_coding,50,5635.56965384253,9.07688118362531e-05,0.0350694779064263,white,STRING
ENSG00000023445,BIRC3,baculoviral IAP repeat containing 3 ,protein_coding,49,1425.08531158333,9.534706331045e-05,0.136572946784979,white,STRING
ENSG00000072274,TFRC,transferrin receptor ,protein_coding,49,15553.9833560879,9.93838203140529e-05,0.0435443575876502,white,STRING
ENSG00000082781,ITGB5,integrin subunit beta 5 ,protein_coding,49,10020.7354099241,9.77230528681716e-05,0.0564487136359785,white,STRING
ENSG00000084674,APOB,apolipoprotein B ,protein_coding,49,18109.3176577032,9.9009900990099e-05,0.0329580900508839,white,STRING
ENSG00000109270,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3 ",protein_coding,49,4591.31642920756,8.86996629412808e-05,0.0280023190749329,white,STRING
ENSG00000110955,ATP5F1B,ATP synthase F1 subunit beta ,protein_coding,49,14142.8016061848,8.49689863199932e-05,0.0107695613662141,white,STRING
ENSG00000114354,TFG,trafficking from ER to golgi regulator ,protein_coding,49,9846.9728613717,9.94431185361973e-05,0.0711023280690145,white,STRING
ENSG00000120885,CLU,clusterin ,protein_coding,49,19759.1871782921,0.0001000100010001,0.0422893225818379,white,STRING
ENSG00000124813,RUNX2,RUNX family transcription factor 2 ,protein_coding,49,13913.33899448,9.83187493855078e-05,0.142658521843654,white,STRING
ENSG00000135341,MAP3K7,mitogen-activated protein kinase kinase kinase 7 ,protein_coding,49,4967.93258073542,0.000101153145862836,0.125627248469317,white,STRING
ENSG00000137801,THBS1,thrombospondin 1 ,protein_coding,49,9350.85955291995,9.60891707504564e-05,0.0451787957869676,white,STRING
ENSG00000147889,CDKN2A,cyclin dependent kinase inhibitor 2A ,protein_coding,49,7569.44055573998,0.000100200400801603,0.160373661639002,white,STRING
ENSG00000154518,ATP5MC3,ATP synthase membrane subunit c locus 3 ,protein_coding,49,7209.25698205629,8.54700854700855e-05,0.0126931412947231,white,STRING
ENSG00000158169,FANCC,FA complementation group C ,protein_coding,49,5113.02097409984,9.79336010185095e-05,0.179142566709145,white,STRING
ENSG00000159199,ATP5MC1,ATP synthase membrane subunit c locus 1 ,protein_coding,49,10901.7268470361,8.4530853761623e-05,0.0137172413251819,white,STRING
ENSG00000175899,A2M,alpha-2-macroglobulin ,protein_coding,49,16976.5118048036,9.62093515489706e-05,0.0330189180627904,white,STRING
ENSG00000187741,FANCA,FA complementation group A ,protein_coding,49,2515.87458435974,9.74753874646652e-05,0.188517921653754,white,STRING
ENSG00000198668,CALM1,calmodulin 1 ,protein_coding,49,14140.609333136,0.000103369857349597,0.0932062064587375,white,STRING
ENSG00000213585,VDAC1,voltage dependent anion channel 1 ,protein_coding,49,17212.8183579221,0.000102669404517454,0.0886532704815289,white,STRING
ENSG00000102178,UBL4A,ubiquitin like 4A ,protein_coding,48,8184.40084511765,9.82994200334218e-05,0.147455726403313,white,STRING
ENSG00000105325,FZR1,fizzy and cell division cycle 20 related 1 ,protein_coding,48,2497.72294080556,9.53561552398207e-05,0.160460335228433,white,STRING
ENSG00000110651,CD81,CD81 molecule ,protein_coding,48,12163.9581020035,0.000100745516824501,0.064587479413502,white,STRING
ENSG00000111679,PTPN6,protein tyrosine phosphatase non-receptor type 6 ,protein_coding,48,4662.3132208105,9.72384286269934e-05,0.081015156202225,white,STRING
ENSG00000114353,GNAI2,G protein subunit alpha i2 ,protein_coding,48,7887.84265008693,9.82704402515723e-05,0.0564767971137737,white,STRING
ENSG00000116030,SUMO1,small ubiquitin like modifier 1 ,protein_coding,48,4263.27390485272,0.000100300902708124,0.200249684190832,white,STRING
ENSG00000127022,CANX,calnexin ,protein_coding,48,17557.1017802394,9.8405825624877e-05,0.0491888969723332,white,STRING
ENSG00000142856,ITGB3BP,integrin subunit beta 3 binding protein ,protein_coding,48,3343.73510047934,9.57762666411263e-05,0.238934330789516,white,STRING
ENSG00000168243,GNG4,G protein subunit gamma 4 ,protein_coding,48,1290.30582027596,9.16506278068005e-05,0.0391868381965036,white,STRING
ENSG00000179218,CALR,calreticulin ,protein_coding,48,14748.5754472277,0.000100431856985036,0.0594682719889774,white,STRING
ENSG00000250565,ATP6V1E2,ATPase H+ transporting V1 subunit E2 ,protein_coding,48,556.728396042932,8.26104915324246e-05,0.0153944039533262,white,STRING
ENSG00000254772,EEF1G,eukaryotic translation elongation factor 1 gamma ,protein_coding,48,8848.51696829752,9.88924050632911e-05,0.0730958395401913,springgreen,subnet
ENSG00000011465,DCN,decorin ,protein_coding,47,3933.13280247939,9.64692263168049e-05,0.0754086223849929,white,STRING
ENSG00000073111,MCM2,minichromosome maintenance complex component 2 ,protein_coding,47,3440.24491087355,9.65344145187759e-05,0.201229316126025,white,STRING
ENSG00000090339,ICAM1,intercellular adhesion molecule 1 ,protein_coding,47,15836.7617147223,9.82704402515723e-05,0.0489454371228567,white,STRING
ENSG00000108691,CCL2,C-C motif chemokine ligand 2 ,protein_coding,47,3850.61098860542,9.16170407695831e-05,0.0285826289775009,white,STRING
ENSG00000111057,KRT18,keratin 18 ,protein_coding,47,39308.6272837709,9.6024582293067e-05,0.0452596529573862,white,STRING
ENSG00000113732,ATP6V0E1,ATPase H+ transporting V0 subunit e1 ,protein_coding,47,798.104453695165,8.17394147457904e-05,0.0143949700496656,white,STRING
ENSG00000119139,TJP2,tight junction protein 2 ,protein_coding,47,15599.583515981,9.59232613908873e-05,0.048162557143701,tomato,subnet
ENSG00000127920,GNG11,G protein subunit gamma 11 ,protein_coding,47,913.748614986285,9.1726288754357e-05,0.0392250218356325,white,STRING
ENSG00000129824,RPS4Y1,ribosomal protein S4 Y-linked 1 ,protein_coding,47,286.930272846996,9.13075237399562e-05,0.1543296668097,white,STRING
ENSG00000134248,LAMTOR5,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 5 ",protein_coding,47,5241.42952624128,8.91583452211127e-05,0.0279157848938754,white,STRING
ENSG00000134259,NGF,nerve growth factor ,protein_coding,47,6459.64709082425,9.85512959495417e-05,0.0826264783749453,white,STRING
ENSG00000135870,RC3H1,ring finger and CCCH-type domains 1 ,protein_coding,47,10594.7569658158,9.50751093363757e-05,0.0968116299624343,white,STRING
ENSG00000137812,KNL1,kinetochore scaffold 1 ,protein_coding,47,4127.11089350734,8.9863407620417e-05,0.121333238924243,tomato,subnet
ENSG00000140525,FANCI,FA complementation group I ,protein_coding,47,643.732444735682,8.99766060824186e-05,0.164181432994907,white,STRING
ENSG00000163739,CXCL1,C-X-C motif chemokine ligand 1 ,protein_coding,47,6232.0028576023,9.04977375565611e-05,0.0337019767819463,white,STRING
ENSG00000169679,BUB1,BUB1 mitotic checkpoint serine/threonine kinase ,protein_coding,47,11596.4418201871,9.28332714444857e-05,0.0575683377491376,tomato,subnet
ENSG00000174021,GNG5,G protein subunit gamma 5 ,protein_coding,47,2581.79409680989,9.15750915750916e-05,0.0388542470187182,white,STRING
ENSG00000198742,SMURF1,SMAD specific E3 ubiquitin protein ligase 1 ,protein_coding,47,7859.81225311237,9.8755678451511e-05,0.13509832421761,white,STRING
ENSG00000221829,FANCG,FA complementation group G ,protein_coding,47,8753.88539763079,9.11909538573773e-05,0.150303923767779,tomato,subnet
ENSG00000249209,"",novel protein similar to ATP synthase delta (OSCP) subunit domain,protein_coding,47,791.420126623701,7.94596742153357e-05,0.0147871017215179,white,STRING
ENSG00000004897,CDC27,cell division cycle 27 ,protein_coding,46,6545.60440354362,9.82125319190729e-05,0.182812421197021,white,STRING
ENSG00000089902,RCOR1,REST corepressor 1 ,protein_coding,46,1869.23239991115,9.35366195865682e-05,0.142719076404705,white,STRING
ENSG00000113578,FGF1,fibroblast growth factor 1 ,protein_coding,46,4622.70104429554,9.92950054612253e-05,0.139438282386672,white,STRING
ENSG00000120063,GNA13,G protein subunit alpha 13 ,protein_coding,46,4929.48365121348,9.42240648261566e-05,0.0434123139437984,white,STRING
ENSG00000124151,NCOA3,nuclear receptor coactivator 3 ,protein_coding,46,2282.58401033261,9.76371802382347e-05,0.197961596952019,white,STRING
ENSG00000125845,BMP2,bone morphogenetic protein 2 ,protein_coding,46,11586.6736556542,9.2038656235619e-05,0.0361167716571963,white,STRING
ENSG00000127588,GNG13,G protein subunit gamma 13 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.038841306397286,white,STRING
ENSG00000135390,ATP5MC2,ATP synthase membrane subunit c locus 2 ,protein_coding,46,2007.41546702311,8.35840855901036e-05,0.0122889290677826,white,STRING
ENSG00000138755,CXCL9,C-X-C motif chemokine ligand 9 ,protein_coding,46,1563.1919414647,8.47026935456547e-05,0.0197061586763306,yellowgreen,subnet
ENSG00000142875,PRKACB,protein kinase cAMP-activated catalytic subunit beta ,protein_coding,46,9145.99229016125,9.73425484279178e-05,0.0555428444438063,white,STRING
ENSG00000147010,SH3KBP1,SH3 domain containing kinase binding protein 1 ,protein_coding,46,5181.55151244732,9.96810207336523e-05,0.13237697201842,white,STRING
ENSG00000158815,FGF17,fibroblast growth factor 17 ,protein_coding,46,2310.69090593225,0.000100310963988364,0.154233633783597,white,STRING
ENSG00000159692,CTBP1,C-terminal binding protein 1 ,protein_coding,46,16707.3715374519,9.65530559042194e-05,0.132264558174276,white,STRING
ENSG00000162188,GNG3,G protein subunit gamma 3 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.0388413063972861,white,STRING
ENSG00000167083,GNGT2,G protein subunit gamma transducin 2 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.0388413063972861,white,STRING
ENSG00000167414,GNG8,G protein subunit gamma 8 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.038841306397286,white,STRING
ENSG00000172380,GNG12,G protein subunit gamma 12 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.038841306397286,white,STRING
ENSG00000176533,GNG7,G protein subunit gamma 7 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.038841306397286,white,STRING
ENSG00000183813,CCR4,C-C motif chemokine receptor 4 ,protein_coding,46,890.591829092577,8.61771802826612e-05,0.0192652713832551,white,STRING
ENSG00000242534,IGKV2D-28,immunoglobulin kappa variable 2D-28 ,IG_V_gene,46,4368.61928965818,9.48047023132347e-05,0.0637335205547428,white,STRING
ENSG00000242616,GNG10,G protein subunit gamma 10 ,protein_coding,46,795.493558693715,9.15248032216731e-05,0.038841306397286,white,STRING
ENSG00000280969,RPS4Y2,ribosomal protein S4 Y-linked 2 ,protein_coding,46,228.886875249196,8.97021887334051e-05,0.150210545715452,white,STRING
ENSG00000010610,CD4,CD4 molecule ,protein_coding,45,13735.0467424171,9.68335431393435e-05,0.042960357266832,white,STRING
ENSG00000043462,LCP2,lymphocyte cytosolic protein 2 ,protein_coding,45,3397.46689244548,9.62278675904542e-05,0.0755498997321541,white,STRING
ENSG00000049759,NEDD4L,NEDD4 like E3 ubiquitin protein ligase ,protein_coding,45,6225.0579611851,9.88826263225551e-05,0.127912478263971,white,STRING
ENSG00000079246,XRCC5,X-ray repair cross complementing 5 ,protein_coding,45,4624.19574810755,9.58588957055215e-05,0.134431175411099,white,STRING
ENSG00000100603,SNW1,SNW domain containing 1 ,protein_coding,45,9223.64712040041,9.54107432496899e-05,0.103962501640995,white,STRING
ENSG00000102384,CENPI,centromere protein I ,protein_coding,45,923.191565197526,8.84016973125884e-05,0.184171178444226,white,STRING
ENSG00000105173,CCNE1,cyclin E1 ,protein_coding,45,2797.59236377105,9.60614793467819e-05,0.150729335841482,white,STRING
ENSG00000106397,PLOD3,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 ",protein_coding,45,14564.3983856549,9.1558322651529e-05,0.022454845479175,white,STRING
ENSG00000114270,COL7A1,collagen type VII alpha 1 chain ,protein_coding,45,7083.88787599878,8.8581805297192e-05,0.0128539907261877,white,STRING
ENSG00000125753,VASP,vasodilator stimulated phosphoprotein ,protein_coding,45,7976.32161854248,0.000100492412822832,0.0749107117547622,white,STRING
ENSG00000125826,RBCK1,RANBP2-type and C3HC4-type zinc finger containing 1 ,protein_coding,45,2653.91168760116,9.59140610013428e-05,0.14779338204925,white,STRING
ENSG00000137807,KIF23,kinesin family member 23 ,protein_coding,45,4379.80186552009,9.46880030300161e-05,0.0731838541710484,white,STRING
ENSG00000148053,NTRK2,neurotrophic receptor tyrosine kinase 2 ,protein_coding,45,13739.854147963,9.91571641051066e-05,0.0711923989166697,white,STRING
ENSG00000150760,DOCK1,dedicator of cytokinesis 1 ,protein_coding,45,9934.51742635639,9.68710646130001e-05,0.0662447685057789,white,STRING
ENSG00000165629,ATP5F1C,ATP synthase F1 subunit gamma ,protein_coding,45,5807.62158214365,8.30840810900631e-05,0.0163926981247956,white,STRING
ENSG00000170558,CDH2,cadherin 2 ,protein_coding,45,9264.62071247145,9.93739441518434e-05,0.0723844055905397,white,STRING
ENSG00000173578,XCR1,X-C motif chemokine receptor 1 ,protein_coding,45,890.591829092577,8.61623298293986e-05,0.0187249518023204,white,STRING
ENSG00000188186,LAMTOR4,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4 ",protein_coding,45,1851.83298275279,8.64378943728931e-05,0.0197715038924563,white,STRING
ENSG00000198821,CD247,CD247 molecule ,protein_coding,45,4928.15838817014,9.06947215672048e-05,0.0516338265747255,white,STRING
ENSG00000278463,H2AC4,H2A clustered histone 4 ,protein_coding,45,321.948416682696,9.46342386675499e-05,0.293115782949158,white,STRING
ENSG00000065361,ERBB3,erb-b2 receptor tyrosine kinase 3 ,protein_coding,44,3245.99716008493,0.000102774922918808,0.160059122963114,white,STRING
ENSG00000066044,ELAVL1,ELAV like RNA binding protein 1 ,protein_coding,44,6990.68841873765,9.9039318609488e-05,0.0884141865940538,white,STRING
ENSG00000070193,FGF10,fibroblast growth factor 10 ,protein_coding,44,2721.67785946678,9.99700089973008e-05,0.146944880630817,white,STRING
ENSG00000090020,SLC9A1,solute carrier family 9 member A1 ,protein_coding,44,28442.5827838407,9.56388676358072e-05,0.0371505256273068,white,STRING
ENSG00000099624,ATP5F1D,ATP synthase F1 subunit delta ,protein_coding,44,3890.33913727298,8.42176183257538e-05,0.0165898312218543,white,STRING
ENSG00000100138,SNU13,small nuclear ribonucleoprotein 13 ,protein_coding,44,3099.42096046268,9.09090909090909e-05,0.109575207094557,white,STRING
ENSG00000102901,CENPT,centromere protein T ,protein_coding,44,1569.01112150649,8.76501007976159e-05,0.185957020571016,white,STRING
ENSG00000107779,BMPR1A,bone morphogenetic protein receptor type 1A ,protein_coding,44,6011.51701802538,8.9613764674254e-05,0.0261798643965729,white,STRING
ENSG00000114739,ACVR2B,activin A receptor type 2B ,protein_coding,44,5853.47084998363,8.73591333973967e-05,0.0248457070680951,white,STRING
ENSG00000123384,LRP1,LDL receptor related protein 1 ,protein_coding,44,10787.9946188562,9.96412913511359e-05,0.0606052282366065,white,STRING
ENSG00000123485,HJURP,Holliday junction recognition protein ,protein_coding,44,3978.1512936487,8.68432479374729e-05,0.176648765558705,tomato,subnet
ENSG00000134086,VHL,von Hippel-Lindau tumor suppressor ,protein_coding,44,11417.8912622763,0.000103455410717981,0.1936544462123,white,STRING
ENSG00000145907,G3BP1,G3BP stress granule assembly factor 1 ,protein_coding,44,7132.56071340488,9.94826900119379e-05,0.0911631908270265,white,STRING
ENSG00000146535,GNA12,G protein subunit alpha 12 ,protein_coding,44,5976.98315972619,9.05797101449275e-05,0.0309317574417798,white,STRING
ENSG00000151725,CENPU,centromere protein U ,protein_coding,44,553.909648477386,8.76654685719295e-05,0.18806361259143,white,STRING
ENSG00000181991,MRPS11,mitochondrial ribosomal protein S11 ,protein_coding,44,3284.2276234496,8.94934669769107e-05,0.14584654569688,white,STRING
ENSG00000186350,RXRA,retinoid X receptor alpha ,protein_coding,44,4277.79086960634,9.78760888714887e-05,0.191258295206013,white,STRING
ENSG00000203747,FCGR3A,Fc gamma receptor IIIa ,protein_coding,44,4388.89298809162,9.58405213724363e-05,0.0608873063187584,white,STRING
ENSG00000204592,HLA-E,"major histocompatibility complex, class I, E ",protein_coding,44,4595.31774723484,9.34404784152495e-05,0.0527438009561947,white,STRING
ENSG00000219200,RNASEK,ribonuclease K ,protein_coding,44,191.52059271011,7.34322220590395e-05,0.00843771401154897,tomato,subnet
ENSG00000026025,VIM,vimentin ,protein_coding,43,16355.1985515522,0.000100160256410256,0.0675295341727396,white,STRING
ENSG00000075388,FGF4,fibroblast growth factor 4 ,protein_coding,43,1976.89042775275,9.96214385335724e-05,0.146131067542559,white,STRING
ENSG00000088986,DYNLL1,dynein light chain LC8-type 1 ,protein_coding,43,11762.8977733453,9.78665100802505e-05,0.0977038074761199,white,STRING
ENSG00000111206,FOXM1,forkhead box M1 ,protein_coding,43,10064.809949698,9.68429207824908e-05,0.116026171124287,tomato,subnet
ENSG00000121022,COPS5,COP9 signalosome subunit 5 ,protein_coding,43,5921.38231808159,9.98502246630055e-05,0.118379369377543,white,STRING
ENSG00000130396,AFDN,"afadin, adherens junction formation factor ",protein_coding,43,10619.876107259,9.86485153398441e-05,0.0585611885550142,white,STRING
ENSG00000134690,CDCA8,cell division cycle associated 8 ,protein_coding,43,14745.0423977853,9.05469032959073e-05,0.0672506033273077,white,STRING
ENSG00000136244,IL6,interleukin 6 ,protein_coding,43,7184.14424398652,9.87264290650607e-05,0.0633015995131683,white,STRING
ENSG00000141543,EIF4A3,eukaryotic translation initiation factor 4A3 ,protein_coding,43,9359.10435831299,9.1743119266055e-05,0.0682566101961584,white,STRING
ENSG00000144895,EIF2A,eukaryotic translation initiation factor 2A ,protein_coding,43,133.367957799887,9.01550667147494e-05,0.146448126796304,white,STRING
ENSG00000149257,SERPINH1,serpin family H member 1 ,protein_coding,43,13917.4821309953,9.51022349025202e-05,0.0309134872999946,white,STRING
ENSG00000149294,NCAM1,neural cell adhesion molecule 1 ,protein_coding,43,10336.8409863692,9.39143501126972e-05,0.0337802233380737,white,STRING
ENSG00000153044,CENPH,centromere protein H ,protein_coding,43,605.72712741742,8.67904877625412e-05,0.174595819368022,white,STRING
ENSG00000164305,CASP3,caspase 3 ,protein_coding,43,5926.43509685221,0.0001000200040008,0.0943847917309866,white,STRING
ENSG00000182220,ATP6AP2,ATPase H+ transporting accessory protein 2 ,protein_coding,43,311.212744624655,7.37626318507044e-05,0.00809862629141401,white,STRING
ENSG00000182533,CAV3,caveolin 3 ,protein_coding,43,16607.8574180412,9.96909580301067e-05,0.0653706068811995,white,STRING
ENSG00000185344,ATP6V0A2,ATPase H+ transporting V0 subunit a2 ,protein_coding,43,2013.3929332731,8.17594636579184e-05,0.0101107120771295,white,STRING
ENSG00000187790,FANCM,FA complementation group M ,protein_coding,43,576.017919663006,9.0049527239982e-05,0.149996968697949,white,STRING
ENSG00000197249,SERPINA1,serpin family A member 1 ,protein_coding,43,15370.1326691927,9.79336010185095e-05,0.0305608778744471,white,STRING
ENSG00000004975,DVL2,dishevelled segment polarity protein 2 ,protein_coding,42,8263.45921354407,9.91080277502478e-05,0.0694879383696242,white,STRING
ENSG00000006606,CCL26,C-C motif chemokine ligand 26 ,protein_coding,42,1276.18182173807,8.25491167244511e-05,0.0163586916246669,white,STRING
ENSG00000055609,KMT2C,lysine methyltransferase 2C ,protein_coding,42,1438.78373171104,9.43396226415094e-05,0.266876560642547,white,STRING
ENSG00000055955,ITIH4,inter-alpha-trypsin inhibitor heavy chain 4 ,protein_coding,42,41091.2925999469,9.40291490362012e-05,0.0221997074112958,tomato,subnet
ENSG00000067248,DHX29,DExH-box helicase 29 ,protein_coding,42,0,8.92538379150304e-05,0.145403349658417,white,STRING
ENSG00000068796,KIF2A,kinesin family member 2A ,protein_coding,42,5394.48980627441,9.1082976591675e-05,0.037916401308834,white,STRING
ENSG00000099942,CRKL,"CRK like proto-oncogene, adaptor protein ",protein_coding,42,7084.4862418693,9.52562392836731e-05,0.085209801646964,white,STRING
ENSG00000107831,FGF8,fibroblast growth factor 8 ,protein_coding,42,1561.13072854363,9.92950054612253e-05,0.145628677225192,white,STRING
ENSG00000108094,CUL2,cullin 2 ,protein_coding,42,5393.31297277523,9.70214417386242e-05,0.134646546079346,white,STRING
ENSG00000108342,CSF3,colony stimulating factor 3 ,protein_coding,42,3462.35018334069,9.40291490362012e-05,0.0687166389447281,white,STRING
ENSG00000108424,KPNB1,karyopherin subunit beta 1 ,protein_coding,42,10123.2356181059,9.9940035978413e-05,0.0742069256948163,white,STRING
ENSG00000113721,PDGFRB,platelet derived growth factor receptor beta ,protein_coding,42,4877.84458683658,9.88826263225551e-05,0.104964524750728,white,STRING
ENSG00000114062,UBE3A,ubiquitin protein ligase E3A ,protein_coding,42,11447.2638387991,9.98502246630055e-05,0.147366178223682,white,STRING
ENSG00000115760,BIRC6,baculoviral IAP repeat containing 6 ,protein_coding,42,3763.85588937089,9.79431929480901e-05,0.0648781084121799,white,STRING
ENSG00000121594,CD80,CD80 molecule ,protein_coding,42,4204.49188686931,9.39319932368965e-05,0.0600591772168841,white,STRING
ENSG00000121989,ACVR2A,activin A receptor type 2A ,protein_coding,42,4440.54506187043,8.61994655633135e-05,0.021345240409608,white,STRING
ENSG00000138675,FGF5,fibroblast growth factor 5 ,protein_coding,42,5458.75905115114,9.95421063109695e-05,0.145502819347961,white,STRING
ENSG00000142945,KIF2C,kinesin family member 2C ,protein_coding,42,2593.94016221434,9.04731747037004e-05,0.0438506859511941,white,STRING
ENSG00000143924,EML4,EMAP like 4 ,protein_coding,42,8868.34231413717,9.78473581213307e-05,0.0661133017382867,white,STRING
ENSG00000144635,DYNC1LI1,dynein cytoplasmic 1 light intermediate chain 1 ,protein_coding,42,6042.89564649426,9.34142923867352e-05,0.0852377287663419,white,STRING
ENSG00000147050,KDM6A,lysine demethylase 6A ,protein_coding,42,11775.3907994029,9.3984962406015e-05,0.154160991117713,white,STRING
ENSG00000163736,PPBP,pro-platelet basic protein ,protein_coding,42,2772.68420192108,8.97021887334051e-05,0.0224716293021761,white,STRING
ENSG00000167552,TUBA1A,tubulin alpha 1a ,protein_coding,42,15353.3857591517,0.000100918357049147,0.073529186541739,white,STRING
ENSG00000175054,ATR,ATR serine/threonine kinase ,protein_coding,42,2253.11920079963,9.29454410261177e-05,0.142336744861354,white,STRING
ENSG00000179526,SHARPIN,SHANK associated RH domain interactor ,protein_coding,42,4357.08529316573,9.45179584120983e-05,0.121959005416111,white,STRING
ENSG00000180210,F2,"coagulation factor II, thrombin ",protein_coding,42,4142.128018848,9.10746812386157e-05,0.0167787190628791,white,STRING
ENSG00000181885,CLDN7,claudin 7 ,protein_coding,42,6735.72496211932,9.06782734856728e-05,0.0228053350787541,white,STRING
ENSG00000182871,COL18A1,collagen type XVIII alpha 1 chain ,protein_coding,42,3242.5538583865,8.7527352297593e-05,0.0157657188141742,white,STRING
