"","ID","external_gene_name","Score"
"1133","O95273-F1","CCNDBP1",0.15603242775985
"1134","Q9UBB6-F1","NCDN",0.156338373600707
"1135","Q9NXL2-F1","ARHGEF38",0.15706790013463
"1136","P31641-F1","SLC6A6",0.157158416956807
"1137","P50995-F1","ANXA11",0.157567304669362
"1138","Q13085-F1","ACACA",0.157752560456156
"1139","Q5T011-F6","SZT2",0.157752560456156
"1140","Q5VV41-F1","ARHGEF16",0.157752560456156
"1141","Q9H0R6-F1","QRSL1",0.158184868920352
"1142","Q86X52-F1","CHSY1",0.158851543321097
"1143","P50416-F1","CPT1A",0.159532803770544
"1144","Q14191-F1","WRN",0.159691142039712
"1145","O60218-F1","AKR1B10",0.160214580914958
"1146","Q8IY81-F1","FTSJ3",0.160362710859124
"1147","Q8WXA3-F1","RUFY2",0.160714297275681
"1148","Q8N3E9-F1","PLCD3",0.161246027196077
"1149","Q9NRW1-F1","RAB6B",0.161934001762116
"1150","Q7Z6Z7-F1","HUWE1",0.162186574790529
"1151","Q15011-F1","HERPUD1",0.16224983839089
"1152","Q15393-F1","SF3B3",0.16224983839089
"1153","Q5H9R7-F1","PPP6R3",0.162635355578293
"1154","Q5R372-F1","RABGAP1L",0.16288309596499
"1155","P25391-F4","LAMA1",0.162925656953932
"1156","Q7Z6Z7-F10","HUWE1",0.162925656953932
"1157","Q9UJC5-F1","SH3BGRL2",0.162925656953932
"1158","P00352-F1","ALDH1A1",0.163041399822482
"1159","Q719H9-F1","KCTD1",0.163518470865097
"1160","O15195-F1","VILL",0.163666702600238
"1161","Q8N8L6-F1","ARL10",0.163666702600238
"1162","O75170-F1","PPP6R2",0.164409712630783
"1163","Q6PD74-F1","AAGAB",0.164475516103037
"1164","P46100-F1","ATRX",0.164715930552347
"1165","P43243-F1","MATR3",0.164795596241243
"1166","Q2PPJ7-F1","RALGAPA2",0.164795596241243
"1167","Q8IYX8-F1","CEP57L1",0.164795596241243
"1168","Q03164-F6","KMT2A",0.165082732603952
"1169","Q9P2N4-F1","ADAMTS9",0.165154687940628
"1170","Q6ZMB5-F1","TMEM184A",0.165318644567786
"1171","Q86X27-F1","RALGPS2",0.165437358549083
"1172","O75398-F1","DEAF1",0.165559524919691
"1173","P08F94-F7","PKHD1",0.165559524919691
"1174","Q99996-F2","AKAP9",0.165559524919691
"1175","Q9NXS3-F1","KLHL28",0.165559524919691
"1176","Q9Y4G6-F1","TLN2",0.165559524919691
"1177","Q9Y2H2-F1","INPP5F",0.166081261846573
"1178","Q9P021-F1","CRIPT",0.166120236785629
"1179","Q9UKA2-F1","FBXL4",0.166359720419689
"1180","Q16678-F1","CYP1B1",0.166472781269776
"1181","O00522-F1","KRIT1",0.166729179386173
"1182","Q6IPM2-F1","IQCE",0.166881895094219
"1183","Q9H9Q2-F1","COPS7B",0.167375515219083
"1184","Q9UJ83-F1","HACL1",0.167375515219083
"1185","P21359-F9","NF1",0.167405162221665
"1186","P78312-F1","FAM193A",0.167700425991815
"1187","Q99741-F1","CDC6",0.167929522765838
"1188","Q96S59-F1","RANBP9",0.168025877231455
"1189","Q86VM9-F1","ZC3H18",0.168154259655144
"1190","Q13620-F1","CUL4B",0.168174617948857
"1191","Q684P5-F1","RAP1GAP2",0.168351869686987
"1192","Q9UBS5-F1","GABBR1",0.168909074568435
"1193","Q8WVC6-F1","DCAKD",0.168957110349868
"1194","Q6ZRQ5-F1","MMS22L",0.169005481245814
"1195","Q92565-F1","RAPGEF5",0.169333101851231
"1196","Q8TCG2-F1","PI4K2B",0.169661266676783
"1197","Q9P0K7-F1","RAI14",0.169989976475612
"1198","P50749-F1","RASSF2",0.170649034009838
"1199","Q9H7F0-F1","ATP13A3",0.170649034009838
"1200","Q6V1P9-F3","DCHS2",0.170749418126926
"1201","Q99797-F1","MIPEP",0.170979383255687
"1202","O00154-F1","ACOT7",0.171310280495722
"1203","Q9Y6Q5-F1","AP1M2",0.172162903302645
"1204","Q16787-F5","LAMA3",0.172919889779974
"1205","O43451-F1","MGAM",0.17297301314407
"1206","Q496Y0-F1","LONRF3",0.173358852966104
"1207","Q9BVK2-F1","ALG8",0.173358852966104
"1208","Q58A45-F1","PAN3",0.173434941522253
"1209","Q8WXI9-F1","GATAD2B",0.173434941522253
"1210","Q9NR09-F1","BIRC6",0.17393568757352
"1211","Q32NB8-F1","PGS1",0.173977277260609
"1212","Q6ZMB0-F1","B3GNT6",0.173977277260609
"1213","Q05BV3-F1","EML5",0.174378880871689
"1214","P85037-F1","FOXK1",0.174846146970893
"1215","Q68CZ6-F1","HAUS3",0.174986534944225
"1216","Q9NW13-F1","RBM28",0.174986534944225
"1217","Q16825-F1","PTPN21",0.175018603272547
"1218","Q9ULD6-F1","INTU",0.175018603272547
"1219","Q9GZR7-F1","DDX24",0.17511199605531
"1220","Q9BR61-F1","ACBD6",0.175570198869224
"1221","P29558-F1","RBMS1",0.175662157810669
"1222","Q9UI14-F1","RABAC1",0.175999536368893
"1223","P83110-F1","HTRA3",0.176000806869322
"1224","Q9HCE0-F1","EPG5",0.176000806869322
"1225","Q9UIW2-F1","PLXNA1",0.176847606063859
"1226","Q9Y2K7-F1","KDM2A",0.177011872510815
"1227","Q96N77-F1","ZNF641",0.177292134888857
"1228","Q96GX5-F1","MASTL",0.177702459206249
"1229","O75164-F1","KDM4A",0.178120793032474
"1230","Q01628-F1","IFITM3",0.178157696672341
"1231","O15160-F1","POLR1C",0.178387057835992
"1232","Q8TE67-F1","EPS8L3",0.178901289323982
"1233","Q8WV83-F1","SLC35F5",0.179418194094266
"1234","P27708-F1","CAD",0.179780339834361
"1235","O15230-F4","LAMA5",0.180454434975926
"1236","O15230-F13","LAMA5",0.180800986598668
"1237","P08F94-F13","PKHD1",0.181150550821071
"1238","Q14847-F1","LASP1",0.181150550821071
"1239","Q5T011-F7","SZT2",0.181150550821071
"1240","Q8NCY6-F1","MSANTD4",0.181150550821071
"1241","P12429-F1","ANXA3",0.18121138600302
"1242","Q9NQW6-F1","ANLN",0.18121138600302
"1243","O15230-F10","LAMA5",0.182192903900083
"1244","O94973-F1","AP2A2",0.182198100414446
"1245","O15230-F7","LAMA5",0.182542314843851
"1246","Q96DT5-F17","DNAH11",0.182542314843851
"1247","Q8WYP5-F1","AHCTF1",0.182577195213261
"1248","P35555-F7","FBN1",0.182733808717803
"1249","P35573-F1","AGL",0.182733808717803
"1250","Q6KC79-F2","NIPBL",0.182833502687951
"1251","O15230-F6","LAMA5",0.182892300004309
"1252","O15230-F12","LAMA5",0.183242860167626
"1253","Q9BYZ6-F1","RHOBTB2",0.183593996120829
"1254","O14686-F6","KMT2D",0.183615900977999
"1255","Q8N0Z9-F1","VSIG10",0.18563958000987
"1256","Q8TE73-F2","DNAH5",0.185707932716008
"1257","Q5JTJ3-F1","COA6",0.186534564284412
"1258","Q9Y6R6-F1","ZNF780B",0.186780260531212
"1259","Q9UNK0-F1","STX8",0.186983229629501
"1260","P15884-F1","TCF4",0.187202715429882
"1261","Q9UPQ4-F1","TRIM35",0.187882910597051
"1262","O95486-F1","SEC24A",0.188108225483468
"1263","Q96Q15-F3","SMG1",0.188333927763776
"1264","P51828-F1","ADCY7",0.188702631999611
"1265","Q9P2D7-F15","DNAH1",0.188702631999611
"1266","Q08357-F1","SLC20A2",0.188934624706211
"1267","Q5T011-F12","SZT2",0.188934624706211
"1268","Q6P3X8-F1","PGBD2",0.188934624706211
"1269","Q8N1I0-F1","DOCK4",0.188934624706211
"1270","Q9Y6D6-F1","ARFGEF1",0.188934624706211
"1271","Q7Z7M0-F1","MEGF8",0.189242579086257
"1272","Q6P2Q9-F1","PRPF8",0.189652169993343
"1273","Q9NPG4-F1","PCDH12",0.189691695258259
"1274","Q7Z7M0-F3","MEGF8",0.189811451788184
"1275","Q9Y397-F1","ZDHHC9",0.189898426428546
"1276","Q8NFP9-F5","NBEA",0.190013805731911
"1277","Q9NR09-F3","BIRC6",0.190036596069243
"1278","P55157-F1","MTTP",0.190381456304243
"1279","Q7Z7M0-F6","MEGF8",0.190381456304243
"1280","Q5THJ4-F8","VPS13D",0.190682280570539
"1281","Q9NRW7-F1","VPS45",0.191466265813738
"1282","Q6ZNB6-F1","NFXL1",0.19165917029112
"1283","O94929-F1","ABLIM3",0.19219605741417
"1284","Q8N6V9-F1","TEX9",0.193233085373212
"1285","Q8IY22-F1","CMIP",0.193662796067726
"1286","Q8IXW5-F1","RPAP2",0.19403097617986
"1287","Q14112-F1","NID2",0.194399756096536
"1288","Q7Z7G8-F1","VPS13B",0.195509702818907
"1289","Q92665-F1","MRPS31",0.196587301873703
"1290","Q9NZL6-F1","RGL1",0.196625077141624
"1291","Q5T011-F11","SZT2",0.196711080839082
"1292","Q9Y2E8-F1","SLC9A8",0.196711080839082
"1293","Q16787-F10","LAMA3",0.197447990388161
"1294","Q5CZC0-F10","FSIP2",0.197745901164
"1295","Q9Y4A5-F3","TRRAP",0.197809385796484
"1296","P54849-F1","EMP1",0.197851753136941
"1297","Q5VZM2-F1","RRAGB",0.198120724045817
"1298","Q9BV57-F1","ADI1",0.198496155735631
"1299","Q9NR48-F9","ASH1L",0.198872197057269
"1300","O95600-F1","KLF8",0.19924884883545
"1301","Q03013-F1","GSTM4",0.199880281960223
"1302","Q8IYB1-F1","MB21D2",0.200003987064772
"1303","Q5VST9-F2","OBSCN",0.200885591296168
"1304","Q5VTT5-F1","MYOM3",0.201427787137549
"1305","P25685-F1","DNAJB1",0.2019250681867
"1306","P28702-F1","RXRB",0.202284138757393
"1307","Q9ULM3-F1","YEATS2",0.202431265974758
"1308","Q9Y4A5-F8","TRRAP",0.202431265974758
"1309","Q9H1J1-F1","UPF3A",0.20261459734531
"1310","P49815-F1","TSC2",0.203159780748614
"1311","Q13206-F1","DDX10",0.203432545291278
"1312","Q4LDE5-F10","SVEP1",0.203806013504888
"1313","Q8WXH0-F14","SYNE2",0.203981975458495
"1314","Q92785-F1","DPF2",0.203986201433187
"1315","Q8NFP9-F6","NBEA",0.204403451011728
"1316","P0DJ93-F1","SMIM13",0.204479925433182
"1317","P45844-F1","ABCG1",0.204479925433182
"1318","Q96PU8-F1","QKI",0.204479925433182
"1319","Q9Y243-F1","AKT3",0.204479925433182
"1320","Q9BZJ0-F1","CRNKL1",0.204586535637283
"1321","A0PJZ3-F1","GXYLT2",0.204927154918315
"1322","Q5JTH9-F1","RRP12",0.205358975813154
"1323","Q75T13-F1","PGAP1",0.206133914445398
"1324","P12111-F6","COL6A3",0.207098459462104
"1325","Q5VU97-F1","CACHD1",0.207471906929633
"1326","Q9HCP0-F1","CSNK1G1",0.207510775902896
"1327","O75808-F1","CAPN15",0.207737722567335
"1328","P43353-F1","ALDH3B1",0.208082235978875
"1329","Q9H0V1-F1","TMEM168",0.208473788460386
"1330","Q9NU22-F11","MDN1",0.208664214318435
"1331","Q9UBU8-F1","MORF4L1",0.209000154899213
"1332","P49327-F1","FASN",0.209178429954197
"1333","O15355-F1","PPM1G",0.209258788370724
"1334","P18846-F1","ATF1",0.209454366108012
"1335","Q9Y4A5-F5","TRRAP",0.21023496465282
"1336","Q9NTJ5-F1","SACM1L",0.210920666591807
"1337","Q9NVI1-F1","FANCI",0.211051627091321
"1338","Q9Y4G8-F1","RAPGEF2",0.21202627425148
"1339","P13631-F1","RARG",0.212241164697959
"1340","Q8N4H0-F1","SPATA6L",0.212241164697959
"1341","Q92994-F1","BRF1",0.212241164697959
"1342","Q9HAP2-F1","MLXIP",0.212275480262089
"1343","Q9Y2Z2-F1","MTO1",0.212615548150074
"1344","Q8N4C6-F1","NIN",0.21288915448011
"1345","Q9H8S9-F1","MOB1A",0.213221908041374
"1346","Q9Y4A5-F9","TRRAP",0.213391412543429
"1347","Q66K14-F1","TBC1D9B",0.213621734703111
"1348","O43237-F1","DYNC1LI2",0.213875491304641
"1349","Q6DN14-F1","MCTP1",0.214120002460694
"1350","Q8TDJ6-F5","DMXL2",0.214825072911585
"1351","Q5VTY9-F1","HHAT",0.214977090519535
"1352","O94972-F1","TRIM37",0.215214466970372
"1353","P52294-F1","KPNA1",0.215227474592094
"1354","Q96Q89-F1","KIF20B",0.216567724813443
"1355","Q9NR48-F7","ASH1L",0.216843549050666
"1356","P52788-F1","SMS",0.217360422938904
"1357","Q15058-F1","KIF14",0.217655479036967
"1358","Q05519-F1","SRSF11",0.217861593200751
"1359","P55081-F1","MFAP1",0.218062420254621
"1360","Q92736-F19","RYR2",0.218163305661108
"1361","Q9Y4A5-F1","TRRAP",0.218163305661108
"1362","Q9NUT2-F1","ABCB8",0.219370105046205
"1363","Q9UMS4-F1","PRPF19",0.219696713583104
"1364","P53634-F1","CTSC",0.219716729328393
"1365","O75051-F1","PLXNA2",0.219994804838804
"1366","O76039-F1","CDKL5",0.219994804838804
"1367","Q14376-F1","GALE",0.219994804838804
"1368","Q8NCJ5-F1","SPRYD3",0.219994804838804
"1369","Q9P1Z2-F1","CALCOCO1",0.219994804838804
"1370","Q86TU7-F1","SETD3",0.220106923387803
"1371","Q8TBP0-F1","TBC1D16",0.221369268013461
"1372","Q6UWP7-F1","LCLAT1",0.221393151674328
"1373","Q96PQ0-F1","SORCS2",0.222234691233686
"1374","Q96AA3-F1","RFT1",0.222581995915651
"1375","Q96KM6-F1","ZNF512B",0.222979630041985
"1376","Q9Y2G4-F1","ANKRD6",0.223286898197376
"1377","O95470-F1","SGPL1",0.223412303512132
"1378","Q9H3R2-F1","MUC13",0.223828451910762
"1379","Q8TE96-F1","DQX1",0.224452886340482
"1380","Q6PL18-F1","ATAD2",0.224662742320616
"1381","P14854-F1","COX6B1",0.224965787730541
"1382","P78314-F1","SH3BP2",0.225919175230505
"1383","O95071-F4","UBR5",0.226215067191093
"1384","P43246-F1","MSH2",0.226685595847206
"1385","Q9ULG1-F1","INO80",0.226685595847206
"1386","Q14527-F1","HLTF",0.227312616118546
"1387","Q8TF01-F1","PNISR",0.227582086617507
"1388","Q8TEQ6-F1","GEMIN5",0.227603784631502
"1389","P51798-F1","CLCN7",0.227740852057059
"1390","Q8IYD8-F1","FANCM",0.227740852057059
"1391","Q8N4C7-F1","STX19",0.227740852057059
"1392","O15013-F1","ARHGEF10",0.228026615322578
"1393","Q9UQ13-F1","SHOC2",0.228026615322578
"1394","Q6NT76-F1","HMBOX1",0.228214865480211
"1395","P22059-F1","OSBP",0.228480593405898
"1396","Q9HBH0-F1","RHOF",0.229299149678552
"1397","Q9UKS6-F1","PACSIN3",0.229381116643635
"1398","O95071-F7","UBR5",0.229470057100311
"1399","O43149-F2","ZZEF1",0.229619954031571
"1400","P00451-F1","F8",0.230283656756352
"1401","Q2TAC2-F1","CCDC57",0.230283656756352
"1402","Q9Y2D4-F1","EXOC6B",0.23048272059884
"1403","Q5TBA9-F8","FRY",0.230548610005654
"1404","O95071-F8","UBR5",0.231104860117776
"1405","P49917-F1","LIG4",0.23119644654385
"1406","Q07954-F1","LRP1",0.23119644654385
"1407","Q9NVV5-F1","AIG1",0.232235331578518
"1408","Q9Y666-F1","SLC12A7",0.23272237561401
"1409","O95071-F5","UBR5",0.232744522279324
"1410","Q8WZ42-F56","TTN",0.232744522279324
"1411","O43149-F5","ZZEF1",0.234343004585701
"1412","O95071-F1","UBR5",0.2343890339245
"1413","P10643-F1","C7",0.2343890339245
"1414","Q15751-F9","HERC1",0.2343890339245
"1415","Q9BZ23-F1","PANK2",0.2343890339245
"1416","Q76FK4-F1","NOL8",0.235479312550015
"1417","Q8NBP0-F1","TTC13",0.235479312550015
"1418","Q9BSC4-F1","NOL10",0.235479312550015
"1419","P56181-F1","NDUFV3",0.235932757360944
"1420","Q8TEA7-F1","TBCK",0.235932757360944
"1421","O95071-F2","UBR5",0.236038385403167
"1422","Q14643-F7","ITPR1",0.236038385403167
"1423","P21359-F4","NF1",0.236422062152196
"1424","Q6L9W6-F1","B4GALNT3",0.236625777038494
"1425","Q96DW6-F1","SLC25A38",0.236625777038494
"1426","Q6AI14-F1","SLC9A4",0.237062931954883
"1427","P21359-F6","NF1",0.237080641624603
"1428","Q9NR09-F6","BIRC6",0.237692567075501
"1429","P24043-F9","LAMA2",0.238064463680149
"1430","Q9NTN3-F1","SLC35D1",0.238401394414363
"1431","Q9HCU4-F5","CELSR2",0.23849734460019
"1432","O95864-F1","FADS2",0.239063569328389
"1433","Q92636-F1","NSMAF",0.239135488621337
"1434","Q12879-F1","GRIN2A",0.239351569311986
"1435","P46939-F3","UTRN",0.239420075640714
"1436","Q53R41-F1","FASTKD1",0.239420075640714
"1437","O43182-F1","ARHGAP6",0.240142445391177
"1438","Q9NWC5-F1","TMEM45A",0.240200406418677
"1439","Q9HBR0-F1","SLC38A10",0.240585162444582
"1440","P54289-F1","CACNA2D1",0.24114229341489
"1441","O95450-F1","ADAMTS2",0.241472695656495
"1442","Q9UPZ3-F1","HPS5",0.242363033816711
"1443","Q14517-F17","FAT1",0.243034700451351
"1444","Q99714-F1","HSD17B10",0.243034700451351
"1445","Q86VP3-F1","PACS2",0.243210192510917
"1446","Q8IYY4-F1","DZIP1L",0.243210192510917
"1447","Q92824-F1","PCSK5",0.243210192510917
"1448","Q9NP91-F1","SLC6A20",0.243703816490498
"1449","Q8N3C0-F1","ASCC3",0.243985232391366
"1450","Q0VDD8-F8","DNAH14",0.244064055755246
"1451","Q9NP80-F1","PNPLA8",0.244152154531116
"1452","Q13370-F1","PDE3B",0.244404237889856
"1453","Q8NCM8-F8","DYNC2H1",0.244404237889856
"1454","P34897-F1","SHMT2",0.24454257100748
"1455","P52569-F1","SLC7A2",0.244601199357763
"1456","Q8IV38-F1","ANKMY2",0.244601199357763
"1457","Q8TDW7-F8","FAT3",0.245501413083204
"1458","Q93100-F1","PHKB",0.246404465104697
"1459","O95150-F1","TNFSF15",0.246854213383955
"1460","P17568-F1","NDUFB7",0.247310362875747
"1461","O95391-F1","SLU7",0.247764381250854
"1462","Q96M86-F10","DNHD1",0.247781337751827
"1463","P49454-F6","CENPF",0.247815650357265
"1464","Q13564-F1","NAE1",0.249130725558804
"1465","Q8NFP9-F8","NBEA",0.249130725558804
"1466","Q15084-F1","PDIA6",0.249140644264297
"1467","P15311-F1","EZR",0.24926504025386
"1468","Q12974-F1","PTP4A2",0.24958760651258
"1469","Q7Z6Z7-F2","HUWE1",0.249749397428257
"1470","Q9P215-F1","POGK",0.250036797842975
"1471","P43304-F1","GPD2",0.250933498128965
"1472","Q13310-F1","PABPC4",0.250933498128965
"1473","Q9NQT8-F1","KIF13B",0.250933498128965
"1474","Q6KC79-F1","NIPBL",0.251098754044879
"1475","P16219-F1","ACADS",0.251422319630945
"1476","Q96JC9-F1","EAF1",0.251422319630945
"1477","Q96SE7-F1","ZNF347",0.251599632348622
"1478","Q99698-F7","LYST",0.252182183424958
"1479","Q9H8Y5-F1","ANKZF1",0.252259056077426
"1480","P48426-F1","PIP4K2A",0.252344002956536
"1481","O95967-F1","EFEMP2",0.252560131167226
"1482","Q9Y6J0-F1","CABIN1",0.25280592961395
"1483","Q5VT06-F4","CEP350",0.253268580862034
"1484","Q9H0W8-F1","SMG9",0.253268580862034
"1485","Q9NQ11-F1","ATP13A2",0.253503774693421
"1486","P42566-F1","EPS15",0.253936430326481
"1487","Q5VT06-F7","CEP350",0.254196060918921
"1488","Q6ZRF8-F1","RNF207",0.254458884714432
"1489","Q9BZV1-F1","UBXN6",0.254626405338
"1490","Q02535-F1","ID3",0.254633371591723
"1491","P78410-F1","BTN3A2",0.255126450714515
"1492","Q6ZRV2-F1","FAM83H",0.255126450714515
"1493","Q6ZNJ1-F6","NBEAL2",0.255416021005336
"1494","Q9NXR1-F1","NDE1",0.255592739139701
"1495","P52746-F1","ZNF142",0.256010010031871
"1496","Q96M86-F5","DNHD1",0.256112956509514
"1497","P54277-F1","PMS1",0.257336373476856
"1498","Q9Y3Z3-F1","SAMHD1",0.257398492678432
"1499","Q96Q15-F6","SMG1",0.257876536595591
"1500","Q53HC0-F1","CCDC92",0.257935154644785
"1501","Q92499-F1","DDX1",0.258405839105721
"1502","P27338-F1","MAOB",0.258649235589314
"1503","Q2M3G4-F1","SHROOM1",0.258649235589314
"1504","Q8WWQ0-F1","PHIP",0.258649235589314
"1505","Q96PQ6-F1","ZNF317",0.258649235589314
"1506","Q9BZQ6-F1","EDEM3",0.259349417044409
"1507","P42356-F1","PI4KA",0.259490376033924
"1508","O43149-F7","ZZEF1",0.259632109044472
"1509","O76094-F1","SRP72",0.260190115999042
"1510","Q9UNH7-F1","SNX6",0.260770320892334
"1511","P36776-F1","LONP1",0.261245435872043
"1512","Q9Y4C8-F1","RBM19",0.261245435872043
"1513","Q8NBF6-F1","AVL9",0.261289663061803
"1514","P23526-F1","AHCY",0.261593268696458
"1515","Q8TF40-F1","FNIP1",0.261595396225435
"1516","P52907-F1","CAPZA1",0.261721292639219
"1517","Q14392-F1","LRRC32",0.261721292639219
"1518","Q96EE4-F1","CCDC126",0.263153323319207
"1519","Q9Y6M1-F1","IGF2BP2",0.263611468829123
"1520","Q8NFP9-F4","NBEA",0.263632156894931
"1521","Q9HBZ2-F1","ARNT2",0.263632156894931
"1522","Q8N7R7-F1","CCNYL1",0.265073141233662
"1523","Q13123-F1","IK",0.265639595491095
"1524","Q9P2R7-F1","SUCLA2",0.265832162560522
"1525","Q5XPI4-F1","RNF123",0.266037543513954
"1526","Q9H0H5-F1","RACGAP1",0.266037543513954
"1527","Q6PI26-F1","SHQ1",0.266357411073081
"1528","O14717-F1","TRDMT1",0.266543383966007
"1529","P04275-F6","VWF",0.266543383966007
"1530","P35555-F1","FBN1",0.266543383966007
"1531","O95487-F1","SEC24B",0.267004951720732
"1532","Q6NUJ1-F1","PSAPL1",0.267975373657538
"1533","Q8TDW7-F14","FAT3",0.267975373657538
"1534","Q969L2-F1","MAL2",0.267975373657538
"1535","Q6TFL4-F1","KLHL24",0.268212595939985
"1536","Q96SW2-F1","CRBN",0.268212595939985
"1537","O75592-F9","MYCBP2",0.268282872428004
"1538","Q5M775-F1","SPECC1",0.268948817144111
"1539","Q9P246-F1","STIM2",0.269217967599606
"1540","Q5H9S7-F1","DCAF17",0.269436674416664
"1541","Q9NQ84-F1","GPRC5C",0.269732204330812
"1542","Q86VX2-F1","COMMD7",0.269963586669033
"1543","P82909-F1","MRPS36",0.270027009876889
"1544","Q13510-F1","ASAH1",0.270027009876889
"1545","Q92974-F1","ARHGEF2",0.270414664925398
"1546","Q9NZD8-F1","SPG21",0.270904800126663
"1547","Q13163-F1","MAP2K5",0.271135436275723
"1548","P18564-F1","ITGB6",0.271395696604282
"1549","Q8N0Z3-F1","SPICE1",0.271395696604282
"1550","Q92620-F1","DHX38",0.271722720011303
"1551","Q5CZC0-F11","FSIP2",0.271775786877587
"1552","Q7Z698-F1","SPRED2",0.272872963551236
"1553","Q9Y4B4-F1","RAD54L2",0.272991249720968
"1554","Q9H8H0-F1","NOL11",0.273529194005187
"1555","P30622-F1","CLIP1",0.273986930584774
"1556","O60318-F1","MCM3AP",0.274058030757339
"1557","O75147-F1","OBSL1",0.274058030757339
"1558","P82675-F1","MRPS5",0.274058030757339
"1559","Q8N184-F1","ZNF567",0.274058030757339
"1560","Q8NF37-F1","LPCAT1",0.275168540805779
"1561","P28332-F1","ADH6",0.275848185215094
"1562","Q5TFE4-F1","NT5DC1",0.275984384519723
"1563","P13995-F1","MTHFD2",0.276346748804575
"1564","Q6Y7W6-F1","GIGYF2",0.276346748804575
"1565","P61586-F1","RHOA",0.278841074168044
"1566","Q8TDW4-F1","ST7L",0.278851169222235
"1567","Q99715-F5","COL12A1",0.278995798335875
"1568","Q15398-F1","DLGAP5",0.279354380788648
"1569","Q9UGI8-F1","TES",0.279548187057386
"1570","Q86SE9-F1","PCGF5",0.279858370517104
"1571","Q12830-F1","BPTF",0.280040252041535
"1572","Q13115-F1","DUSP4",0.28070846949559
"1573","Q6WCQ1-F1","MPRIP",0.28137501870518
"1574","O14686-F7","KMT2D",0.281751100815128
"1575","Q02809-F1","PLOD1",0.281751100815128
"1576","Q9NXT0-F1","ZNF586",0.281751100815128
"1577","Q8NF50-F1","DOCK8",0.281771620485802
"1578","O95674-F1","CDS2",0.281882131117422
"1579","Q9HCJ5-F1","ZSWIM6",0.282025495198921
"1580","Q9ULL1-F1","PLEKHG1",0.282449619150403
"1581","Q9UJ14-F1","GGT7",0.282837891174548
"1582","Q9NRX2-F1","MRPL17",0.283054259192235
"1583","Q9BZM1-F1","PLA2G12A",0.28391842269878
"1584","O75976-F1","CPD",0.284055452154712
"1585","Q8IZU2-F1","WDR17",0.285931897889958
"1586","Q9Y2L9-F1","LRCH1",0.285967309853683
"1587","Q08050-F1","FOXM1",0.287674879165273
"1588","Q86VQ1-F1","GLCCI1",0.287674879165273
"1589","Q8N3K9-F14","CMYA5",0.288028857440718
"1590","Q6P1N0-F1","CC2D1A",0.288216253696442
"1591","P21359-F8","NF1",0.288441944558968
"1592","P78527-F15","PRKDC",0.288441944558968
"1593","Q96JA3-F1","PLEKHA8",0.288546230156016
"1594","Q9GZS1-F1","POLR1E",0.289064399237555
"1595","O14686-F22","KMT2D",0.289436627415452
"1596","P46939-F12","UTRN",0.289436627415452
"1597","Q5CZC0-F25","FSIP2",0.289436627415452
"1598","Q5T4S7-F18","UBR4",0.289436627415452
"1599","Q6UXK5-F1","LRRN1",0.289436627415452
"1600","Q96JF6-F1","ZNF594",0.289436627415452
"1601","O95714-F7","HERC2",0.289516663775158
"1602","Q96NC0-F1","ZMAT2",0.289516663775158
"1603","P35555-F6","FBN1",0.289941733311277
"1604","P61247-F1","RPS3A",0.290194096723541
"1605","Q9UBT7-F1","CTNNAL1",0.290194096723541
"1606","P16930-F1","FAH",0.29038965033202
"1607","Q6PCB5-F1","RSBN1L",0.290998631529527
"1608","Q99832-F1","CCT7",0.291616227869692
"1609","Q13057-F1","COASY",0.291667225919101
"1610","Q9ULK2-F1","ATXN7L1",0.292028012670096
"1611","Q13439-F1","GOLGA4",0.292190194680906
"1612","Q8WTW3-F1","COG1",0.292190194680906
"1613","Q9BXS6-F1","NUSAP1",0.292190194680906
"1614","Q5VST9-F30","OBSCN",0.29220081850475
"1615","Q6ZUT9-F1","DENND5B",0.292234755063226
"1616","Q8N3Z6-F1","ZCCHC7",0.292234755063226
"1617","Q9P2N5-F1","RBM27",0.292234755063226
"1618","P26440-F1","IVD",0.292575721315878
"1619","Q14789-F4","GOLGB1",0.292575721315878
"1620","Q00610-F1","CLTC",0.293673525003719
"1621","P55072-F1","VCP",0.294774515663215
"1622","Q14789-F8","GOLGB1",0.294774515663215
"1623","Q8N3Y7-F1","SDR16C5",0.294817112132207
"1624","Q969H4-F1","CNKSR1",0.295326208024286
"1625","Q9BX26-F1","SYCP2",0.295344917565827
"1626","P84085-F1","ARF5",0.296402958641024
"1627","Q6P4R8-F1","NFRKB",0.296402958641024
"1628","P56856-F1","CLDN18",0.296740558329432
"1629","Q8WZ42-F104","TTN",0.296740558329432
"1630","Q5VW36-F1","FOCAD",0.296933196353507
"1631","A3KMH1-F1","VWA8",0.297114616723278
"1632","O14686-F21","KMT2D",0.297114616723278
"1633","Q8N883-F1","ZNF614",0.297114616723278
"1634","P23469-F1","PTPRE",0.297515988758937
"1635","Q00403-F1","GTF2B",0.298528790638155
"1636","P12110-F1","COL6A2",0.298557803292142
"1637","Q9BYC9-F1","MRPL20",0.299062285912639
"1638","Q14186-F1","TFDP1",0.299812807577447
"1639","O95630-F1","STAMBP",0.303900633285559
"1640","Q2TAL8-F1","QRICH1",0.30416458682133
"1641","O14686-F8","KMT2D",0.304785074899547
"1642","Q6DCA0-F1","AMMECR1L",0.304785074899547
"1643","Q96DT5-F2","DNAH11",0.304785074899547
"1644","Q86V48-F1","LUZP1",0.304801881387158
