"","weighted_zscore","unweighted_zscore"
"FNDC11",1.43315915546917,1.43315915546917
"FNDC3A",0.038237430986877,0.038237430986877
"FNDC3B",0.761214532136328,0.525832597526047
"FNDC3CP",0.677829025329137,0.677829025329137
"FNDC4",1.04251620879472,1.04251620879472
"FNDC5",0.92120616783734,0.92120616783734
"FNDC7",-1.1123376583492,-1.1123376583492
"FNDC8",-0.608158676133643,-0.608158676133643
"FNDC9",-1.72076504171842,-1.72076504171842
"FNIP1",-0.78883281981265,-0.78883281981265
"FNIP2",-1.17922890703969,-1.07275007333961
"FNTA",-0.679359037524925,-0.679359037524925
"FNTAP1",-0.557236503479414,-0.557236503479414
"FNTAP2",0.134917031971004,0.134917031971004
"FNTB",-0.941727306966338,-0.941727306966338
"FOCAD",1.12729099464784,1.10558137078914
"FOCAD-AS1",1.10558137078914,1.10558137078914
"FOLH1",-0.043172384882803,-0.043172384882803
"FOLH1B",-0.516591184434874,-0.516591184434874
"FOLR1",-0.496045943869531,-0.597011935666265
"FOLR1P1",-0.597011935666265,-0.597011935666265
"FOLR2",-0.508011368252087,-0.508011368252087
"FOLR3",-0.518535578109009,-0.527179696169094
"FOS",-0.370931481302827,-0.370931481302827
"FOSB",1.0154620956813,1.0154620956813
"FOSL1",-0.491046974219599,-0.491046974219599
"FOSL1P1",0.11728867231318,0.11728867231318
"FOSL2",1.27173502477881,1.27173502477881
"FOSL2-AS1",1.27173502477881,1.27173502477881
"FOXA1",-1.11590899593999,-1.11590899593999
"FOXA2",-1.22576680000801,-1.22576680000801
"FOXA3",1.02099501503317,1.02099501503317
"FOXB1",-1.38557502816463,-1.38557502816463
"FOXB2",-1.18439572165757,-1.18439572165757
"FOXC1",-0.759479986783463,-0.759479986783463
"FOXC2",-1.80243956629904,-1.80243956629904
"FOXC2-AS1",-1.80243956629904,-1.80243956629904
"FOXCUT",-0.759479986783463,-0.759479986783463
"FOXD1",-0.507136236283568,-0.507136236283568
"FOXD1-AS1",-0.507136236283568,-0.507136236283568
"FOXD2",1.00831088825377,1.00831088825377
"FOXD2-AS1",1.00831088825377,1.00831088825377
"FOXD3",1.28145995680641,1.28145995680641
"FOXD3-AS1",1.28145995680641,1.28145995680641
"FOXD4",NA,NA
"FOXD4L1",-0.36886499096586,-0.36886499096586
"FOXD4L3",0.479862295921938,0.479862295921938
"FOXD4L4",0.134208356894827,0.134208356894827
"FOXD4L5",0.134208356894827,0.134208356894827
"FOXD4L6",0.23970897878228,0.23970897878228
"FOXE1",-1.89198906967184,-1.89198906967184
"FOXE3",1.00831088825377,1.00831088825377
"FOXF1",-1.4012153370365,-1.4012153370365
"FOXF2",-0.730903438186002,-0.730903438186002
"FOXF2-DT",-0.730903438186002,-0.730903438186002
"FOXG1",1.99927454961173,1.99927454961173
"FOXG1-AS1",1.99927454961173,1.99927454961173
"FOXH1",NA,NA
"FOXI1",-0.705899815209098,-0.705899815209098
"FOXI2",1.02408363113339,1.02408363113339
"FOXI3",2.36998253285846,2.36998253285846
"FOXJ1",-1.32547150330009,-1.32547150330009
"FOXJ2",0.599447796973895,0.599447796973895
"FOXJ3",0.960589431796655,0.960589431796655
"FOXK1",1.70834191161165,1.70834191161165
"FOXK2",-0.666552160701069,-0.667709093203859
"FOXL1",-1.80243956629904,-1.80243956629904
"FOXL2",1.76594452448303,1.76594452448303
"FOXL2NB",1.76594452448303,1.76594452448303
"FOXL3",NA,NA
"FOXM1",0.368244953218032,0.368244953218032
"FOXN1",-0.739065990579017,-0.739065990579017
"FOXN2",0.992896371256446,0.992896371256446
"FOXN3",-0.448215214038118,-0.485771459337404
"FOXN3-AS1",-0.472154397870619,-0.472154397870619
"FOXN3-AS2",-0.472154397870619,-0.472154397870619
"FOXN3P1",0.712462169837274,0.712462169837274
"FOXN3P2",0.677829025329137,0.677829025329137
"FOXN4",-0.123874731652416,-0.123874731652416
"FOXO1",0.0585515290654801,0.0585515290654801
"FOXO1B",NA,NA
"FOXO3",-0.543195836178282,-0.543195836178282
"FOXO3B",-0.798958313214756,-0.798958313214756
"FOXO4",0.549554230868182,0.549554230868182
"FOXO6",0.960589431796655,0.960589431796655
"FOXO6-AS1",0.960589431796655,0.960589431796655
"FOXP1",0.0244739747041637,-0.0296065224597409
"FOXP1-AS1",-0.0296065224597409,-0.0296065224597409
"FOXP1-DT",-0.00898438198639308,-0.00898438198639308
"FOXP1-IT1",-0.00898438198639308,-0.00898438198639308
"FOXP2",1.54505604420042,1.53160450571604
"FOXP3",2.55426042498413,2.55426042498413
"FOXP4",-0.868315730975139,-0.868315730975139
"FOXP4-AS1",-0.768277703693302,-0.729323179524142
"FOXQ1",-0.754103637344104,-0.754103637344104
"FOXR1",-0.0262488189691936,-0.0262488189691936
"FOXR2",-0.222177045130887,-0.222177045130887
"FOXRED1",0.461857713619315,0.461857713619315
"FOXRED2",-0.882685513201211,-0.882685513201211
"FOXS1",0.738183098046061,0.738183098046061
"FPGS",-1.04710475497497,-1.04710475497497
"FPGT",-0.375854856560681,-0.375854856560681
"FPGT-TNNI3K",-0.520040519356234,-0.375854856560681
"FPR1",0.698862361333363,0.692965406885922
"FPR2",0.698862361333363,0.692965406885922
"FPR3",0.709980250372648,0.709980250372648
"FRA10AC1",-1.07811471913727,-1.07811471913727
"FRAS1",-0.720421720309659,-0.630464172767398
"FRAT1",-1.11901171937785,-1.11901171937785
"FRAT2",-1.11901171937785,-1.11901171937785
"FREM1",1.01360650979172,1.01360650979172
"FREM2",-0.13734742475253,-0.141289173504399
"FREM2-AS1",-0.137716037911958,-0.141289173504399
"FREM3",1.03432700863701,0.784396572597302
"FRG1",NA,NA
"FRG1-DT",NA,NA
"FRG1BP",0.939824990547644,0.939824990547644
"FRG1CP",0.715613266073309,0.715613266073309
"FRG1DP",0.715613266073309,0.715613266073309
"FRG1EP",0.715613266073309,0.715613266073309
"FRG1HP",0.23970897878228,0.23970897878228
"FRG1JP",-0.119563337431079,-0.119563337431079
"FRG1KP",0.134208356894827,0.134208356894827
"FRG2",NA,NA
"FRG2B",NA,NA
"FRG2C",-0.0495821099081002,-0.0495821099081002
"FRG2DP",-0.566615063246608,-0.566615063246608
"FRG2EP",0.715613266073309,0.715613266073309
"FRG2FP",NA,NA
"FRG2GP",-0.566615063246608,-0.566615063246608
"FRG2HP",-0.56750294379566,-0.56750294379566
"FRG2IP",-0.566615063246608,-0.566615063246608
"FRG2JP",-0.56750294379566,-0.56750294379566
"FRG2KP",-0.386209056197832,-0.386209056197832
"FRG2LP",-0.778479326684396,-0.778479326684396
"FRG2MP",1.74673828695798,1.74673828695798
"FRGCA",0.855920048291673,0.855920048291673
"FRK",-0.206910024389503,-0.28748354925261
"FRMD1",0.769048120327015,0.769048120327015
"FRMD3",-1.919628746125,-1.919628746125
"FRMD3-AS1",-1.919628746125,-1.919628746125
"FRMD4A",-0.814376817554575,-0.874084679705635
"FRMD4B",-0.0296065224597409,-0.0296065224597409
"FRMD5",-1.36881675987469,-1.36881675987469
"FRMD6",-1.05054743574462,-1.05054743574462
"FRMD6-AS2",-1.05054743574462,-1.05054743574462
"FRMD7",0.709605637616195,0.709605637616195
"FRMD8",-0.538480241585668,-0.538480241585668
"FRMD8P1",0.61890713528196,0.61890713528196
"FRMPD1",0.780543650580641,0.780543650580641
"FRMPD2",-1.03954480857655,-1.03954480857655
"FRMPD2B",-1.05396113342115,-1.05396113342115
"FRMPD3",0.732576117954943,0.732576117954943
"FRMPD3-AS1",0.732576117954943,0.732576117954943
"FRMPD4",-1.73166719955022,-1.72786664664833
"FRMPD4-AS1",-1.73066282337897,-1.73066282337897
"FRRS1",-0.245460680884975,-0.245460680884975
"FRRS1L",-1.71516352719353,-1.71516352719353
"FRS2",0.848319556199266,0.850825008940589
"FRS3",-0.793487963663994,-0.793487963663994
"FRY",-0.211300624385485,-0.211300624385485
"FRY-AS1",-0.211300624385485,-0.211300624385485
"FRYL",-0.863101460650964,-0.51901464952422
"FRZB",-0.389016238992101,-0.389016238992101
"FSBP",-0.784771670880949,-0.784771670880949
"FSCB",-1.10814228712832,-1.10814228712832
"FSCN1",1.70786758769114,1.70786758769114
"FSCN1P1",-0.762829646381753,-0.762829646381753
"FSCN2",-1.41177999464657,-1.41177999464657
"FSCN3",1.35196000793422,1.35196000793422
"FSD1",-0.716092156459659,-0.716092156459659
"FSD1L",-1.71222767157649,-1.71222767157649
"FSD2",-0.455803201543348,-0.455803201543348
"FSHB",0.0810918668835059,0.0810918668835059
"FSHR",1.04340998981281,0.950725027452258
"FSIP1",-1.36787373513497,-1.36787373513497
"FSIP2",-0.532969613614025,-0.530213478758683
"FSIP2-AS1",-0.532969613614025,-0.530213478758683
"FSIP2-AS2",-0.530213478758683,-0.530213478758683
"FSIP2LP",0.674051403602298,0.674051403602298
"FST",-1.47745266507739,-1.47745266507739
"FSTL1",0.279818926418782,0.279818926418782
"FSTL3",0.0699363998512308,0.0699363998512308
"FSTL4",-0.788654086116499,-0.788654086116499
"FSTL5",-1.05943103828433,-1.01647675669567
"FTCD",0.996917355463373,0.996917355463373
"FTCD-AS1",0.996917355463373,0.996917355463373
"FTCDNL1",-0.379951695462719,-0.379951695462719
"FTH1",-0.62697209801658,-0.62697209801658
"FTH1P1",0.95750836982104,0.95750836982104
"FTH1P10",-0.105740499345983,-0.105740499345983
"FTH1P11",-0.802223631180546,-0.802223631180546
"FTH1P12",0.654570051334437,0.654570051334437
"FTH1P13",-0.941727306966338,-0.941727306966338
"FTH1P14",-1.03241899513523,-1.03241899513523
"FTH1P15",-1.17756632928631,-1.17756632928631
"FTH1P16",-0.534005798442102,-0.534005798442102
"FTH1P19",-0.992834605375036,-0.992834605375036
"FTH1P2",1.15809715649808,1.15809715649808
"FTH1P20",-0.421736211385579,-0.421736211385579
"FTH1P21",-0.772940228860705,-0.772940228860705
"FTH1P22",0.666209529095762,0.666209529095762
"FTH1P23",-0.00898438198639308,-0.00898438198639308
"FTH1P24",-0.119110172121383,-0.119110172121383
"FTH1P25",0.18121448184591,0.18121448184591
"FTH1P26",-0.138338924777255,-0.138338924777255
"FTH1P27",-0.992834605375036,-0.992834605375036
"FTH1P3",1.04251620879472,1.04251620879472
"FTH1P4",1.5952008407171,1.5952008407171
"FTH1P5",-0.702119050058167,-0.702119050058167
"FTH1P6",0.24797179362803,0.24797179362803
"FTH1P7",-0.197387443602747,-0.197387443602747
"FTH1P8",-1.72299441646023,-1.72299441646023
"FTH1P9",-0.513672953369983,-0.513672953369983
"FTHL17",-0.933360281531004,-0.933360281531004
"FTHL18P",-0.992834605375036,-0.992834605375036
"FTL",0.812940773822394,0.812940773822394
"FTLP1",0.440106639501123,0.440106639501123
"FTLP10",-0.695478167844275,-0.695478167844275
"FTLP12",-0.709391482222105,-0.709391482222105
"FTLP13",-0.890014500337155,-0.890014500337155
"FTLP14",-1.56623120200473,-1.56623120200473
"FTLP15",1.60101395958129,1.60101395958129
"FTLP16",-1.01408177541446,-1.01408177541446
"FTLP17",-1.1530635156028,-1.1530635156028
"FTLP18",0.965193695220961,0.965193695220961
"FTLP19",-0.803151556156644,-0.803151556156644
"FTLP2",-0.933360281531004,-0.933360281531004
"FTLP3",2.17237908370816,2.17237908370816
"FTLP4",0.966165190787281,0.966165190787281
"FTLP5",-0.716092156459659,-0.716092156459659
"FTLP6",-0.634038937972632,-0.634038937972632
"FTLP8",-0.349648434955927,-0.349648434955927
"FTMT",-0.671275674203227,-0.671275674203227
"FTO",-1.29010503256059,-0.943289552660397
"FTOP1",1.40513837952679,1.40513837952679
"FTSJ1",2.59299999422281,2.59299999422281
"FTSJ3",-1.05144767560394,-1.05144767560394
"FTX",0.549554230868182,0.549554230868182
"FUBP1",-0.386003961240936,-0.386003961240936
"FUBP3",-1.0873051287776,-1.0873051287776
"FUCA1",1.19705047066471,1.19705047066471
"FUCA1P1",-0.256357187668537,-0.256357187668537
"FUCA2",0.0938214700729648,0.0938214700729648
"FUNDC1",-1.50167903315802,-1.50167903315802
"FUNDC2",-1.03818998565742,-1.03818998565742
"FUNDC2P1",-0.507136236283568,-0.507136236283568
"FUNDC2P2",1.24265510146162,1.24265510146162
"FUNDC2P3",0.0868872733896423,0.0868872733896423
"FUNDC2P4",-0.900905823365491,-0.900905823365491
"FUOM",1.63092187109171,1.63092187109171
"FURIN",-0.618859896821525,-0.618859896821525
"FUS",-0.393955503451226,-0.393955503451226
"FUT1",0.810722766274076,0.810722766274076
"FUT10",-0.0184778649467823,-0.0184778649467823
"FUT11",1.68754843354143,1.68754843354143
"FUT2",0.222215939466074,0.222215939466074
"FUT3",-1.47779755379825,-1.47779755379825
"FUT4",-0.764868627785936,-0.764868627785936
"FUT5",-1.47779755379825,-1.47779755379825
"FUT6",-1.47779755379825,-1.47779755379825
"FUT7",0.583859280776463,0.583859280776463
"FUT8",-0.941727306966338,-0.941727306966338
"FUT8-AS1",-0.941727306966338,-0.941727306966338
"FUT9",-1.38923174104473,-1.38923174104473
"FUZ",0.82541792458936,0.82541792458936
"FXN",-1.17094300814285,-1.17094300814285
"FXNP1",-0.250167577581087,-0.250167577581087
"FXNP2",-1.46304808938316,-1.46304808938316
"FXR1",0.573155607855078,0.553722435210378
"FXR2",-0.83433523181806,-0.83433523181806
"FXYD1",0.723021901172352,0.723021901172352
"FXYD2",-0.190657539068663,-0.190657539068663
"FXYD3",0.723021901172352,0.723021901172352
"FXYD4",-1.82803392668497,-1.82803392668497
"FXYD5",0.731699555856796,0.723021901172352
"FXYD6",-0.190657539068663,-0.190657539068663
"FXYD6-AS1",-0.190657539068663,-0.190657539068663
"FXYD6-FXYD2",-0.190657539068663,-0.190657539068663
"FXYD6P1",-1.82175535648809,-1.82175535648809
"FXYD6P2",-0.736823442754267,-0.736823442754267
"FXYD6P3",0.549554230868182,0.549554230868182
"FXYD7",0.723021901172352,0.723021901172352
"FYB1",-0.265294179950521,-0.265294179950521
"FYB2",1.41953411697399,1.41953411697399
"FYCO1",-0.631184365972949,-0.631184365972949
"FYN",-1.58092410913817,-1.58092410913817
"FYTTD1",0.208487769013732,0.208487769013732
"FYTTD1P1",-1.89371247426252,-1.89371247426252
"FZD1",1.27064320355934,1.27064320355934
"FZD10",-0.134400391882425,-0.134400391882425
"FZD10-AS1",-0.134400391882425,-0.134400391882425
"FZD2",0.323885276034751,0.323885276034751
"FZD3",-0.0773678926916968,-0.0773678926916968
"FZD4",-0.559915523388835,-0.559915523388835
"FZD4-DT",-0.483238382898859,-0.559915523388835
"FZD5",0.103237533003794,0.103237533003794
"FZD6",-0.731111487511143,-0.731111487511143
"FZD7",-0.364987939559289,-0.364987939559289
"FZD8",-1.06481604959663,-1.06481604959663
"FZD9",1.29016941204439,1.29016941204439
"FZR1",-0.716092156459659,-0.716092156459659
"G0S2",1.10047261227995,1.10047261227995
"G2E3",1.9721663049819,1.9721663049819
"G2E3-AS1",1.9721663049819,1.9721663049819
"G3BP1",-2.31280980606046,-1.94160418217714
"G3BP1P1",-0.346335822006026,-0.346335822006026
"G3BP2",-0.631836608690977,-0.631836608690977
"G6PC1",-0.809088056423711,-0.809088056423711
"G6PC2",-1.23669820698525,-1.23669820698525
"G6PC3",0.323885276034751,0.323885276034751
"G6PD",-1.65316585711457,-0.742527392634882
"GAA",-1.32249154269635,-1.32249154269635
"GAB1",1.04115179741899,1.04115179741899
"GAB2",-0.490882648068007,-0.534005798442102
"GAB3",-1.67959372212089,-1.74836444710666
"GAB4",-0.23212880912863,-0.23212880912863
"GABARAP",-0.784611189089896,-0.784611189089896
"GABARAPL1",0.643485165434151,0.643485165434151
"GABARAPL1-AS1",0.643485165434151,0.643485165434151
"GABARAPL2",-1.66023633412418,-1.66023633412418
"GABARAPL3",-0.687036442626312,-0.687036442626312
"GABBR1",-0.348688743862413,-0.348688743862413
"GABBR2",-1.89457027648536,-1.89198906967184
"GABPA",1.74042238837073,1.74042238837073
"GABPAP",2.06984586247587,2.06984586247587
"GABPB1",-1.36695874317678,-1.36695874317678
"GABPB1-AS1",-1.36695874317678,-1.36695874317678
"GABPB1-IT1",-1.36695874317678,-1.36695874317678
"GABPB2",1.67987559779632,1.67987559779632
"GABRA1",-1.35631258098281,-1.34380080551468
"GABRA2",-0.963507666947547,-0.689109492253973
"GABRA3",-1.79948480712732,-1.79948480712732
"GABRA4",-1.03342196991262,-1.03342196991262
"GABRA5",-1.46905040647956,-1.46905040647956
"GABRA6",-1.38616246547303,-1.18603970393018
"GABRB1",-1.02833257963741,-1.03342196991262
"GABRB2",-1.40488926083569,-1.2673833549813
"GABRB3",-1.60844628938469,-1.58463384026496
"GABRD",NA,NA
"GABRE",-1.79948480712732,-1.79948480712732
"GABRG1",-0.891081910699391,-0.981209737181809
"GABRG2",-1.2851297439828,-1.2851297439828
"GABRG3",-1.61048933682509,-1.46905040647956
"GABRG3-AS1",-1.60442422280483,-1.60442422280483
"GABRP",-0.80470354121352,-0.80470354121352
"GABRQ",-1.79948480712732,-1.79948480712732
"GABRR1",-1.75677452517144,-1.75677452517144
"GABRR2",-1.75677452517144,-1.75677452517144
"GABRR3",-1.16813163230342,-1.16813163230342
"GACAT1",-0.148074053748685,-0.148074053748685
"GACAT2",-0.122130141644598,-0.122130141644598
"GACAT3",0.373645885012969,0.373645885012969
"GAD1",-1.23227107545782,-1.23227107545782
"GAD2",-0.961892902503719,-0.961892902503719
"GAD3P",0.141548753636782,0.141548753636782
"GADD45A",1.55427327072537,1.55427327072537
"GADD45B",-0.59287342736753,-0.59287342736753
"GADD45G",-1.89213375108007,-1.89213375108007
"GADD45GIP1",0.842575814259598,0.842575814259598
"GADL1",-0.185262188349623,-0.185262188349623
"GAGE1",2.32766337299101,2.32766337299101
"GAGE10",2.32766337299101,2.32766337299101
"GAGE12B",2.32766337299101,2.32766337299101
"GAGE12C",2.32766337299101,2.32766337299101
"GAGE12D",2.32766337299101,2.32766337299101
"GAGE12E",2.32766337299101,2.32766337299101
"GAGE12F",2.32766337299101,2.32766337299101
"GAGE12G",2.32766337299101,2.32766337299101
"GAGE12H",2.32766337299101,2.32766337299101
"GAGE12J",2.32766337299101,2.32766337299101
"GAGE13",2.32766337299101,2.32766337299101
"GAGE2A",2.32766337299101,2.32766337299101
"GAGE2E",2.32766337299101,2.32766337299101
"GAK",NA,NA
"GAL",-0.535701851604499,-0.535701851604499
"GAL3ST1",-0.331015428090431,-0.331015428090431
"GAL3ST2",NA,NA
"GAL3ST3",-0.634038937972632,-0.634038937972632
"GAL3ST4",1.20151255304175,1.20151255304175
"GALC",-0.343124400625907,-0.343124400625907
"GALE",1.18252636646488,1.18252636646488
"GALK1",-1.32547150330009,-1.32547150330009
"GALK2",-1.36695874317678,-1.36695874317678
"GALM",1.32511093533972,0.974539460432123
"GALNS",-1.37668008914586,-1.37668008914586
"GALNT1",-0.357589991310647,-0.357589991310647
"GALNT10",-1.44705479783297,-1.36858542307199
"GALNT11",0.386856579841815,0.386856579841815
"GALNT12",-1.89079569694285,-1.89079569694285
"GALNT13",-0.266191566735178,-0.266191566735178
"GALNT14",1.31141387929611,1.31141387929611
"GALNT15",-0.327038832602777,-0.332287673352905
"GALNT16",-0.249729283800182,-0.209741589861969
"GALNT16-AS1",-0.209741589861969,-0.209741589861969
"GALNT17",0.990884405493301,0.870004983219016
"GALNT18",0.184138001250124,-0.030174010017771
"GALNT2",1.15696126038799,1.15696126038799
"GALNT3",-1.05990944992266,-1.05990944992266
"GALNT4",1.73837206762276,1.73837206762276
"GALNT5",-1.19070445469361,-1.19070445469361
"GALNT6",1.2117995688315,1.2117995688315
"GALNT7",-0.381204835063951,-0.381204835063951
"GALNT7-DT",-0.381204835063951,-0.381204835063951
"GALNT8",0.719464270353979,0.398013359134661
"GALNT9",-0.207829243569661,-0.207829243569661
"GALNTL5",0.386856579841815,0.386856579841815
"GALNTL6",-0.980301613542404,-0.39604551942279
"GALP",-0.102885875246464,-0.102885875246464
"GALR1",0.325737066754119,0.325737066754119
"GALR2",-1.32547150330009,-1.32547150330009
"GALR3",-0.954546479388879,-0.954546479388879
"GALT",0.856004371258212,0.828047835538004
"GAMT",0.0531875019477423,0.0531875019477423
"GAMTP2",-0.105363315425819,-0.105363315425819
"GAN",-1.65761024090672,-1.65761024090672
"GANAB",-0.635908266978918,-0.650486985296409
"GANC",-1.36465274006086,-1.36465274006086
"GAP43",0.565798673002269,0.565798673002269
"GAPDH",0.57577430655922,0.57577430655922
"GAPDH-DT",0.57577430655922,0.57577430655922
"GAPDHP1",-0.967818671502385,-0.967818671502385
"GAPDHP14",1.93043080571643,1.93043080571643
"GAPDHP15",-1.16268301340118,-1.16268301340118
"GAPDHP16",2.69982148659487,2.69982148659487
"GAPDHP17",NA,NA
"GAPDHP19",NA,NA
"GAPDHP2",-0.46390197768286,-0.46390197768286
"GAPDHP20",0.898221268057309,0.898221268057309
"GAPDHP21",-0.170340542672036,-0.170340542672036
"GAPDHP22",-0.007614365216034,-0.007614365216034
"GAPDHP23",0.683035971965886,0.683035971965886
"GAPDHP24",0.148725831691453,0.148725831691453
"GAPDHP25",1.33823259532255,1.33823259532255
"GAPDHP26",-1.88658915513137,-1.88658915513137
"GAPDHP27",0.683035971965886,0.683035971965886
"GAPDHP28",-1.09052858768839,-1.09052858768839
"GAPDHP29",-0.543344982055682,-0.543344982055682
"GAPDHP30",-0.768880820897985,-0.768880820897985
"GAPDHP31",0.672857313126759,0.672857313126759
"GAPDHP32",0.683035971965886,0.683035971965886
"GAPDHP33",0.344783059632514,0.344783059632514
"GAPDHP34",-0.133946307818773,-0.133946307818773
"GAPDHP35",-0.397175611311963,-0.397175611311963
"GAPDHP36",0.533880679230606,0.533880679230606
"GAPDHP37",-1.00463619451694,-1.00463619451694
"GAPDHP38",0.994169951621517,0.994169951621517
"GAPDHP39",2.49619978312253,2.49619978312253
"GAPDHP40",-1.75271297582504,-1.75271297582504
"GAPDHP41",-0.870744062162495,-0.870744062162495
"GAPDHP42",-1.15107544101249,-1.15107544101249
"GAPDHP43",-1.36881675987469,-1.36881675987469
"GAPDHP44",1.88559211710407,1.88559211710407
"GAPDHP45",-0.857590521200195,-0.857590521200195
"GAPDHP46",-0.543679834263227,-0.543679834263227
"GAPDHP47",2.26664259833226,2.26664259833226
"GAPDHP48",0.367502761169701,0.367502761169701
"GAPDHP49",-0.329949391808797,-0.329949391808797
"GAPDHP50",-0.530377491322588,-0.530377491322588
"GAPDHP51",0.355446352970784,0.355446352970784
"GAPDHP52",0.134917031971004,0.134917031971004
"GAPDHP53",-0.217773977379455,-0.217773977379455
"GAPDHP54",0.908533874861234,0.908533874861234
"GAPDHP55",-1.36881675987469,-1.36881675987469
"GAPDHP56",-0.066411206365217,-0.066411206365217
"GAPDHP57",1.10512227687306,1.10512227687306
"GAPDHP58",0.683035971965886,0.683035971965886
"GAPDHP59",-0.674944699006432,-0.674944699006432
"GAPDHP60",0.035143799733625,0.035143799733625
"GAPDHP61",-1.38547692212325,-1.38547692212325
"GAPDHP62",-0.808453910736581,-0.808453910736581
"GAPDHP63",-1.15892698193231,-1.15892698193231
"GAPDHP64",0.666209529095762,0.666209529095762
"GAPDHP65",2.59358922668153,2.59358922668153
"GAPDHP66",0.0712786290023849,0.0712786290023849
"GAPDHP67",0.709605637616195,0.709605637616195
"GAPDHP68",1.47659793207056,1.47659793207056
"GAPDHP69",-0.238530765262031,-0.238530765262031
"GAPDHP70",-0.50136861359994,-0.50136861359994
"GAPDHP71",-0.702807122352113,-0.702807122352113
"GAPDHP72",1.22006581789692,1.22006581789692
"GAPDHP73",-0.0524693762435135,-0.0524693762435135
"GAPDHP74",0.748733959752006,0.748733959752006
"GAPDHP75",0.124797848280258,0.124797848280258
"GAPDHP76",0.857509927396331,0.857509927396331
"GAPDHP77",0.723695186489303,0.723695186489303
"GAPDHS",0.807411122572848,0.807411122572848
"GAPLINC",0.0712786290023849,0.0712786290023849
"GAPT",-0.803231805878461,-0.803231805878461
"GAPVD1",-0.978858223961797,-0.978858223961797
"GAR1",0.00572337853501828,0.00572337853501828
"GAR1-DT",0.00572337853501828,0.00572337853501828
"GAREM1",-0.652396162639859,-0.700049824189752
"GAREM2",0.912899161888283,0.912899161888283
"GARIN1A",0.627047818254582,0.569106971692611
"GARIN1B",1.03633918395766,1.03633918395766
"GARIN2",-1.11358668232482,-1.11358668232482
"GARIN3",-1.72076504171842,-1.72076504171842
"GARIN3P1",1.07444173677922,1.07444173677922
"GARIN4",1.09400113885357,1.09400113885357
"GARIN5A",0.816226540992991,0.816226540992991
"GARIN5B",-0.131102106332787,-0.131102106332787
"GARIN6",1.02584071255645,1.02584071255645
"GARNL3",-1.14222228646731,-0.964266088430877
"GARRE1",2.52367782099336,2.50315881423979
"GARS1",1.69724315084318,1.69724315084318
"GARS1-DT",1.69724315084318,1.69724315084318
"GARS1P1",-0.37897199893028,-0.37897199893028
"GART",0.908540991746726,0.908540991746726
"GAS1",-1.919628746125,-1.919628746125
"GAS1RR",-1.919628746125,-1.919628746125
"GAS2",0.419649989457364,0.419649989457364
"GAS2L1",0.445911507361286,0.445911507361286
"GAS2L1P1",-0.0196969584448105,-0.0196969584448105
"GAS2L1P2",-1.70648921071453,-1.70648921071453
"GAS2L2",-0.622577264828439,-0.622577264828439
"GAS2L3",1.02584071255645,1.02584071255645
"GAS5",0.362631899053479,0.362631899053479
"GAS5-AS1",0.362631899053479,0.362631899053479
"GAS6",-0.402651573751588,-0.402651573751588
"GAS6-AS1",-0.402651573751588,-0.402651573751588
"GAS6-DT",-0.402651573751588,-0.402651573751588
"GAS7",-0.771122829083485,-0.717582689654692
"GAS8",NA,NA
"GAS8-AS1",NA,NA
"GASAL1",-0.731111487511143,-0.731111487511143
"GASK1A",-0.162096941112241,-0.162096941112241
"GASK1B",-1.03137497646537,-1.03137497646537
"GASK1B-AS1",-1.03137497646537,-1.03137497646537
"GAST",-0.821716958823447,-0.821716958823447
"GATA1",2.59299999422281,2.59299999422281
"GATA2",2.14960280973205,2.14960280973205
"GATA2-AS1",2.14960280973205,2.14960280973205
"GATA3",-0.950591939196412,-0.950591939196412
"GATA3-AS1",-0.950591939196412,-0.950591939196412
"GATA4",-0.56282168135255,-0.56282168135255
"GATA5",1.74924902819082,1.74924902819082
"GATA6",-0.41586635329691,-0.41586635329691
"GATA6-AS1",-0.41586635329691,-0.41586635329691
"GATAD1",1.21280553064879,1.21280553064879
"GATAD2A",2.41763916857663,2.41763916857663
"GATAD2B",1.48921761330995,1.49078561897358
"GATB",-1.1063752401792,-1.1063752401792
"GATC",-0.24354614234084,-0.24354614234084
"GATD1",0.179111795179422,0.179111795179422
"GATD1-DT",0.179111795179422,0.179111795179422
"GATD3",0.995332782353379,0.995332782353379
"GATM",-1.30619253389729,-1.30619253389729
"GAU1",0.398013359134661,0.398013359134661
"GBA1",0.252398655067542,-0.12758573795771
"GBA2",0.82223830003693,0.82223830003693
"GBA3",0.256424515524718,0.256424515524718
"GBAP1",-0.197725460713551,-0.197725460713551
"GBE1",-0.0349157013452548,-0.0416919200221536
"GBF1",0.413331114799746,0.413331114799746
"GBGT1",-1.02316816425172,-1.02316816425172
"GBP1",-1.87564637903884,-1.87564637903884
"GBP1P1",-1.71862146212619,-1.71862146212619
"GBP2",-1.87564637903884,-1.87564637903884
"GBP3",-1.87564637903884,-1.87564637903884
"GBP4",-1.87564637903884,-1.87564637903884
"GBP5",-1.87564637903884,-1.87564637903884
"GBP6",-1.71862146212619,-1.71862146212619
"GBP7",-1.87564637903884,-1.87564637903884
"GBX1",0.38681001358132,0.38681001358132
"GBX2",-1.07019517274332,-1.07019517274332
"GBX2-AS1",-0.939742720260681,-1.07019517274332
"GC",-0.584986667462965,-0.620541033830202
"GCA",-0.909099323747663,-0.909099323747663
"GCAT",-0.954546479388879,-0.954546479388879
