"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"163","MYO10","Q9HD67","1",0,1,1.41891483084758,"AF-Q9HD67-F1-model_v4","Q9HD67-F1",0.146,0.781,3,76.8565028728753,176,61,34,12,3,12
"164","PWP2","Q15269","1",11012,4,1.2747559582363,"AF-Q15269-F1-model_v4","Q15269-F1",0.133,0.779,1,86.930740022173,29,6,1,1,0,1
"165","CDC25C","P30307","1",0,1,2.68141110104325,"AF-P30307-F1-model_v4","P30307-F1",0.362,0.777,1,64.1824899598394,1485,1026,693,107,39,107
"166","ATP1B3","P54709","5",0,1,1.00152199316026,"AF-P54709-F1-model_v4","P54709-F1",0.329,0.776,1,89.5213558558559,54,15,11,4,0,4
"167","CHAC1","Q9BUX1","10",0,1,1.80191465363931,"AF-Q9BUX1-F1-model_v4","Q9BUX1-F1",0.391,0.775,1,86.1663879210221,175,89,45,25,5,25
"168","HAUS8","Q9BT25","1",21111,9,1.2091773533089,"AF-Q9BT25-F1-model_v4","Q9BT25-F1",0.177,0.774,1,69.5796946564886,13,5,3,0,0,0
"169","TRAIP","Q9BWF2","1",0,1,1.41671635847993,"AF-Q9BWF2-F1-model_v4","Q9BWF2-F1",0.303,0.77,1,74.9543435155413,62,30,13,18,0,18
"170","WDR62","O43379","1",0,1,2.60939965284653,"AF-O43379-F1-model_v4","O43379-F1",0.088,0.77,2,61.3650231402125,125,18,8,12,1,12
"171","MDFI","Q99750","1",3008,5,1.74186625978741,"AF-Q99750-F1-model_v4","Q99750-F1",0.208,0.768,1,50.7127990708479,75,27,17,8,1,8
"172","BYSL","Q13895","1",1457,4,1.51695774715182,"AF-Q13895-F1-model_v4","Q13895-F1",0.313,0.767,1,78.7505189220183,50,29,14,7,1,7
"173","MCM3","P25205","1",729,3,1.41705034794357,"AF-P25205-F1-model_v4","P25205-F1",0.195,0.765,2,73.7159357366771,421,204,110,50,9,50
"174","ORC1","Q13415","1",46106,6,2.78244228378971,"AF-Q13415-F1-model_v4","Q13415-F1",0.154,0.765,1,67.9746077283372,381,85,34,13,3,13
"175","SLC38A5","Q8WUX1","23",0,1,1.62195842924969,"AF-Q8WUX1-F1-model_v4","Q8WUX1-F1",0.116,0.765,2,80.0720930232558,68,18,10,8,1,8
"176","DAP3","P51398","1",7048,5,1.0611428542696,"AF-P51398-F1-model_v4","P51398-F1",0.099,0.764,2,85.2625708061002,121,48,34,15,1,15
"177","TTLL4","Q14679","1",0,1,1.51077972564478,"AF-Q14679-F1-model_v4","Q14679-F1",0.031,0.761,1,58.9061330206779,22,2,2,1,0,1
"178","ANLN","Q9NQW6","1",3632,4,3.30886985477048,"AF-Q9NQW6-F1-model_v4","Q9NQW6-F1",0.121,0.76,1,59.8741904323827,245,186,115,51,2,51
"179","SLC7A11","Q9UPY5","5",0,1,2.24594903602301,"AF-Q9UPY5-F1-model_v4","Q9UPY5-F1",0.376,0.758,3,86.6098338020966,1818,928,548,244,38,244
"180","LMNB1","P20700","1",0,2,2.24945260372603,"AF-P20700-F1-model_v4","P20700-F1",0.275,0.754,2,82.6346633684663,215,77,47,11,2,11
"181","CSE1L","P55060","1",31,2,1.0336113406739,"AF-P55060-F1-model_v4","P55060-F1",0.186,0.752,1,91.2524199974296,117,102,83,54,5,54
"182","SMS","P52788","1",0,1,1.05306838113399,"AF-P52788-F1-model_v4","P52788-F1",0.576,0.752,3,95.1795201933034,12505,1757,1170,233,55,233
"183","B4GALT3","O60512","6",5,3,1.23071069968388,"AF-O60512-F1-model_v4","O60512-F1",0.071,0.75,3,88.7241032258064,24,13,10,4,1,4
"184","SEPTIN3","Q9UH03","1",0,1,2.18692248409236,"AF-Q9UH03-F1-model_v4","Q9UH03-F1",0.194,0.749,1,82.9413191042687,9,2,0,2,0,2
"185","CENPL","Q8N0S6","1",134,6,1.8372791381357,"AF-Q8N0S6-F1-model_v4","Q8N0S6-F1",0.229,0.746,2,83.6504654545455,24,13,7,8,0,8
"186","POP1","Q99575","1",0,1,1.61371678399912,"AF-Q99575-F1-model_v4","Q99575-F1",0.28,0.746,2,74.8345870078251,255,45,15,11,0,11
"187","DNA2","P51530","1",25696,16,2.0835927215216,"AF-P51530-F1-model_v4","P51530-F1",0.216,0.741,2,87.5620381561796,627,165,31,52,5,52
"188","NUDCD1","Q96RS6","1",16819,12,1.16107718734077,"AF-Q96RS6-F1-model_v4","Q96RS6-F1",0.222,0.741,1,85.8962936913896,28,25,19,10,2,10
"189","B4GALT2","O60909","6",0,1,1.092069493536,"AF-O60909-F1-model_v4","O60909-F1",0.162,0.737,2,87.7418838622552,16,6,3,0,1,0
"190","SPTBN2","O15020","1",2064,2,1.08119201583497,"AF-O15020-F1-model_v4","O15020-F1",0.242,0.736,3,76.775214383059,101,23,10,11,2,11
"191","CHEK1","O14757","1",1586,8,2.4216321153437,"AF-O14757-F1-model_v4","O14757-F1",0.067,0.732,1,78.1344110733873,2124,1515,908,46,78,46
"192","PARP1","P09874","1",13618,9,1.22688228977573,"AF-P09874-F1-model_v4","P09874-F1",0.074,0.732,2,83.2874471299094,7982,4422,2568,1040,425,1040
"193","HLA-B","P01889","1",1456,3,1.0005088075453,"AF-P01889-F1-model_v4","P01889-F1",0.364,0.73,1,89.4201227639425,15416,1862,1228,218,29,218
"194","PAICS","P22234","1",0,1,1.07913645847634,"AF-P22234-F1-model_v4","P22234-F1",0.125,0.728,1,95.7505474894132,94,52,35,23,1,23
"195","GBP5","Q96PP8","1",0,1,2.78013801910274,"AF-Q96PP8-F1-model_v4","Q96PP8-F1",0.176,0.727,1,86.6825742997648,170,52,22,10,4,10
"196","CNIH2","Q6PI25","1",3625,2,2.80323559478868,"AF-Q6PI25-F1-model_v4","Q6PI25-F1",0.314,0.723,2,87.253868065967,37,2,0,0,0,0
"197","EIF5A","P63241","1",0,1,1.01945064665651,"AF-P63241-F1-model_v4","P63241-F1",0.407,0.722,1,88.8240510638298,691,234,109,86,12,86
"198","IGHV3-11","P01762","1",2904,4,1.59949102716125,"AF-P01762-F1-model_v4","P01762-F1",0.373,0.721,1,90.9186674008811,17,8,7,0,0,0
"199","OSM","P13725","1",0,1,1.42891921337098,"AF-P13725-F1-model_v4","P13725-F1",0.107,0.721,1,79.6290781563126,3232,711,455,32,19,32
"200","F11R","Q9Y624","1",1456,2,1.22249524229248,"AF-Q9Y624-F1-model_v4","Q9Y624-F1",0.471,0.72,1,86.9979292267366,357,98,74,9,3,9
"201","COLGALT1","Q8NBJ5","1",2192,7,1.18044339006784,"AF-Q8NBJ5-F1-model_v4","Q8NBJ5-F1",0.428,0.717,3,89.0078625198098,23,5,3,1,1,1
"202","MMP9","P14780","1",729,2,2.24004471552359,"AF-P14780-F1-model_v4","P14780-F1",0.191,0.717,2,82.256276634164,35102,13889,9967,1776,633,1776
"203","POLQ","O75417","1",0,2,2.72563008434122,"AF-O75417-F1-model_v4","O75417-F1",0.104,0.717,1,59.4862674012494,195,138,85,28,14,28
"204","AP1S1","P61966","1",3511,7,1.12047871417522,"AF-P61966-F1-model_v4","P61966-F1",0.38,0.715,1,94.6520807926829,30,8,2,3,0,3
"205","FZD9","O00144","7",3,3,2.5575633018214,"AF-O00144-F1-model_v4","O00144-F1",0.196,0.715,1,81.8912881131242,128,48,37,3,2,3
"206","DNAJC6","O75061","1",0,1,1.36327145211417,"AF-O75061-F1-model_v4","O75061-F1",0.087,0.713,3,64.3611262604744,99,13,7,2,0,2
"207","EZH2","Q15910","1",11280,7,2.49069322709052,"AF-Q15910-F1-model_v4","Q15910-F1",0.054,0.711,4,76.5958989797625,6566,4911,3445,2187,195,2187
"208","KPNA2","P52292","1",4286,9,2.29660600337869,"AF-P52292-F1-model_v4","P52292-F1",0.024,0.711,1,86.1073162939297,327,226,147,83,12,83
"209","SHCBP1","Q8NEM2","1",0,1,2.43739214648118,"AF-Q8NEM2-F1-model_v4","Q8NEM2-F1",0.18,0.711,1,73.6964627259036,76,63,45,38,1,38
"210","EFNA3","P52797","1",0,2,1.61625251653375,"AF-P52797-F1-model_v4","P52797-F1",0.282,0.709,1,74.1268440860215,86,45,27,10,2,10
"211","SPC25","Q9HBM1","1",0,1,2.35644406542121,"AF-Q9HBM1-F1-model_v4","Q9HBM1-F1",0.39,0.708,1,90.2554752851711,111,44,24,11,1,11
"212","FANCA","O15360","1",0,2,2.47995044743758,"AF-O15360-F1-model_v4","O15360-F1",0.135,0.707,1,74.565869508254,715,486,202,78,46,78
"213","HLA-A","P04439","1",0,1,1.11200736837644,"AF-P04439-F1-model_v4","P04439-F1",0.051,0.706,1,88.2742941585535,16619,5179,3865,523,156,523
"214","RHNO1","Q9BSD3","1",0,8,1.22138740100338,"AF-Q9BSD3-F1-model_v4","Q9BSD3-F1",0.284,0.704,1,65.2093833067517,12,7,4,2,1,2
"215","SNRPB","P14678","1",0,3,1.13550043458809,"AF-P14678-F1-model_v4","P14678-F1",0.218,0.704,1,71.4469737609329,107,31,16,12,1,12
"216","BTG3","Q14201","1",0,1,1.07475262502776,"AF-Q14201-F1-model_v4","Q14201-F1",0.324,0.703,1,71.4882593856655,121,76,47,35,6,35
"217","RARRES1","P49788","1",0,1,1.6730548026551,"AF-P49788-F1-model_v4","P49788-F1",0.423,0.702,3,79.9436371379898,104,72,54,21,4,21
"218","FOXM1","Q08050","1",1457,5,3.65691390802326,"AF-Q08050-F1-model_v4","Q08050-F1",0.173,0.701,1,51.0762881727687,2341,1871,1301,1010,112,1010
"219","REEP4","Q9H6H4","6",0,1,1.21299458028171,"AF-Q9H6H4-F1-model_v4","Q9H6H4-F1",0.334,0.7,2,64.6063561776062,13,3,1,1,0,1
"220","TUBA4A","P68366","1",1229,3,1.13236517678764,"AF-P68366-F1-model_v4","P68366-F1",0.372,0.7,1,91.9518990590248,81,18,12,0,0,0
"221","CCNB1","P14635","1",14373,11,2.46678298706746,"AF-P14635-F1-model_v4","P14635-F1",0.078,0.699,1,77.7724150162578,2347,1558,1023,73,59,73
"222","CD7","P09564","9",0,1,1.11300138774023,"AF-P09564-F1-model_v4","P09564-F1",0.383,0.699,2,77.623121841662,2731,1846,1716,279,8,279
"223","HR","O43593","13",0,1,1.52882306350864,"AF-O43593-F1-model_v4","O43593-F1",0.086,0.697,1,55.7326651048639,370349,103966,74863,977,4546,977
"224","NCAPD2","Q15021","1",0,1,1.74213398439081,"AF-Q15021-F1-model_v4","Q15021-F1",0.115,0.697,1,79.987350807183,39,13,8,5,2,5
"225","MCM6","Q14566","1",27772,5,1.58968531053118,"AF-Q14566-F1-model_v4","Q14566-F1",0.032,0.695,2,77.3392261722341,393,185,107,35,2,35
"226","TLR6","Q9Y2C9","1",0,1,1.17648402421947,"AF-Q9Y2C9-F1-model_v4","Q9Y2C9-F1",0.326,0.695,3,86.5463975251353,1090,148,76,17,5,17
"227","SEM1","Q6ZVN7","1",3446,8,1.10152913701427,"AF-Q6ZVN7-F1-model_v4","Q6ZVN7-F1",0.375,0.694,1,53.096087398374,123,38,23,3,3,3
"228","IL12RB2","Q99665","1",10725,2,3.2246261273628,"AF-Q99665-F1-model_v4","Q99665-F1",0.176,0.693,1,73.6652948924338,316,68,34,4,0,4
"229","STIL","Q15468","1",0,1,2.53772773424407,"AF-Q15468-F1-model_v4","Q15468-F1",0.163,0.693,1,53.6494972568579,492,265,173,52,23,52
"230","FANCD2","Q9BXW9","1",10477,10,1.60063244114373,"AF-Q9BXW9-F1-model_v4","Q9BXW9-F1",0.146,0.685,1,77.5114241110147,1150,861,318,216,70,216
"231","NCAPH","Q15003","1",0,1,2.82646380304792,"AF-Q15003-F1-model_v4","Q15003-F1",0.198,0.683,1,60.7197876747799,76,50,34,23,3,23
"232","SKA3","Q8IX90","1",2904,2,3.06124215590894,"AF-Q8IX90-F1-model_v4","Q8IX90-F1",0.354,0.683,1,64.7586888273315,108,81,47,29,1,29
"233","PPM1G","O15355","1",2398,6,1.03667618293235,"AF-O15355-F1-model_v4","O15355-F1",0.258,0.682,1,73.6202463768116,98,36,12,14,0,14
"234","COMP","P49747","1",0,1,1.04762385810632,"AF-P49747-F1-model_v4","P49747-F1",0.18,0.681,2,88.5665641202904,120724,4644,1101,68,151,68
"235","RFC2","P35250","1",3609,13,1.33298948095109,"AF-P35250-F1-model_v4","P35250-F1",0.481,0.68,2,86.2445169522421,122,51,28,8,0,8
"236","MAP3K21","Q5TCX8","1",0,1,1.45320461184411,"AF-Q5TCX8-F1-model_v4","Q5TCX8-F1",0.102,0.679,3,59.6177205698575,15,10,9,0,1,0
"237","USP18","Q9UMW8","1",0,1,1.27735745698946,"AF-Q9UMW8-F1-model_v4","Q9UMW8-F1",0.065,0.678,1,84.0559308510638,371,116,48,56,3,56
"238","TRIP13","Q15645","1",729,2,2.93654438890082,"AF-Q15645-F1-model_v4","Q15645-F1",0.249,0.677,2,86.9794004094765,220,161,83,86,6,86
"239","BCAT1","P54687","8",0,1,1.2285663110077,"AF-P54687-F1-model_v4","P54687-F1",0.358,0.674,1,95.0059483614697,277,172,121,76,7,76
"240","MMP12","P39900","1",0,1,3.38545896251694,"AF-P39900-F1-model_v4","P39900-F1",0.201,0.674,3,88.0221312761506,1682,393,238,56,12,56
"241","PKMYT1","Q99640","1",729,3,2.81289820633793,"AF-Q99640-F1-model_v4","Q99640-F1",0.142,0.674,1,75.590281030445,119,90,58,37,6,37
"242","MTFR1","Q15390","1",0,1,1.09765556291475,"AF-Q15390-F1-model_v4","Q15390-F1",0.303,0.673,2,65.7429280492497,23,9,5,4,0,4
"243","MYBL1","P10243","1",0,1,2.65387699377543,"AF-P10243-F1-model_v4","P10243-F1",0.245,0.673,1,58.4626727423364,210,148,109,26,2,26
"244","PSMC4","P43686","1",0,1,1.06545310395333,"AF-P43686-F1-model_v4","P43686-F1",0.246,0.673,1,80.1084499849805,67,26,18,1,0,1
"245","WNT10A","Q9GZT5","7",0,1,1.61190526967713,"AF-Q9GZT5-F1-model_v4","Q9GZT5-F1",0.1,0.672,1,80.8338603506613,420,105,61,31,6,31
"246","BAIAP2L2","Q6UXY1","1",114,2,2.47404384163552,"AF-Q6UXY1-F1-model_v4","Q6UXY1-F1",0.334,0.669,1,71.1446525096525,28,17,8,6,0,6
"247","DLGAP5","Q15398","1",732,3,3.03166382915046,"AF-Q15398-F1-model_v4","Q15398-F1",0.128,0.669,1,56.3710199490026,194,151,95,28,12,28
"248","ELOC","Q15369","1",1463,4,1.08389108954632,"AF-Q15369-F1-model_v4","Q15369-F1",0.232,0.669,2,89.090824742268,194,68,43,5,1,5
"249","RAD54L","Q92698","1",0,1,2.92769693395578,"AF-Q92698-F1-model_v4","Q92698-F1",0.171,0.669,1,80.5122278481013,186,114,63,17,12,17
"250","KIF4A","O95239","1",0,1,3.22450369349847,"AF-O95239-F1-model_v4","O95239-F1",0.244,0.668,3,72.1712231759657,237,160,89,62,6,62
"251","MRPS12","O15235","1",48,4,1.42607182069136,"AF-O15235-F1-model_v4","O15235-F1",0.312,0.667,1,87.3524056603774,17,4,3,1,1,1
"252","BRIP1","Q9BX63","1",19198,10,2.23910435417788,"AF-Q9BX63-F1-model_v4","Q9BX63-F1",0.061,0.665,1,64.8641492265696,583,536,383,88,207,88
"253","HELLS","Q9NRZ9","1",0,1,1.82136193928652,"AF-Q9NRZ9-F1-model_v4","Q9NRZ9-F1",0.138,0.664,2,69.8982640622705,199,118,57,37,1,37
"254","XPO5","Q9HAV4","1",0,1,1.34564207851717,"AF-Q9HAV4-F1-model_v4","Q9HAV4-F1",0.129,0.663,1,88.3013297705124,218,106,69,18,4,18
"255","FANCB","Q8NB91","1",0,1,1.88111338530215,"AF-Q8NB91-F1-model_v4","Q8NB91-F1",0.127,0.662,3,71.9862835472579,88,58,20,10,5,10
"256","SNRPA1","P09661","1",707,2,1.21488704181747,"AF-P09661-F1-model_v4","P09661-F1",0.195,0.66,2,88.0237656484727,25,13,8,6,1,6
"257","KNTC1","P50748","1",0,1,1.26026566624566,"AF-P50748-F1-model_v4","P50748-F1",0.225,0.659,4,71.099087504256,47,32,25,10,1,10
"258","XRCC2","O43543","1",0,6,2.26789890170935,"AF-O43543-F1-model_v4","O43543-F1",0.516,0.659,1,87.09828125,436,314,211,110,47,110
"259","MCM4","P33991","1",3533,7,2.17601214744137,"AF-P33991-F1-model_v4","P33991-F1",0.217,0.658,3,73.7432969464523,461,208,111,30,5,30
"260","NEK2","P51955","1",4349,4,3.42887627987015,"AF-P51955-F1-model_v4","P51955-F1",0.136,0.658,2,78.7481933351694,512,354,210,154,13,154
"261","HERC5","Q9UII4","1",0,1,1.05158479953763,"AF-Q9UII4-F1-model_v4","Q9UII4-F1",0.386,0.657,1,86.8083063633045,145,33,22,7,2,7
"262","BCAN","Q96GW7","1",0,1,1.824732977379,"AF-Q96GW7-F1-model_v4","Q96GW7-F1",0.193,0.656,2,69.7337544815718,222,87,63,11,2,11
"263","TPX2","Q9ULW0","1",2,2,3.4362171015715,"AF-Q9ULW0-F1-model_v4","Q9ULW0-F1",0.402,0.656,1,64.2385140295534,710,454,247,145,17,145
"264","NCAPG","Q9BPX3","1",0,1,3.0884572809651,"AF-Q9BPX3-F1-model_v4","Q9BPX3-F1",0.163,0.655,1,82.5022967581047,268,146,78,43,9,43
"265","BAK1","Q16611","1",4344,3,1.3094722172602,"AF-Q16611-F1-model_v4","Q16611-F1",0.535,0.654,2,81.5439745916515,1937,803,538,22,24,22
"266","RASGRF1","Q13972","1",0,1,1.56141503920472,"AF-Q13972-F1-model_v4","Q13972-F1",0.27,0.654,2,72.8249323662027,616,143,43,28,2,28
"267","SCRIB","Q14160","1",729,2,1.17438396088205,"AF-Q14160-F1-model_v4","Q14160-F1",0.095,0.654,1,64.4336257214861,461,257,107,43,6,43
"268","TFRC","P02786","1",4134,5,1.37353108239727,"AF-P02786-F1-model_v4","P02786-F1",0.083,0.651,1,86.8098130217028,797,261,130,33,5,33
"269","PACSIN3","Q9UKS6","1",1457,3,1.10731501956786,"AF-Q9UKS6-F1-model_v4","Q9UKS6-F1",0.346,0.65,3,86.9680444964871,31,4,2,1,1,1
"270","CENPH","Q9H3R5","1",0,4,1.15639069282188,"AF-Q9H3R5-F1-model_v4","Q9H3R5-F1",0.285,0.649,1,83.391973816717,90,44,25,10,0,10
"271","BAMBI","Q13145","7",0,1,1.187716050125,"AF-Q13145-F1-model_v4","Q13145-F1",0.346,0.648,1,64.8537543167242,591,132,92,38,5,38
"272","PRDX4","Q13162","1",0,1,1.39093434632141,"AF-Q13162-F1-model_v4","Q13162-F1",0.326,0.647,1,83.7207959278112,240,87,63,18,4,18
"273","SOCS1","O15524","1",9367,4,1.03827541196416,"AF-O15524-F1-model_v4","O15524-F1",0.324,0.645,1,84.5673734939759,2812,911,598,292,18,292
"274","AQP5","P55064","3",0,1,1.93036812299644,"AF-P55064-F1-model_v4","P55064-F1",0.392,0.643,1,93.5050600600601,1198,214,120,45,17,45
"275","PLOD1","Q02809","1",0,4,1.50052833041951,"AF-Q02809-F1-model_v4","Q02809-F1",0.187,0.643,2,93.0950262489416,155,43,26,11,1,11
"276","IGHV3-72","A0A0B4J1Y9","1",0,2,1.20574029646558,"AF-A0A0B4J1Y9-F1-model_v4","A0A0B4J1Y9-F1",0.303,0.642,1,91.4700969827586,3,3,2,0,0,0
"277","PCNA","P12004","1",18988,17,1.46739377117797,"AF-P12004-F1-model_v4","P12004-F1",0.569,0.642,1,94.3301493280239,25759,11209,7233,1121,357,1121
"278","IGF2BP2","Q9Y6M1","1",1457,4,1.59891257941456,"AF-Q9Y6M1-F1-model_v4","Q9Y6M1-F1",0.107,0.64,1,77.7524737180863,728,403,265,157,26,157
"279","RAD51","Q06609","1",0,3,2.40392309128611,"AF-Q06609-F1-model_v4","Q06609-F1",0.282,0.64,1,91.5906682116647,5993,3335,1705,849,426,849
"280","ADD2","P35612","1",0,1,1.5642774610691,"AF-P35612-F1-model_v4","P35612-F1",0.203,0.639,4,66.2712014820042,81,11,9,2,0,2
"281","CENPO","Q9BU64","1",0,5,1.76109596387892,"AF-Q9BU64-F1-model_v4","Q9BU64-F1",0.18,0.639,1,85.2889945309213,37,19,7,6,0,6
"282","VARS1","P26640","1",734,3,1.01308701160393,"AF-P26640-F1-model_v4","P26640-F1",0.216,0.639,1,88.6491210898083,6,2,1,1,0,1
"283","GINS4","Q9BRT9","1",0,1,2.56997539264963,"AF-Q9BRT9-F1-model_v4","Q9BRT9-F1",0.324,0.635,1,90.748319649699,39,27,18,9,0,9
"284","GPRIN2","O60269","1",0,1,1.44371339797606,"AF-O60269-F1-model_v4","O60269-F1",0.172,0.634,1,50.2825941548659,24,10,6,2,0,2
"285","MYBL2","P10244","1",0,3,3.32085792100624,"AF-P10244-F1-model_v4","P10244-F1",0.066,0.633,1,58.4505143475907,497,355,218,86,12,86
"286","CD24","P25063","1",0,1,1.49447178761113,"AF-P25063-F1-model_v4","P25063-F1",0.228,0.632,1,63.8901060070671,4121,2944,2130,655,156,655
"287","CDK2AP1","O14519","1",0,1,1.46515603992183,"AF-O14519-F1-model_v4","O14519-F1",0.451,0.632,1,76.3677598152425,93,62,38,20,1,20
"288","KCNN4","O15554","1",2183,3,1.02480143898729,"AF-O15554-F1-model_v4","O15554-F1",0.429,0.632,1,84.8505162638019,652,125,86,20,2,20
"289","CLDN3","O15551","1",0,1,1.18441726674334,"AF-O15551-F1-model_v4","O15551-F1",0.271,0.631,1,81.4275857843137,498,215,169,7,52,7
"290","KRT6A","P02538","19",0,3,3.91202720257941,"AF-P02538-F1-model_v4","P02538-F1",0.307,0.631,1,69.5078710289237,212,100,71,10,1,10
"291","L1CAM","P32004","1",6509,4,2.26288296830357,"AF-P32004-F1-model_v4","P32004-F1",0.068,0.631,1,79.3527939240506,2487,713,498,196,77,196
"292","ZWILCH","Q9H900","1",0,1,1.22735218158247,"AF-Q9H900-F1-model_v4","Q9H900-F1",0.299,0.629,3,82.9809499683344,66,30,5,4,0,4
"293","TUBG1","P23258","1",10024,4,1.10259521835312,"AF-P23258-F1-model_v4","P23258-F1",0.266,0.628,1,91.8263361111111,64,21,12,5,1,5
"294","TRAF2","Q12933","1",16916,5,1.04684858414129,"AF-Q12933-F1-model_v4","Q12933-F1",0.254,0.627,1,90.7967957927142,2012,733,412,163,14,163
"295","RIBC2","Q9H4K1","1",1456,2,1.45854254615601,"AF-Q9H4K1-F1-model_v4","Q9H4K1-F1",0.365,0.625,1,86.7487370730179,11,5,4,1,1,1
"296","RMI2","Q96E14","1",23347,14,2.30716485880235,"AF-Q96E14-F1-model_v4","Q96E14-F1",0.286,0.624,1,89.8118485121731,77,46,22,13,8,13
"297","H3C10","P68431","1",731,4,1.59467299916444,"AF-P68431-F1-model_v4","P68431-F1",0.351,0.623,1,87.2869195189639,0,0,0,0,0,0
"298","PUF60","Q9UHX1","1",3,6,1.11550890373338,"AF-Q9UHX1-F1-model_v4","Q9UHX1-F1",0.146,0.623,1,68.4020523809524,85,33,17,15,2,15
"299","NUF2","Q9BZD4","1",0,2,3.55938251092801,"AF-Q9BZD4-F1-model_v4","Q9BZD4-F1",0.317,0.622,2,89.4283280839895,207,112,64,34,6,34
"300","MAL2","Q969L2","1",0,1,1.18632192191434,"AF-Q969L2-F1-model_v4","Q969L2-F1",0.336,0.619,1,84.150243902439,178,69,51,27,5,27
"301","POLE2","P56282","1",2666,6,1.41145381173205,"AF-P56282-F1-model_v4","P56282-F1",0.232,0.619,2,92.8374541557514,59,45,27,14,2,14
"302","CTLA4","P16410","1",0,1,1.25378467393059,"AF-P16410-F1-model_v4","P16410-F1",0.492,0.618,2,79.9038541666667,13824,7764,5003,1057,145,1057
"303","BLM","P54132","1",1259,9,2.42700162510319,"AF-P54132-F1-model_v4","P54132-F1",0.161,0.616,1,60.9577520838935,5601,1785,690,271,58,271
"304","CKAP2","Q8WWK9","1",0,1,1.64678243115643,"AF-Q8WWK9-F1-model_v4","Q8WWK9-F1",0.332,0.615,2,59.5370678783383,77,49,34,23,2,23
"305","CENPN","Q96H22","1",0,4,1.913283999665,"AF-Q96H22-F1-model_v4","Q96H22-F1",0.3,0.612,1,86.2099712952996,70,32,19,7,2,7
"306","PARPBP","Q9NWS1","1",0,1,1.75566646026625,"AF-Q9NWS1-F1-model_v4","Q9NWS1-F1",0.091,0.612,2,70.6408720420684,40,30,21,5,2,5
"307","SOX6","P35712","1",0,1,1.29928722267612,"AF-P35712-F1-model_v4","P35712-F1",0.265,0.611,1,56.1036098167133,588,121,72,59,5,59
"308","GEN1","Q17RS7","1",0,1,1.26875318701821,"AF-Q17RS7-F1-model_v4","Q17RS7-F1",0.023,0.61,2,61.6134776575076,180,72,18,25,4,25
"309","KCNQ5","Q9NR82","1",71,2,1.9753282233458,"AF-Q9NR82-F1-model_v4","Q9NR82-F1",0.065,0.61,1,57.4257474944321,222,21,13,2,0,2
"310","IL2RG","P31785","1",0,1,1.1064946010242,"AF-P31785-F1-model_v4","P31785-F1",0.234,0.609,1,76.8157961783439,1166,508,308,41,12,41
"311","LAGE3","Q14657","1",1110,3,1.48493322040972,"AF-Q14657-F1-model_v4","Q14657-F1",0.391,0.607,1,76.5521730769231,34,20,10,5,0,5
"312","CXCL5","P42830","1",7233,6,2.14283002332073,"AF-P42830-F1-model_v4","P42830-F1",0.149,0.605,1,81.2292574850299,1618,537,321,111,15,111
"313","PRAME","P78395","1",0,1,4.22743958884169,"AF-P78395-F1-model_v4","P78395-F1",0.372,0.605,1,81.5777479694807,597,538,439,274,19,274
"314","ESRP1","Q6NXG1","1",0,2,1.5541677118789,"AF-Q6NXG1-F1-model_v4","Q6NXG1-F1",0.187,0.604,1,78.0681606168892,207,160,110,46,12,46
"315","IQGAP3","Q86VI3","1",0,1,3.39796508653836,"AF-Q86VI3-F1-model_v4","Q86VI3-F1",0.181,0.604,2,79.626746793641,90,65,38,39,2,39
"316","HOMER3","Q9NSC5","1",1166,4,1.40915380242235,"AF-Q9NSC5-F1-model_v4","Q9NSC5-F1",0.389,0.602,1,83.5403278688525,70,19,13,8,0,8
"317","CHAF1A","Q13111","1",276,3,1.40382709232297,"AF-Q13111-F1-model_v4","Q13111-F1",0.25,0.6,2,58.7621802907054,71,54,36,21,2,21
"318","DSC2","Q02487","1",0,1,1.49901407153203,"AF-Q02487-F1-model_v4","Q02487-F1",0.275,0.6,1,76.5627940128297,304,88,49,9,0,9
"319","PYCR3","Q53H96","1",0,1,1.21045075999877,"AF-Q53H96-F1-model_v4","Q53H96-F1",0.416,0.6,1,94.8127209186221,10,4,2,1,1,1
"320","CENPK","Q9BS16","1",0,5,1.75448245635053,"AF-Q9BS16-F1-model_v4","Q9BS16-F1",0.253,0.599,1,81.7073108108108,51,32,18,12,1,12
"321","RCOR2","Q8IZ40","1",0,1,3.43783254459347,"AF-Q8IZ40-F1-model_v4","Q8IZ40-F1",0.11,0.597,1,68.123295816002,65,13,8,2,0,2
"322","ICAM1","P05362","1",3632,4,1.07512580701707,"AF-P05362-F1-model_v4","P05362-F1",0.208,0.596,2,88.5748768472906,31504,4656,2975,653,147,653
"323","APOBEC3B","Q9UH17","1",0,1,3.02905904804537,"AF-Q9UH17-F1-model_v4","Q9UH17-F1",0.283,0.593,1,88.3310271437384,415,332,197,184,20,184
"324","CACYBP","Q9HB71","1",0,1,1.31622349182491,"AF-Q9HB71-F1-model_v4","Q9HB71-F1",0.347,0.593,1,81.6984230560087,153,80,56,45,0,45
"325","CXCR3","P49682","1",8418,3,1.04888157018733,"AF-P49682-F1-model_v4","P49682-F1",0.21,0.59,1,80.6454109828611,4396,1111,643,296,30,296
