"file_id","ID","uniprot_id","max_hit","num_hits"
"AF-O75467-F1-model_v4.pdb","O75467-F1","O75467",0.834438095238095,286
"AF-O75469-F1-model_v4.pdb","O75469-F1","O75469",0.389847619047619,0
"AF-O75473-F1-model_v4.pdb","O75473-F1","O75473",0.638028571428571,0
"AF-O75474-F1-model_v4.pdb","O75474-F1","O75474",0.428157142857143,0
"AF-O75475-F1-model_v4.pdb","O75475-F1","O75475",0.776809523809524,283
"AF-O75477-F1-model_v4.pdb","O75477-F1","O75477",0.104672380952381,0
"AF-O75478-F1-model_v4.pdb","O75478-F1","O75478",0.285909090909091,0
"AF-O75486-F1-model_v4.pdb","O75486-F1","O75486",0.352938095238095,0
"AF-O75487-F1-model_v4.pdb","O75487-F1","O75487",0.886052380952381,556
"AF-O75489-F1-model_v4.pdb","O75489-F1","O75489",0.461927272727273,0
"AF-O75493-F1-model_v4.pdb","O75493-F1","O75493",0.897209090909091,328
"AF-O75494-F1-model_v4.pdb","O75494-F1","O75494",0.41397619047619,0
"AF-O75496-F1-model_v4.pdb","O75496-F1","O75496",0.25217619047619,0
"AF-O75503-F1-model_v4.pdb","O75503-F1","O75503",0.507636363636364,0
"AF-O75506-F1-model_v4.pdb","O75506-F1","O75506",0.273061904761905,0
"AF-O75508-F1-model_v4.pdb","O75508-F1","O75508",0.458609523809524,0
"AF-O75509-F1-model_v4.pdb","O75509-F1","O75509",0.633263636363636,0
"AF-O75521-F1-model_v4.pdb","O75521-F1","O75521",0.601814285714286,0
"AF-O75525-F1-model_v4.pdb","O75525-F1","O75525",0.590028571428571,0
"AF-O75526-F1-model_v4.pdb","O75526-F1","O75526",0.320666666666667,0
"AF-O75528-F1-model_v4.pdb","O75528-F1","O75528",0.676809523809524,0
"AF-O75529-F1-model_v4.pdb","O75529-F1","O75529",0.689728571428571,0
"AF-O75530-F1-model_v4.pdb","O75530-F1","O75530",0.487871428571429,0
"AF-O75531-F1-model_v4.pdb","O75531-F1","O75531",0.07703,0
"AF-O75533-F1-model_v4.pdb","O75533-F1","O75533",0.538047619047619,0
"AF-O75534-F1-model_v4.pdb","O75534-F1","O75534",0.786372727272727,439
"AF-O75541-F1-model_v4.pdb","O75541-F1","O75541",0.936595238095238,412
"AF-O75553-F1-model_v4.pdb","O75553-F1","O75553",0.150938095238095,0
"AF-O75554-F1-model_v4.pdb","O75554-F1","O75554",0.65846,0
"AF-O75556-F1-model_v4.pdb","O75556-F1","O75556",0.106951818181818,0
"AF-O75558-F1-model_v4.pdb","O75558-F1","O75558",0.221866666666667,0
"AF-O75563-F1-model_v4.pdb","O75563-F1","O75563",0.956919047619048,359
"AF-O75564-F1-model_v4.pdb","O75564-F1","O75564",0.626995238095238,0
"AF-O75569-F1-model_v4.pdb","O75569-F1","O75569",0.770695238095238,205
"AF-O75570-F1-model_v4.pdb","O75570-F1","O75570",0.282538095238095,0
"AF-O75575-F1-model_v4.pdb","O75575-F1","O75575",0.667491666666667,0
"AF-O75578-F1-model_v4.pdb","O75578-F1","O75578",0.865833333333333,1167
"AF-O75581-F1-model_v4.pdb","O75581-F1","O75581",0.777480952380952,69
"AF-O75582-F1-model_v4.pdb","O75582-F1","O75582",0.992728571428571,802
"AF-O75586-F1-model_v4.pdb","O75586-F1","O75586",0.636690909090909,0
"AF-O75592-F1-model_v4.pdb","O75592-F1","O75592",0.677023809523809,0
"AF-O75592-F10-model_v4.pdb","O75592-F10","O75592",0.132627272727273,0
"AF-O75592-F11-model_v4.pdb","O75592-F11","O75592",0.649033333333333,0
"AF-O75592-F12-model_v4.pdb","O75592-F12","O75592",0.564819047619048,0
"AF-O75592-F13-model_v4.pdb","O75592-F13","O75592",0.412995238095238,0
"AF-O75592-F14-model_v4.pdb","O75592-F14","O75592",0.403152380952381,0
"AF-O75592-F15-model_v4.pdb","O75592-F15","O75592",0.870971428571429,1263
"AF-O75592-F16-model_v4.pdb","O75592-F16","O75592",0.964957142857143,1400
"AF-O75592-F17-model_v4.pdb","O75592-F17","O75592",0.764795238095238,342
"AF-O75592-F18-model_v4.pdb","O75592-F18","O75592",0.284557142857143,0
"AF-O75592-F2-model_v4.pdb","O75592-F2","O75592",0.266433333333333,0
"AF-O75592-F3-model_v4.pdb","O75592-F3","O75592",0.264628571428571,0
"AF-O75592-F4-model_v4.pdb","O75592-F4","O75592",0.484552380952381,0
"AF-O75592-F5-model_v4.pdb","O75592-F5","O75592",0.629814285714286,0
"AF-O75592-F6-model_v4.pdb","O75592-F6","O75592",0.336952380952381,0
"AF-O75592-F7-model_v4.pdb","O75592-F7","O75592",0.71992380952381,5
"AF-O75592-F8-model_v4.pdb","O75592-F8","O75592",0.280052380952381,0
"AF-O75592-F9-model_v4.pdb","O75592-F9","O75592",0.8534,1400
"AF-O75593-F1-model_v4.pdb","O75593-F1","O75593",0.439690476190476,0
"AF-O75594-F1-model_v4.pdb","O75594-F1","O75594",0.437847619047619,0
"AF-O75596-F1-model_v4.pdb","O75596-F1","O75596",0.123351538461538,0
"AF-O75600-F1-model_v4.pdb","O75600-F1","O75600",0.853904761904762,377
"AF-O75602-F1-model_v4.pdb","O75602-F1","O75602",0.0577004761904762,0
"AF-O75603-F1-model_v4.pdb","O75603-F1","O75603",0.923776190476191,506
"AF-O75604-F1-model_v4.pdb","O75604-F1","O75604",0.772590476190476,467
"AF-O75607-F1-model_v4.pdb","O75607-F1","O75607",0.825780952380952,178
"AF-O75608-F1-model_v4.pdb","O75608-F1","O75608",0.500818181818182,0
"AF-O75610-F1-model_v4.pdb","O75610-F1","O75610",0.6635,0
"AF-O75616-F1-model_v4.pdb","O75616-F1","O75616",0.211685714285714,0
"AF-O75618-F1-model_v4.pdb","O75618-F1","O75618",0.533776190476191,0
"AF-O75626-F1-model_v4.pdb","O75626-F1","O75626",0.731738095238095,60
"AF-O75628-F1-model_v4.pdb","O75628-F1","O75628",0.863352380952381,298
"AF-O75629-F1-model_v4.pdb","O75629-F1","O75629",0.671714285714286,0
"AF-O75631-F1-model_v4.pdb","O75631-F1","O75631",0.442246153846154,0
"AF-O75635-F1-model_v4.pdb","O75635-F1","O75635",0.89632380952381,380
"AF-O75636-F1-model_v4.pdb","O75636-F1","O75636",0.368766666666667,0
"AF-O75643-F1-model_v4.pdb","O75643-F1","O75643",0.461457142857143,0
"AF-O75648-F1-model_v4.pdb","O75648-F1","O75648",0.240918181818182,0
"AF-O75663-F1-model_v4.pdb","O75663-F1","O75663",0.459652380952381,0
"AF-O75665-F1-model_v4.pdb","O75665-F1","O75665",0.746390476190476,59
"AF-O75674-F1-model_v4.pdb","O75674-F1","O75674",0.895609523809524,476
"AF-O75676-F1-model_v4.pdb","O75676-F1","O75676",0.244333333333333,0
"AF-O75677-F1-model_v4.pdb","O75677-F1","O75677",0.816757142857143,308
"AF-O75678-F1-model_v4.pdb","O75678-F1","O75678",0.243047619047619,0
"AF-O75679-F1-model_v4.pdb","O75679-F1","O75679",0.204338461538462,0
"AF-O75683-F1-model_v4.pdb","O75683-F1","O75683",0.162008095238095,0
"AF-O75688-F1-model_v4.pdb","O75688-F1","O75688",0.343319047619048,0
"AF-O75689-F1-model_v4.pdb","O75689-F1","O75689",0.0620580952380952,0
"AF-O75691-F1-model_v4.pdb","O75691-F1","O75691",0.570319047619048,0
"AF-O75691-F2-model_v4.pdb","O75691-F2","O75691",0.158336666666667,0
"AF-O75691-F3-model_v4.pdb","O75691-F3","O75691",0.811672727272727,1366
"AF-O75691-F4-model_v4.pdb","O75691-F4","O75691",0.242425,0
"AF-O75691-F5-model_v4.pdb","O75691-F5","O75691",0.280742857142857,0
"AF-O75691-F6-model_v4.pdb","O75691-F6","O75691",0.509852380952381,0
"AF-O75691-F7-model_v4.pdb","O75691-F7","O75691",0.619385714285714,0
"AF-O75691-F8-model_v4.pdb","O75691-F8","O75691",0.619171428571429,0
"AF-O75694-F1-model_v4.pdb","O75694-F1","O75694",0.0998885714285714,0
"AF-O75695-F1-model_v4.pdb","O75695-F1","O75695",0.855777777777778,350
"AF-O75711-F1-model_v4.pdb","O75711-F1","O75711",0.699418181818182,0
"AF-O75712-F1-model_v4.pdb","O75712-F1","O75712",0.838042857142857,270
"AF-O75715-F1-model_v4.pdb","O75715-F1","O75715",0.461685714285714,0
"AF-O75716-F1-model_v4.pdb","O75716-F1","O75716",0.232780952380952,0
"AF-O75717-F1-model_v4.pdb","O75717-F1","O75717",0.879128571428571,1129
"AF-O75718-F1-model_v4.pdb","O75718-F1","O75718",0.573138095238095,0
"AF-O75746-F1-model_v4.pdb","O75746-F1","O75746",0.563945454545455,0
"AF-O75747-F1-model_v4.pdb","O75747-F1","O75747",0.459114285714286,0
"AF-O75751-F1-model_v4.pdb","O75751-F1","O75751",0.69172380952381,0
"AF-O75752-F1-model_v4.pdb","O75752-F1","O75752",0.556819047619048,0
"AF-O75762-F1-model_v4.pdb","O75762-F1","O75762",0.265557142857143,0
"AF-O75764-F1-model_v4.pdb","O75764-F1","O75764",0.864933333333333,344
"AF-O75771-F1-model_v4.pdb","O75771-F1","O75771",0.53107619047619,0
"AF-O75781-F1-model_v4.pdb","O75781-F1","O75781",0.604571428571429,0
"AF-O75783-F1-model_v4.pdb","O75783-F1","O75783",0.740014285714286,32
"AF-O75787-F1-model_v4.pdb","O75787-F1","O75787",0.955042857142857,350
"AF-O75791-F1-model_v4.pdb","O75791-F1","O75791",0.132190476190476,0
"AF-O75792-F1-model_v4.pdb","O75792-F1","O75792",0.301266666666667,0
"AF-O75794-F1-model_v4.pdb","O75794-F1","O75794",0.759615384615385,178
"AF-O75795-F1-model_v4.pdb","O75795-F1","O75795",0.0624566666666667,0
"AF-O75800-F1-model_v4.pdb","O75800-F1","O75800",0.864161904761905,440
"AF-O75807-F1-model_v4.pdb","O75807-F1","O75807",0.945076190476191,674
"AF-O75808-F1-model_v4.pdb","O75808-F1","O75808",0.648571428571429,0
"AF-O75815-F1-model_v4.pdb","O75815-F1","O75815",0.788485714285714,439
"AF-O75817-F1-model_v4.pdb","O75817-F1","O75817",0.930904761904762,140
"AF-O75818-F1-model_v4.pdb","O75818-F1","O75818",0.381618181818182,0
"AF-O75820-F1-model_v4.pdb","O75820-F1","O75820",0.337881818181818,0
"AF-O75821-F1-model_v4.pdb","O75821-F1","O75821",0.439247619047619,0
"AF-O75822-F1-model_v4.pdb","O75822-F1","O75822",0.413961904761905,0
"AF-O75828-F1-model_v4.pdb","O75828-F1","O75828",0.461842857142857,0
"AF-O75829-F1-model_v4.pdb","O75829-F1","O75829",0.783514285714286,334
"AF-O75830-F1-model_v4.pdb","O75830-F1","O75830",0.841166666666667,405
"AF-O75832-F1-model_v4.pdb","O75832-F1","O75832",0.816242857142857,226
"AF-O75838-F1-model_v4.pdb","O75838-F1","O75838",0.372972727272727,0
"AF-O75840-F1-model_v4.pdb","O75840-F1","O75840",0.767861904761905,207
"AF-O75841-F1-model_v4.pdb","O75841-F1","O75841",0.609218181818182,0
"AF-O75843-F1-model_v4.pdb","O75843-F1","O75843",0.57277619047619,0
"AF-O75844-F1-model_v4.pdb","O75844-F1","O75844",0.2069,0
"AF-O75845-F1-model_v4.pdb","O75845-F1","O75845",0.585308333333333,0
"AF-O75864-F1-model_v4.pdb","O75864-F1","O75864",0.600309523809524,0
"AF-O75865-F1-model_v4.pdb","O75865-F1","O75865",0.635204761904762,0
"AF-O75871-F1-model_v4.pdb","O75871-F1","O75871",0.891447619047619,244
"AF-O75874-F1-model_v4.pdb","O75874-F1","O75874",0.0382333333333333,0
"AF-O75879-F1-model_v4.pdb","O75879-F1","O75879",0.423546153846154,0
"AF-O75880-F1-model_v4.pdb","O75880-F1","O75880",0.52922380952381,0
"AF-O75881-F1-model_v4.pdb","O75881-F1","O75881",0.382818181818182,0
"AF-O75882-F1-model_v4.pdb","O75882-F1","O75882",0.81117619047619,1391
"AF-O75884-F1-model_v4.pdb","O75884-F1","O75884",0.3036,0
"AF-O75886-F1-model_v4.pdb","O75886-F1","O75886",0.451771428571429,0
"AF-O75888-F1-model_v4.pdb","O75888-F1","O75888",0.487728571428571,0
"AF-O75891-F1-model_v4.pdb","O75891-F1","O75891",0.395463636363636,0
"AF-O75896-F1-model_v4.pdb","O75896-F1","O75896",0.394685714285714,0
"AF-O75897-F1-model_v4.pdb","O75897-F1","O75897",0.482638095238095,0
"AF-O75899-F1-model_v4.pdb","O75899-F1","O75899",0.144104761904762,0
"AF-O75900-F1-model_v4.pdb","O75900-F1","O75900",0.772776190476191,354
"AF-O75901-F1-model_v4.pdb","O75901-F1","O75901",0.931133333333333,292
"AF-O75907-F1-model_v4.pdb","O75907-F1","O75907",0.267766666666667,0
"AF-O75908-F1-model_v4.pdb","O75908-F1","O75908",0.473258333333333,0
"AF-O75909-F1-model_v4.pdb","O75909-F1","O75909",0.0882714285714286,0
"AF-O75911-F1-model_v4.pdb","O75911-F1","O75911",0.658457142857143,0
"AF-O75912-F1-model_v4.pdb","O75912-F1","O75912",0.913042857142857,1065
"AF-O75914-F1-model_v4.pdb","O75914-F1","O75914",0.890119047619048,559
"AF-O75915-F1-model_v4.pdb","O75915-F1","O75915",0.0534995238095238,0
"AF-O75916-F1-model_v4.pdb","O75916-F1","O75916",0.603047619047619,0
"AF-O75920-F1-model_v4.pdb","O75920-F1","O75920",0.34597619047619,0
"AF-O75923-F1-model_v4.pdb","O75923-F1","O75923",0.965019047619048,2080
"AF-O75925-F1-model_v4.pdb","O75925-F1","O75925",0.762609523809524,442
"AF-O75928-F1-model_v4.pdb","O75928-F1","O75928",0.414380952380952,0
"AF-O75934-F1-model_v4.pdb","O75934-F1","O75934",0.929638461538462,225
"AF-O75935-F1-model_v4.pdb","O75935-F1","O75935",0.721309090909091,16
"AF-O75936-F1-model_v4.pdb","O75936-F1","O75936",0.791309523809524,341
"AF-O75937-F1-model_v4.pdb","O75937-F1","O75937",0.452463636363636,0
"AF-O75940-F1-model_v4.pdb","O75940-F1","O75940",0.914780952380952,238
"AF-O75943-F1-model_v4.pdb","O75943-F1","O75943",0.366,0
"AF-O75947-F1-model_v4.pdb","O75947-F1","O75947",0.665733333333333,0
"AF-O75949-F1-model_v4.pdb","O75949-F1","O75949",0.569447619047619,0
"AF-O75951-F1-model_v4.pdb","O75951-F1","O75951",0.339542857142857,0
"AF-O75953-F1-model_v4.pdb","O75953-F1","O75953",0.91205625,348
"AF-O75954-F1-model_v4.pdb","O75954-F1","O75954",0.768219047619048,239
"AF-O75955-F1-model_v4.pdb","O75955-F1","O75955",0.264466666666667,0
"AF-O75956-F1-model_v4.pdb","O75956-F1","O75956",0.43897619047619,0
"AF-O75962-F1-model_v4.pdb","O75962-F1","O75962",0.144342857142857,0
"AF-O75962-F10-model_v4.pdb","O75962-F10","O75962",0.527542857142857,0
"AF-O75962-F2-model_v4.pdb","O75962-F2","O75962",0.516852380952381,0
"AF-O75962-F3-model_v4.pdb","O75962-F3","O75962",0.702552380952381,4
"AF-O75962-F4-model_v4.pdb","O75962-F4","O75962",0.12826,0
"AF-O75962-F5-model_v4.pdb","O75962-F5","O75962",0.280571428571429,0
"AF-O75962-F6-model_v4.pdb","O75962-F6","O75962",0.617061904761905,0
"AF-O75962-F7-model_v4.pdb","O75962-F7","O75962",0.373780952380952,0
"AF-O75962-F8-model_v4.pdb","O75962-F8","O75962",0.5134,0
"AF-O75962-F9-model_v4.pdb","O75962-F9","O75962",0.598247619047619,0
"AF-O75964-F1-model_v4.pdb","O75964-F1","O75964",0.923242857142857,103
"AF-O75969-F1-model_v4.pdb","O75969-F1","O75969",0.7598,354
"AF-O75970-F1-model_v4.pdb","O75970-F1","O75970",0.596804761904762,0
"AF-O75971-F1-model_v4.pdb","O75971-F1","O75971",0.9478,98
"AF-O75973-F1-model_v4.pdb","O75973-F1","O75973",0.671966666666667,0
"AF-O75976-F1-model_v4.pdb","O75976-F1","O75976",0.470819047619048,0
"AF-O75995-F1-model_v4.pdb","O75995-F1","O75995",0.394447619047619,0
"AF-O76000-F1-model_v4.pdb","O76000-F1","O76000",0.6779,0
"AF-O76001-F1-model_v4.pdb","O76001-F1","O76001",0.926814285714286,311
"AF-O76002-F1-model_v4.pdb","O76002-F1","O76002",0.0374490909090909,0
"AF-O76003-F1-model_v4.pdb","O76003-F1","O76003",0.715876923076923,19
"AF-O76009-F1-model_v4.pdb","O76009-F1","O76009",0.221119047619048,0
"AF-O76011-F1-model_v4.pdb","O76011-F1","O76011",0.0757190909090909,0
"AF-O76013-F1-model_v4.pdb","O76013-F1","O76013",0.128171428571429,0
"AF-O76014-F1-model_v4.pdb","O76014-F1","O76014",0.635019047619048,0
"AF-O76015-F1-model_v4.pdb","O76015-F1","O76015",0.781128571428571,105
"AF-O76021-F1-model_v4.pdb","O76021-F1","O76021",0.0940171428571429,0
"AF-O76024-F1-model_v4.pdb","O76024-F1","O76024",0.730828571428571,66
"AF-O76027-F1-model_v4.pdb","O76027-F1","O76027",0.197709090909091,0
"AF-O76031-F1-model_v4.pdb","O76031-F1","O76031",0.639647619047619,0
"AF-O76036-F1-model_v4.pdb","O76036-F1","O76036",0.578571428571429,0
"AF-O76038-F1-model_v4.pdb","O76038-F1","O76038",0.888190476190476,276
"AF-O76039-F1-model_v4.pdb","O76039-F1","O76039",0.825571428571429,636
"AF-O76041-F1-model_v4.pdb","O76041-F1","O76041",0.06573,0
"AF-O76050-F1-model_v4.pdb","O76050-F1","O76050",0.753780952380952,91
"AF-O76054-F1-model_v4.pdb","O76054-F1","O76054",0.817604761904762,403
"AF-O76061-F1-model_v4.pdb","O76061-F1","O76061",0.285204761904762,0
"AF-O76062-F1-model_v4.pdb","O76062-F1","O76062",0.167557142857143,0
"AF-O76064-F1-model_v4.pdb","O76064-F1","O76064",0.442771428571429,0
"AF-O76070-F1-model_v4.pdb","O76070-F1","O76070",0.3982,0
"AF-O76071-F1-model_v4.pdb","O76071-F1","O76071",0.914866666666667,339
"AF-O76074-F1-model_v4.pdb","O76074-F1","O76074",0.0799038095238095,0
"AF-O76075-F1-model_v4.pdb","O76075-F1","O76075",0.845928571428571,338
"AF-O76076-F1-model_v4.pdb","O76076-F1","O76076",0.297790476190476,0
"AF-O76080-F1-model_v4.pdb","O76080-F1","O76080",0.418271428571429,0
"AF-O76081-F1-model_v4.pdb","O76081-F1","O76081",0.657741666666667,0
"AF-O76082-F1-model_v4.pdb","O76082-F1","O76082",0.609147619047619,0
"AF-O76083-F1-model_v4.pdb","O76083-F1","O76083",0.681563636363636,0
"AF-O76087-F1-model_v4.pdb","O76087-F1","O76087",0.13660380952381,0
"AF-O76090-F1-model_v4.pdb","O76090-F1","O76090",0.559490476190476,0
"AF-O76093-F1-model_v4.pdb","O76093-F1","O76093",0.111607142857143,0
"AF-O76094-F1-model_v4.pdb","O76094-F1","O76094",0.880685714285714,591
"AF-O76095-F1-model_v4.pdb","O76095-F1","O76095",0.265609090909091,0
"AF-O76096-F1-model_v4.pdb","O76096-F1","O76096",0.425704761904762,0
"AF-O76099-F1-model_v4.pdb","O76099-F1","O76099",0.359178571428571,0
"AF-O76100-F1-model_v4.pdb","O76100-F1","O76100",0.0872390476190476,0
"AF-O77932-F1-model_v4.pdb","O77932-F1","O77932",0.238026363636364,0
"AF-O94759-F1-model_v4.pdb","O94759-F1","O94759",0.466595238095238,0
"AF-O94760-F1-model_v4.pdb","O94760-F1","O94760",0.373981818181818,0
"AF-O94761-F1-model_v4.pdb","O94761-F1","O94761",0.454042857142857,0
"AF-O94762-F1-model_v4.pdb","O94762-F1","O94762",0.376447619047619,0
"AF-O94763-F1-model_v4.pdb","O94763-F1","O94763",0.707990476190476,7
"AF-O94766-F1-model_v4.pdb","O94766-F1","O94766",0.161009523809524,0
"AF-O94768-F1-model_v4.pdb","O94768-F1","O94768",0.901414285714286,372
"AF-O94769-F1-model_v4.pdb","O94769-F1","O94769",0.969161904761905,699
"AF-O94772-F1-model_v4.pdb","O94772-F1","O94772",0.21862380952381,0
"AF-O94776-F1-model_v4.pdb","O94776-F1","O94776",0.839433333333333,176
"AF-O94777-F1-model_v4.pdb","O94777-F1","O94777",0.537681818181818,0
"AF-O94778-F1-model_v4.pdb","O94778-F1","O94778",0.483571428571429,0
"AF-O94779-F1-model_v4.pdb","O94779-F1","O94779",0.9281,1100
"AF-O94782-F1-model_v4.pdb","O94782-F1","O94782",0.646971428571429,0
"AF-O94788-F1-model_v4.pdb","O94788-F1","O94788",0.7793,387
"AF-O94804-F1-model_v4.pdb","O94804-F1","O94804",0.533057142857143,0
"AF-O94805-F1-model_v4.pdb","O94805-F1","O94805",0.801204761904762,424
"AF-O94806-F1-model_v4.pdb","O94806-F1","O94806",0.7358,31
"AF-O94808-F1-model_v4.pdb","O94808-F1","O94808",0.904542857142857,682
"AF-O94810-F1-model_v4.pdb","O94810-F1","O94810",0.132780952380952,0
"AF-O94811-F1-model_v4.pdb","O94811-F1","O94811",0.806809523809524,219
"AF-O94812-F1-model_v4.pdb","O94812-F1","O94812",0.688480952380952,0
"AF-O94813-F1-model_v4.pdb","O94813-F1","O94813",0.412747619047619,0
"AF-O94817-F1-model_v4.pdb","O94817-F1","O94817",0.27032380952381,0
"AF-O94818-F1-model_v4.pdb","O94818-F1","O94818",0.604419047619048,0
"AF-O94819-F1-model_v4.pdb","O94819-F1","O94819",0.131439523809524,0
"AF-O94822-F1-model_v4.pdb","O94822-F1","O94822",0.614833333333333,0
"AF-O94823-F1-model_v4.pdb","O94823-F1","O94823",0.626471428571429,0
"AF-O94826-F1-model_v4.pdb","O94826-F1","O94826",0.628361904761905,0
"AF-O94827-F1-model_v4.pdb","O94827-F1","O94827",0.305314285714286,0
"AF-O94829-F1-model_v4.pdb","O94829-F1","O94829",0.925390476190476,963
"AF-O94830-F1-model_v4.pdb","O94830-F1","O94830",0.731342857142857,27
"AF-O94832-F1-model_v4.pdb","O94832-F1","O94832",0.581566666666667,0
"AF-O94842-F1-model_v4.pdb","O94842-F1","O94842",0.20027619047619,0
"AF-O94844-F1-model_v4.pdb","O94844-F1","O94844",0.462319047619048,0
"AF-O94851-F1-model_v4.pdb","O94851-F1","O94851",0.569185714285714,0
"AF-O94855-F1-model_v4.pdb","O94855-F1","O94855",0.24952380952381,0
"AF-O94856-F1-model_v4.pdb","O94856-F1","O94856",0.508333333333333,0
"AF-O94864-F1-model_v4.pdb","O94864-F1","O94864",0.353519047619048,0
"AF-O94868-F1-model_v4.pdb","O94868-F1","O94868",0.317433333333333,0
"AF-O94874-F1-model_v4.pdb","O94874-F1","O94874",0.672885714285714,0
"AF-O94875-F1-model_v4.pdb","O94875-F1","O94875",0.439685714285714,0
"AF-O94876-F1-model_v4.pdb","O94876-F1","O94876",0.0972771428571429,0
"AF-O94880-F1-model_v4.pdb","O94880-F1","O94880",0.954638095238095,888
"AF-O94885-F1-model_v4.pdb","O94885-F1","O94885",0.984852380952381,1247
"AF-O94886-F1-model_v4.pdb","O94886-F1","O94886",0.967671428571429,807
"AF-O94887-F1-model_v4.pdb","O94887-F1","O94887",0.955980952380952,1054
"AF-O94888-F1-model_v4.pdb","O94888-F1","O94888",0.336142857142857,0
"AF-O94889-F1-model_v4.pdb","O94889-F1","O94889",0.816857142857143,574
"AF-O94892-F1-model_v4.pdb","O94892-F1","O94892",0.231019047619048,0
"AF-O94898-F1-model_v4.pdb","O94898-F1","O94898",0.920838095238095,1065
"AF-O94900-F1-model_v4.pdb","O94900-F1","O94900",0.666866666666667,0
"AF-O94901-F1-model_v4.pdb","O94901-F1","O94901",0.2602,0
"AF-O94903-F1-model_v4.pdb","O94903-F1","O94903",0.4068,0
"AF-O94905-F1-model_v4.pdb","O94905-F1","O94905",0.718785714285714,77
"AF-O94906-F1-model_v4.pdb","O94906-F1","O94906",0.345719047619048,0
"AF-O94907-F1-model_v4.pdb","O94907-F1","O94907",0.435052380952381,0
"AF-O94910-F1-model_v4.pdb","O94910-F1","O94910",0.778442857142857,433
"AF-O94911-F1-model_v4.pdb","O94911-F1","O94911",0.199871428571429,0
"AF-O94915-F1-model_v4.pdb","O94915-F1","O94915",0.8441,1400
"AF-O94915-F10-model_v4.pdb","O94915-F10","O94915",0.816833333333333,1213
"AF-O94915-F2-model_v4.pdb","O94915-F2","O94915",0.720719047619048,22
"AF-O94915-F3-model_v4.pdb","O94915-F3","O94915",0.618661904761905,0
"AF-O94915-F4-model_v4.pdb","O94915-F4","O94915",0.864747619047619,1400
"AF-O94915-F5-model_v4.pdb","O94915-F5","O94915",0.101580476190476,0
"AF-O94915-F6-model_v4.pdb","O94915-F6","O94915",0.561657142857143,0
"AF-O94915-F7-model_v4.pdb","O94915-F7","O94915",0.4995,0
"AF-O94915-F8-model_v4.pdb","O94915-F8","O94915",0.902866666666667,1399
"AF-O94915-F9-model_v4.pdb","O94915-F9","O94915",0.8721,862
"AF-O94919-F1-model_v4.pdb","O94919-F1","O94919",0.524066666666667,0
"AF-O94921-F1-model_v4.pdb","O94921-F1","O94921",0.338347619047619,0
"AF-O94923-F1-model_v4.pdb","O94923-F1","O94923",0.116152857142857,0
"AF-O94925-F1-model_v4.pdb","O94925-F1","O94925",0.634928571428571,0
"AF-O94927-F1-model_v4.pdb","O94927-F1","O94927",0.532928571428571,0
"AF-O94929-F1-model_v4.pdb","O94929-F1","O94929",0.602919047619048,0
"AF-O94933-F1-model_v4.pdb","O94933-F1","O94933",0.128526666666667,0
"AF-O94941-F1-model_v4.pdb","O94941-F1","O94941",0.582390476190476,0
"AF-O94952-F1-model_v4.pdb","O94952-F1","O94952",0.3894,0
"AF-O94953-F1-model_v4.pdb","O94953-F1","O94953",0.860771428571429,1096
"AF-O94955-F1-model_v4.pdb","O94955-F1","O94955",0.514427272727273,0
"AF-O94956-F1-model_v4.pdb","O94956-F1","O94956",0.806923809523809,709
"AF-O94964-F1-model_v4.pdb","O94964-F1","O94964",0.133818181818182,0
"AF-O94966-F1-model_v4.pdb","O94966-F1","O94966",0.2537,0
"AF-O94967-F1-model_v4.pdb","O94967-F1","O94967",0.521733333333333,0
"AF-O94972-F1-model_v4.pdb","O94972-F1","O94972",0.887614285714286,964
"AF-O94973-F1-model_v4.pdb","O94973-F1","O94973",0.656757142857143,0
"AF-O94979-F1-model_v4.pdb","O94979-F1","O94979",0.273219047619048,0
"AF-O94983-F1-model_v4.pdb","O94983-F1","O94983",0.440957142857143,0
"AF-O94985-F1-model_v4.pdb","O94985-F1","O94985",0.478080952380952,0
"AF-O94986-F1-model_v4.pdb","O94986-F1","O94986",0.686880952380952,0
"AF-O94988-F1-model_v4.pdb","O94988-F1","O94988",0.31827619047619,0
"AF-O94989-F1-model_v4.pdb","O94989-F1","O94989",0.472309523809524,0
"AF-O94991-F1-model_v4.pdb","O94991-F1","O94991",0.835171428571429,598
"AF-O94992-F1-model_v4.pdb","O94992-F1","O94992",0.83362380952381,359
"AF-O94993-F1-model_v4.pdb","O94993-F1","O94993",0.727933333333333,40
"AF-O95006-F1-model_v4.pdb","O95006-F1","O95006",0.41127619047619,0
"AF-O95007-F1-model_v4.pdb","O95007-F1","O95007",0.213563636363636,0
"AF-O95013-F1-model_v4.pdb","O95013-F1","O95013",0.6361,0
"AF-O95025-F1-model_v4.pdb","O95025-F1","O95025",0.685919047619048,0
"AF-O95045-F1-model_v4.pdb","O95045-F1","O95045",0.794542857142857,242
"AF-O95047-F1-model_v4.pdb","O95047-F1","O95047",0.709842857142857,67
"AF-O95049-F1-model_v4.pdb","O95049-F1","O95049",0.541333333333333,0
"AF-O95050-F1-model_v4.pdb","O95050-F1","O95050",0.441380952380952,0
"AF-O95057-F1-model_v4.pdb","O95057-F1","O95057",0.349890476190476,0
"AF-O95059-F1-model_v4.pdb","O95059-F1","O95059",0.696666666666667,0
"AF-O95067-F1-model_v4.pdb","O95067-F1","O95067",0.176142857142857,0
