"","node_1","node_2","uniprot_id"
"16567","Q12933","P99999",0.419
"23532","Q12933","P49841",0.528
"12611","Q12933","Q5S007",0.542
"17502","Q12933","Q16584",0.439
"7912","Q12933","Q9NRN7",0.593
"73882","Q12933","Q9HAV5",0.594
"38628","Q12933","Q96DZ5",0.608
"17694","Q12933","Q13200",0.613
"115104","Q12933","P63261",0.628
"85829","Q12933","O60336",0.634
"45657","Q12933","Q9BRV8",0.662
"10500","Q12931","Q9H078",0.707
"15744","Q12933","P01100",0.442
"6296","Q12933","P17181",0.674
"117768","Q12933","Q9NZV7",0.444
"105472","Q12933","P29466",0.469
"90744","Q12933","Q96PV0",0.697
"48635","Q12933","P05412",0.712
"34501","Q12933","P25445",0.723
"47535","Q12933","O95999",0.758
"74285","Q12933","Q86VP1",0.763
"18949","Q12933","Q15653",0.788
"60132","Q12933","O95551",0.793
"23258","Q12931","P11021",0.786
"1978","Q12931","Q07955",0.792
"60148","Q12931","Q16394",0.814
"4386","Q12933","Q16763",0.47
"16581","Q12931","P99999",0.867
"99212","Q12933","P19793",0.47
"28275","Q12933","Q05516",0.482
"56920","Q12931","P21912",0.918
"4692","Q12931","P31040",0.937
"67076","Q12931","P10809",0.986
"15654","Q12933","Q02156",0.804
"102856","Q12933","P27986",0.809
"3956","Q12933","P42336",0.81
"109238","Q9NYW5","P59543",0.478
"46555","Q12933","Q00653",0.821
"33909","Q12933","P06241",0.831
"82022","Q12933","Q14192",0.838
"71837","Q12933","Q05655",0.839
"3428","Q12933","Q04759",0.842
"19814","Q12933","Q96EP0",0.846
"103235","Q12933","Q15819",0.854
"54189","Q12933","Q13077",0.998
"50532","Q12933","P25942",0.999
"37372","Q12933","Q99683",0.999
"1133","Q9NYW5","Q9NYW4",0.495
"77245","Q12933","Q9H0F6",0.863
"24300","Q12933","Q9GZU2",0.863
"42156","Q12933","O60260",0.864
"25091","Q12933","Q9BWF2",0.878
"7207","Q12933","P00533",0.883
"46613","Q12933","P51617",0.886
"24129","Q12933","Q8WZ73",0.9
"31799","Q12933","O75888",0.903
"18018","Q12933","Q8WXG6",0.906
"11033","Q12933","P41743",0.909
"60536","Q12933","Q05513",0.912
"37447","Q12933","P53779",0.913
"117679","Q12933","P52564",0.913
"26865","Q12933","Q15759",0.915
"39338","Q12933","P42224",0.918
"48295","Q12933","P98170",0.919
"108209","Q12933","P78560",0.919
"32397","Q12933","P46734",0.92
"106278","Q12933","Q7Z2Y5",0.92
"109305","Q9NYW5","Q9NYV8",0.508
"88119","Q12933","Q9NR28",0.93
"21360","Q12933","P55957",0.931
"102292","Q12933","P63244",0.932
"31899","Q12933","O95819",0.933
"116566","Q12933","Q14164",0.933
"55201","Q12933","P10599",0.935
"10510","Q12933","Q12851",0.938
"9050","Q12933","Q92851",0.943
"77142","Q12933","P09211",0.951
"10377","Q12933","O43508",0.952
"18104","Q12933","P42574",0.966
"34452","Q12933","Q92956",0.968
"123977","Q9NYW5","Q8TAM2",0.525
"2498","Q12933","O00463",0.972
"29216","Q12933","Q03135",0.977
"116993","Q12933","Q9Y6Q6",0.98
"113923","Q12933","Q13114",0.983
"20285","Q12933","P61088",0.986
"85250","Q12933","Q9NQC7",0.986
"75741","Q9NYW5","O75386",0.539
"124569","Q12933","Q99558",0.992
"58772","Q9NYW5","Q9UBS5",0.6
"24329","Q12933","Q9NP84",0.993
"36907","Q12933","Q14790",0.995
"73714","Q9ULD5","P63104",0.418
"109304","Q9NYW4","Q9NYV8",0.471
"3200","Q9ULD5","Q8IXZ2",0.453
"109239","Q9NYW4","P59543",0.458
"100087","Q9ULD5","Q8TD17",0.487
"23485","Q9Y5W3","P49841",0.459
"3902","Q9Y5W3","P35968",0.459
"27261","Q9Y5W3","P43694",0.459
"42333","Q9Y5W3","Q92786",0.461
"81374","Q9Y5W3","P49716",0.463
"120985","Q9Y5W3","P15692",0.467
"13957","Q9Y5W3","Q9BT81",0.41
"29827","Q9Y5W3","P36402",0.471
"33649","Q9Y5W3","Q02078",0.411
"82439","Q9Y5W3","P61073",0.412
"58798","Q9NYW4","Q9UBS5",0.6
"71395","Q9Y5W3","O00522",0.472
"15707","Q9Y5W3","P01100",0.472
"6078","Q9Y5W3","P04637",0.473
"9482","Q9Y5W3","P37231",0.478
"62749","Q9Y5W3","Q02763",0.418
"2638","Q9Y5W3","P12830",0.419
"55313","Q9Y5W3","Q02535",0.48
"4593","Q9Y5W3","P05362",0.48
"78676","Q9Y5W3","O60341",0.483
"108909","Q9Y5W3","P22736",0.486
"48414","Q9Y5W3","P05412",0.49
"32694","Q9Y5W3","P23769",0.492
"64274","Q9Y5W3","Q9BSQ5",0.443
"48813","Q9Y5W3","O14495",0.449
"54814","Q9Y5W3","P98177",0.493
"3064","Q9Y5W3","Q92793",0.496
"11888","Q9Y5W3","Q9H6I2",0.511
"80921","Q9H910","Q6IC98",0.49
"34705","Q9H910","Q9UK76",0.56
"70534","Q9H910","Q96MT7",0.583
"4309","Q9Y5W3","P09038",0.519
"76015","Q9H910","Q96RY5",0.646
"93919","Q9H910","P16949",0.68
"76755","Q8N6Q8","P57081",0.404
"7663","Q9Y5W3","P46531",0.52
"112408","Q8N6Q8","Q9H8H3",0.433
"59118","Q8N6Q8","Q8WZA0",0.519
"28715","Q8N6Q8","Q9GZN6",0.523
"2397","Q8N6Q8","P21579",0.621
"61072","Q9Y5W3","P51843",0.521
"21781","Q9Y5W3","Q15910",0.554
"122165","Q8N6Q8","Q9H825",0.788
"32061","Q8N6Q8","Q5JXM2",0.821
"7967","P61952","Q5JYT7",0.424
"119323","P61952","Q5VZ89",0.454
"59775","P61952","P61160",0.499
"69191","Q9Y5W3","P14921",0.568
"5914","Q9Y5W3","Q92908",0.582
"10623","Q9Y5W3","P19320",0.582
"1798","Q9Y5W3","O15119",0.591
"66094","P61952","O60262",0.569
"18265","Q9Y5W3","Q99607",0.601
"124343","P61952","P16885",0.6
"58920","Q9Y5W3","P07204",0.617
"18052","Q9Y5W3","Q13164",0.708
"16551","P61952","P28566",0.6
"14981","P61952","P60763",0.6
"8052","P61952","P08913",0.6
"122630","P61952","P18089",0.6
"32000","P61952","Q92731",0.6
"15115","P61952","P47900",0.6
"37199","P61952","O60353",0.6
"4868","P61952","O14827",0.6
"37469","P61952","P53779",0.609
"61927","Q9Y5W3","Q12778",0.714
"15330","Q9Y5W3","P21453",0.746
"107234","P61952","Q9NPG1",0.612
"23081","P61952","Q14332",0.613
"17477","P61952","P17612",0.615
"18288","P61952","O43306",0.6
"28395","P61952","Q9NQ66",0.6
"3866","P61952","O43815",0.6
"45516","P61952","P21554",0.6
"9751","P61952","O14807",0.6
"58803","P61952","Q9UBS5",0.6
"35188","P61952","P43115",0.6
"45735","P61952","P01111",0.6
"1221","P61952","Q15052",0.603
"26851","P61952","Q15759",0.603
"39794","P61952","Q13467",0.606
"72146","Q05209","O43294",0.722
"79205","P61952","P01189",0.609
"37652","Q05209","P35658",0.405
"65239","Q05209","O60674",0.419
"33901","Q05209","P06241",0.419
"58282","Q05209","Q14247",0.441
"16037","P61952","P35368",0.618
"3980","P61952","P42336",0.623
"60396","P61952","Q15147",0.627
"41245","P61952","Q9H1Y3",0.629
"82497","P61952","P61073",0.634
"47753","P61952","P22694",0.645
"2068","P61952","Q13371",0.645
"8098","P61952","P48643",0.65
"11901","P61952","Q08828",0.65
"102789","P61952","P27986",0.65
"61746","Q05209","Q14511",0.775
"30380","Q05209","Q05397",0.798
"68910","Q05209","P62993",0.837
"7359","P61952","P40227",0.65
"3425","P61952","Q04759",0.65
"34204","Q05209","Q14161",0.463
"25689","Q05209","P01127",0.9
"24721","P61952","Q92526",0.65
"1860","P61952","Q99832",0.65
"73281","Q05209","P35070",0.9
"10985","P61952","P49368",0.652
"54954","Q05209","Q4JDL3",0.905
"2209","P61952","O60266",0.654
"9593","Q05209","P10721",0.48
"40325","Q05209","O14511",0.906
"1784","Q05209","P16234",0.908
"37028","Q05209","P54829",0.912
"5051","Q05209","Q9H3S7",0.913
"57661","Q05209","Q92529",0.495
"6499","Q05209","P24666",0.513
"30272","Q05209","Q06124",0.924
"8940","Q05209","P08134",0.515
"13251","Q05209","P46108",0.548
"102586","Q05209","P42684",0.598
"58526","Q9Y6J8","Q9HCM9",0.401
"2913","P61952","P41587",0.657
"125806","P61952","P41586",0.657
"3769","P61952","Q9Y243",0.658
"71803","P61952","Q05655",0.659
"15666","P61952","Q02156",0.663
"3714","Q05209","P29074",0.926
"5482","Q05209","P21860",0.926
"86517","Q05209","Q12923",0.927
"98409","Q9Y6J8","Q96D46",0.416
"84937","Q05209","P29350",0.935
"48040","Q9Y6J8","O15217",0.428
"6206","Q05209","P04626",0.962
"2709","Q05209","P09619",0.965
"7180","Q05209","P00533",0.984
"10475","P61952","O60503",0.682
"2005","Q99551","Q9BSH4",0.429
"89371","P61952","Q14344",0.699
"93277","P61952","P17252",0.702
"18555","P61952","Q8NFM4",0.705
"15780","P61952","Q14643",0.713
"27048","P61952","P38405",0.726
"7170","P61952","Q03113",0.732
"48113","P61952","Q9UBI6",0.743
"58460","P61952","O95837",0.758
"121303","P61952","P19086",0.773
"2744","P61952","O14775",0.786
"86661","P61952","Q9UBY5",0.8
"60297","P61952","P43657",0.804
"92824","P61952","Q99677",0.81
"22367","P61952","P25116",0.813
"31510","P61952","P63096",0.816
"47599","P61952","P63218",0.829
"15309","P61952","P62879",0.849
"27185","P61952","P59768",0.86
"5315","P61952","Q13936",0.9
"13419","P61952","P54284",0.9
"21657","P61952","Q08289",0.9
"67556","P61952","P50150",0.96
"54908","P61952","P50151",0.965
"80703","Q9BPW5","Q96QZ7",0.4
"77396","Q9Y6J8","Q8IVT5",0.477
"24146","Q9Y6J8","Q9BUY7",0.524
"11679","Q9Y6J8","Q6UWR7",0.528
"57883","Q9Y6J8","Q96G61",0.592
"70987","Q9Y6J8","P83731",0.638
"27361","Q9P244","Q96H40",0.403
"18794","Q9P244","Q6PJG9",0.423
"108294","Q9P244","Q92619",0.429
"40859","Q99551","P03897",0.437
"85644","Q9P244","Q8N2Q7",0.431
"67200","Q9BPW5","P41250",0.416
"13773","Q99551","Q14197",0.467
"12646","Q9BPW5","Q5S007",0.425
"43855","Q9BPW5","P37802",0.426
"38820","Q99551","P36776",0.473
"18466","Q99551","Q5T9A4",0.475
"63191","Q99551","Q7L8L6",0.49
"10100","Q99551","O75127",0.49
"37981","Q99551","Q8IYB8",0.49
"49256","Q99551","Q86YB7",0.491
"82914","Q99551","Q16891",0.499
"2229","Q99551","P42704",0.515
"1524","Q99551","Q12849",0.538
"3926","Q9BPW5","Q8TBB1",0.493
"59693","Q9BPW5","Q15404",0.511
"8900","Q9BPW5","Q6ZNL6",0.516
"7977","Q9BPW5","O14613",0.521
"26348","Q99551","Q9NUL7",0.664
"5225","Q9BPW5","Q9Y3B8",0.529
"20771","Q9BPW5","P82912",0.531
"59450","Q99551","Q9BQP7",0.748
"100252","Q99551","Q00059",0.755
"108235","Q9BPW5","Q9H426",0.576
"42610","Q99551","Q8WVM0",0.761
"122505","Q99551","Q7Z6M4",0.817
"7417","Q9BPW5","Q9BQJ4",0.642
"41592","Q9BPW5","Q9BSD7",0.677
"41140","Q99551","Q9H5Q4",0.825
"9249","Q99551","Q96E29",0.863
"62789","Q99551","P39210",0.911
"82976","Q96HU1","P52594",0.406
"27788","Q96RT7","P68363",0.401
"80860","Q96HU1","Q9UH99",0.408
"111702","Q96HU1","P51148",0.409
"13439","Q96RT7","Q71U36",0.401
"1949","Q96HU1","Q9H0E7",0.421
"89910","Q96HU1","Q9UPQ9",0.423
"21584","Q96HU1","Q86YS6",0.436
"4842","Q96HU1","P51149",0.443
"89707","Q96HU1","Q9P2D7",0.446
"121925","Q96HU1","Q96AH8",0.451
"76452","Q96HU1","Q9HD42",0.456
"101165","Q96RT7","Q9BU23",0.404
"2042","Q96HU1","Q96G21",0.473
"27680","Q96RT7","Q8WUA7",0.404
"96528","Q96RT7","Q9P1Y5",0.405
"28986","Q96RT7","P07437",0.405
"103295","Q96RT7","O15182",0.408
"119618","Q96HU1","Q9P0N9",0.527
"63907","Q96RT7","Q96S55",0.411
"13463","Q96RT7","Q9BQE3",0.411
"14542","Q96RT7","Q8N960",0.42
"112530","Q96RT7","Q9H6R3",0.426
"47104","Q96RT7","P41208",0.426
"29731","Q96RT7","Q9Y2D8",0.432
"86199","Q96RT7","Q9BW19",0.44
"50188","Q96RT7","Q9UIF7",0.44
"57040","Q96RT7","Q15691",0.443
"22940","Q96RT7","Q14683",0.447
"40471","Q96RT7","Q8IY18",0.45
"92149","Q96RT7","P28340",0.45
"12987","Q96RT7","P53350",0.452
"15321","Q9P244","Q8NFZ4",0.443
"5043","Q9P244","Q9P2S2",0.554
"123441","Q9P244","P42263",0.614
"91729","Q9P244","Q9ULJ8",0.618
"63973","Q96HU1","Q9UJ41",0.58
"79566","Q96HU1","Q9Y259",0.595
"42104","Q96RT7","O95684",0.47
"26325","Q96HU1","Q9H7S9",0.598
"11428","Q96HU1","Q86VX9",0.631
"21472","Q96HU1","P61225",0.686
"49923","Q96RT7","Q15468",0.478
"6766","Q96HU1","P20339",0.832
"10139","Q96RT7","Q9UFC0",0.492
"59646","Q9P244","O95197",0.629
"38176","Q9P244","P10586",0.69
"32801","Q9P244","Q12959",0.782
"64593","Q9P244","P23468",0.782
"77948","Q9P244","P78352",0.881
"78848","Q96HU1","Q2NKQ1",0.832
"80652","Q9HCN8","Q15084",0.853
"33829","Q9HCN8","Q86YB8",0.457
"2057","Q9HCN8","Q9NYU2",0.476
"109322","Q96RT7","O43929",0.499
"4059","Q96RT7","O14929",0.504
"3032","Q96RT7","Q8WVB6",0.507
"8450","Q96RT7","Q96CS2",0.51
"122325","Q9HCN8","Q9Y4L1",0.915
"123140","Q96RT7","P25205",0.518
"23227","Q9HCN8","P11021",0.937
"95401","Q9HCN8","Q9UBS4",0.986
"13128","Q9HCN8","P30101",0.482
"3679","Q00587","Q96PE2",0.426
"97590","Q9HCN8","Q9Y5M8",0.49
"29963","Q00587","Q5VT97",0.441
"122377","Q96RT7","P49005",0.528
"9105","Q96RT7","O95347",0.53
"122698","Q96RT7","Q9C0E4",0.53
"24965","Q96RT7","O43592",0.536
"70432","Q00587","Q8IY21",0.469
"35187","Q9HCN8","P43115",0.551
"22517","Q9HCN8","Q96HD1",0.619
"108816","Q00587","A8MRT5",0.504
"87541","Q9HCN8","Q9Y2D1",0.627
"24918","Q9HCN8","P07237",0.694
"22200","Q9HCN8","P27797",0.718
"105276","Q96RT7","Q14008",0.624
"36747","Q00587","Q8N3L3",0.737
"49523","Q96RT7","O95881",0.636
"2868","Q96RT7","P33991",0.637
"9043","Q9HCN8","P13667",0.808
"25414","Q9HCN8","P24390",0.834
"105348","Q9HCN8","P55145",0.84
"5063","O95777","Q15024",0.645
"6324","O95777","Q9UBE0",0.401
"9356","Q96RT7","Q6UVJ0",0.648
"1206","O95777","P14415",0.648
"2263","Q96RT7","P52732",0.711
"1921","O95777","Q9H9J2",0.409
"50891","O95777","Q9H2I8",0.652
"12285","O95777","O94913",0.413
"8159","O95777","Q9Y4E8",0.415
"87581","O95777","Q9Y6E2",0.417
"111598","O95777","Q8ND56",0.417
"117260","O95777","Q3MHD2",0.656
"31575","O95777","P52756",0.66
"59076","O95777","Q9H0D6",0.682
"27482","O95777","P61599",0.418
"6411","Q96RT7","O00444",0.785
"16072","O95777","Q15041",0.682
"115217","Q96RT7","P63261",0.836
"80499","O95777","Q15717",0.43
"35389","O95777","P31943",0.433
"13065","O95777","Q86TB9",0.687
"96573","O95777","P62995",0.439
"18448","Q96RT7","Q6P582",0.913
"98300","Q96RT7","P38398",0.914
"23154","O95777","P62875",0.693
"49036","O95777","Q9NQP4",0.445
"29009","O95777","P55316",0.45
"1233","Q96RT7","Q9NRH3",0.952
"112024","O95777","Q99471",0.704
"17775","O95777","O75531",0.452
"46222","O95777","Q9H2G2",0.726
"105398","O95777","Q96LT9",0.456
"39255","O95777","P43243",0.459
"26215","O95777","Q9BRA0",0.741
"47972","O95777","O95218",0.798
"37419","O95777","Q9UGY1",0.465
"10446","O95777","Q9Y2Y1",0.485
"31004","O95777","P09651",0.486
"21172","O95777","Q9Y265",0.488
"50108","O95777","Q6P1L8",0.494
"81669","O95777","O75400",0.502
"44036","O95777","Q9H3S1",0.506
"59636","Q96RT7","Q08AG7",0.999
"2174","Q96RT7","Q9UGJ1",0.999
"1241","Q96RT7","P23258",0.999
"11669","O75431","O43181",0.4
"2226","O75431","P42704",0.407
"25263","O75431","Q9UPV9",0.408
"15243","O75431","Q10571",0.411
"3708","O75431","Q9BV79",0.42
"101019","O75431","Q9P0J0",0.424
"51738","O75431","O60220",0.431
"8811","O75431","P48201",0.432
"96657","O75431","Q16718",0.432
"73982","O95777","Q13838",0.841
"114943","O75431","Q6NUK1",0.444
"1776","O75431","P62072",0.457
"96250","O75431","A2RRH5",0.459
"81999","O95777","P05455",0.883
"118879","O95777","P08621",0.898
"3699","O95777","Q96DI7",0.931
"43460","O75431","Q07507",0.487
"80976","O75431","P53004",0.504
"108197","O75431","Q96JB5",0.507
"97621","O75431","Q8WYQ3",0.519
"56867","O75431","P21912",0.524
"6305","O75431","P54852",0.529
"66413","O75431","Q96DA6",0.535
"78489","O95777","P63162",0.933
"87173","O95777","Q13123",0.979
"70761","O75431","Q9BXJ5",0.572
"51995","O75431","O43920",0.594
"77370","O75431","Q96B49",0.608
"81848","O75431","O00487",0.619
"56802","O75431","Q96LW7",0.637
"43744","O75431","Q9BZW8",0.698
"50959","O75431","P45880",0.712
"81689","O75431","P31249",0.72
"41512","O75431","Q15388",0.731
"18942","O95777","Q53GS9",0.99
"107439","O75431","Q8N4H5",0.83
"36811","O75431","Q9P0U1",0.844
"100945","O75431","Q5HYI7",0.902
"6472","O95777","Q15427",0.994
"61516","O75431","Q9BUR5",0.927
"52638","O75431","Q6UXV4",0.945
"93775","O75431","O96008",0.946
"44251","O75431","Q13505",0.961
"23880","O75431","Q5TGZ0",0.966
"13169","O95777","P62314",0.998
"82871","O75431","Q16891",0.994
"9264","O00161","Q9C0B5",0.407
"117859","O95777","Q9Y4Z0",0.999
"14089","O95777","P62310",0.999
"6573","O95777","P62308",0.999
"85430","O95777","Q15029",0.999
"94014","O95777","Q9Y4Y9",0.999
"89167","O95777","P62304",0.999
"57191","O95777","Q9Y333",0.999
"5299","O95777","O94906",0.999
"111709","O00161","P51148",0.409
"88912","O00161","O60641",0.41
"52109","O00161","Q96C24",0.412
"6652","O00161","Q9Y2D4",0.417
"5417","O95777","P62306",0.999
"28437","O00161","P37840",0.422
"94526","O95777","P14678",0.999
"122140","O00161","Q92777",0.67
"51116","O00161","Q8WXH6",0.425
"93482","O00161","Q9BSW2",0.425
"42771","O00161","Q8N9I0",0.676
"117129","O00161","O60499",0.697
"107907","O00161","Q96S21",0.434
"45772","O00161","P01111",0.439
"29712","O00161","Q14183",0.442
"1745","O00161","Q99523",0.453
"4831","O00161","P51149",0.457
"26629","O00161","P11279",0.462
"6768","O00161","P20339",0.473
"21701","O00161","O75608",0.478
"40133","O00161","O43164",0.505
"84827","O00161","Q9UHD8",0.505
"123305","O00161","O15126",0.505
"121357","O00161","Q9H4M9",0.513
"24882","O00161","Q9H267",0.554
"39110","O00161","Q9H3Z4",0.562
"10518","O95777","Q04323",0.514
"125328","O95777","Q9H1A7",0.517
"62918","O95777","P40938",0.525
"18879","O95777","Q15545",0.53
"104017","O95777","Q9NPA8",0.533
"64510","O95777","O00567",0.533
"1975","O95777","Q07955",0.553
"15262","O95777","P49458",0.56
"58650","O95777","Q01780",0.567
"119400","O95777","Q92804",0.573
"60547","O95777","Q99633",0.591
"34504","O95777","Q86UA1",0.593
"8182","O95777","O43583",0.598
"23252","Q9NZR1","P11021",0.402
"123420","Q9NZR1","P42263",0.41
"17094","Q9NZR1","P28472",0.416
"16244","Q9NZR1","Q9UQB3",0.424
"99402","Q9NZR1","Q8NET4",0.439
"8734","Q9NZR1","Q8N9F7",0.45
"122759","Q9NZR1","Q96DD0",0.489
"25010","Q9NZR1","Q5GJ75",0.502
"13096","Q9NZR1","P58658",0.511
"124320","Q9NZR1","P16885",0.533
"15506","Q9NZR1","O14810",0.546
"1958","Q9NZR1","B0I1T2",0.582
"51630","Q9NZR1","Q9UM19",0.582
"5579","Q9NZR1","Q8IV50",0.583
"46570","Q9NZR1","Q9UM54",0.584
"54399","Q9NZR1","P17661",0.617
"18817","Q9NZR1","O15273",0.619
"111121","Q9NZR1","P08670",0.622
"51039","Q9NZR1","P02585",0.628
"116651","Q9NZR1","P11055",0.629
"40382","Q9NZR1","P11532",0.638
"117504","Q9NZR1","Q8WZ42",0.645
"77783","Q9NZR1","P33527",0.648
"110935","Q9NZR1","Q5JY77",0.656
"109873","Q9NZR1","P35609",0.7
"5788","Q9NZR1","Q9UNS2",0.731
"68404","Q9NZR1","Q13098",0.734
"60220","Q9NZR1","P07951",0.835
"109791","O00161","Q86YS7",0.711
"77689","O00161","Q9Y4I1",0.752
"2403","O00161","P21579",0.756
"6828","O00161","Q9Y2K9",0.778
"76814","O00161","P46459",0.821
"15517","O00161","O14810",0.832
"36591","Q9NZR1","P09493",0.859
"2282","O00161","Q8TAG9",0.836
"44397","Q9NZR1","P06753",0.896
"17166","Q9NZR1","Q9NYL9",0.901
"2066","Q9NZR1","P28289",0.903
"41673","O00161","Q8IYI6",0.836
"4524","O00161","P61026",0.844
"6620","O94788","O00470",0.409
"110389","O00161","O43581",0.874
"15536","O00161","O95183",0.899
"16030","O00161","Q9BZE9",0.901
"113746","O94788","O14770",0.419
"112727","O94788","Q02252",0.422
"1617","O00161","P60880",0.903
"49155","O94788","P02753",0.428
"1258","O00161","O95219",0.91
"89286","O94788","Q8TCS8",0.432
"13110","O00161","P30101",0.912
"96837","O94788","Q9HCK4",0.439
"95059","O00161","Q15833",0.912
"124797","O00161","Q9H115",0.932
"74251","O00161","P23763",0.946
"48272","O00161","O14662",0.972
"33238","O00161","P07355",0.98
"86547","O00161","P50897",0.58
"124914","O00161","Q14184",0.593
"1902","O00161","O43752",0.996
"18892","O00161","Q92930",0.598
"76019","O00161","Q8TDH9",0.599
"3226","O00161","P51809",0.997
"28641","O00161","Q13277",0.999
"68464","O00161","P32856",0.999
"90612","O00161","Q8IUH5",0.606
"19534","O00161","P63027",0.999
"20852","O00161","Q12846",0.999
"3844","O00161","Q9BV40",0.999
"37904","O94788","P61296",0.519
"115837","O00161","P07947",0.619
"119955","O00161","Q5T7P8",0.627
"26311","O94788","P10826",0.535
"1446","O94788","P10276",0.535
"4442","O94788","O15520",0.541
"27275","O94788","P43694",0.55
"66503","O00161","Q9NYM9",0.634
"84642","O94788","P10070",0.573
"124893","O94788","P29373",0.634
"28058","O00161","O00559",0.661
"4646","O00161","P12429",0.666
"74703","O94788","P80404",0.659
"26539","O94788","P58012",0.455
"74728","O94788","Q8IWW8",0.46
"52430","O94788","Q6KCM7",0.463
"32482","O94788","Q8TD30",0.464
"100970","O94788","Q9UJT9",0.477
"48749","O94788","P54886",0.671
"126458","O94788","Q9H334",0.482
"99267","O94788","P19793",0.486
"107841","Q9Y448","P52292",0.423
"72031","Q9Y448","Q9NQS7",0.435
"113627","Q9Y448","Q9BXS6",0.439
"22293","O94788","P37837",0.671
"41299","O94788","P07954",0.691
"8525","Q9Y448","Q9H3R5",0.447
"47528","Q9Y448","O95999",0.453
"17530","Q9Y448","Q96IK1",0.464
"76080","Q9Y448","Q99417",0.466
"73212","Q9Y448","O60356",0.469
"7318","Q9Y448","Q96FF9",0.472
"109509","Q9Y448","Q99618",0.472
"78400","Q9Y448","Q96EE3",0.488
"36468","Q9Y448","Q562F6",0.492
"2631","O94788","P05091",0.497
"43565","O94788","O43680",0.703
"1421","Q9Y448","Q9Y248",0.5
"91286","Q9Y448","Q9H0H5",0.504
"101948","O94788","P00326",0.763
"16005","O94788","P00325",0.764
"12141","O94788","P00352",0.804
"11486","Q9Y448","Q13257",0.527
"46028","O94788","O95935",0.815
"55777","O94788","Q06278",0.848
"113020","O94788","O14756",0.907
"13484","O94788","P11509",0.908
"69818","Q9Y448","Q96H22",0.568
"1878","O94788","Q9HAY6",0.944
"25100","Q9Y448","P50748",0.578
"68766","Q9Y448","P63167",0.58
"42256","Q9Y448","P49454",0.623
"34917","Q9Y448","Q8N0S6",0.624
"57015","Q9Y448","Q15691",0.629
"50373","Q9Y448","Q99661",0.631
"76656","O94788","O75452",0.945
"122523","O94788","O75911",0.951
"24241","Q9Y448","Q9Y6A5",0.633
"1830","O94788","Q92781",0.953
"51877","Q9Y448","Q92674",0.634
"100708","O14498","Q8WZ71",0.4
"1595","Q9Y448","Q9UN37",0.647
"40198","Q9Y448","Q5T280",0.671
"18337","Q9Y448","Q9H900",0.678
"122874","Q9Y448","Q9UBP0",0.68
"40687","Q9Y448","Q6P4F7",0.68
"44127","Q9Y448","Q5EE01",0.695
"2275","Q9Y448","P52732",0.707
"22383","O14498","P50876",0.407
"41905","O14498","P35442",0.448
"6924","Q9Y448","P20248",0.732
"12966","Q9Y448","P53350",0.735
"84512","Q9Y448","Q9H410",0.755
"72679","Q9Y448","P06493",0.774
"39073","O14498","Q9H1C3",0.482
"21376","O14498","A7XYQ1",0.479
"3334","O14498","Q8N129",0.492
"25308","O14498","Q70SY1",0.493
"51491","O14498","Q9BT09",0.509
"123450","P17752","P46783",0.41
"6991","O14498","Q8TE57",0.52
"7202","O14498","P00533",0.527
"9584","O14498","Q86V88",0.529
"43463","O14498","Q07507",0.532
"34077","O14498","Q06828",0.541
"56974","O14498","Q9BXN1",0.559
"2719","O14498","P09619",0.561
"5701","Q9Y448","P46940",0.838
"1697","Q9Y448","P14635",0.844
"22858","Q9Y448","Q96R06",0.973
"9722","P17752","P32754",0.514
"37931","P17752","Q96S86",0.412
"5235","P17752","Q9UGK8",0.52
"14908","P17752","Q09428",0.416
"32010","P17752","Q92731",0.526
"10693","P17752","P46952",0.546
"55277","P17752","P26045",0.559
"15242","O14498","Q10571",0.689
"10371","P34810","Q9H2A7",0.4
"27077","P34810","P13726",0.4
"38883","P34810","Q9NR96",0.404
"62741","P34810","Q02763",0.406
"119908","P17752","O00213",0.418
"14060","P17752","P01236",0.418
"60691","P17752","O60293",0.427
"75982","P34810","P02144",0.408
"79207","P17752","P01189",0.439
"21709","P34810","Q5ZPR3",0.411
"4044","P34810","P35052",0.412
"8605","P34810","P22004",0.414
"2573","P34810","P13498",0.415
"23750","P34810","P06401",0.416
"80225","P34810","P13284",0.417
"10545","P17752","O75197",0.446
"2661","P34810","P12830",0.42
"16555","P17752","P28566",0.454
"28485","P34810","P37840",0.432
"26473","P17752","Q8IVU1",0.461
"13031","P34810","P42226",0.437
"3628","P34810","O60449",0.441
"44710","P34810","P26447",0.443
"3900","P34810","P35968",0.45
"9834","P34810","P30273",0.453
"10869","P34810","O75030",0.453
"39379","P34810","P42224",0.455
"40244","P34810","Q05682",0.459
"52781","P34810","P17813",0.461
"6269","P34810","P04626",0.463
"14319","P34810","P05019",0.465
"40716","P34810","P08727",0.468
"4312","P34810","P09038",0.475
"48471","P34810","P05412",0.477
"18918","P34810","Q9NY15",0.483
"78467","P34810","P78324",0.494
"10408","P34810","P60842",0.497
"45064","P34810","P25774",0.498
"10593","P34810","Q86YL7",0.511
"32672","P34810","P07858",0.515
"82430","P34810","P61073",0.518
"6491","P34810","P43235",0.524
"113349","P34810","P05106",0.526
"6008","P34810","P04637",0.528
"72413","P34810","P10451",0.529
"24770","P34810","P35228",0.534
"40990","P34810","Q08722",0.539
"69600","P34810","P01011",0.542
"96066","P34810","P01009",0.549
"1666","P34810","Q9Y5Y7",0.55
"9508","P34810","P37231",0.556
