USO1	MCFD2
SCARB2	TFRC
USO1	SEC24D
SCARB2	TLR1
USO1	CD59
USO1	ARF1
SCARB2	CAV1
USO1	SEC24C
SCARB2	FYN
USO1	LMAN2
SCARB2	CD63
USO1	COPB2
USO1	COPZ1
SCARB2	THBS2
SCARB2	GBA
USO1	COPZ2
SCARB2	LYN
USO1	SERPINA1
USO1	LMAN2L
SCARB2	TLR6
USO1	LMAN1L
SCARB2	CD47
SCARB2	TLR4
USO1	AREG
USO1	F8
USO1	STX5
USO1	SCFD1
USO1	BECN1
USO1	GOLGA2
USO1	RAB1A
USO1	COPE
USO1	SEC13
USO1	SEC22B
USO1	GOLGB1
USO1	SEC22A
USO1	GBF1
USO1	GORASP1
ANXA3	STXBP2
USO1	GOSR2
USO1	RAB1B
ANXA3	ANXA11
ANXA3	STX4
ARSB	ARSG
PDE8B	GPR65
PDE8B	PDE8A
RAD18	RAD17
RAD18	H3C1
RAD18	LLGL2
RAD18	TULP3
RAD18	H2AC18
RAD18	H2AC8
RAD18	USP7
RAD18	H2AZ1
RAD18	POLN
RAD18	WRNIP1
RAD18	SPRTN
RAD18	POLH
RAD18	RFC4
RAD18	CUL4A
RAD18	POLE4
RAD18	DDB1
RAD18	POLE3
RAD18	CUL4B
RAD18	RPA2
RAD18	POLE
RAD18	POLD1
RAD18	POLD2
RAD18	RFC3
RAD18	POLD4
RAD18	RFC5
RAD18	RFC1
RAD18	POLL
SLC12A7	SLC12A4
RAD18	H2AC20
RAD18	BRCA1
SLC12A7	EZR
RAD18	FANCD2
RAD18	UBE2G2
RAD18	SIVA1
RAD18	NBN
RAD18	DTL
RAD18	UBE2V2
RAD18	TP53BP1
RAD18	UBE2N
SLC12A7	LGALS9C
RAD18	SMC5
RAD18	RAD51
RAD18	MAGEA4
RAD18	SLF1
SDHA	SUCLG2
RAD18	PCNA
SDHA	UQCRB
SDHA	SLC27A2
RAD18	SLF2
SDHA	PDSS1
RAD18	RAD51C
SDHA	UQCRC2
SDHA	CS
SDHA	UQCRFS1
RAD18	SHPRH
RAD18	HLTF
SDHA	PDSS2
RAD18	UBA52
SDHA	SIRT3
RAD18	RPS27A
RAD18	UBE2A
RAD18	UBB
RAD18	UBC
RAD18	UBE2B
SDHA	SDHAF3
SDHA	PPP1R32
SDHA	SDHAF4
SDHA	NDUFS8
PDCD6	PLSCR3
PDCD6	CRKL
PDCD6	ANXA11
PDCD6	KCTD5
PDCD6	SEC23B
SDHA	SDHAF1
PDCD6	KCTD2
PDCD6	SEC31B
PDCD6	SEC23IP
SDHA	F5H5T6_HUMAN
SDHA	SDHC
SDHA	SDHAF2
PDCD6	KLHL9
SDHA	SDHB
SDHA	SDHD
PDCD6	KLHL3
CEP72	AKAP9
PDCD6	LZTR1
PDCD6	GAN
PDCD6	KBTBD6
CEP72	STAMBPL1
PDCD6	KLHL24
CEP72	NME7
PDCD6	KLHL8
CEP72	OFD1
CEP72	PCM1
PDCD6	KLHL25
CEP72	HAUS6
CEP72	HAUS5
PDCD6	KLHL13
PDCD6	KLHL2
CEP72	HAUS7
PDCD6	KLHL40
PDCD6	ENC1
CEP72	HAUS1
CEP72	CCDC14
PDCD6	KCTD13
PDCD6	KLHL22
PDCD6	KCTD17
SLC9A3	CA2
PDCD6	KEAP1
PDCD6	KLHL7
PDCD6	KLHL21
PDCD6	KBTBD8
PDCD6	KLHL41
SLC9A3	USP48
PDCD6	KLHL42
PDCD6	GLMN
PDCD6	SPOPL
PDCD6	SPOP
PDCD6	ZSWIM8
PDCD6	KBTBD7
SLC9A3	NEDD4L
PDCD6	SAR1B
SLC9A3	MAST2
SLC9A3	EZR
PDCD6	SEC24D
PDCD6	TMED7
PDCD6	SAR1A
PDCD6	SEC24A
PDCD6	SEC24C
PDCD6	SEC23A
PDCD6	SEC24B
PDCD6	SEC13
PDCD6	KLHL12
PDCD6	HEBP2
PDCD6	PEF1
PDCD6	PDCD6IP
PDCD6	SEC31A
XRN1	RPS6
XRN1	LSM2
XRN1	LSM5
XRN1	RPS16
XRN1	UPF2
XRN1	KHSRP
XRN1	RPL30
XRN1	AGO1
XRN1	DYRK1A
XRN1	RPS7
XRN1	LSM14A
XRN1	RPL5
XRN1	PDS5A
XRN1	RACK1
XRN1	RPS13
XRN1	LSM4
XRN1	TNPO1
XRN1	EXOSC2
XRN1	EXOSC4
XRN1	EXOSC7
XRN1	DIS3
XRN1	EXOSC9
XRN1	EXOSC3
XRN1	FAU
XRN1	CPEB1
SLC9A3	PDZK1
XRN1	LSM6
XRN1	EXOSC6
XRN1	EXOSC8
XRN1	EXOSC1
XRN1	ZFP36L1
XRN1	MAN2C1
XRN1	NDUFA13
XRN1	EDC4
XRN1	UPF1
XRN1	DDX6
XRN1	PATL2
XRN1	ZFP36
XRN1	XRN2
XRN1	DCP1B
XRN1	EIF4E
XRN1	TNRC6A
XRN1	PATL1
XRN1	DCP1A
XRN1	LSM1
XRN1	EDC3
XRN1	DCP2
GRK7	SAG
GRK7	CALML6
GRK7	CALML3
GRK7	CALML5
SLC9A3	CHP1
GRK7	CALML4
SLC9A3	SLC9A3R2
GRPEL1	DNAJB8
GRPEL1	DNAJB2
GRPEL1	DNAJB5
GRPEL1	DNAJB12
GRPEL1	PALLD
GRPEL1	NDUFB8
GRPEL1	LDHD
GRPEL1	COQ2
GRPEL1	FXN
GRK7	ARRB2
GRK7	ARRB1
GRPEL1	ATP5MC1
GRPEL1	DENND2D
GRPEL1	DNAJB4
GRPEL1	DNAJC3
GRPEL1	HSPD1
GRPEL1	SLC25A6
GRK7	RHO
GRPEL1	HSPA5
GRPEL1	TIMM23
GRPEL1	ROMO1
GRPEL1	TIMM23B
GRPEL1	HSPA8
GRPEL1	HSPH1
GRPEL1	POLR1C
GRPEL1	HSPA2
GRPEL1	CLPB
GRK7	GRK1
GRPEL1	DNAJA4
GRPEL1	TIMM17A
EVC	EFCAB7
GRPEL1	TIMM50
EVC	IQCE
EVC	EVC2
GRPEL1	TIMM17B
GRPEL1	DNAJC19
MGAT4A	FAM20C
MGAT4A	MGAT4D
MGAT4A	MGAT4B
GRPEL1	GRPEL2
GRPEL1	DNAJC15
GRPEL1	HSPA4
GRPEL1	PAM16
GRPEL1	TIMM44
GRPEL1	HSPA9
ZAP70	CD28
ZAP70	PTPN11
ZAP70	UBASH3A
ZAP70	BTK
ZAP70	SOCS1
ZAP70	SH3BP2
ZAP70	ITK
ZAP70	LYN
ZAP70	PTPN6
ZAP70	CRK
ZAP70	EGFR
ZAP70	DBNL
ZAP70	FCRL3
ZAP70	RHOH
ZAP70	UBA52
ZAP70	RPS27A
ZAP70	UBB
ZAP70	UBC
ZAP70	UBE2D2
ZAP70	GRAP2
ZAP70	FYN
ZAP70	CD8B
ZAP70	TRAT1
ZAP70	CD8A
ZAP70	DLG1
ZAP70	SHC1
ZAP70	CBLB
ZAP70	CD3E
ZAP70	CD3G
ZAP70	SYK
ZAP70	CD3D
ZAP70	LAT
ZAP70	VAV1
ZAP70	GRB2
ZAP70	LCK
ZAP70	CD247
ZAP70	NCK1
PPP2R3A	NKD2
PPP2R3A	RYR2
PPP2R3A	ZNF580
PPP2R3A	LIMD1
PPP2R3A	PPP4C
PPP2R3A	PPP2R5D
ZAP70	SRC
PPP2R3A	PPP2R2C
PPP2R3A	PPP4R3B
PPP2R3A	PPP3R2
PPP2R3A	PPP4R3C
PPP2R3A	PPP3CC
ZAP70	FCER1G
PPP2R3A	PPP2R5E
PPP2R3A	PPP4R3A
PPP2R3A	WTIP
ZAP70	HCK
PPP2R3A	PPP2R2B
PPP2R3A	LPP
PPP2R3A	PPP4R1
PPP2R3A	PPP3CA
PPP2R3A	PPP3CB
PPP2R3A	PPP4R2
PPP2R3A	PPP2R3B
PPP2R3A	PPP2R2D
PPP2R3A	PTPA
PPP2R3A	PPP2R1B
ZAP70	HLA-DPB1
PPP2R3A	ARRB2
PPP2R3A	ARRB1
PPP2R3A	PPP2R2A
ZAP70	HLA-DPA1
PPP2R3A	NKD1
PPP2R3A	PPP2R5C
ZAP70	HLA-DRB5
PPP2R3A	PPP2CA
ZAP70	HLA-DQA2
PPP2R3A	PPP2R1A
ZAP70	HLA-DQB2
ZAP70	HLA-DQA1
CEP70	ZNF408
ZAP70	HLA-DRA
CEP70	NRIP1
ZAP70	HLA-DRB1
CEP70	HAUS7
ZAP70	HLA-DQB1
CEP70	HAUS6
CEP70	HAUS5
CEP70	HAUS1
CEP70	CD19
ACAD11	PEX5
ACAD11	CD2BP2
ACAD11	UBXN7
ZAP70	PTPN22
ZAP70	TRDV1
CDV3	QKI
CDV3	ZFAND6
ACAD11	NSFL1C
CDV3	TXLNG
MRPL3	RPS8
MRPL3	SRP54
MRPL3	RPL37
MRPL3	FLT3LG
MRPL3	RPS6
MRPL3	CCDC105
MRPL3	RPL35A
MRPL3	RPL38
MRPL3	RPS7
MRPL3	RPS26
MRPL3	RPS19
MRPL3	RPL23A
MRPL3	PSMG1
MRPL3	RPL37A
MRPL3	RPL30
MRPL3	RPS3A
MRPL3	RPL21
MRPL3	RPL28
MRPL3	RPL15
MRPL3	RPL36
MRPL3	RPL12
MRPL3	EIF6
MRPL3	RPS24
MRPL3	RPL31
MRPL3	RPL5
MRPL3	HMGN1
MRPL3	HMGN2
MRPL3	HMGN4
MRPL3	RPL34
MRPL3	RPS25
MRPL3	RPS11
MRPL3	UBA52
MRPL3	RPS21
MRPL3	RPS28
MRPL3	RPL29
MRPL3	RPS17
MRPL3	MRM1
MRPL3	NSA2
MRPL3	PUS7
MRPL3	PUS7L
MRPL3	RPL24
MRPL3	RPL36AL
MRPL3	ACSF2
MRPL3	HIBCH
MRPL3	MED1
MRPL3	RPS9
MRPL3	FAU
MRPL3	RPL23
MRPL3	RPL9
MRPL3	MIEF1-2
MRPL3	RPS14
MRPL3	OXA1L
MRPL3	MTERF4
MRPL3	RPL10
MRPL3	RPL17
MRPL3	MRPL45
MRPL3	RPL13
MRPL3	RPL13A
MRPL3	AURKAIP1
MRPL3	MRPS21
MRPL3	YBX1
MRPL3	ENSP00000387111
MRPL3	MTRES1
MRPL3	MRPS23
MRPL3	RPL18
MRPL3	MRPS31
MRPL3	MRPS33
MRPL3	FRRS1L
MRPL3	MRPS28
MRPL3	REELD1
MRPL3	RPS3
MRPL3	MRPL57
MRPL3	RPS5
MRPL3	NOC2L
MRPL3	MRTO4
MRPL3	MRPS22
MRPL3	RPLP0
MRPL3	MRPS24
MRPL3	RPUSD4
MRPL3	SOD2
MRPL3	DDX28
MRPL3	SOD2-2
MRPL3	PPP1R26
MRPL3	hCG_1984214
MRPL3	MRPS17
MRPL3	H3BNC9_HUMAN
MRPL3	MRPL48
MRPL3	RPS15
MRPL3	CHCHD1
MRPL3	CUL7
MRPL3	RPL11
MRPL3	GTPBP8
MRPL3	GTPBP3
MRPL3	NSUN4
MRPL3	MTG2
MRPL3	GFM2
MRPL3	C12orf65
MRPL3	MRPL54
MRPL3	MRPS27
MRPL3	MRPS26
MRPL3	MRPL14
MRPL3	RPS18
MRPL3	GTPBP6
MRPL3	MRPS18C
MRPL3	MRPS18A
MRPL3	MRRF
MRPL3	MRPL35
MRPL3	MRPS2
MRPL3	TUFM
MRPL3	MRM3
MRPL3	MRPL55
MRPL3	MRPL42
MRPL3	MRPL1
MRPL3	MRPS30
MRPL3	MRPL37
MRPL3	MTG1
GALNT7	ADPGK
GALNT7	GALNT12
MRPL3	MRPL50
MRPL3	MRPL18
GALNT7	GALNT4
SOX30	BAMBI
MRPL3	MRPL28
SOX30	NUDT3
MRPL3	MRPL52
MRPL3	MRPL30
MRPL3	GADD45GIP1
BST1	PPCS
BST1	ITGB3
BST1	SCRG1
MRPL3	MRPL58
BST1	OR14J1
MRPL3	MRPL12
MRPL3	MRPL43
MRPL3	MRPS16
MRPL3	MRPL40
MRPL3	MRPL36
MRPL3	MRPL24
MRPL3	MRPS11
MRPL3	MRPL21
MRPL3	MRPS15
MRPL3	MRPL33
MRPL3	DAP3
MRPL3	MRPS14
MRPL3	MRPS5
MRPL3	MRPL49
MRPL3	NDUFAB1
MRPL3	MRPS12
MRPL3	MRPL16
MRPL3	MRPL38
MRPL3	MALSU1
MRPL3	MRPL10
MRPL3	MRPL2
MAP3K13	MAP2K7
MRPL3	MRPS6
MRPL3	MRPL20
MRPL3	MRPL11
MRPL3	MRPL39
DEPDC1B	ANAPC4
MRPL3	MRPL47
MRPL3	MRPL22
DEPDC1B	CDC16
DEPDC1B	RHOA
MRPL3	MRPL46
DEPDC1B	CDC23
DEPDC1B	CDC42
DEPDC1B	RHOJ
MRPL3	MRPL23
MRPL3	MRPL41
DEPDC1B	RAC1
DEPDC1B	RND2
MRPL3	MRPL9
DEPDC1B	RAC3
DEPDC1B	RHOG
MRPL3	MRPL4
DEPDC1B	ANAPC1
MRPL3	MRPL17
DEPDC1B	RHOC
MRPL3	MRPL19
DEPDC1B	RHOU
DEPDC1B	RND3
MRPL3	MRPL13
ERCC8	HMGN1
DEPDC1B	RND1
ERCC8	GTF2H2C
DEPDC1B	RHOB
ERCC8	TP53
ERCC8	PFDN4
ERCC8	ERCC2
ERCC8	COMMD4
ERCC8	COPS9
ERCC8	CAND1
ERCC8	COMMD3
ERCC8	UBA52
ERCC8	GTF2H5
ERCC8	COMMD10
ERCC8	GTF2H1
ERCC8	COMMD2
ERCC8	RPS27A
ERCC8	UBB
ERCC8	COMMD1
ERCC8	COMMD8
ERCC8	COMMD6
ERCC8	DCUN1D2
ERCC8	COMMD5
ERCC8	CCNH
ERCC8	DCUN1D4
ERCC8	GTF2H3
ERCC8	COMMD7
ERCC8	UBC
MGLL	HPCAL1
ERCC8	CCDC22
ERCC8	DCUN1D1
MGLL	ENSP00000497305
MGLL	NDUFA9
ERCC8	PMS1
ERCC8	DCAF8L2
MGLL	SPATA46
ERCC8	DCAF12L2
ERCC8	ASCC1
ERCC8	BRCA1
ERCC8	ASCC3
ERCC8	BRCA2
MGLL	NDUFS4
ERCC8	DCAF4L1
ERCC8	ERCC3
ERCC8	DCAF4L2
ERCC8	XPA
ERCC8	DCAF12L1
ERCC8	FANCD2
ERCC8	ASCC2
ERCC8	H0YL77_HUMAN
ERCC8	UPK3B
ERCC8	MLH3
ERCC8	FANCI
ERCC8	WDTC1
ERCC8	PMS2
ERCC8	DCAF8L1
ERCC8	USP7
ERCC8	COPS7B
ERCC8	COPS2
ERCC8	COPS6
ERCC8	COPS4
ERCC8	COPS8
ERCC8	COPS7A
ERCC8	GLMN
ERCC8	MSH3
ERCC8	COPS5
ERCC8	COPS3
ERCC8	GPS1
ERCC8	GTF2H2
ERCC8	LEO1
ERCC8	CTR9
ERCC8	SUPT6H
ERCC8	CDC73
ERCC8	WDR61
ERCC8	POLR2F
ERCC8	POLR2G
ERCC8	POLR2D
ERCC8	POLR2H
ERCC8	POLR2E
ERCC8	POLR2J
ERCC8	POLR2B
ERCC8	POLR2K
ERCC8	POLR2L
ERCC8	DCAF5
ERCC8	XPC
ERCC8	XRCC6
ERCC8	NHEJ1
ERCC8	ATM
ERCC8	PAXX
ERCC8	RAD23B
ERCC8	DCAF1
ERCC8	XRCC4
ERCC8	DTL
ERCC8	DCAF17
ERCC8	AMBRA1
ERCC8	FBXW5
ERCC8	DCAF6
ERCC8	XRCC5
ERCC8	ERCC5
ERCC8	SWSAP1
ERCC8	ERCC4
ERCC8	DCAF4
ERCC8	KDM1A
ERCC8	DCAF7
ERCC8	DCAF12
ERCC8	LIG4
ERCC8	CETN2
ERCC8	DET1
ERCC8	POLD1
ERCC8	ZSWIM7
ERCC8	DCLRE1C
MGLL	MT-ND3
ERCC8	DCAF16
MGLL	NDUFV2
MGLL	NDUFB8
ERCC8	DCAF8
ERCC8	PRKDC
MGLL	MT-ND4
MGLL	MT-ND2
ERCC8	DCAF13
MGLL	MT-ND5
MGLL	NDUFB3
ERCC8	PHF21A
ERCC8	ATP23
ERCC8	DCAF11
ERCC8	DCAF10
MGLL	NDUFA8
ERCC8	COP1
ERCC8	DDA1
ERCC8	POLR2A
MGLL	NDUFA6
MGLL	NDUFB9
ERCC8	CUL4B
ERCC8	UVSSA
ERCC8	ERCC6
ERCC8	CUL4A
MGLL	NDUFB10
MGLL	NDUFS6
ERCC8	DDB1
MGLL	NDUFA12
MGLL	NDUFS8
MGLL	NDUFA13
MCM2	POLA1
MCM2	TM4SF19
MCM2	MCM8-2
MCM2	MCMDC2
MCM2	HIRIP3
MCM2	SPIN2B
MCM2	FANCD2
MCM2	L3MBTL1
MCM2	H2BC3
MCM2	H2AC8
MCM2	ATRIP
MCM2	RPA4
MCM2	APP
MCM2	EGFR
MCM2	SF3B1
MCM2	MCMBP
MCM2	RECQL4
MGLL	MT-ND1
MCM2	CCNB2
MGLL	NDUFA5
MCM2	SSRP1
MCM2	MMS22L
MCM2	CDK2
MGLL	NDUFS1
MGLL	NDUFV1
MGLL	NDUFS2
MCM2	H4C5
MCM2	CDK6
MCM2	H4C15
MCM2	H3C4
MCM2	CDKN2A
MCM2	H4C11
MCM2	H3C15
MCM2	ELOC
MCM2	H4C4
MCM2	LRR1
MCM2	CUL2
MCM2	H3-3A
MCM2	RPA2
MCM2	H3C6
MCM2	DBF4
MCM2	WDHD1
MCM2	DNAJC9
MCM2	CDC7
MCM2	H4C1
MCM2	MCM10
MCM2	H4-16
MCM2	POLE
MCM2	TONSL
MCM2	H3C14
MCM2	H4C12
MCM2	H4C14
MCM2	H3C11
MCM2	H3C2
MCM2	ORC4
MCM2	H4C8
MCM2	MCM9
MCM2	H3C3
MCM2	H4C3
RAB7A	KRTAP10-9
MCM2	H3C7
MCM2	H4C9
RAB7A	VDAC2
RAB7A	TOMM40
MCM2	ORC1
RAB7A	PSMA7
MCM2	H3C8
RAB7A	VPS13A
MCM2	H4C13
RAB7A	RAB5C
MCM2	H3C10
RAB7A	UBC
RAB7A	RAB4A
MCM2	MCM8
MCM2	H4C2
MCM2	H3C1
RAB7A	ARL8B
MCM2	H3C12
MCM2	CLSPN
RAB7A	LRRK2
MCM2	CDT1
MCM2	TIMELESS
RAB7A	C5orf51
MCM2	H3C13
RAB7A	VPS41
MCM2	ORC5
RAB7A	ATP6V1A
MCM2	GINS3
MCM2	GINS4
RAB7A	RAB8B
RAB7A	DHRS7B
MCM2	CDC45
RAB7A	RAP1A
RAB7A	RNF115
MCM2	MCM3
RAB7A	HSPA5
RAB7A	VPS29
MCM2	MCM7
RAB7A	RABGGTA
ZFR	USP45
RAB7A	RABGGTB
RAB7A	CDC42
ZFR	MEPCE
RAB7A	VPS11
ZFR	YBX1
RAB7A	VPS35
ZFR	LARP7
RAB7A	CCZ1
ZFR	UBAP2
RAB7A	CCZ1B
ZFR	MATR3
ZFR	ILF3
RAB7A	RHOD
RAB7A	RHOJ
RAB7A	RAC3
ZFR	USP48
RAB7A	RAC1
RAB7A	RHOF
ZFR	SF1
ZFR	HNRNPC
ZFR	OBSL1
RAB7A	RHOH
RAB7A	RAB5B
ZFR	ILF2
RAB7A	RAB5A
ZFR	TP53BP1
RAB7A	UBAC2
ZFR	HNRNPR
GOLPH3	ACE2
RAB7A	RAB8A
RAB7A	RHOG
RAB7A	MON1A
RAB7A	RAB11B
RAB7A	TUBB4B
RAB7A	TUBB3
RAB7A	TUBB6
GOLPH3	RAB1A
GOLPH3	PFDN4
RAB7A	TUBA3E
GOLPH3	ITIH4
GOLPH3	RAB6A
RAB7A	TUBA1C
RAB7A	TUBB2A
GOLPH3	RRM2
GOLPH3	VPS35
GOLPH3	RCC1L
RAB7A	TUBA1B
RAB7A	TUBA1A
GOLPH3	RRM1
RAB7A	TUBAL3
RAB7A	TUBA3D
GOLPH3	PCSK9
GOLPH3	SRM
RAB7A	TUBB8
GOLPH3	CLTC
RAB7A	TUBA8
GOLPH3	VBP1
RAB7A	TUBB
GOLPH3	PFDN5
GOLPH3	MYO18B
RAB7A	RAB1A
GOLPH3	GMPPB
RAB7A	PLEKHM1
RAB7A	VPS39
GOLPH3	ARF1
RAB7A	CHML
GOLPH3	PPEF1
RAB7A	GDI2
GOLPH3	GMPPA
RAB7A	GDI1
GOLPH3	MBL2
GOLPH3	MYO18A
CDH6	RUNX2
CDH6	CDH5
CDH6	CDH13
CDH6	CDH26
CDH6	CDH24
CDH6	CDH8
CDH6	APC2
RAB7A	DYNC1I2
RAB7A	DYNC2H1
CDH6	CDHR3
RAB7A	DYNC1I1
CDH6	CDH22
CDH6	DCHS1
RAB7A	DYNC1H1
CDH6	CTNND1
RAB7A	DYNC1LI1
CDH6	CTNNA2
RAB7A	CHM
CDH6	CDH4
RAB7A	RAB7B
CDH6	JUP
RAB7A	RUBCN
CDH6	GABARAP
RAB7A	PDZD8
CDH6	CDH11
RAB7A	FYCO1
CDH6	BNIP3L
CDH6	CTNNA1
CDH6	CTNNB1
CDH6	CDH12
RAB7A	OSBPL1A
CDH6	CDH18
RAB7A	RILP
CDH6	CDH2
CDH6	CDH7
SUB1	TOP1
SUB1	RPL11
CDH6	CDH15
SUB1	SUPT5H
SUB1	SP1
CDH6	IGHV3-43D
SUB1	UBR5
SUB1	TP53
CDH6	IGHV3-16
SUB1	CSTF2
NPR3	EMD
VCAN	HSPG2
VCAN	BGN
VCAN	NRCAM
VCAN	ITGA4
VCAN	TNC
VCAN	TNR
VCAN	MMP9
VCAN	ITGB1
VCAN	OGN
VCAN	FN1
VCAN	FAM20C
VCAN	FBLN1
VCAN	TNXB
VCAN	ELN
VCAN	FBN1
VCAN	PTPRZ1
VCAN	SELL
VCAN	BCAN
VCAN	ACAN
NPR3	PDZD3
VCAN	CD44
RASGRF2	DLG2
RASGRF2	CALM1
NPR3	NPPC
RASGRF2	CAMK2A
RASGRF2	CAMK2B
RASGRF2	DLG3
RASGRF2	DLG1
RASGRF2	NEFL
RASGRF2	DLG4
RASGRF2	LRRC7
RASGRF2	ACTN2
RASGRF2	CAMK2D
RASGRF2	GRIN1
RASGRF2	CAMK2G
RASGRF2	RHOC
RASGRF2	GRB2
RASGRF2	GRIN2B
RASGRF2	GRIN2A
RASGRF2	RASGRF1
MSH3	MSH5
MSH3	KARS1
NPR3	GUCA2A
NPR3	GUCA2B
MSH3	FANCD2
MSH3	ASCC2
NPR3	NPPB
MSH3	UPK3B
NPR3	NPPA
MSH3	RAD23B
MSH3	ERCC3
MSH3	XRCC4
MSH3	FANCI
MSH3	BRCA2
MSH3	ASCC1
MSH3	XPC
MSH3	NHEJ1
MSH3	PAXX
MSH3	ASCC3
MSH3	MCM9
MSH3	XPA
MSH3	BRCA1
MSH3	SWSAP1
MSH3	POLD1
MSH3	DCLRE1C
MSH3	KDM1A
MSH3	ZSWIM7
MSH3	LIG4
MSH3	XRCC5
MSH3	CETN2
MSH3	ATP23
MSH3	PRKDC
MSH3	XRCC6
MSH3	ERCC5
MSH3	ERCC4
MSH3	PHF21A
MSH3	ATM
CPEB4	RBFOX2
MSH3	PCNA
CPEB4	PHIP
MSH3	SLX4
MSH3	EXO1
CPEB4	TAF1
CPEB4	TRIM66
CPEB4	EIF4E
MSH3	PMS1
CPEB4	STAU2
MSH3	MLH3
CPEB4	PKP3
MSH3	PMS2
CPEB4	STAU1
STC2	CLDN1
STC2	CLDN7
CPEB4	YBX1
STC2	FAM20C
CPEB4	TRIM25
CPEB4	FXR1
STC2	PAPPA
CPEB4	DDX6
FBXW11	RIPK4
CPEB4	LSM14A
CPEB4	CPEB1
FBXW11	CCNF
CPEB4	CPEB2
FBXW11	LPIN1
CPEB4	CPEB3
FBXW11	FANCM
FBXW11	ZRANB1
FBXW11	NRDC
FBXW11	CDC25A
CPEB4	FMR1
FBXW11	ARIH1
THOC3	CCT5
THOC3	NCBP1
FBXW11	PDCD4
FBXW11	MAP3K5
THOC3	POLDIP3
FBXW11	NUAK2
FBXW11	BCL2L11
THOC3	LUZP4
FBXW11	ATF4
THOC3	ZCRB1
FBXW11	TRIM9
THOC3	UTRN
THOC3	ZC3H15
THOC3	ZKSCAN5
THOC3	BCLAF1
FBXW11	REST
FBXW11	CLSPN
THOC3	NCBP3
THOC3	ZC3H11A
FBXW11	DEPTOR
THOC3	SARNP
FBXW11	IFNAR1
FBXW11	FOXN2
THOC3	CHTOP
FBXW11	OGT
THOC3	GLI2
FBXW11	CLPX
THOC3	CYLD
FBXW11	SUN2
THOC3	ALYREF
FBXW11	REL
THOC3	THOC7
THOC3	THOC6
FBXW11	CHUK
THOC3	DDX39B
FBXW11	HNRNPU
THOC3	THOC5
FBXW11	TNIP2
DNAH5	DNAH11
DNAH5	PAFAH1B1
FBXW11	MAP3K14
DNAH5	DYNC1I2
FBXW11	CAND1
DNAH5	DNAH12
FBXW11	AMER1
DNAH5	DNAH2
FBXW11	WEE1
DNAH5	CASC1
FBXW11	BORA
DNAH5	DNAH7
FBXW11	NFKBIE
DNAH5	CFAP70
DNAH5	DNAH1
FBXW11	FAF1
DNAH5	WDR63
FBXW11	HIVEP1
FBXW11	NUDC
DNAH5	WDR78
FBXW11	HIVEP2
DNAH5	DNAI1
FBXW11	USP47
DNAH5	DNAL1
FBXW11	CUL7
DNAH5	DNAH8
FBXW11	CTNNB1
DNAH5	DNAH17
FBXW11	RELA
DNAH5	CCDC114
DNAH5	DNAI2
FBXW11	NFKBIB
WDR70	RBPJ
WDR70	CWC15
FBXW11	NFKB2
FBXW11	UBE2D1
FBXW11	UBE2D2
WDR70	PPIL1
FBXW11	RASSF5
FBXW11	GSK3B
WDR70	SNRPF
FBXW11	FBXO4
FBXW11	FBXO2
WDR70	CDC40
WDR70	XAB2
FBXW11	FBXW7
FBXW11	SKP2
WDR70	CDC5L
FBXW11	BTRC
WDR70	SNRPD1
WDR70	CRNKL1
FBXW11	CUL1
WDR70	SNW1
WDR70	DHX38
SLC1A3	SLC38A3
WDR70	CWC25
WDR70	SNRPB
WDR70	PPIE
WDR70	SNRPE
WDR70	CIR1
WDR70	EIF4A3
WDR70	ISY1-RAB43
WDR70	SNRNP200
WDR70	PLRG1
WDR70	RBM8A
WDR70	MAGOH
WDR70	SNRPD2
WDR70	SNRPG
WDR70	CWC22
SLC1A3	SLC1A2
WDR70	EFTUD2
WDR70	BCAS2
WDR70	SRRM2
WDR70	BUD31
WDR70	PRPF8
TNC	ITGB6
TNC	ITGA8
TNC	FAM20C
TNC	ITGA2
TNC	ITGB3
TNC	ITGAX
TNC	TNR
TNC	SDC3
TNC	ITGA7
TNC	CD40LG
TNC	ITGB1
AMBP	FGB
TNC	TNXB
AMBP	ITIH2
AMBP	ALB
TNC	BCAN
AMBP	B2M
AMBP	CTSB
TNC	FN1
AMBP	KLK1
TNC	ACAN
AMBP	IGKV1-33
ARRDC3	CUEDC1
ARRDC3	ARRB2
AMBP	JCHAIN
ARRDC3	F2R
ARRDC3	ADRB2
AMBP	IGKV2D-40
AMBP	IGKV1D-33
ARRDC3	YAP1
ARRDC3	ITCH
AMBP	IGHV3-11
AMBP	IGKV2D-28
AMBP	DCP2
ARRDC3	NEDD4L
ARRDC3	WWP1
AMBP	ASZ1
ARRDC3	WWP2
AMBP	HNRNPC
ARRDC3	NEDD4
AMBP	A2M
AMBP	F2
CENPE	KIF20A
SLF1	UBE2A
SLF1	BRCA1
SLF1	PSMD12
SLF1	TP53BP1
SLF1	NSMCE3
SLF1	UBE2I
SLF1	EID3
SLF1	SUMO4
SLF1	NSMCE1
CENPE	SEPTIN6
SLF1	NSMCE2
SLF1	RANGAP1
SLF1	RANBP2
CENPE	SEPTIN7
SLF1	CDC45
SLF1	MDC1
CENPE	ZWINT
CENPE	SMC4
CENPE	PAFAH1B1
SLF1	PAXIP1
CENPE	CAPZA3
SLF1	SMC6
CENPE	CAPZA2
CENPE	DCTN5
CENPE	DCTN2
SLF1	NSMCE4A
SLF1	SMC5
