"","node_1","node_2","uniprot_id"
"70881","P62877","P10070",0.635
"31112","P62877","Q9P0U1",0.851
"54355","P62877","Q9NX08",0.642
"53736","P62877","Q9Y244",0.591
"1543","P62877","P58004",0.593
"39776","P62877","P14406",0.596
"17047","P62877","O15534",0.6
"19942","P62877","P62875",0.852
"63144","P62877","P41002",0.853
"63899","P62877","Q96MS0",0.6
"26563","P62877","P53803",0.647
"17544","P62877","P61088",0.857
"22958","P62877","P84022",0.861
"67314","P62877","P38936",0.863
"48467","P62877","P33552",0.865
"64905","P62877","A7E2V4",0.865
"2231","P62877","Q9BTE7",0.879
"54505","P62877","O60674",0.65
"102823","P62877","P16471",0.6
"55173","P62877","Q96ME1",0.884
"83991","P62877","Q9UJT9",0.887
"79663","P62877","Q13495",0.65
"586","P62877","Q9UKT4",0.887
"690","P62877","Q9C086",0.9
"52874","P62877","P40938",0.654
"3460","P62877","Q9P000",0.654
"1860","P62877","P51946",0.658
"934","P62877","Q9UBT6",0.608
"1904","P62877","Q86YF9",0.9
"27481","P62877","Q2MJR0",0.9
"56199","P62877","P0C1Z6",0.9
"62537","P62877","Q96LR5",0.614
"72175","P62877","Q9GZQ3",0.616
"233","P62877","P36954",0.658
"76823","P62877","P28340",0.66
"12104","P62877","Q9H211",0.661
"329","P62877","P25787",0.662
"47362","P62877","Q99466",0.909
"51497","P62877","P12004",0.662
"367","P62877","Q92830",0.665
"132","P62877","O14965",0.666
"75741","P62877","P61218",0.666
"57681","P62877","Q5XUX1",0.667
"83507","P62877","Q9NUH8",0.667
"5205","Q99798","Q00796",0.4
"40470","Q99798","P32929",0.403
"4307","Q99798","Q9UBK2",0.405
"1634","P62877","Q66K64",0.909
"18146","P62877","Q9Y265",0.913
"28041","Q99798","P36969",0.406
"58856","Q99798","Q6FI81",0.407
"3670","P62877","Q92831",0.674
"41540","P62877","Q13415",0.915
"95176","P62877","O14561",0.676
"9410","P62877","P52435",0.679
"8062","P62877","Q01831",0.679
"61138","P62877","P10071",0.683
"80667","Q99798","O75414",0.411
"18632","Q99798","P35558",0.413
"42622","Q99798","Q9NVS2",0.414
"102855","P62877","P61962",0.918
"632","Q99798","Q08426",0.414
"16359","Q99798","P55851",0.415
"28385","Q99798","P54819",0.418
"33336","P62877","P42224",0.684
"35306","P62877","P09874",0.684
"32826","P62877","Q6P050",0.685
"37037","P62877","Q5TAQ9",0.919
"14935","P62877","Q8N668",0.92
"4746","P62877","Q9UK99",0.687
"3617","P62877","Q99814",0.69
"310","P62877","P35244",0.692
"69151","P62877","Q969T4",0.692
"84594","Q99798","Q16134",0.42
"90277","P62877","Q9P2N7",0.922
"86565","Q99798","Q9Y3Q0",0.421
"2187","P62877","Q92759",0.693
"45993","P62877","Q9NRF9",0.696
"73149","P62877","O96019",0.925
"11051","P62877","Q9NV06",0.931
"79970","P62877","P52434",0.702
"56846","P62877","P35249",0.705
"85848","P62877","O96020",0.705
"77961","P62877","P55854",0.714
"84632","P62877","Q9UJX5",0.714
"54692","Q99798","P22102",0.422
"7949","P62877","O60662",0.937
"12396","Q99798","P32119",0.426
"98321","Q99798","Q9ULN7",0.429
"47460","P62877","P23025",0.716
"1389","P62877","Q9H6Z9",0.717
"6996","P62877","P46531",0.717
"17105","P62877","Q9NVR0",0.717
"32111","P62877","Q9BW61",0.937
"49885","P62877","Q9UJP4",0.94
"86057","P62877","Q9NPA8",0.723
"44846","Q99798","Q15181",0.432
"6157","P62877","P62979",0.942
"5186","Q99798","Q9H9P8",0.434
"34419","P62877","Q5T6F0",0.726
"83609","P62877","P48729",0.732
"30550","P62877","Q9NYG5",0.951
"20116","P62877","P49841",0.732
"4363","P62877","O75340",0.734
"68739","P62877","O00487",0.736
"96903","P62877","P54725",0.737
"6448","Q99798","Q13309",0.436
"16788","Q99798","O60930",0.437
"13888","Q99798","Q8TE49",0.438
"16554","P62877","Q9UH77",0.956
"947","Q99798","P10124",0.439
"3083","P62877","P24864",0.741
"16068","P62877","P61024",0.956
"74526","P62877","P68036",0.957
"28143","P62877","Q9UK22",0.96
"9446","P62877","Q96EF6",0.746
"35000","P62877","Q9GZT9",0.747
"68109","P62877","O75147",0.748
"121","Q99798","Q16822",0.443
"18025","Q99798","P20674",0.444
"86801","Q99798","O95677",0.444
"91357","Q99798","Q3ZCQ8",0.444
"36657","P62877","Q8NHY2",0.968
"94767","P62877","Q7L5Y6",0.983
"9632","Q99798","Q8N159",0.448
"9787","Q99798","Q9H078",0.448
"28101","Q99798","P38117",0.45
"5851","Q99798","P52209",0.45
"18298","Q99798","P62244",0.451
"27248","P62877","Q8N1E6",0.758
"9434","P62877","Q96GG9",0.998
"15836","P62877","Q5XUX0",0.764
"92139","P62877","Q99471",0.774
"2513","P62877","P60900",0.779
"21669","P62877","O15524",0.781
"56628","P62877","P63165",0.786
"79451","Q99798","Q9NRP4",0.453
"6320","Q99798","P02794",0.456
"2013","Q99798","P10606",0.456
"64995","P62877","P62837",0.998
"24672","P62877","P22314",0.794
"2922","P62877","Q15370",0.999
"70808","P62877","Q92564",0.797
"1496","Q99798","O95336",0.458
"6911","Q99798","Q9Y6M9",0.466
"6457","P62877","Q13309",0.999
"4108","P62877","Q16763",0.808
"99371","P62877","Q15369",0.999
"11236","P62877","Q96L50",0.823
"1533","P62877","P61081",0.999
"49479","P62877","Q9NRD1",0.832
"31685","Q99798","Q9NZM1",0.655
"79418","P62877","P49918",0.835
"38649","Q99798","P56278",0.538
"77268","Q99798","P07203",0.478
"88605","Q99798","P49748",0.479
"388","Q99798","P09972",0.663
"43092","Q99798","P00966",0.485
"38026","Q99798","P04181",0.488
"6348","Q99798","Q8N5K1",0.489
"26193","Q99798","P30041",0.491
"11576","Q99798","O95169",0.539
"41001","Q99798","P54886",0.545
"39807","Q99798","P14406",0.545
"2120","Q99798","O43674",0.545
"14993","Q99798","Q99766",0.665
"8997","Q99798","P48047",0.546
"503","Q99798","P04406",0.665
"2198","Q99798","Q9P015",0.551
"32245","Q99798","P02786",0.5
"70698","Q99798","P18859",0.5
"17110","Q99798","P51649",0.502
"7515","Q99798","Q8NHP8",0.67
"81637","Q99798","O95167",0.503
"10594","Q99798","P08582",0.68
"10971","Q99798","Q01469",0.692
"53056","Q99798","O75521",0.507
"13865","Q99798","P10253",0.512
"45059","Q99798","P00558",0.56
"58224","Q99798","P49406",0.562
"54943","Q99798","P08294",0.693
"27683","Q99798","P08237",0.697
"15180","Q99798","Q9Y3B7",0.562
"51685","Q99798","Q9BUR5",0.513
"336","Q99798","P30405",0.513
"3179","Q99798","A7E2Y1",0.705
"14323","Q99798","Q9BYD1",0.565
"15086","Q99798","P43304",0.565
"1995","Q99798","Q9H9J2",0.568
"60022","Q99798","P04075",0.712
"1773","Q99798","P15090",0.568
"44105","Q99798","Q9Y3D3",0.571
"12376","Q99798","O95182",0.571
"57618","Q99798","P22392",0.719
"10487","Q99798","Q8TDB6",0.573
"12035","Q99798","O75964",0.518
"22503","Q99798","P26641",0.518
"4612","Q99798","P21796",0.518
"65595","Q99798","P22234",0.518
"18900","Q99798","P14618",0.72
"37406","Q99798","P51398",0.575
"3683","Q99798","O75489",0.727
"4385","Q99798","P09001",0.576
"41620","Q99798","P05141",0.577
"46306","Q99798","Q5I0G3",0.577
"391","Q99798","P28838",0.73
"11336","Q99798","P30048",0.522
"76657","Q99798","P06744",0.741
"902","Q99798","Q6P4A8",0.526
"40140","Q99798","Q96A46",0.528
"59692","Q99798","P13196",0.531
"59532","Q99798","P49281",0.531
"85911","Q99798","Q9NYZ2",0.579
"53988","Q99798","Q01813",0.583
"8829","Q99798","Q9NRX2",0.584
"16459","Q99798","Q9H2W6",0.585
"759","Q99798","P06733",0.743
"80629","Q99798","Q9Y315",0.76
"21137","Q99798","P19404",0.761
"44601","Q99798","P82914",0.591
"14788","Q99798","P99999",0.761
"2588","Q99798","P05091",0.768
"83876","Q99798","Q9P0J6",0.595
"65077","Q99798","Q96B49",0.9
"21534","Q99798","Q86SX6",0.774
"95164","Q99798","O14561",0.595
"83422","Q99798","P62829",0.596
"4826","Q99798","P24752",0.787
"81307","Q99798","Q9HD33",0.597
"3016","Q99798","Q9NX63",0.602
"88223","Q99798","Q8N4H5",0.91
"11124","Q99798","P00352",0.787
"58081","Q99798","Q6P4F2",0.604
"59616","Q99798","P24298",0.789
"38503","Q99798","O43175",0.809
"223","Q99798","P06732",0.609
"73479","Q99798","Q13137",0.61
"31121","Q99798","Q9P0U1",0.917
"14180","Q99798","P47985",0.933
"27411","Q99798","Q8TD30",0.81
"45919","Q99798","Q9ULD0",0.876
"561","Q99798","P60174",0.94
"57862","Q99798","P05496",0.945
"1112","Q99798","P00505",0.947
"78207","Q99798","O96008",0.955
"47705","Q99798","P21912",0.956
"4340","Q99798","P31040",0.961
"14621","Q99798","P11177",0.968
"22445","Q99798","P48735",0.982
"20975","Q99798","P40926",0.984
"17800","Q99798","P08574",0.985
"74291","Q99798","Q9UJS0",0.618
"4996","Q99798","Q9BX59",0.621
"7982","Q99798","P48201",0.628
"57907","Q99798","Q9UDR5",0.63
"41213","Q99798","O95847",0.634
"100620","Q99798","Q9BSD3",0.635
"45433","Q99798","P51970",0.64
"698","Q99798","O75251",0.64
"29802","Q99798","P36542",0.641
"91199","Q99798","P00338",0.642
"6437","Q99798","O75380",0.642
"21752","Q92871","Q86YQ8",0.405
"61453","Q99798","P07195",0.648
"29319","Q99798","Q8NDH3",0.649
"17500","Q99798","O00217",0.65
"39206","Q99798","P24539",0.652
"2772","Q99798","P06576",0.99
"7961","Q92871","Q9NTK5",0.411
"14957","Q99798","Q96DV4",0.654
"101372","Q92871","P32745",0.412
"12762","Q92871","Q8TBE9",0.418
"8439","O95696","Q6PL18",0.406
"23418","O95696","Q6B0I6",0.407
"25910","O95696","Q9BXF3",0.41
"14584","O95696","Q9H160",0.411
"44979","O95696","Q6RI45",0.416
"62830","Q92871","P49674",0.431
"5310","Q92871","O15305",0.895
"76815","Q92871","O95185",0.434
"1493","Q92871","O95336",0.438
"62130","Q92871","Q9Y223",0.445
"801","Q92871","P04844",0.446
"73843","Q92871","Q13630",0.45
"22195","Q92871","A6NDG6",0.461
"528","Q9Y572","P04406",0.402
"840","O95696","Q9ULI0",0.434
"20049","Q92871","Q96EK2",0.469
"2030","Q92871","Q9UBZ9",0.469
"16646","Q9Y572","P42575",0.403
"2946","Q92871","Q9BT22",0.483
"5179","Q92871","P30872",0.487
"52539","Q9Y572","O95786",0.407
"51226","Q92871","P07902",0.488
"64455","Q92871","P46459",0.499
"1712","Q92871","Q9BQC3",0.514
"572","Q92871","P60174",0.523
"76684","Q92871","P06744",0.576
"1224","Q9Y572","Q9ULZ3",0.418
"35304","Q9Y572","P09874",0.423
"8405","Q9Y572","O95831",0.425
"66857","O95696","Q9Y259",0.454
"43330","Q92871","Q9UPQ8",0.601
"14723","Q9Y572","P99999",0.459
"21940","Q9Y572","P55211",0.471
"46451","O95696","O43189",0.479
"1296","O95696","Q96HU1",0.481
"7458","Q9Y572","Q14116",0.472
"20037","Q9Y572","Q8NFX7",0.496
"1085","O95696","P62805",0.491
"89699","Q9Y572","P11215",0.433
"65306","Q9Y572","Q9NRG7",0.511
"78431","Q9Y572","P08575",0.439
"28029","Q9Y572","P36969",0.444
"74717","Q9Y572","Q99836",0.512
"67687","Q9Y572","Q9NPP4",0.448
"11990","Q9Y572","Q9HC29",0.448
"17201","Q9Y572","Q96EP0",0.514
"12844","Q9Y572","Q07817",0.454
"45662","Q9Y572","Q13077",0.534
"7695","Q9Y572","O75688",0.537
"31148","Q9Y572","Q14790",0.999
"339","Q9Y572","P30405",0.546
"12583","Q9Y572","Q13158",0.999
"53445","Q14112","Q8N6G6",0.4
"23632","O95696","Q8WXA9",0.493
"64932","Q9Y572","Q9H0F6",0.577
"2240","Q14112","P07996",0.403
"79851","Q9Y572","Q86XR7",0.635
"26895","Q14112","P51888",0.415
"27718","O95696","Q9C005",0.503
"84371","O95696","O95232",0.504
"16007","Q9Y572","P42574",0.645
"166","Q14112","P08253",0.418
"65099","Q14112","Q5TAT6",0.42
"13356","Q9Y572","P08571",0.67
"38096","Q14112","Q9BWG6",0.43
"44915","Q14112","Q9P0M6",0.43
"34482","Q14112","P12109",0.435
"3872","Q14112","Q13753",0.438
"73373","Q9Y572","Q9NR28",0.678
"8135","Q9Y572","Q92851",0.703
"20413","Q14112","P35555",0.447
"10049","Q14112","P12111",0.453
"39822","Q14112","P12107",0.455
"52291","Q14112","Q15063",0.465
"71331","Q9Y572","Q9NQC7",0.767
"83558","Q14112","Q13106",0.465
"66697","Q14112","P98095",0.468
"47310","Q14112","P39059",0.472
"31441","Q14112","P15502",0.474
"11125","Q14112","P00352",0.483
"11965","Q14112","P12110",0.486
"98478","Q14112","Q9BXJ8",0.489
"38335","O95696","Q8TF01",0.538
"58594","O95696","Q9BRT3",0.607
"25292","Q9Y572","Q13557",0.804
"5272","O95696","P29590",0.645
"65296","O95696","Q15652",0.654
"3814","O95696","Q9ULV5",0.655
"35256","Q14112","P35442",0.492
"59499","Q14112","Q14031",0.509
"4905","Q14112","P35625",0.513
"27468","Q14112","O95428",0.515
"27513","Q14112","Q8WXD9",0.516
"22909","Q14112","O43155",0.52
"17194","Q14112","Q8N3F9",0.52
"14836","Q9Y572","P15104",0.849
"62078","Q14112","Q01955",0.539
"62215","Q14112","P53420",0.544
"20308","Q14112","Q99715",0.547
"22561","Q14112","P29400",0.555
"5071","Q14112","P51884",0.564
"47133","Q14112","P05997",0.567
"1665","O95696","P84243",0.663
"3981","O95696","P62258",0.666
"50848","Q9Y572","P04839",0.859
"101754","Q9Y572","P21580",0.87
"21027","Q14112","Q8NEL9",0.577
"76006","Q14112","Q9HAU0",0.578
"88436","Q9Y572","Q96HS1",0.882
"41979","Q14112","P20908",0.619
"10864","Q9Y572","O15455",0.885
"5647","O95696","P04637",0.811
"45377","Q9Y572","O15294",0.91
"79005","O95696","O95983",0.902
"3730","O95696","Q9Y243",0.903
"51754","Q14112","O00468",0.662
"3924","Q14112","P14543",0.758
"6150","Q9Y572","P62979",0.913
"32536","O95696","Q86YP4",0.909
"6857","Q9Y572","O14763",0.93
"70040","Q14112","P55268",0.797
"74350","Q14112","P24043",0.81
"33196","Q14112","Q9Y6N6",0.828
"1521","Q14112","O15230",0.829
"617","Q14112","Q16363",0.835
"276","Q14112","P07942",0.868
"216","Q9Y572","O00220",0.937
"29091","Q9Y572","P25445",0.947
"926","Q9Y572","P50591",0.95
"79825","P56282","Q8WUQ7",0.4
"3481","Q9Y572","Q13489",0.968
"102530","P56282","O95072",0.408
"30240","O95696","Q14839",0.964
"19476","O95696","Q8WYH8",0.997
"29034","P56282","P28715",0.675
"72777","P56282","P00374",0.411
"18200","P56282","Q96IP4",0.413
"15853","P56282","Q9NVI1",0.675
"35641","P56282","P49454",0.439
"45744","P56282","O95229",0.677
"23661","P56282","Q2NKX8",0.417
"12469","P56282","P04183",0.418
"75900","P56282","Q9H0H5",0.421
"26332","P56282","Q08050",0.426
"42664","P56282","Q99661",0.681
"14493","P56282","Q9BWT1",0.427
"1797","P56282","P14635",0.684
"135","P56282","O14965",0.69
"41807","P56282","Q96Q89",0.434
"93908","P56282","Q9BXS6",0.693
"51068","P56282","Q92878",0.905
"9397","P56282","P52435",0.45
"13208","P56282","P30304",0.451
"12787","P56282","Q7LFL8",0.453
"2185","P56282","Q92759",0.713
"65647","P56282","Q99708",0.914
"10685","P56282","Q13257",0.721
"13773","P56282","P39748",0.917
"19973","P56282","Q9BUR4",0.462
"3418","P56282","Q9NVP2",0.732
"977","P56282","P13051",0.467
"7193","P56282","Q13315",0.919
"31793","P56282","O43543",0.921
"2349","P56282","P52732",0.922
"2354","P56282","Q92547",0.927
"773","P56282","Q9UI95",0.927
"17730","P56282","Q9H9A7",0.928
"42744","P56282","Q9Y253",0.738
"92366","P56282","Q8NFH4",0.474
"5400","P56282","Q96FV0",0.477
"30610","P56282","Q9NTJ3",0.742
"21472","P56282","P50748",0.488
"15686","P56282","Q96E14",0.936
"2104","P56282","Q9BX63",0.937
"52919","P56282","P40938",0.938
"6881","P56282","Q9BRT9",0.939
"316","P56282","P35244",0.774
"53119","P56282","P51587",0.941
"11761","P56282","P53350",0.492
"1282","P56282","Q96RT7",0.493
"2739","P56282","Q96CW5",0.493
"8750","P56282","O95067",0.779
"5880","P56282","O00444",0.791
"2375","P56282","Q99728",0.943
"16107","P56282","Q9HCU8",0.796
"58643","P56282","O43663",0.832
"173","P56282","Q9Y5N6",0.949
"82131","P56282","P38398",0.954
"74584","P56282","Q9BRX5",0.956
"71674","P56282","O00311",0.957
"56961","P56282","P35249",0.963
"31014","P56282","P51530",0.965
"41571","P56282","Q13415",0.969
"40806","P56282","P28370",0.515
"2286","P56282","Q02241",0.519
"34184","P56282","Q8IY18",0.528
"70120","P56282","O14757",0.836
"85799","P56282","O96020",0.553
"32776","P56282","O75717",0.976
"6372","P56282","P20248",0.844
"212","P56282","Q9NRG0",0.981
"12288","P56282","Q13111",0.563
"42225","P56282","Q15468",0.567
"3867","P56282","O14929",0.845
"60135","P56282","P06493",0.857
"7605","P56282","Q71F23",0.575
"3734","P56282","O95602",0.589
"485","P56282","Q96B01",0.985
"42536","P56282","Q9UIF7",0.858
"2984","P56282","Q14691",0.99
"1590","P56282","Q9Y248",0.991
"104118","P56282","P49643",0.992
"938","P56282","Q9UBT6",0.591
"92937","P56282","Q9UNS1",0.86
"76926","P56282","P28340",0.995
"19535","P56282","Q9BVC3",0.86
"78809","P56282","P11388",0.877
"3905","P56282","Q14566",0.997
"4734","P56282","Q14181",0.997
"589","P56282","Q9UKT4",0.601
"664","P56282","P43246",0.878
"4456","P56282","P49736",0.998
"8229","P56282","O95347",0.883
"101530","P56282","P25205",0.998
"17329","P56282","P04818",0.885
"51444","P56282","P12004",0.888
"224","P56282","O75792",0.614
"68991","Q96EK6","Q14192",0.456
"12129","P56282","Q9H211",0.618
"6164","P56282","P62979",0.631
"45980","P56282","Q9NRF9",0.999
"2812","P56282","P33991",0.999
"33970","Q96EK6","O60502",0.459
"61927","Q96EK6","Q15124",0.521
"73845","Q96EK6","Q13630",0.434
"13017","O95406","Q8NFW1",0.406
"20452","O95406","Q8IU68",0.414
"24853","O95406","Q15437",0.425
"8431","P56282","Q6PL18",0.639
"58372","P56282","Q9NRZ9",0.643
"17433","P56282","Q13112",0.643
"69733","P56282","Q86XI2",0.644
"4523","P56282","Q02224",0.651
"47463","P56282","P23025",0.655
"11244","P56282","Q96L50",0.66
"116","P56282","P27695",0.66
"51932","P56282","P05161",0.666
"38356","P56282","Q86WJ1",0.67
"35358","P56282","P09874",0.671
"103005","Q96EK6","Q14376",0.551
"32486","O95406","P00451",0.6
"141","O95406","Q9UBR2",0.6
"1202","O95406","Q9NZM5",0.436
"2877","O95406","Q15629",0.442
"47118","O95406","P05997",0.445
"52175","O95406","Q9NWT1",0.447
"76688","Q96EK6","P06744",0.58
"576","O95406","Q9Y3E0",0.457
"59143","O95406","Q8NHU3",0.461
"55969","O95406","Q96Q05",0.6
"17547","Q96EK6","P61088",0.654
"101052","O95406","O43617",0.6
"80187","O95406","P01009",0.608
"29308","O95406","Q8IZC6",0.611
"10898","O95406","Q969F2",0.613
"1087","O95406","Q96P44",0.613
"5893","O95406","Q9GZM7",0.615
"21965","O95406","Q86SZ2",0.616
"97581","O95406","Q8IUR0",0.617
"67746","O95406","Q9NRD5",0.485
"1426","O95406","O95450",0.495
"94613","O95406","Q8NC67",0.507
"106","O95406","P25788",0.544
"1609","Q96EK6","O94808",0.983
"39214","O95406","P24539",0.549
"730","O95406","Q9H8Y8",0.573
"11343","O95406","P30048",0.575
"419","O95406","P53634",0.6
"37442","Q14442","Q9P2X0",0.428
"28360","Q14442","Q75T13",0.443
"10580","Q14442","Q8TBF5",0.448
"89257","Q14442","Q96S19",0.459
"908","O95406","Q92734",0.617
"49506","O95406","Q9H7V2",0.629
"101713","O95406","P42263",0.642
"59498","O95406","Q14031",0.651
"60755","O95406","P15514",0.651
"98918","O95406","Q9P0K9",0.655
"4625","P25788","P21796",0.404
"13662","O95406","P49458",0.676
"15012","O95406","Q96JE7",0.727
"2884","O95406","Q15363",0.75
"161","Q14442","Q9NPJ8",0.468
"29793","Q14442","P36542",0.47
"33765","Q14442","Q96JM3",0.506
"79253","Q14442","Q86VD9",0.508
"22895","Q14442","Q6P9F7",0.51
"10530","Q14442","P04843",0.525
"7094","Q14442","Q9UHJ9",0.549
"91546","P25788","P08670",0.406
"27656","Q14442","Q5M9Q1",0.619
"20849","Q14442","Q49AR2",0.672
"67841","P25788","Q15084",0.407
"7270","Q14442","Q969N2",0.674
"594","Q14442","Q9NPB0",0.675
"102144","Q14442","Q7Z7B1",0.703
"96351","Q14442","Q68CL5",0.737
"30893","P25788","P09493",0.41
"1383","Q14442","O75352",0.738
"28568","Q14442","O43292",0.748
"37067","Q14442","Q9H3S5",0.888
"3920","P25788","Q14566",0.456
"118","P25788","Q86U42",0.457
"15611","P25788","P17066",0.461
"1186","P25788","O14842",0.41
"41313","P25788","O15239",0.41
"9229","P25788","Q4VC31",0.411
"37630","P25788","P06753",0.412
"28767","P25788","P23381",0.464
"2074","P25788","Q07955",0.414
"23102","P25788","Q15139",0.418
"29888","P25788","P31943",0.466
"23980","P25788","P63241",0.466
"19555","Q14442","O94777",0.987
"350","Q14442","Q9Y2B2",0.99
"50578","P25788","P07951",0.419
"26136","P25788","P09651",0.723
"3160","P25788","O14579",0.419
"11864","P25788","Q15555",0.419
"98415","P25788","Q9Y230",0.419
"2980","P25788","Q14691",0.42
"43765","P25788","P31946",0.42
"74232","P25788","Q7L266",0.422
"13841","P25788","Q15365",0.728
"22498","P25788","P26641",0.728
"56646","P25788","P63165",0.423
"41374","P25788","P61326",0.473
"34337","P25788","Q15543",0.424
"18206","P25788","Q96IP4",0.474
"18922","P25788","P14618",0.474
"12704","P25788","P62310",0.73
"28300","P25788","P22626",0.73
"12181","P25788","Q9BQE3",0.425
"21846","P25788","O95456",0.733
"2920","P25788","Q15370",0.426
"3862","P25788","O14929",0.734
"13098","P25788","Q8NB14",0.477
"24090","P25788","P68363",0.426
"62356","P25788","P62241",0.738
"66866","P25788","Q9UQ88",0.427
"51544","P25788","P12004",0.427
"73129","P25788","O96019",0.43
"18184","P25788","Q9Y265",0.75
"46460","P25788","P10599",0.431
"762","P25788","P06733",0.494
"34254","P25788","Q12905",0.432
"92360","P25788","Q8NFH4",0.494
"56913","P25788","P35249",0.495
"15386","P25788","Q16584",0.436
"68290","P25788","P41223",0.495
"44821","P25788","Q15181",0.496
"14777","P25788","P99999",0.438
"9960","P25788","Q9H040",0.497
"73224","P25788","P18621",0.498
"887","P25788","Q13148",0.498
"9700","P25788","P60842",0.503
"96868","P25788","P54725",0.444
"1727","P25788","Q86VV8",0.503
"59114","P25788","P49207",0.503
"83338","P25788","P62829",0.505
"101489","P25788","P25205",0.507
"25948","P25788","P68371",0.508
"37324","P25788","Q9NRR5",0.51
"21121","P25788","P19404",0.445
"29644","P25788","P62854",0.515
"245","P25788","Q02543",0.516
"41209","P25788","Q9ULC4",0.449
"511","P25788","P04406",0.524
"45107","P25788","P00558",0.527
"41110","P25788","Q15392",0.527
"38634","P25788","P46736",0.76
"81813","P25788","Q5VVJ2",0.76
"93017","P25788","Q9GZT3",0.765
"6145","P25788","P62979",0.993
"59872","P25788","O15212",0.769
"917","P25788","Q9GZZ1",0.531
"186","P25788","Q9BQ65",0.533
"32068","P25788","Q9HCM2",0.535
"44895","P25788","P49721",0.999
"11910","P25788","P62314",0.537
"13088","P25788","Q96DY7",0.54
"150","P25788","P68400",0.54
"55847","P25788","P41250",0.542
"92160","P25788","Q99471",0.785
"330","P25788","P25787",0.999
"18261","P25788","P62244",0.545
"9086","P25788","P28070",0.999
"68659","P25788","O00487",0.999
"143","P25788","Q05639",0.545
"69868","P25788","P26639",0.547
"95160","P25788","O14561",0.548
"5905","P25788","P28066",0.999
"4845","P25788","P31942",0.551
"47056","P25788","P28065",0.999
"4160","P25788","O43242",0.999
"2446","P25788","P62191",0.999
"29853","P25788","P36542",0.552
"61604","P25788","Q13838",0.553
"47199","P25788","P28062",0.999
"4400","P25788","P09001",0.556
"556","P25788","P45974",0.556
"15264","P25788","Q99460",0.999
"79586","P25788","P25786",0.999
"2520","P25788","P60900",0.999
"103643","P25788","P49720",0.999
"5832","P25788","P28072",0.999
"864","P25788","Q5EBL8",0.57
"18559","P25788","Q14257",0.575
"15573","P25788","Q13200",0.999
"34624","P25788","P28074",0.999
"32122","O43708","Q8IWU5",0.415
"42357","P25788","P62424",0.578
"65897","P25788","O75140",0.579
"2207","P25788","Q9P015",0.58
"92286","P25788","E9PAV3",0.583
"59865","P25788","Q8IZ08",0.589
"86051","P25788","Q9NPA8",0.59
"10140","P25788","P49368",0.898
"59311","P25788","Q9NQS7",0.9
"83981","P25788","Q9UJT9",0.9
"36617","P25788","Q8NHY2",0.9
"422","P25788","P24385",0.9
"39915","O43708","P48507",0.432
"17551","P25788","P61088",0.598
"2774","P25788","P06576",0.604
"10848","P25788","P62266",0.605
"39251","P25788","P24539",0.61
"89191","O43708","Q96MZ0",0.435
"6415","O43708","Q8WTS6",0.446
"24648","P25788","P37840",0.617
"47366","P25788","Q99466",0.901
"207","O43708","Q8TB36",0.458
"27492","P25788","Q2MJR0",0.902
"70909","P25788","P10070",0.902
"61176","P25788","P10071",0.902
"78036","O43708","P29692",0.474
"726","P25788","P11926",0.902
"10533","P25788","P04843",0.903
"13179","P25788","P30304",0.903
"565","P25788","P60174",0.633
"69031","P25788","P62899",0.648
"8836","O43708","P32754",0.479
"85275","P25788","P62888",0.649
"41558","P25788","Q13415",0.904
"77229","O43708","P07203",0.48
"846","P25788","Q9ULI0",0.649
"600","P25788","P25398",0.649
"7843","O43708","P53567",0.487
"7846","O43708","O94760",0.487
"657","O43708","P19525",0.497
"90283","P25788","Q9P2N7",0.906
"797","P25788","P04844",0.907
"22858","O43708","Q9BR01",0.5
"57625","P25788","P22392",0.654
"20429","O43708","Q96KP4",0.546
"5080","P25788","P62306",0.662
"27829","P25788","P39023",0.672
"91646","P25788","P62826",0.672
"35429","P25788","O60260",0.674
"31885","P25788","Q15366",0.675
"7393","P25788","P48643",0.913
"24414","P25788","Q92530",0.919
"16935","P25788","Q13177",0.924
"26199","O43708","P30041",0.55
"90351","O43708","P54687",0.558
"23865","O43708","A1L4K1",0.583
"153","P25788","O75832",0.945
"89167","P25788","O00233",0.973
"53730","P25788","Q9Y244",0.975
"9570","P25788","P61289",0.982
"6200","P25788","P62308",0.688
"99367","P25788","Q15369",0.694
"67304","P25788","P38936",0.699
"868","P25788","P18146",0.7
"14333","P25788","Q9BYD1",0.7
"96036","P25788","P61254",0.706
"61658","O43708","P10620",0.585
"43647","O43708","Q8NA29",0.593
"86275","O43708","Q9Y2Q3",0.621
"123","P25788","Q9UL46",0.992
"6897","O43708","Q53H82",0.689
"3394","Q9UIU6","Q06710",0.403
"61846","Q9UIU6","P35712",0.404
"57380","Q9Y394","Q9BVT8",0.42
"2879","Q9Y394","Q15363",0.433
"42795","Q9Y394","Q8NBV4",0.436
"182","O43708","P61970",0.694
"40536","O43708","O15217",0.827
"63716","Q9Y394","Q96SK2",0.478
"2190","Q9Y394","Q8IXM6",0.48
"861","Q9UIU6","P54821",0.48
"43288","Q9UIU6","P02585",0.483
"188","Q9UIU6","P56270",0.489
"17650","Q9UIU6","Q9H4E5",0.499
"102576","Q9UIU6","Q8WVJ9",0.502
"73166","Q9UIU6","Q9UHL9",0.515
"1828","O43708","P46439",0.836
"1835","O43708","P21266",0.872
"3965","Q9Y394","Q9HBU9",0.531
"15286","Q9Y394","Q99460",0.545
