ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,source
ENSG00000077522,ACTN2,actinin alpha 2 ,protein_coding,72,9379.01932244826,8.8261253309797e-05,0.018733424213533,STRING
ENSG00000083444,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 ",protein_coding,72,1799.39755920415,7.71843161469589e-05,0.00444094367549818,STRING
ENSG00000084636,COL16A1,collagen type XVI alpha 1 chain ,protein_coding,72,600.704546794114,7.87463579809434e-05,0.00485185098386839,STRING
ENSG00000090776,EFNB1,ephrin B1 ,protein_coding,72,2291.617668078,8.64528399757932e-05,0.0178858506048663,STRING
ENSG00000092054,MYH7,myosin heavy chain 7 ,protein_coding,72,9236.13042920657,7.6103500761035e-05,0.00463567768041411,subnet
ENSG00000105289,TJP3,tight junction protein 3 ,protein_coding,72,1511.02035017722,7.93273044581945e-05,0.00641646992450648,subnet
ENSG00000115009,CCL20,C-C motif chemokine ligand 20 ,protein_coding,72,867.362175624034,8.01603206412826e-05,0.00901763697052216,STRING
ENSG00000122952,ZWINT,ZW10 interacting kinetochore protein ,protein_coding,72,11771.061848253,8.45094228006423e-05,0.0251011762757134,subnet
ENSG00000130309,COLGALT1,collagen beta(1-O)galactosyltransferase 1 ,protein_coding,72,522.191949905796,7.60167236792094e-05,0.00369004878045598,STRING
ENSG00000130396,AFDN,"afadin, adherens junction formation factor ",protein_coding,72,9990.58894355905,9.1869545245751e-05,0.0320119313207349,STRING
ENSG00000141543,EIF4A3,eukaryotic translation initiation factor 4A3 ,protein_coding,72,3815.91246330563,8.5157114876948e-05,0.0648285466609636,STRING
ENSG00000143437,ARNT,aryl hydrocarbon receptor nuclear translocator ,protein_coding,72,14520.6031044956,9.15080527086384e-05,0.0780437284826603,STRING
ENSG00000145824,CXCL14,C-X-C motif chemokine ligand 14 ,protein_coding,72,1258.23670320391,7.87215618357868e-05,0.00769495937328798,STRING
ENSG00000147099,HDAC8,histone deacetylase 8 ,protein_coding,72,3659.43665716513,9.21404220031328e-05,0.182414387161791,STRING
ENSG00000148180,GSN,gelsolin ,protein_coding,72,4324.42627127904,9.16086478563576e-05,0.0330257582442064,STRING
ENSG00000149480,MTA2,metastasis associated 1 family member 2 ,protein_coding,72,760.217410033736,8.98957209636821e-05,0.175199889065751,STRING
ENSG00000149600,COMMD7,COMM domain containing 7 ,protein_coding,72,546.993884993738,8.80824451686779e-05,0.112604536330237,STRING
ENSG00000157456,CCNB2,cyclin B2 ,protein_coding,72,4357.6526492743,8.65950813993765e-05,0.0536914890685495,subnet
ENSG00000159352,PSMD4,"proteasome 26S subunit ubiquitin receptor, non-ATPase 4 ",protein_coding,72,12714.0084402924,9.36768149882904e-05,0.100069466561209,STRING
ENSG00000164362,TERT,telomerase reverse transcriptase ,protein_coding,72,5228.61832877277,9.2781592132121e-05,0.140557305263942,STRING
ENSG00000164885,CDK5,cyclin dependent kinase 5 ,protein_coding,72,3568.30381399109,9.14996797511209e-05,0.0661674822393578,STRING
ENSG00000170540,ARL6IP1,ADP ribosylation factor like GTPase 6 interacting protein 1 ,protein_coding,72,5697.40594327765,8.65501125151463e-05,0.0766973558523792,STRING
ENSG00000173175,ADCY5,adenylate cyclase 5 ,protein_coding,72,2185.11457698149,8.1732733959951e-05,0.0202298020076816,STRING
ENSG00000175793,SFN,stratifin ,protein_coding,72,9314.28278894851,9.49307005885703e-05,0.0790666608498604,STRING
ENSG00000178562,CD28,CD28 molecule ,protein_coding,72,3753.93501070196,8.49689863199932e-05,0.0220166964908928,STRING
ENSG00000185630,PBX1,PBX homeobox 1 ,protein_coding,72,27919.1685466834,8.53169524784575e-05,0.0405387339748745,STRING
ENSG00000189143,CLDN4,claudin 4 ,protein_coding,72,3525.20691836856,8.04440511624165e-05,0.00668952515054104,STRING
ENSG00000204217,BMPR2,bone morphogenetic protein receptor type 2 ,protein_coding,72,8566.50476463279,8.40124338402084e-05,0.0174307598724042,STRING
ENSG00000205403,CFI,complement factor I ,protein_coding,72,3551.54717019248,8.14995925020375e-05,0.00484824858144545,subnet
ENSG00000245848,CEBPA,CCAAT enhancer binding protein alpha ,protein_coding,72,3391.63083694464,9.06864967806294e-05,0.123572956315548,STRING
ENSG00000017427,IGF1,insulin like growth factor 1 ,protein_coding,70,4381.39858500263,9.26011667747014e-05,0.0516242191378999,STRING
ENSG00000102245,CD40LG,CD40 ligand ,protein_coding,70,5421.82282317787,8.76577840112202e-05,0.0282075460646584,STRING
ENSG00000104671,DCTN6,dynactin subunit 6 ,protein_coding,70,1742.66109531546,8.41538332071026e-05,0.0236492176947094,STRING
ENSG00000113070,HBEGF,heparin binding EGF like growth factor ,protein_coding,70,1787.83899654148,9.58221540820238e-05,0.104775512842545,STRING
ENSG00000115138,POMC,proopiomelanocortin ,protein_coding,70,3761.0697104592,8.51136266916333e-05,0.0235769014276481,STRING
ENSG00000115170,ACVR1,activin A receptor type 1 ,protein_coding,70,4312.02990688473,8.41538332071026e-05,0.020324526033665,STRING
ENSG00000126895,AVPR2,arginine vasopressin receptor 2 ,protein_coding,70,3649.86081013299,8.66100814134765e-05,0.026858144029854,STRING
ENSG00000128340,RAC2,Rac family small GTPase 2 ,protein_coding,70,4025.54296271351,8.9653935807782e-05,0.0274186216985924,STRING
ENSG00000135046,ANXA1,annexin A1 ,protein_coding,70,17358.6120940748,9.41353666572531e-05,0.0451247459860414,STRING
ENSG00000138160,KIF11,kinesin family member 11 ,protein_coding,70,1677.02885818618,8.33472245374229e-05,0.0222992196911825,STRING
ENSG00000143184,XCL1,X-C motif chemokine ligand 1 ,protein_coding,70,62.1456085412438,7.73395204949729e-05,0.00733693930315075,STRING
ENSG00000150995,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1 ",protein_coding,70,6722.93677461672,9.41530929291027e-05,0.0398654320514531,STRING
ENSG00000159023,EPB41,erythrocyte membrane protein band 4.1 ,protein_coding,70,6077.04126134816,9.08677873693776e-05,0.0270669500241898,STRING
ENSG00000162367,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor ",protein_coding,70,2301.89637881759,8.51788756388416e-05,0.0764638084284709,subnet
ENSG00000170027,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma ,protein_coding,70,5219.42936748692,9.38790837401427e-05,0.0598442801545371,STRING
ENSG00000170275,CRTAP,cartilage associated protein ,protein_coding,70,201.964507970727,7.35186002058521e-05,0.00261376727508442,STRING
ENSG00000170365,SMAD1,SMAD family member 1 ,protein_coding,70,6339.41404084846,8.98553329140084e-05,0.0641186810870616,STRING
ENSG00000173473,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 ",protein_coding,70,2676.3205397433,9.1751536838242e-05,0.13426865721492,STRING
ENSG00000182979,MTA1,metastasis associated 1 ,protein_coding,70,1886.50138093251,8.9142449634516e-05,0.10531874258206,STRING
ENSG00000187955,COL14A1,collagen type XIV alpha 1 chain ,protein_coding,70,3055.9630957093,8.34028356964137e-05,0.00732318063409838,STRING
ENSG00000198900,TOP1,DNA topoisomerase I ,protein_coding,70,1964.23736559496,8.95977062987187e-05,0.0851883493411837,STRING
ENSG00000213927,CCL27,C-C motif chemokine ligand 27 ,protein_coding,70,4360.11299323977,7.7930174563591e-05,0.00684093481934448,subnet
ENSG00000283980,GNG14,G protein subunit gamma 14 ,protein_coding,70,0,8.03212851405623e-05,0.022463909362526,STRING
ENSG00000012223,LTF,lactotransferrin ,protein_coding,68,9668.29428955826,8.48320325755005e-05,0.00901420590696995,STRING
ENSG00000088926,F11,coagulation factor XI ,protein_coding,68,3357.37054058415,8.56531049250535e-05,0.0126320541172009,STRING
ENSG00000096433,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3 ",protein_coding,68,6287.81072032397,9.38438438438438e-05,0.0385844283232091,STRING
ENSG00000101608,MYL12A,myosin light chain 12A ,protein_coding,68,1241.74882949184,8.16126662858076e-05,0.0089692477632759,STRING
ENSG00000106541,AGR2,"anterior gradient 2, protein disulphide isomerase family member ",protein_coding,68,24463.4337513852,9.26268988514265e-05,0.030599119924691,STRING
ENSG00000108055,SMC3,structural maintenance of chromosomes 3 ,protein_coding,68,6969.99695061057,8.82145377558222e-05,0.126427062000457,STRING
ENSG00000108700,CCL8,C-C motif chemokine ligand 8 ,protein_coding,68,90.7895975837571,7.67224182906245e-05,0.00720974233543174,STRING
ENSG00000110958,PTGES3,prostaglandin E synthase 3 ,protein_coding,68,3188.99976359287,9.1776798825257e-05,0.0681474549580255,STRING
ENSG00000113194,FAF2,Fas associated factor family member 2 ,protein_coding,68,8723.46578484661,9.23616883716634e-05,0.0582841563325007,STRING
ENSG00000117525,F3,"coagulation factor III, tissue factor ",protein_coding,68,5523.81229730343,7.91014080050625e-05,0.00414873191794279,subnet
ENSG00000117560,FASLG,Fas ligand ,protein_coding,68,4980.87459534899,9.14662032379036e-05,0.0390886292114688,STRING
ENSG00000118680,MYL12B,myosin light chain 12B ,protein_coding,68,1128.84216524635,8.02632635042941e-05,0.00748496530434142,STRING
ENSG00000123416,TUBA1B,tubulin alpha 1b ,protein_coding,68,6293.69390797899,9.06947215672048e-05,0.037365112970173,STRING
ENSG00000124145,SDC4,syndecan 4 ,protein_coding,68,3998.89738193086,9.04649900488511e-05,0.0270384685198308,STRING
ENSG00000124875,CXCL6,C-X-C motif chemokine ligand 6 ,protein_coding,68,135.729593003304,7.77363184079602e-05,0.00798716012946519,STRING
ENSG00000125266,EFNB2,ephrin B2 ,protein_coding,68,1969.74939135772,8.64528399757932e-05,0.0171589275862883,STRING
ENSG00000125538,IL1B,interleukin 1 beta ,protein_coding,68,4608.2269089065,9.41885655081473e-05,0.0495893057216516,STRING
ENSG00000132912,DCTN4,dynactin subunit 4 ,protein_coding,68,1417.3812534204,8.38644750083864e-05,0.0185983948415305,STRING
ENSG00000133026,MYH10,myosin heavy chain 10 ,protein_coding,68,1712.60390550217,8.3236224404861e-05,0.0137544954817864,STRING
ENSG00000133216,EPHB2,EPH receptor B2 ,protein_coding,68,2307.26778792966,8.73743993010048e-05,0.0217079236633021,STRING
ENSG00000135404,CD63,CD63 molecule ,protein_coding,68,6793.52670247857,9.20471281296023e-05,0.0358096086708882,STRING
ENSG00000137100,DCTN3,dynactin subunit 3 ,protein_coding,68,1788.04094251473,8.34028356964137e-05,0.0186781448742084,STRING
ENSG00000137692,DCUN1D5,defective in cullin neddylation 1 domain containing 5 ,protein_coding,68,492.565698367925,8.83236177353824e-05,0.111928809617825,STRING
ENSG00000154928,EPHB1,EPH receptor B1 ,protein_coding,68,1498.13879985847,8.63408737696426e-05,0.0235447790426416,STRING
ENSG00000158769,F11R,F11 receptor ,protein_coding,68,5401.15393538721,9.0637179370978e-05,0.0672343163519882,STRING
ENSG00000160339,FCN2,ficolin 2 ,protein_coding,68,1633.82316855927,7.97638988593762e-05,0.00423768669888331,STRING
ENSG00000161800,RACGAP1,Rac GTPase activating protein 1 ,protein_coding,68,4177.02489038863,9.28677563150074e-05,0.0536108421604634,STRING
ENSG00000163914,RHO,rhodopsin ,protein_coding,68,3578.4790314806,8.49978750531237e-05,0.0245404783785101,STRING
ENSG00000164053,ATRIP,ATR interacting protein ,protein_coding,68,338.396858643208,8.49834282314949e-05,0.0921586991447098,STRING
ENSG00000164344,KLKB1,kallikrein B1 ,protein_coding,68,2098.85987445821,8.0327737167644e-05,0.00400687087763134,STRING
ENSG00000165731,RET,ret proto-oncogene ,protein_coding,68,14395.9042243872,9.12325517744731e-05,0.0490490379434366,STRING
ENSG00000166847,DCTN5,dynactin subunit 5 ,protein_coding,68,1957.05765676192,8.36610056052874e-05,0.0196929753693975,STRING
ENSG00000168621,GDNF,glial cell derived neurotrophic factor ,protein_coding,68,4456.62564016155,8.97182845863987e-05,0.0413009893778705,STRING
ENSG00000175063,UBE2C,ubiquitin conjugating enzyme E2 C ,protein_coding,68,1860.45129764359,8.96780557797507e-05,0.115152320580377,STRING
ENSG00000175305,CCNE2,cyclin E2 ,protein_coding,68,1464.93454593356,8.85896527285613e-05,0.105175490987361,STRING
ENSG00000196411,EPHB4,EPH receptor B4 ,protein_coding,68,3420.02248625427,8.99685110211426e-05,0.0295811618023317,STRING
ENSG00000196535,MYO18A,myosin XVIIIA ,protein_coding,68,6028.9306442274,8.41892574507493e-05,0.0184609119491074,STRING
ENSG00000204525,HLA-C,"major histocompatibility complex, class I, C ",protein_coding,68,3878.38774266242,8.49617672047579e-05,0.0138489622528174,STRING
ENSG00000234745,HLA-B,"major histocompatibility complex, class I, B ",protein_coding,68,2079.59884256523,8.43810648890389e-05,0.0116244082156452,STRING
ENSG00000263528,IKBKE,inhibitor of nuclear factor kappa B kinase subunit epsilon ,protein_coding,68,853.322059442006,9.0702947845805e-05,0.0633097023203954,STRING
ENSG00000007312,CD79B,CD79b molecule ,protein_coding,66,1826.11195038889,8.88730892285816e-05,0.0265394754705532,STRING
ENSG00000048052,HDAC9,histone deacetylase 9 ,protein_coding,66,1230.18393089983,8.62887220640262e-05,0.152222700889393,STRING
ENSG00000067715,SYT1,synaptotagmin 1 ,protein_coding,66,6585.13683833309,8.44523266615995e-05,0.010727197243958,STRING
ENSG00000072110,ACTN1,actinin alpha 1 ,protein_coding,66,2648.77080783637,8.71763577717723e-05,0.0201551492494475,STRING
ENSG00000090530,P3H2,prolyl 3-hydroxylase 2 ,protein_coding,66,201.964507970727,7.218131947452e-05,0.00237063588546732,STRING
ENSG00000101152,DNAJC5,DnaJ heat shock protein family (Hsp40) member C5 ,protein_coding,66,4764.73590385592,8.79816998064403e-05,0.0308168466968573,STRING
ENSG00000101200,AVP,arginine vasopressin ,protein_coding,66,2096.81990327117,8.35352100910534e-05,0.0228431943798819,STRING
ENSG00000102970,CCL17,C-C motif chemokine ligand 17 ,protein_coding,66,416.062025851456,7.85360873321291e-05,0.00675354996324144,subnet
ENSG00000105229,PIAS4,protein inhibitor of activated STAT 4 ,protein_coding,66,828.625837226573,8.94694461841281e-05,0.147307927649053,STRING
ENSG00000106211,HSPB1,heat shock protein family B (small) member 1 ,protein_coding,66,2850.90916734872,9.58772770853308e-05,0.0828137300384311,STRING
ENSG00000111799,COL12A1,collagen type XII alpha 1 chain ,protein_coding,66,3007.68858700708,7.95798185580137e-05,0.00469224548787744,STRING
ENSG00000112164,GLP1R,glucagon like peptide 1 receptor ,protein_coding,66,4996.16361808601,8.4125515268781e-05,0.0200746153623343,subnet
ENSG00000115221,ITGB6,integrin subunit beta 6 ,protein_coding,66,1547.1097369584,9.00333123255605e-05,0.0299986258079028,STRING
ENSG00000115267,IFIH1,interferon induced with helicase C domain 1 ,protein_coding,66,2018.06719503384,9.0049527239982e-05,0.0853040492100823,STRING
ENSG00000125378,BMP4,bone morphogenetic protein 4 ,protein_coding,66,4547.32697663713,8.23519723297373e-05,0.00777450223656051,STRING
ENSG00000126218,F10,coagulation factor X ,protein_coding,66,2245.46260294545,7.97003267713398e-05,0.00413077237749886,subnet
ENSG00000127241,MASP1,MBL associated serine protease 1 ,protein_coding,66,1676.38320992505,7.71604938271605e-05,0.00307313213363239,subnet
ENSG00000129521,EGLN3,egl-9 family hypoxia inducible factor 3 ,protein_coding,66,4425.7815530254,8.87232721142756e-05,0.134167741009619,STRING
ENSG00000131966,ACTR10,actin related protein 10 ,protein_coding,66,489.919869020985,8.29462508294625e-05,0.0185792209537729,STRING
ENSG00000133116,KL,klotho ,protein_coding,66,969.172709018705,9.01550667147494e-05,0.0892093802040095,STRING
ENSG00000134215,VAV3,vav guanine nucleotide exchange factor 3 ,protein_coding,66,964.796722633077,8.9903802930864e-05,0.0409737910036499,STRING
ENSG00000135506,OS9,OS9 endoplasmic reticulum lectin ,protein_coding,66,6451.85266319301,9.22679461155195e-05,0.0780632489370191,STRING
ENSG00000141506,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5 ,protein_coding,66,1556.6168714786,8.51426138782461e-05,0.0291791888473273,STRING
ENSG00000143185,XCL2,X-C motif chemokine ligand 2 ,protein_coding,66,64.2431385598267,7.67106474378644e-05,0.00664565110023768,STRING
ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1 ,protein_coding,66,21789.2525756451,9.40645282663907e-05,0.0503226473859337,STRING
ENSG00000146904,EPHA1,EPH receptor A1 ,protein_coding,66,1247.59462036592,8.18062827225131e-05,0.0124267239634815,STRING
ENSG00000149564,ESAM,endothelial cell adhesion molecule ,protein_coding,66,3254.07773889334,7.94786202511524e-05,0.00458372962921792,subnet
ENSG00000154920,EME1,essential meiotic structure-specific endonuclease 1 ,protein_coding,66,4216.90728597773,8.44380646795576e-05,0.106489081280997,subnet
ENSG00000159055,MIS18A,MIS18 kinetochore protein A ,protein_coding,66,3746.72587657628,8.3423709018103e-05,0.110761092249689,STRING
ENSG00000160963,COL26A1,collagen type XXVI alpha 1 chain ,protein_coding,66,115.131765220456,7.55401117993655e-05,0.00281330733891705,STRING
ENSG00000164327,RICTOR,RPTOR independent companion of MTOR complex 2 ,protein_coding,66,4661.54492624673,9.41176470588235e-05,0.0690539597113736,STRING
ENSG00000164692,COL1A2,collagen type I alpha 2 chain ,protein_coding,66,2957.620958184,8.46310088016249e-05,0.0109060397721308,STRING
ENSG00000164754,RAD21,RAD21 cohesin complex component ,protein_coding,66,1298.47527368938,8.71839581517001e-05,0.128945330281975,STRING
ENSG00000165059,PRKACG,protein kinase cAMP-activated catalytic subunit gamma ,protein_coding,66,2590.24746442346,8.76193814071673e-05,0.020308173528622,STRING
ENSG00000167283,ATP5MG,ATP synthase membrane subunit g ,protein_coding,66,1929.27546214475,7.89639924194567e-05,0.00717163669022552,STRING
ENSG00000168993,CPLX1,complexin 1 ,protein_coding,66,1088.00870894112,8.15195239259803e-05,0.0073419194353516,STRING
ENSG00000169020,ATP5ME,ATP synthase membrane subunit e ,protein_coding,66,1980.4135739569,7.74533343660445e-05,0.0105281048800596,STRING
ENSG00000171812,COL8A2,collagen type VIII alpha 2 chain ,protein_coding,66,553.788687963919,7.78513040093422e-05,0.00344486828702156,STRING
ENSG00000172732,MUS81,MUS81 structure-specific endonuclease subunit ,protein_coding,66,583.345873159734,8.48896434634975e-05,0.113888230277747,STRING
ENSG00000175224,ATG13,autophagy related 13 ,protein_coding,66,2338.77382360279,8.44665934622857e-05,0.0167542264777055,STRING
ENSG00000182580,EPHB3,EPH receptor B3 ,protein_coding,66,1718.30165170737,8.69111767773336e-05,0.0213381004566021,STRING
ENSG00000187498,COL4A1,collagen type IV alpha 1 chain ,protein_coding,66,3075.15453470419,8.37170364169108e-05,0.00922549536603358,STRING
ENSG00000204389,HSPA1A,heat shock protein family A (Hsp70) member 1A ,protein_coding,66,1455.82238540392,9.09421607857403e-05,0.056927638210638,STRING
ENSG00000215375,MYL5,myosin light chain 5 ,protein_coding,66,444.594043010195,7.8610172156277e-05,0.00613571143403557,STRING
ENSG00000239264,TXNDC5,thioredoxin domain containing 5 ,protein_coding,66,10572.3248135165,8.58590194899974e-05,0.0161076106586839,subnet
ENSG00000026103,FAS,Fas cell surface death receptor ,protein_coding,64,7768.65158971115,9.12242291552636e-05,0.0467313839823319,STRING
ENSG00000053900,ANAPC4,anaphase promoting complex subunit 4 ,protein_coding,64,612.07622278248,8.88888888888889e-05,0.111715755755396,STRING
ENSG00000072501,SMC1A,structural maintenance of chromosomes 1A ,protein_coding,64,1940.49521215385,8.82067566375585e-05,0.120628372490665,STRING
ENSG00000081189,MEF2C,myocyte enhancer factor 2C ,protein_coding,64,2459.69704545654,8.78348704435661e-05,0.0600476638994003,STRING
ENSG00000082512,TRAF5,TNF receptor associated factor 5 ,protein_coding,64,1148.43040949514,8.56898029134533e-05,0.0365822009867296,STRING
ENSG00000086061,DNAJA1,DnaJ heat shock protein family (Hsp40) member A1 ,protein_coding,64,2744.50810270237,9.51112801978315e-05,0.0754406575395699,STRING
ENSG00000096401,CDC5L,cell division cycle 5 like ,protein_coding,64,4768.81995946283,8.68734254191643e-05,0.0435545868042375,STRING
ENSG00000100201,DDX17,DEAD-box helicase 17 ,protein_coding,64,4487.46008866761,9.2618319903677e-05,0.103691062844265,STRING
ENSG00000100749,VRK1,VRK serine/threonine kinase 1 ,protein_coding,64,383.552080843185,8.64154856550294e-05,0.231925125987757,STRING
ENSG00000105369,CD79A,CD79a molecule ,protein_coding,64,1405.14555426048,8.72448089338684e-05,0.0208183369356187,STRING
ENSG00000108947,EFNB3,ephrin B3 ,protein_coding,64,1606.67908145879,8.61549065219264e-05,0.0164018593549811,STRING
ENSG00000109062,NHERF1,NHERF family PDZ scaffold protein 1 ,protein_coding,64,13705.3915304906,9.35453695042095e-05,0.0360525235102974,STRING
ENSG00000109063,MYH3,myosin heavy chain 3 ,protein_coding,64,4321.90052699852,8.06451612903226e-05,0.00879237538883307,STRING
ENSG00000109184,DCUN1D4,defective in cullin neddylation 1 domain containing 4 ,protein_coding,64,236.350271828734,8.77039115944571e-05,0.110703855399847,STRING
ENSG00000114354,TFG,trafficking from ER to golgi regulator ,protein_coding,64,5070.17837597972,9.23702198411232e-05,0.0308211447486337,STRING
ENSG00000118655,DCLRE1B,DNA cross-link repair 1B ,protein_coding,64,1235.91134600441,8.53825136612022e-05,0.10601709653574,STRING
ENSG00000118785,SPP1,secreted phosphoprotein 1 ,protein_coding,64,4104.54363858844,9.22168941350055e-05,0.0300441862577156,STRING
ENSG00000118972,FGF23,fibroblast growth factor 23 ,protein_coding,64,1572.603812319,9.07441016333938e-05,0.0888442937523289,STRING
ENSG00000124216,SNAI1,snail family transcriptional repressor 1 ,protein_coding,64,1173.55327849722,9.21743939533597e-05,0.138147630704832,STRING
ENSG00000131187,F12,coagulation factor XII ,protein_coding,64,1375.9992121116,7.83208020050125e-05,0.00332835587527764,subnet
ENSG00000132207,SLX1A,"SLX1 homolog A, structure-specific endonuclease subunit ",protein_coding,64,747.690506284924,8.39137366786943e-05,0.0975203506308138,subnet
ENSG00000134871,COL4A2,collagen type IV alpha 2 chain ,protein_coding,64,2636.47451966093,8.26856292376385e-05,0.00865260861312943,STRING
ENSG00000136485,DCAF7,DDB1 and CUL4 associated factor 7 ,protein_coding,64,1197.6618804056,8.52296940253985e-05,0.0532652954447665,STRING
ENSG00000136842,TMOD1,tropomodulin 1 ,protein_coding,64,4966.3729497377,7.94155019059721e-05,0.00561818967046392,subnet
ENSG00000136854,STXBP1,syntaxin binding protein 1 ,protein_coding,64,3368.64406326156,8.50267834367826e-05,0.0132475059984823,STRING
ENSG00000137285,TUBB2B,tubulin beta 2B class IIb ,protein_coding,64,2594.1410677665,8.39137366786943e-05,0.0148470833730308,STRING
ENSG00000143933,CALM2,calmodulin 2 ,protein_coding,64,2857.35017897635,8.91901534070639e-05,0.0283175350713121,STRING
ENSG00000144648,ACKR2,atypical chemokine receptor 2 ,protein_coding,64,193.246504201247,7.69289945380414e-05,0.00621601897107384,STRING
ENSG00000150401,DCUN1D2,defective in cullin neddylation 1 domain containing 2 ,protein_coding,64,236.350271828734,8.77039115944571e-05,0.110703855399847,STRING
ENSG00000163734,CXCL3,C-X-C motif chemokine ligand 3 ,protein_coding,64,620.867688145951,8.07950230265816e-05,0.011106924800121,STRING
ENSG00000167461,RAB8A,"RAB8A, member RAS oncogene family ",protein_coding,64,14255.2895952756,9.01063254640476e-05,0.0255360666914013,STRING
ENSG00000169057,MECP2,methyl-CpG binding protein 2 ,protein_coding,64,2287.65026493198,8.68206285813509e-05,0.13173885935446,STRING
ENSG00000169750,RAC3,Rac family small GTPase 3 ,protein_coding,64,3248.34110754419,8.82223202470225e-05,0.0182927941204353,STRING
ENSG00000169896,ITGAM,integrin subunit alpha M ,protein_coding,64,3197.23785506536,8.48392296597947e-05,0.011117030006265,STRING
ENSG00000171105,INSR,insulin receptor ,protein_coding,64,16244.4848642255,9.35891436593355e-05,0.0525034310130944,STRING
ENSG00000173432,SAA1,serum amyloid A1 ,protein_coding,64,3046.52735265273,8.72905027932961e-05,0.0133051851288879,STRING
ENSG00000176697,BDNF,brain derived neurotrophic factor ,protein_coding,64,4980.72150994558,9.00900900900901e-05,0.0318792114734289,STRING
ENSG00000176986,SEC24C,"SEC24 homolog C, COPII coat complex component ",protein_coding,64,4747.82479399402,8.80514220304658e-05,0.0188351904552582,STRING
ENSG00000177807,KCNJ10,potassium inwardly rectifying channel subfamily J member 10 ,protein_coding,64,1397.40559255074,8.21962847279303e-05,0.017752140141846,STRING
ENSG00000177938,CAPZA3,capping actin protein of muscle Z-line subunit alpha 3 ,protein_coding,64,626.666585533619,7.99360511590728e-05,0.0131996105158052,STRING
ENSG00000180209,MYL11,myosin light chain 11 ,protein_coding,64,404.422364270899,7.83699059561129e-05,0.0060605264436976,STRING
ENSG00000181090,EHMT1,euchromatic histone lysine methyltransferase 1 ,protein_coding,64,10332.2736399901,8.94054537326777e-05,0.174415692689099,STRING
ENSG00000184047,DIABLO,diablo IAP-binding mitochondrial protein ,protein_coding,64,2432.68946595215,8.69111767773336e-05,0.0312793561092855,subnet
ENSG00000184185,KCNJ12,potassium inwardly rectifying channel subfamily J member 12 ,protein_coding,64,1019.37865664167,8.19269211863018e-05,0.0174718238426308,STRING
ENSG00000204632,HLA-G,"major histocompatibility complex, class I, G ",protein_coding,64,1291.10757646468,8.53096741170449e-05,0.0191974433149451,STRING
ENSG00000275302,CCL4,C-C motif chemokine ligand 4 ,protein_coding,64,877.496100405771,7.95861520095503e-05,0.0071546639331,STRING
ENSG00000003402,CFLAR,CASP8 and FADD like apoptosis regulator ,protein_coding,62,5637.16903539143,9.021199819576e-05,0.0891324062125733,STRING
ENSG00000022355,GABRA1,gamma-aminobutyric acid type A receptor subunit alpha1 ,protein_coding,62,1874.38109758787,7.79058896852602e-05,0.00543218685786051,STRING
ENSG00000078304,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma ,protein_coding,62,3600.30602190629,9.38790837401427e-05,0.0987661104243904,STRING
ENSG00000085741,WNT11,Wnt family member 11 ,protein_coding,62,1086.97815887153,8.05931656995487e-05,0.0168659348257234,STRING
ENSG00000094804,CDC6,cell division cycle 6 ,protein_coding,62,1642.54550521121,8.72981230903536e-05,0.103018762985227,STRING
ENSG00000101558,VAPA,VAMP associated protein A ,protein_coding,62,22171.4480639075,9.18611060077163e-05,0.0273622003022713,STRING
ENSG00000104368,PLAT,"plasminogen activator, tissue type ",protein_coding,62,5125.48371467122,8.90471950133571e-05,0.0168558939041568,STRING
ENSG00000106123,EPHB6,EPH receptor B6 ,protein_coding,62,1019.9619448766,8.54554776961203e-05,0.017617812321512,STRING
ENSG00000111530,CAND1,cullin associated and neddylation dissociated 1 ,protein_coding,62,1449.54643229988,8.54189800973776e-05,0.0553940241063365,STRING
ENSG00000118503,TNFAIP3,TNF alpha induced protein 3 ,protein_coding,62,378.091399176909,9.14996797511209e-05,0.100536997586114,STRING
ENSG00000120217,CD274,CD274 molecule ,protein_coding,62,2638.1773203856,8.51861316977596e-05,0.01461356906006,STRING
ENSG00000121621,KIF18A,kinesin family member 18A ,protein_coding,62,789.658650169287,8.32500832500833e-05,0.0201327396881111,STRING
ENSG00000124882,EREG,epiregulin ,protein_coding,62,2822.28934838179,9.37822376441902e-05,0.0958035655577712,STRING
ENSG00000126883,NUP214,nucleoporin 214 ,protein_coding,62,5608.54100054327,8.71307833057419e-05,0.0332357936842524,STRING
ENSG00000133020,MYH8,myosin heavy chain 8 ,protein_coding,62,1451.48142921614,7.90576330144675e-05,0.0110342477802421,STRING
ENSG00000135503,ACVR1B,activin A receptor type 1B ,protein_coding,62,6719.78515164942,8.50918992511913e-05,0.0201049558788268,STRING
