ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,source
ENSG00000166407,LMO1,LIM domain only 1 ,protein_coding,8,1878.32043222364,0.000127372309259967,7.1673137940047e-07,subnet
ENSG00000169436,COL22A1,collagen type XXII alpha 1 chain ,protein_coding,8,0,0.000115968920329352,0.00627617693041092,subnet
ENSG00000169744,LDB2,LIM domain binding 2 ,protein_coding,8,3934.12727361563,0.000125549278091651,2.34425237880036e-07,subnet
ENSG00000170298,LGALS9B,galectin 9B ,protein_coding,8,10062,8.49906510283869e-05,3.42477307744866e-10,subnet
ENSG00000174013,FBXO45,F-box protein 45 ,protein_coding,8,42748.0717906101,0.000115393491807062,1.50239582443394e-06,subnet
ENSG00000175697,GPR156,G protein-coupled receptor 156 ,protein_coding,8,0,8.71535645807914e-05,1.3164911467901e-13,subnet
ENSG00000177575,CD163,CD163 molecule ,protein_coding,8,4206.91639569325,0.000106428267347808,1.49747118624869e-05,subnet
ENSG00000178053,MLF1,myeloid leukemia factor 1 ,protein_coding,8,0,0.000129416332341141,7.65359511525907e-06,subnet
ENSG00000179222,MAGED1,MAGE family member D1 ,protein_coding,8,10389.9998060054,0.000103305785123967,1.97897806285907e-09,subnet
ENSG00000180660,MAB21L1,mab-21 like 1 ,protein_coding,8,129.320046620047,0.000128024580719498,1.23026119173347e-06,subnet
ENSG00000181092,ADIPOQ,"adiponectin, C1Q and collagen domain containing ",protein_coding,8,13623.6039132699,0.000122219506233195,0.031921841839245,subnet
ENSG00000182628,SKA2,spindle and kinetochore associated complex subunit 2 ,protein_coding,8,0,0.00013646288209607,5.63924587591183e-06,subnet
ENSG00000183317,EPHA10,EPH receptor A10 ,protein_coding,8,0,0.000109685203466052,0.000336701070630742,subnet
ENSG00000184047,DIABLO,diablo IAP-binding mitochondrial protein ,protein_coding,8,6958.91722795797,0.000144529556294262,6.99123571758647e-06,subnet
ENSG00000184937,WT1,WT1 transcription factor ,protein_coding,8,15863,9.47418285172904e-05,2.84005686857721e-09,subnet
ENSG00000185774,KCNIP4,potassium voltage-gated channel interacting protein 4 ,protein_coding,8,36965.0901877003,0.000153917192550408,0.0461780365162581,subnet
ENSG00000186265,BTLA,B and T lymphocyte associated ,protein_coding,8,11355,8.99847026005579e-05,2.75850572660455e-09,subnet
ENSG00000187513,GJA4,gap junction protein alpha 4 ,protein_coding,8,0,8.60363073216898e-05,1.18859610703486e-11,subnet
ENSG00000188536,HBA2,hemoglobin subunit alpha 2 ,protein_coding,8,681,9.9265435775263e-05,2.17528902039227e-06,subnet
ENSG00000189221,MAOA,monoamine oxidase A ,protein_coding,8,10910.2849629501,0.000125533517449159,6.09474594398657e-07,subnet
ENSG00000196136,SERPINA3,serpin family A member 3 ,protein_coding,8,4349.21731038099,0.000122699386503067,0.00464905429927381,subnet
ENSG00000197977,ELOVL2,ELOVL fatty acid elongase 2 ,protein_coding,8,0,9.09835319807115e-05,3.29149383243172e-11,subnet
ENSG00000198336,MYL4,myosin light chain 4 ,protein_coding,8,8.16666666666667,0.000134408602150538,2.29317519725653e-07,subnet
ENSG00000204301,NOTCH4,notch receptor 4 ,protein_coding,8,2043,9.40468353239913e-05,1.90548459454825e-05,subnet
ENSG00000204315,FKBPL,FKBP prolyl isomerase like ,protein_coding,8,3359.3618922529,0.000131509731720147,1.06840498066366e-07,subnet
ENSG00000213930,GALT,galactose-1-phosphate uridylyltransferase ,protein_coding,8,21877.7998323529,0.000127258844489692,0.000282259236663384,subnet
ENSG00000215182,MUC5AC,"mucin 5AC, oligomeric mucus/gel-forming ",protein_coding,8,6316.20221424024,0.000115874855156431,6.11260009032369e-06,subnet
ENSG00000219200,RNASEK,ribonuclease K ,protein_coding,8,0,8.76501007976159e-05,1.12834636501662e-12,subnet
ENSG00000229314,ORM1,orosomucoid 1 ,protein_coding,8,24769.8807561248,0.000138504155124654,1.53022653394372e-07,subnet
ENSG00000241186,CRIPTO,"cripto, EGF-CFC family member ",protein_coding,8,21612.9839418279,0.00011953143676787,1.51255869669008e-08,subnet
ENSG00000243364,EFNA4,ephrin A4 ,protein_coding,8,0,0.000109685203466052,0.000336701070630748,subnet
ENSG00000244734,HBB,hemoglobin subunit beta ,protein_coding,8,681,9.9265435775263e-05,2.17528902039934e-06,subnet
ENSG00000250506,CDK3,cyclin dependent kinase 3 ,protein_coding,8,1365,0.000128799587841319,4.87274834126974e-07,subnet
ENSG00000276409,CCL14,C-C motif chemokine ligand 14 ,protein_coding,8,15571.2525090704,0.000126550240445457,0.000319839141159345,subnet
ENSG00000278195,SSTR3,somatostatin receptor 3 ,protein_coding,8,683,0.000103831377842384,7.89252886621319e-05,subnet
ENSG00000002822,MAD1L1,mitotic arrest deficient 1 like 1 ,protein_coding,6,24209.6321023135,0.000141542816702052,3.32681779594056e-06,subnet
ENSG00000007372,PAX6,paired box 6 ,protein_coding,6,14042.3192769599,0.000136481506755835,4.75277483555003e-06,subnet
ENSG00000040608,RTN4R,reticulon 4 receptor ,protein_coding,6,2665.74137046519,0.000107933081489477,4.43814490276362e-10,subnet
ENSG00000042493,CAPG,"capping actin protein, gelsolin like ",protein_coding,6,1365,7.66048720698636e-05,1.31448517118105e-13,subnet
ENSG00000048462,TNFRSF17,TNF receptor superfamily member 17 ,protein_coding,6,2045,7.26163677292862e-05,9.27438525991559e-13,subnet
ENSG00000048540,LMO3,LIM domain only 3 ,protein_coding,6,7630.46337702795,0.000135666802333469,1.0879846710224e-06,subnet
ENSG00000063438,AHRR,aryl hydrocarbon receptor repressor ,protein_coding,6,683,8.55871276959945e-05,4.18496615015234e-12,subnet
ENSG00000066279,ASPM,assembly factor for spindle microtubules ,protein_coding,6,3395,0.000144906535284741,2.27277442025919e-06,subnet
ENSG00000067992,PDK3,pyruvate dehydrogenase kinase 3 ,protein_coding,6,6095,8.54846982390152e-05,8.93376989441375e-12,subnet
ENSG00000068001,HYAL2,hyaluronidase 2 ,protein_coding,6,683,0.000131147540983607,3.63439071854262e-08,subnet
ENSG00000070404,FSTL3,follistatin like 3 ,protein_coding,6,683,0.000102103328568511,3.19516899800025e-09,subnet
ENSG00000074410,CA12,carbonic anhydrase 12 ,protein_coding,6,0,7.58782912208817e-05,1.24770674773165e-12,subnet
ENSG00000078399,HOXA9,homeobox A9 ,protein_coding,6,12635,0.000118920204542752,2.86816225812659e-07,subnet
ENSG00000090054,SPTLC1,serine palmitoyltransferase long chain base subunit 1 ,protein_coding,6,22709.9010913451,0.000131268049356787,1.88029901919824e-08,subnet
ENSG00000090661,CERS4,ceramide synthase 4 ,protein_coding,6,0,9.90491283676704e-05,3.76697832415019e-11,subnet
ENSG00000090932,DLL3,delta like canonical Notch ligand 3 ,protein_coding,6,0,8.8386070355312e-05,2.96671168559808e-06,subnet
ENSG00000092098,RNF31,ring finger protein 31 ,protein_coding,6,6427.20494438669,0.000138619351261436,8.5757498452172e-07,subnet
ENSG00000101057,MYBL2,MYB proto-oncogene like 2 ,protein_coding,6,0,0.000148765248437965,0.000288724355035851,subnet
ENSG00000101441,CST4,cystatin S ,protein_coding,6,5856.10333878375,0.000120221207020919,0.000293680729149536,subnet
ENSG00000102854,MSLN,mesothelin ,protein_coding,6,7782.26676603639,0.000116468669927789,4.74610557747472e-06,subnet
ENSG00000104763,ASAH1,N-acylsphingosine amidohydrolase 1 ,protein_coding,6,0,9.90491283676704e-05,3.76698013498315e-11,subnet
ENSG00000104951,IL4I1,interleukin 4 induced 1 ,protein_coding,6,11078.2568244219,0.000130992926381975,4.60602294614339e-06,subnet
ENSG00000105880,DLX5,distal-less homeobox 5 ,protein_coding,6,10744.5586295348,0.000110460620788689,1.59522742365749e-08,subnet
ENSG00000106327,TFR2,transferrin receptor 2 ,protein_coding,6,683,0.000109565026843432,8.16746896104871e-07,subnet
ENSG00000106952,TNFSF8,TNF superfamily member 8 ,protein_coding,6,224.666666666661,7.63184003663283e-05,6.62412698095202e-12,subnet
ENSG00000107159,CA9,carbonic anhydrase 9 ,protein_coding,6,0,7.58782912208817e-05,1.24770687471088e-12,subnet
ENSG00000112164,GLP1R,glucagon like peptide 1 receptor ,protein_coding,6,4541.57441671605,8.7260034904014e-05,1.34985557091357e-13,subnet
ENSG00000112874,NUDT12,nudix hydrolase 12 ,protein_coding,6,0,0.000119631534872592,1.19401996381148e-05,subnet
ENSG00000113763,UNC5A,unc-5 netrin receptor A ,protein_coding,6,2038.16992020493,9.8872849515523e-05,2.42889120920773e-10,subnet
ENSG00000116031,CD207,CD207 molecule ,protein_coding,6,2045,0.000103455410717981,3.86874929064856e-08,subnet
ENSG00000116882,HAO2,hydroxyacid oxidase 2 ,protein_coding,6,683,0.000102848914943947,4.96356594905409e-09,subnet
ENSG00000117632,STMN1,stathmin 1 ,protein_coding,6,1365,7.28385170077937e-05,1.58159540862159e-14,subnet
ENSG00000118298,CA14,carbonic anhydrase 14 ,protein_coding,6,0,7.58782912208817e-05,1.2477081871914e-12,subnet
ENSG00000119408,NEK6,NIMA related kinase 6 ,protein_coding,6,1365,8.98553329140084e-05,8.73302013806123e-07,subnet
ENSG00000120049,KCNIP2,potassium voltage-gated channel interacting protein 2 ,protein_coding,6,489.968614718615,0.00014553922282055,0.00648146637399955,subnet
ENSG00000120053,GOT1,glutamic-oxaloacetic transaminase 1 ,protein_coding,6,124.118421052632,0.000128716694555284,5.02935474344219e-06,subnet
ENSG00000120088,CRHR1,corticotropin releasing hormone receptor 1 ,protein_coding,6,2045,9.38086303939962e-05,5.82920272173589e-09,subnet
ENSG00000120907,ADRA1A,adrenoceptor alpha 1A ,protein_coding,6,1187.46753246753,8.54408749145591e-05,5.31528869005111e-14,subnet
ENSG00000120949,TNFRSF8,TNF receptor superfamily member 8 ,protein_coding,6,1.66666666666667,7.26110949753122e-05,2.67304618605047e-12,subnet
ENSG00000122641,INHBA,inhibin subunit beta A ,protein_coding,6,681,0.00010972130787799,1.32665975889396e-08,subnet
ENSG00000124107,SLPI,secretory leukocyte peptidase inhibitor ,protein_coding,6,683,0.000124953142571536,0.00244632337700438,subnet
ENSG00000125414,MYH2,myosin heavy chain 2 ,protein_coding,6,0,0.000133904659882164,2.07014768770563e-07,subnet
ENSG00000127533,F2RL3,F2R like thrombin or trypsin receptor 3 ,protein_coding,6,0,8.37520938023451e-05,4.63545734732871e-14,subnet
ENSG00000128917,DLL4,delta like canonical Notch ligand 4 ,protein_coding,6,0,8.8386070355312e-05,2.96671168560231e-06,subnet
ENSG00000129226,CD68,CD68 molecule ,protein_coding,6,1365,8.76577840112202e-05,7.36304329740764e-13,subnet
ENSG00000130037,KCNA5,potassium voltage-gated channel subfamily A member 5 ,protein_coding,6,7776.77014121984,0.000126534227508541,8.79219557139368e-06,subnet
ENSG00000130700,GATA5,GATA binding protein 5 ,protein_coding,6,691.5,8.43170320404722e-05,5.47154203261969e-11,subnet
ENSG00000130948,HSD17B3,hydroxysteroid 17-beta dehydrogenase 3 ,protein_coding,6,0,0.000104405930256839,1.38357395967213e-09,subnet
ENSG00000131471,AOC3,amine oxidase copper containing 3 ,protein_coding,6,4844.35490826393,0.00012080212611742,2.27575842569773e-07,subnet
ENSG00000131480,AOC2,amine oxidase copper containing 2 ,protein_coding,6,4844.35490826393,0.00012080212611742,2.27575842572469e-07,subnet
ENSG00000132207,SLX1A,"SLX1 homolog A, structure-specific endonuclease subunit ",protein_coding,6,33001.2803940017,0.000137797988149373,4.08361809020109e-08,subnet
ENSG00000134709,HOOK1,hook microtubule tethering protein 1 ,protein_coding,6,3399,8.96458987001345e-05,4.00401778581962e-10,subnet
ENSG00000135766,EGLN1,egl-9 family hypoxia inducible factor 1 ,protein_coding,6,1365,8.09061488673139e-05,4.50641763586991e-13,subnet
ENSG00000135898,GPR55,G protein-coupled receptor 55 ,protein_coding,6,4625.93302756705,0.000104766893661603,2.02073150328867e-06,subnet
ENSG00000137070,IL11RA,interleukin 11 receptor subunit alpha ,protein_coding,6,0,0.000116740602381508,9.92942656150347e-06,subnet
ENSG00000139438,FAM222A,family with sequence similarity 222 member A ,protein_coding,6,0,0.000118891927238141,6.35674035777445e-07,subnet
ENSG00000139631,CSAD,cysteine sulfinic acid decarboxylase ,protein_coding,6,14061.8292423655,9.41087897609637e-05,3.43682208187677e-10,subnet
ENSG00000140465,CYP1A1,cytochrome P450 family 1 subfamily A member 1 ,protein_coding,6,5408,0.000121477162293489,7.01462165800802e-08,subnet
ENSG00000141293,SKAP1,src kinase associated phosphoprotein 1 ,protein_coding,6,1365,0.000102637791234733,3.18873388969541e-09,subnet
ENSG00000142515,KLK3,kallikrein related peptidase 3 ,protein_coding,6,2674.59079804765,0.000126454223571067,0.0171372618834456,subnet
ENSG00000143801,PSEN2,presenilin 2 ,protein_coding,6,3399,0.000139470013947001,0.00564387986455874,subnet
ENSG00000147533,GOLGA7,golgin A7 ,protein_coding,6,21955.4514742955,0.000125062531265633,2.78923839087852e-09,subnet
ENSG00000147872,PLIN2,perilipin 2 ,protein_coding,6,11208.0093051026,0.000125281884239539,5.78907138371759e-07,subnet
ENSG00000148773,MKI67,marker of proliferation Ki-67 ,protein_coding,6,8124.32016528358,0.000149812734082397,3.53386242868528e-06,subnet
ENSG00000148926,ADM,adrenomedullin ,protein_coding,6,683,8.37240455458808e-05,3.60438408349774e-14,subnet
ENSG00000150471,ADGRL3,adhesion G protein-coupled receptor L3 ,protein_coding,6,1601.74300475926,9.64506172839506e-05,3.39784584293746e-11,subnet
ENSG00000151655,ITIH2,inter-alpha-trypsin inhibitor heavy chain 2 ,protein_coding,6,1365,0.000124859533025347,0.00200676037018614,subnet
ENSG00000152270,PDE3B,phosphodiesterase 3B ,protein_coding,6,1365,0.000111957008508733,4.02897554311193e-09,subnet
ENSG00000152669,CCNO,cyclin O ,protein_coding,6,683,0.000128783000643915,4.8105704530889e-07,subnet
ENSG00000153162,BMP6,bone morphogenetic protein 6 ,protein_coding,6,683,0.000109565026843432,8.1674689609629e-07,subnet
ENSG00000155957,TMBIM4,transmembrane BAX inhibitor motif containing 4 ,protein_coding,6,2045,0.000127437237160698,0.000689645669721724,subnet
ENSG00000158813,EDA,ectodysplasin A ,protein_coding,6,1365,8.76577840112202e-05,7.36278759967629e-13,subnet
ENSG00000159346,ADIPOR1,adiponectin receptor 1 ,protein_coding,6,2045,0.000112879557512135,0.00390064291272779,subnet
ENSG00000162367,TAL1,"TAL bHLH transcription factor 1, erythroid differentiation factor ",protein_coding,6,885.037499999999,0.000119502868068834,1.14700927738834e-07,subnet
ENSG00000162975,KCNF1,potassium voltage-gated channel modifier subfamily F member 1 ,protein_coding,6,1364,0.000106010813102937,1.28424313690486e-06,subnet
ENSG00000163083,INHBB,inhibin subunit beta B ,protein_coding,6,681,0.00010972130787799,1.32665975899212e-08,subnet
ENSG00000163093,BBS5,Bardet-Biedl syndrome 5 ,protein_coding,6,0,0.000103820598006645,7.79308649214714e-05,subnet
ENSG00000163131,CTSS,cathepsin S ,protein_coding,6,6184.07480521455,0.000126919659855312,0.00240009236503119,subnet
ENSG00000163600,ICOS,inducible T cell costimulator ,protein_coding,6,0,7.63417054737003e-05,7.20793808656124e-12,subnet
ENSG00000164220,F2RL2,coagulation factor II thrombin receptor like 2 ,protein_coding,6,0,8.37520938023451e-05,4.6353536338199e-14,subnet
ENSG00000166831,RBPMS2,"RNA binding protein, mRNA processing factor 2 ",protein_coding,6,8723,0.000102976006590464,4.96541786919149e-09,subnet
ENSG00000167325,RRM1,ribonucleotide reductase catalytic subunit M1 ,protein_coding,6,683,0.000134174158057158,4.55510775586602e-07,subnet
ENSG00000167701,GPT,glutamic--pyruvic transaminase ,protein_coding,6,683,0.000126598303582732,4.59848114608339e-06,subnet
ENSG00000167751,KLK2,kallikrein related peptidase 2 ,protein_coding,6,2674.59079804764,0.000126454223571067,0.0171372618834456,subnet
ENSG00000169783,LINGO1,leucine rich repeat and Ig domain containing 1 ,protein_coding,6,3858.4413704652,0.000115406809001731,3.24617665937428e-09,subnet
ENSG00000169946,ZFPM2,"zinc finger protein, FOG family member 2 ",protein_coding,6,1326,8.91742464776173e-05,3.91570912035546e-10,subnet
ENSG00000170571,EMB,embigin ,protein_coding,6,1365,6.58674746410223e-05,1.75368058643939e-15,subnet
ENSG00000170835,CEL,carboxyl ester lipase ,protein_coding,6,683,0.000121182743577315,3.46048563916864e-08,subnet
ENSG00000176194,CIDEA,cell death inducing DFFA like effector a ,protein_coding,6,770.809523809524,0.000111395789239167,1.88205648366501e-08,subnet
ENSG00000182333,LIPF,"lipase F, gastric type ",protein_coding,6,4263.66579572632,0.000129819550824354,1.25178668358609e-07,subnet
ENSG00000182674,KCNB2,potassium voltage-gated channel subfamily B member 2 ,protein_coding,6,1.5,0.000105999576001696,1.40217218744568e-06,subnet
ENSG00000183153,GJD3,gap junction protein delta 3 ,protein_coding,6,0,8.60289057123193e-05,8.50146802253329e-12,subnet
ENSG00000184254,ALDH1A3,aldehyde dehydrogenase 1 family member A3 ,protein_coding,6,0,0.000116740602381508,7.2870263372633e-06,subnet
ENSG00000184492,FOXD4L1,forkhead box D4 like 1 ,protein_coding,6,8075,9.64320154291225e-05,6.06745720081647e-10,subnet
ENSG00000184956,MUC6,"mucin 6, oligomeric mucus/gel-forming ",protein_coding,6,0,0.000111769308147983,6.03431725599375e-06,subnet
ENSG00000185900,POMK,protein O-mannose kinase ,protein_coding,6,280.44023360678,9.90589400693413e-05,3.4108528142877e-11,subnet
ENSG00000187134,AKR1C1,aldo-keto reductase family 1 member C1 ,protein_coding,6,683,9.75134080936129e-05,1.94709153270243e-10,subnet
ENSG00000188517,COL25A1,collagen type XXV alpha 1 chain ,protein_coding,6,203.295607665769,0.000131873928524331,0.14909386821794,subnet
ENSG00000188603,CLN3,"CLN3 lysosomal/endosomal transmembrane protein, battenin ",protein_coding,6,2045,8.45165652467884e-05,4.89264814710456e-11,subnet
ENSG00000189377,CXCL17,C-X-C motif chemokine ligand 17 ,protein_coding,6,79.7512204738009,0.000127404764938209,0.00176695127661541,subnet
ENSG00000196611,MMP1,matrix metallopeptidase 1 ,protein_coding,6,23862.3520150109,0.000146842878120411,0.0460679154433643,subnet
ENSG00000196839,ADA,adenosine deaminase ,protein_coding,6,1365,0.000105008925758689,1.19718706101319e-07,subnet
ENSG00000198719,DLL1,delta like canonical Notch ligand 1 ,protein_coding,6,0,8.8386070355312e-05,2.96671168560483e-06,subnet
ENSG00000198788,MUC2,"mucin 2, oligomeric mucus/gel-forming ",protein_coding,6,0,0.000111769308147983,6.03431725598755e-06,subnet
ENSG00000198844,ARHGEF15,Rho guanine nucleotide exchange factor 15 ,protein_coding,6,2043,8.94054537326777e-05,4.71514324094403e-11,subnet
ENSG00000206172,HBA1,hemoglobin subunit alpha 1 ,protein_coding,6,0,9.29800092980009e-05,5.86103441366353e-07,subnet
ENSG00000213927,CCL27,C-C motif chemokine ligand 27 ,protein_coding,6,0.0833333333333333,0.000120004800192008,0.00125716850223049,subnet
ENSG00000214456,PLIN5,perilipin 5 ,protein_coding,6,1834.12229139203,0.000123946455131383,5.8789382549776e-07,subnet
ENSG00000221818,EBF2,EBF transcription factor 2 ,protein_coding,6,1917.54583333333,0.000115114538966271,7.99864248945328e-08,subnet
ENSG00000221829,FANCG,FA complementation group G ,protein_coding,6,32621.0581717795,0.00013444474321054,6.62524539751603e-08,subnet
ENSG00000223609,HBD,hemoglobin subunit delta ,protein_coding,6,0,9.29800092980009e-05,5.86103441363912e-07,subnet
ENSG00000224389,C4B,complement C4B (Chido/Rodgers blood group) ,protein_coding,6,6988.88370266668,0.000131804402267036,0.130562477882271,subnet
ENSG00000228278,ORM2,orosomucoid 2 ,protein_coding,6,683,0.000126582278481013,2.09139919079168e-08,subnet
ENSG00000243709,LEFTY1,left-right determination factor 1 ,protein_coding,6,0,0.000115008625646924,1.4899868138617e-08,subnet
ENSG00000244731,C4A,complement C4A (Chido/Rodgers blood group) ,protein_coding,6,6988.88370266668,0.000131804402267036,0.130562477882271,subnet
ENSG00000260314,MRC1,mannose receptor C-type 1 ,protein_coding,6,11791.7630794249,0.000119460040616414,6.99313839952833e-07,subnet
ENSG00000264343,NOTCH2NLA,notch 2 N-terminal like A ,protein_coding,6,22193.0922909627,0.000130039011703511,0.00201609536122772,subnet
ENSG00000276070,CCL4L2,C-C motif chemokine ligand 4 like 2 ,protein_coding,6,0.0833333333333333,0.00012748597654258,0.00216075997858858,subnet
ENSG00000002834,LASP1,LIM and SH3 protein 1 ,protein_coding,4,14564,0.000111656989727557,6.2315078267595e-09,subnet
ENSG00000004799,PDK4,pyruvate dehydrogenase kinase 4 ,protein_coding,4,2720,8.08211428109594e-05,1.07604172492102e-12,subnet
ENSG00000006016,CRLF1,cytokine receptor like factor 1 ,protein_coding,4,0,0.000112866817155756,8.73522663374252e-06,subnet
ENSG00000010438,PRSS3,serine protease 3 ,protein_coding,4,1364,0.000140904607580668,0.0445691868884652,subnet
ENSG00000029153,BMAL2,basic helix-loop-helix ARNT like 2 ,protein_coding,4,0,8.55798031664527e-05,4.1322837746716e-12,subnet
ENSG00000048392,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B ,protein_coding,4,0,0.000134156157767642,4.49771541250252e-07,subnet
ENSG00000064195,DLX3,distal-less homeobox 3 ,protein_coding,4,0,0.00011887779362815,4.89612289475793e-07,subnet
ENSG00000070190,DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides 1 ,protein_coding,4,3395,0.000128832775057975,0.0140324639894865,subnet
ENSG00000075218,GTSE1,G2 and S-phase expressed 1 ,protein_coding,4,2150.9411007256,0.000127307447485678,1.69610708139479e-08,subnet
ENSG00000075702,WDR62,WD repeat domain 62 ,protein_coding,4,2720,0.000131995776135164,2.73748665705288e-07,subnet
ENSG00000090924,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2 ,protein_coding,4,5075.46510956161,0.000134970981239034,5.54768752980475e-07,subnet
ENSG00000091138,SLC26A3,solute carrier family 26 member 3 ,protein_coding,4,1364,6.89417442261289e-05,1.46191268352298e-14,subnet
ENSG00000092529,CAPN3,calpain 3 ,protein_coding,4,0,0.000143926309729419,9.84095531932801e-06,subnet
ENSG00000099937,SERPIND1,serpin family D member 1 ,protein_coding,4,0,0.000130924325739722,0.132289667738387,subnet
ENSG00000099985,OSM,oncostatin M ,protein_coding,4,10166.7370751306,0.000124378109452736,0.000487373592285105,subnet
ENSG00000100162,CENPM,centromere protein M ,protein_coding,4,0,0.000125486259254612,1.85067183424285e-06,subnet
ENSG00000101346,POFUT1,protein O-fucosyltransferase 1 ,protein_coding,4,683,0.000137362637362637,0.120421569860502,subnet
ENSG00000101405,OXT,oxytocin/neurophysin I prepropeptide ,protein_coding,4,0,7.97638988593762e-05,1.39600522025136e-14,subnet
ENSG00000101746,NOL4,nucleolar protein 4 ,protein_coding,4,683,0.000124890720619458,6.87877707202351e-07,subnet
ENSG00000102109,PCSK1N,proprotein convertase subtilisin/kexin type 1 inhibitor ,protein_coding,4,128.801422359318,8.23587547356284e-05,2.73258530796126e-14,subnet
ENSG00000102359,SRPX2,sushi repeat containing protein X-linked 2 ,protein_coding,4,1837.89924387529,0.000113122171945701,0.0038021393410091,subnet
ENSG00000104442,ARMC1,armadillo repeat containing 1 ,protein_coding,4,683,9.07441016333938e-05,3.37068291257405e-10,subnet
ENSG00000104760,FGL1,fibrinogen like 1 ,protein_coding,4,683,0.000128700128700129,0.0140132087937626,subnet
ENSG00000104918,RETN,resistin ,protein_coding,4,683,0.00010482180293501,0.00046972154301591,subnet
ENSG00000105697,HAMP,hepcidin antimicrobial peptide ,protein_coding,4,683,0.000101071356377603,1.443861737412e-05,subnet
ENSG00000106258,CYP3A5,cytochrome P450 family 3 subfamily A member 5 ,protein_coding,4,0,0.000121241513094083,6.90981416187468e-08,subnet
ENSG00000106460,TMEM106B,transmembrane protein 106B ,protein_coding,4,4739,0.000111520017843203,1.02772828948539e-08,subnet
ENSG00000108001,EBF3,EBF transcription factor 3 ,protein_coding,4,683,0.000106746370623399,9.63209084613036e-09,subnet
ENSG00000109255,NMU,neuromedin U ,protein_coding,4,683,9.61076405574243e-05,1.96738543070871e-06,subnet
ENSG00000110169,HPX,hemopexin ,protein_coding,4,3349.38576675508,0.000110265740434447,0.000119964238199568,subnet
ENSG00000110660,SLC35F2,solute carrier family 35 member F2 ,protein_coding,4,55.4482001755926,9.47687642153146e-05,7.67380617570596e-12,subnet
ENSG00000113971,NPHP3,nephrocystin 3 ,protein_coding,4,2720,0.000102322725877417,5.93364879886305e-05,subnet
ENSG00000116678,LEPR,leptin receptor ,protein_coding,4,10580.6019833002,0.000115580212667591,0.00384838217561515,subnet
ENSG00000117322,CR2,complement C3d receptor 2 ,protein_coding,4,683,0.000103412616339193,3.8126471872964e-08,subnet
ENSG00000120094,HOXB1,homeobox B1 ,protein_coding,4,683,0.00011831519167061,2.47801391665488e-07,subnet
ENSG00000120742,SERP1,stress associated endoplasmic reticulum protein 1 ,protein_coding,4,683,9.8872849515523e-05,1.54650574612387e-07,subnet
ENSG00000121068,TBX2,T-box transcription factor 2 ,protein_coding,4,683,0.000109805644010102,1.57139626104459e-08,subnet
ENSG00000121101,TEX14,"testis expressed 14, intercellular bridge forming factor ",protein_coding,4,683,7.97130330809087e-05,6.83884095899971e-13,subnet
ENSG00000121716,PILRB,paired immunoglobin like type 2 receptor beta ,protein_coding,4,748.826602282704,8.93974611121044e-05,1.18228541192554e-12,subnet
ENSG00000121764,HCRTR1,hypocretin receptor 1 ,protein_coding,4,2720,0.000100170289492137,4.77046713886262e-08,subnet
ENSG00000122188,LAX1,lymphocyte transmembrane adaptor 1 ,protein_coding,4,0,8.98472596585804e-05,2.68740456463644e-09,subnet
ENSG00000123473,STIL,STIL centriolar assembly protein ,protein_coding,4,683,9.39231708462478e-05,2.74293867894672e-09,subnet
ENSG00000123485,HJURP,Holliday junction recognition protein ,protein_coding,4,0,0.000125486259254612,1.85067183422723e-06,subnet
ENSG00000124134,KCNS1,potassium voltage-gated channel modifier subfamily S member 1 ,protein_coding,4,0,0.000105965878986966,1.26588237487181e-06,subnet
ENSG00000124440,HIF3A,hypoxia inducible factor 3 subunit alpha ,protein_coding,4,2043,8.56091088091773e-05,3.6889209691892e-12,subnet
ENSG00000124688,MAD2L1BP,MAD2L1 binding protein ,protein_coding,4,18995,0.000130039011703511,4.01058959566908e-07,subnet
ENSG00000125848,FLRT3,fibronectin leucine rich transmembrane protein 3 ,protein_coding,4,0,9.39319932368965e-05,3.28708676501455e-11,subnet
ENSG00000125968,ID1,inhibitor of DNA binding 1 ,protein_coding,4,89.6666666666667,0.000108330625067707,1.12719644691989e-08,subnet
ENSG00000126778,SIX1,SIX homeobox 1 ,protein_coding,4,2506.12916666667,0.000124564025909317,6.52812348307051e-07,subnet
ENSG00000127564,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1 ",protein_coding,4,0,0.000140134529147982,3.30166848402407e-06,subnet
ENSG00000127863,TNFRSF19,TNF receptor superfamily member 19 ,protein_coding,4,0,0.000107411385606874,4.3809115292598e-10,subnet
ENSG00000128683,GAD1,glutamate decarboxylase 1 ,protein_coding,4,14524.7705428383,9.8405825624877e-05,2.79985429670922e-09,subnet
ENSG00000130558,OLFM1,olfactomedin 1 ,protein_coding,4,2132.65803713185,0.000102249488752556,5.39306098092339e-11,subnet
ENSG00000130695,CEP85,centrosomal protein 85 ,protein_coding,4,1364,0.000100341159943809,2.27778019990878e-08,subnet
ENSG00000130751,NPAS1,neuronal PAS domain protein 1 ,protein_coding,4,683,8.55798031664527e-05,3.68736808472809e-12,subnet
ENSG00000131016,AKAP12,A-kinase anchoring protein 12 ,protein_coding,4,683,0.00012093360744951,1.4032161014857e-07,subnet
