"interaction","name","selected","shared interaction","shared name","stringdb::databases","stringdb::experiments","stringdb::interspecies","stringdb::score","stringdb::textmining"
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000324020","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000324020","0.54",,,"0.54",
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000378332","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000378332",,"0.457",,"0.457",
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000356070","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000356070",,"0.548",,"0.791","0.558"
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000356319","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000356319","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000301332","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000301332","0.54",,,"0.54",
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000263946","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000263946",,,,"0.402","0.403"
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000264870","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000264870",,"0.621",,"0.621",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000378356","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000378356","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000360793","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000360793","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000427900","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000427900","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000379643","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000379643","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000442008","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000442008","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000265381","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000265381","0.5",,,"0.845","0.703"
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000437125","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000437125","0.8","0.188",,"0.956","0.752"
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000405330",,"0.33",,"0.558","0.368"
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000374566","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000374566","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000260363","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000260363","0.54",,,"0.54",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000405330","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000475344","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000475344","0.9",,,"0.9",
"ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000377192","false","ppp","9606.ENSP00000248553 (ppp) 9606.ENSP00000377192",,"0.422",,"0.769","0.618"
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000388241","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000388241","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000385545","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000385545","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000260731","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000260731","0.54",,,"0.54",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000384092","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000384092","0.5",,,"0.499",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000393963","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000393963","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000259711","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000259711","0.54",,,"0.54",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000447488","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000447488","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000362353","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000362353","0.5","0.054",,"0.506",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000477437","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000477437","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000463778","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000463778","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000307259","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000307259","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000334051","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000334051","0.54","0.247",,"0.638",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000477455","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000477455","0.5",,,"0.848","0.71"
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000263181","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000263181","0.54",,,"0.54",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000368766","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000368766","0.5",,,"0.499",
"ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000408979","false","ppp","9606.ENSP00000247986 (ppp) 9606.ENSP00000408979","0.54",,,"0.594","0.155"
"ppp","9606.ENSP00000248598 (ppp) 9606.ENSP00000321853","false","ppp","9606.ENSP00000248598 (ppp) 9606.ENSP00000321853","0.72",,,"0.72",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000295101","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000295101","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000496396","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000496396","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000495557","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000495557","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000338185","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000338185","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000419361","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000419361","0.5",,,"0.499",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000332549","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000332549","0.5",,,"0.499",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000363480","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000363480","0.5",,,"0.499",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000263269","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000263269","0.5",,,"0.499",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000428994","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000428994","0.5","0.046",,"0.502",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000465295","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000465295","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000480573","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000480573","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000296641","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000296641","0.5",,,"0.499",
"ppp","9606.ENSP00000248598 (ppp) 9606.ENSP00000346839","false","ppp","9606.ENSP00000248598 (ppp) 9606.ENSP00000346839","0.72",,,"0.72",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000325526","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000325526","0.5",,,"0.499",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000345985","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000345985","0.4",,,"0.422","0.077"
"ppp","9606.ENSP00000248598 (ppp) 9606.ENSP00000336829","false","ppp","9606.ENSP00000248598 (ppp) 9606.ENSP00000336829","0.72",,,"0.72",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000467537","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000467537",,"0.303",,"0.551","0.383"
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000386069","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000386069","0.5",,,"0.499",
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000318297","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000318297","0.54",,,"0.54",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000497260","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000497260","0.65","0.13",,"0.696","0.082"
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000366233","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000366233","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000369960","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000369960","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000371594","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000371594","0.54",,,"0.54",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000306662","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000306662","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000434034","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000434034","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000280155","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000280155","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000354607","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000354607","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000343925","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000343925","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000250617","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000250617","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000334448","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000334448","0.54",,,"0.584","0.133"
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000323901","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000323901","0.5",,,"0.499",
"ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000380281","false","ppp","9606.ENSP00000248564 (ppp) 9606.ENSP00000380281","0.5",,,"0.499",
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000362041","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000362041","0.72",,,"0.729","0.074"
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000351646","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000351646","0.72",,,"0.72",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000481554","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000481554","0.5","0.046",,"0.502",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000477455","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000477455","0.5",,,"0.499",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000282499","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000282499","0.5","0.046",,"0.502",
"ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000316377","false","ppp","9606.ENSP00000248668 (ppp) 9606.ENSP00000316377",,,,"0.412","0.413"
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000295688","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000295688","0.72",,,"0.72",
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000437125","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000437125","0.54",,,"0.543","0.048"
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000483567","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000483567",,"0.9",,"0.9",
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000480132","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000480132",,,,"0.439","0.44"
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000386380","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000386380",,,,"0.497","0.498"
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000280326","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000280326","0.72",,,"0.72",
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000275603","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000275603","0.72",,,"0.72",
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000398368","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000398368","0.5","0.457",,"0.994","0.982"
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000480035","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000480035",,"0.9",,"0.9",
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000368265","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000368265",,,,"0.62","0.62"
"ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000279804","false","ppp","9606.ENSP00000249075 (ppp) 9606.ENSP00000279804","0.5",,,"0.602","0.238"
"ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000373450","false","ppp","9606.ENSP00000248958 (ppp) 9606.ENSP00000373450","0.54",,,"0.54",
"ppp","9606.ENSP00000249501 (ppp) 9606.ENSP00000272369","false","ppp","9606.ENSP00000249501 (ppp) 9606.ENSP00000272369",,,,"0.556","0.556"
"ppp","9606.ENSP00000249344 (ppp) 9606.ENSP00000377867","false","ppp","9606.ENSP00000249344 (ppp) 9606.ENSP00000377867",,"0.582",,"0.742","0.409"
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000334448","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000334448",,"0.922",,"0.922",
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000361266","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000361266","0.7","0.292",,"0.85","0.352"
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000342144","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000342144","0.9",,,"0.956","0.586"
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000497260","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000497260",,"0.946",,"0.949","0.09"
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000332353","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000332353","0.9","0.457",,"0.999","0.987"
"ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000305877","false","ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000305877","0.4",,,"0.4",
"ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000359643","false","ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000359643","0.4",,,"0.4",
"ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000363553","false","ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000363553","0.4",,,"0.4",
"ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000480971","false","ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000480971",,,,"0.504","0.504"
"ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000442982","false","ppp","9606.ENSP00000249016 (ppp) 9606.ENSP00000442982","0.4",,,"0.4",
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000467176","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000467176","0.5",,,"0.499",
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000370975","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000370975","0.5",,,"0.499",
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000496494","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000496494","0.5",,,"0.545","0.129"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000362924","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000362924",,"0.653",,"0.653",
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000349588","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000349588",,,,"0.476","0.476"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000354488","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000354488","0.5",,,"0.499",
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000498577","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000498577","0.5",,,"0.545","0.129"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000348381","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000348381",,,,"0.833","0.833"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000361636","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000361636","0.5",,,"0.499",
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000497483","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000497483",,,,"0.584","0.584"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000427866","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000427866",,,,"0.73","0.73"
"ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000409581","false","ppp","9606.ENSP00000249373 (ppp) 9606.ENSP00000409581","0.9","0.237",,"0.976","0.712"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000264436","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000264436",,,,"0.833","0.833"
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000354923","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000354923","0.5",,,"0.499",
"ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000371336","false","ppp","9606.ENSP00000249700 (ppp) 9606.ENSP00000371336","0.5",,,"0.499",
"ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000363832","false","ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000363832","0.9",,,"0.9",
"ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000261733","false","ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000261733",,"0.478",,"0.478",
"ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000297785","false","ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000297785","0.9","0.165",,"0.912",
"ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000308815","false","ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000308815","0.5","0.287",,"0.992","0.981"
"ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000351671","false","ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000351671",,,,"0.854","0.854"
"ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000355718","false","ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000355718","0.9",,,"0.914","0.181"
"ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000259607","false","ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000259607","0.5","0.287",,"0.993","0.982"
"ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000328169","false","ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000328169","0.4",,,"0.4",
"ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000379140","false","ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000379140",,,,"0.505","0.505"
"ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000332256","false","ppp","9606.ENSP00000249750 (ppp) 9606.ENSP00000332256","0.9",,,"0.9",
"ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000364163","false","ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000364163","0.7",,,"0.994","0.982"
"ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000292301","false","ppp","9606.ENSP00000249887 (ppp) 9606.ENSP00000292301",,,,"0.504","0.504"
"ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000498587","false","ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000498587","0.8","0.475",,"0.998","0.983"
"ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000275493","false","ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000275493",,,,"0.408","0.409"
"ppp","9606.ENSP00000249776 (ppp) 9606.ENSP00000323300","false","ppp","9606.ENSP00000249776 (ppp) 9606.ENSP00000323300",,"0.435",,"0.906","0.841"
"ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000254958","false","ppp","9606.ENSP00000249749 (ppp) 9606.ENSP00000254958","0.4",,,"0.465","0.145"
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000354490","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000354490","0.9","0.185",,"0.971","0.684"
"ppp","9606.ENSP00000249776 (ppp) 9606.ENSP00000265148","false","ppp","9606.ENSP00000249776 (ppp) 9606.ENSP00000265148",,,,"0.533","0.533"
"ppp","9606.ENSP00000250160 (ppp) 9606.ENSP00000327336","false","ppp","9606.ENSP00000250160 (ppp) 9606.ENSP00000327336",,,,"0.925","0.925"
"ppp","9606.ENSP00000250378 (ppp) 9606.ENSP00000346671","false","ppp","9606.ENSP00000250378 (ppp) 9606.ENSP00000346671",,"0.9",,"0.916","0.204"
"ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000257572","false","ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000257572",,"0.405",,"0.894","0.83"
"ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000326119","false","ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000326119","0.54","0.405",,"0.992","0.974"
"ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000326031","false","ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000326031",,"0.292",,"0.585","0.438"
"ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000453562","false","ppp","9606.ENSP00000250405 (ppp) 9606.ENSP00000453562",,,,"0.449","0.449"
"ppp","9606.ENSP00000250024 (ppp) 9606.ENSP00000323246","false","ppp","9606.ENSP00000250024 (ppp) 9606.ENSP00000323246","0.9","0.457",,"0.957","0.285"
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000292079","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000292079","0.9","0.358",,"0.933",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000380781","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000380781",,"0.166",,"0.604","0.545"
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000444688","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000444688","0.9","0.289",,"0.958","0.468"
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000483903","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000483903","0.5",,,"0.499",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000360266","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000360266","0.5",,,"0.616","0.264"
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000367022","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000367022","0.5",,,"0.499",
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000499300","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000499300","0.54",,,"0.54",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000306245","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000306245","0.5",,,"0.583","0.201"
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000350132","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000350132","0.72",,,"0.72",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000476136","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000476136","0.5",,,"0.499",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000304004","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000304004",,"0.164",,"0.759","0.724"
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000434024","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000434024","0.5","0.292",,"0.63",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000365682","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000365682",,"0.164",,"0.422","0.338"
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000405330","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000405330","0.5","0.457",,"0.988","0.961"
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000399888","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000399888",,"0.42",,"0.42",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000349430","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000349430","0.5",,,"0.499",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000254066","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000254066",,"0.292",,"0.661","0.541"
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000362041","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000362041",,"0.457",,"0.457",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000289316","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000289316","0.5",,,"0.499",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000263754","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000263754","0.5",,,"0.499",
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000442756","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000442756","0.5","0.205",,"0.585",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000378699","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000378699",,"0.457",,"0.659","0.398"
"ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000349396","false","ppp","9606.ENSP00000250111 (ppp) 9606.ENSP00000349396","0.72",,,"0.72",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000358151","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000358151","0.5",,,"0.499",
"ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000391490","false","ppp","9606.ENSP00000250448 (ppp) 9606.ENSP00000391490",,"0.292",,"0.473","0.287"
